Country,Sex,Obesity (%),Region,BMI
Gabon,Male,1.2 [0.4-2.7],Central Africa,1.2
Gabon,Female,5.4 [2.6-9.3],Central Africa,5.4
Gambia,Both sexes,1.5 [0.8-2.5],West Africa,1.5
Gambia,Male,0.5 [0.2-1.3],West Africa,0.5
Gambia,Female,2.6 [1.2-4.7],West Africa,2.6
Georgia,Both sexes,8.3 [5.3-12.0],Eastern Europe,8.3
Georgia,Male,5.9 [2.8-10.5],Eastern Europe,5.9
Georgia,Female,10.1 [5.6-16.1],Eastern Europe,10.1
Germany,Both sexes,10.6 [8.8-12.5],Northern Europe,10.6
Germany,Male,9.6 [7.2-12.2],Northern Europe,9.6
Germany,Female,11.1 [8.6-13.9],Northern Europe,11.1
Ghana,Both sexes,2.1 [1.2-3.3],West Africa,2.1
Ghana,Male,0.5 [0.2-1.2],West Africa,0.5
Ghana,Female,3.7 [2.0-5.9],West Africa,3.7
Greece,Both sexes,12.2 [9.1-15.7],Balkans,12.2
Greece,Male,9.0 [5.4-13.6],Balkans,9.0
Greece,Female,15.0 [10.2-21.0],Balkans,15.0
Grenada,Both sexes,7.4 [4.7-11.1],Caribbean,7.4
Grenada,Male,3.0 [1.3-5.8],Caribbean,3.0
Grenada,Female,11.0 [6.4-17.2],Caribbean,11.0
Guatemala,Both sexes,6.6 [4.2-9.4],Central America,6.6
Guatemala,Male,3.5 [1.5-6.6],Central America,3.5
Guatemala,Female,9.7 [5.5-14.9],Central America,9.7
Guinea,Both sexes,1.4 [0.7-2.4],West Africa,1.4
Guinea,Male,0.5 [0.1-1.2],West Africa,0.5
Guinea,Female,2.3 [1.0-4.1],West Africa,2.3
Guinea-Bissau,Both sexes,1.3 [0.6-2.3],West Africa,1.3
Guinea-Bissau,Male,0.4 [0.1-1.1],West Africa,0.4
Guinea-Bissau,Female,2.1 [0.9-4.0],West Africa,2.1
Guyana,Both sexes,6.6 [4.1-9.8],South America,6.6
Guyana,Male,2.8 [1.2-5.5],South America,2.8
Guyana,Female,10.3 [5.7-16.1],South America,10.3
Haiti,Both sexes,4.3 [2.5-6.8],Caribbean,4.3
Haiti,Male,2.2 [0.8-4.5],Caribbean,2.2
Haiti,Female,6.3 [3.3-10.6],Caribbean,6.3
Honduras,Both sexes,6.0 [3.7-8.9],Central America,6.0
Honduras,Male,3.1 [1.3-6.2],Central America,3.1
Honduras,Female,8.8 [4.8-14.0],Central America,8.8
Hungary,Both sexes,14.6 [11.3-18.6],Eastern Europe,14.6
Hungary,Male,12.2 [8.0-17.5],Eastern Europe,12.2
Hungary,Female,16.7 [11.7-22.9],Eastern Europe,16.7
Iceland,Both sexes,10.2 [8.0-12.7],Northern Europe,10.2
Iceland,Male,9.2 [6.3-12.6],Northern Europe,9.2
Iceland,Female,11.1 [8.0-14.7],Northern Europe,11.1
India,Both sexes,0.5 [0.3-0.8],South Asia,0.5
India,Male,0.3 [0.1-0.5],South Asia,0.3
India,Female,0.8 [0.4-1.4],South Asia,0.8
Indonesia,Both sexes,0.7 [0.4-1.1],Southeast Asia,0.7
Indonesia,Male,0.3 [0.1-0.5],Southeast Asia,0.3
Indonesia,Female,1.1 [0.5-1.9],Southeast Asia,1.1
Iran (Islamic Republic of),Both sexes,8.8 [6.5-11.6],Central Asia,8.8
Iran (Islamic Republic of),Male,4.2 [2.5-6.7],Central Asia,4.2
Iran (Islamic Republic of),Female,13.6 [9.3-18.7],Central Asia,13.6
Iraq,Both sexes,14.7 [11.0-19.2],Middle East,14.7
Iraq,Male,8.2 [4.6-13.0],Middle East,8.2
Iraq,Female,21.2 [14.6-28.8],Middle East,21.2
Ireland,Both sexes,8.4 [6.0-11.2],Western Europe,8.4
Ireland,Male,7.8 [4.6-11.9],Western Europe,7.8
Ireland,Female,9.0 [5.7-12.9],Western Europe,9.0
Israel,Both sexes,15.2 [11.7-19.1],Middle East,15.2
Israel,Male,11.7 [7.6-16.9],Middle East,11.7
Israel,Female,18.4 [13.0-24.6],Middle East,18.4
Italy,Both sexes,10.1 [8.1-12.3],Southern Europe,10.1
Italy,Male,8.2 [5.8-11.0],Southern Europe,8.2
Italy,Female,11.7 [8.9-15.3],Southern Europe,11.7
Jamaica,Both sexes,9.0 [6.4-12.1],Caribbean,9.0
Jamaica,Male,3.4 [1.8-5.8],Caribbean,3.4
Jamaica,Female,14.3 [9.7-19.9],Caribbean,14.3
Japan,Both sexes,1.3 [1.0-1.6],East Asia,1.3
Japan,Male,0.9 [0.6-1.2],East Asia,0.9
Japan,Female,1.6 [1.2-2.2],East Asia,1.6
Jordan,Both sexes,15.0 [11.5-18.8],Middle East,15.0
Jordan,Male,8.3 [5.0-12.8],Middle East,8.3
Jordan,Female,22.1 [16.1-28.9],Middle East,22.1
Kazakhstan,Both sexes,8.5 [5.5-12.0],Central Asia,8.5
Kazakhstan,Male,6.3 [3.1-11.0],Central Asia,6.3
Kazakhstan,Female,10.0 [5.8-15.6],Central Asia,10.0
Kenya,Both sexes,1.3 [0.6-2.2],East Africa,1.3
Kenya,Male,0.4 [0.1-1.0],East Africa,0.4
Kenya,Female,2.1 [0.9-3.9],East Africa,2.1
Kiribati,Both sexes,21.2 [16.1-26.9],Oceania,21.2
Kiribati,Male,16.2 [10.0-23.9],Oceania,16.2
Kiribati,Female,26.4 [18.5-34.9],Oceania,26.4
Kuwait,Both sexes,21.9 [17.7-26.3],Middle East,21.9
Kuwait,Male,15.5 [10.7-21.2],Middle East,15.5
Kuwait,Female,32.3 [25.2-39.9],Middle East,32.3
Kyrgyzstan,Both sexes,5.7 [3.4-8.7],Central Asia,5.7
Kyrgyzstan,Male,4.0 [1.6-7.7],Central Asia,4.0
Kyrgyzstan,Female,6.9 [3.6-11.6],Central Asia,6.9
Lao People's Democratic Republic,Both sexes,0.5 [0.2-1.0],Southeast Asia,0.5
Lao People's Democratic Republic,Male,0.2 [0.1-0.5],Southeast Asia,0.2
Lao People's Democratic Republic,Female,0.8 [0.3-1.6],Southeast Asia,0.8
Latvia,Both sexes,15.4 [10.9-20.4],Eastern Europe,15.4
Latvia,Male,9.3 [5.0-14.9],Eastern Europe,9.3
Latvia,Female,20.0 [13.0-28.2],Eastern Europe,20.0
Lebanon,Both sexes,15.3 [11.3-19.8],Middle East,15.3
Lebanon,Male,9.6 [5.5-14.7],Middle East,9.6
Lebanon,Female,20.7 [14.4-28.0],Middle East,20.7
Lesotho,Both sexes,4.8 [2.6-7.9],Southern Africa,4.8
Lesotho,Male,0.6 [0.1-1.5],Southern Africa,0.6
Lesotho,Female,7.9 [4.1-13.4],Southern Africa,7.9
Liberia,Both sexes,2.1 [1.2-3.5],West Africa,2.1
Liberia,Male,0.8 [0.3-1.9],West Africa,0.8
Liberia,Female,3.4 [1.7-6.0],West Africa,3.4
Libya,Both sexes,15.0 [11.2-19.4],North Africa,15.0
Libya,Male,8.5 [4.8-13.7],North Africa,8.5
Libya,Female,22.7 [15.7-30.5],North Africa,22.7
Lithuania,Both sexes,16.0 [12.4-20.3],Eastern Europe,16.0
Lithuania,Male,10.0 [6.3-14.7],Eastern Europe,10.0
Lithuania,Female,20.7 [15.2-27.5],Eastern Europe,20.7
Luxembourg,Both sexes,9.9 [7.1-13.1],Western Europe,9.9
Luxembourg,Male,8.9 [5.1-13.6],Western Europe,8.9
Luxembourg,Female,10.7 [6.8-15.5],Western Europe,10.7
Madagascar,Both sexes,0.8 [0.4-1.5],Southern Africa,0.8
Madagascar,Male,0.4 [0.1-0.9],Southern Africa,0.4
Madagascar,Female,1.3 [0.5-2.6],Southern Africa,1.3
Malawi,Both sexes,1.0 [0.5-1.9],Southern Africa,1.0
Malawi,Male,0.3 [0.1-0.8],Southern Africa,0.3
Malawi,Female,1.6 [0.7-3.1],Southern Africa,1.6
Malaysia,Both sexes,2.3 [1.4-3.5],Southeast Asia,2.3
Malaysia,Male,1.2 [0.5-2.2],Southeast Asia,1.2
Malaysia,Female,3.4 [1.8-5.6],Southeast Asia,3.4
Maldives,Both sexes,1.0 [0.5-1.7],South Asia,1.0
Maldives,Male,0.4 [0.1-0.9],South Asia,0.4
Maldives,Female,1.7 [0.7-3.3],South Asia,1.7
Mali,Both sexes,1.4 [0.7-2.3],North Africa,1.4
Mali,Male,0.5 [0.2-1.2],North Africa,0.5
Mali,Female,2.1 [1.0-3.9],North Africa,2.1
Malta,Both sexes,17.3 [13.2-22.0],Southern Europe,17.3
Malta,Male,13.8 [8.6-20.1],Southern Europe,13.8
Malta,Female,20.4 [14.1-27.4],Southern Europe,20.4
Marshall Islands,Both sexes,31.7 [25.5-38.0],Oceania,31.7
Marshall Islands,Male,24.4 [16.2-33.3],Oceania,24.4
Marshall Islands,Female,39.1 [30.3-48.3],Oceania,39.1
Mauritania,Both sexes,2.1 [1.1-3.5],North Africa,2.1
Mauritania,Male,0.7 [0.2-1.6],North Africa,0.7
Mauritania,Female,3.4 [1.7-6.0],North Africa,3.4
Mauritius,Both sexes,3.8 [2.3-5.6],Southern Africa,3.8
Mauritius,Male,1.5 [0.6-3.0],Southern Africa,1.5
Mauritius,Female,5.7 [3.2-9.1],Southern Africa,5.7
Mexico,Both sexes,12.3 [9.3-15.7],North America,12.3
Mexico,Male,8.1 [5.1-12.1],North America,8.1
Mexico,Female,16.2 [11.4-21.7],North America,16.2
Micronesia (Federated States of),Both sexes,23.3 [17.7-29.2],Oceania,23.3
Micronesia (Federated States of),Male,16.8 [10.5-25.1],Oceania,16.8
Micronesia (Federated States of),Female,29.6 [21.1-39.0],Oceania,29.6
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,6.5 [4.1-9.5],Central Asia,6.5
Mongolia,Male,4.1 [1.9-7.4],Central Asia,4.1
Mongolia,Female,8.7 [4.8-13.8],Central Asia,8.7
Montenegro,Both sexes,8.2 [5.2-12.0],Balkans,8.2
Montenegro,Male,6.0 [2.7-10.8],Balkans,6.0
Montenegro,Female,10.1 [5.6-16.4],Balkans,10.1
Morocco,Both sexes,8.8 [5.8-12.3],North Africa,8.8
Morocco,Male,4.3 [2.0-7.7],North Africa,4.3
Morocco,Female,12.6 [7.6-18.8],North Africa,12.6
Mozambique,Both sexes,1.1 [0.5-2.0],Southern Africa,1.1
Mozambique,Male,0.4 [0.1-1.0],Southern Africa,0.4
Mozambique,Female,1.7 [0.7-3.3],Southern Africa,1.7
Myanmar,Both sexes,0.8 [0.4-1.4],Southeast Asia,0.8
Myanmar,Male,0.4 [0.1-0.8],Southeast Asia,0.4
Myanmar,Female,1.2 [0.5-2.3],Southeast Asia,1.2
Namibia,Both sexes,4.7 [2.7-7.4],Southern Africa,4.7
Namibia,Male,1.0 [0.3-2.3],Southern Africa,1.0
Namibia,Female,8.0 [4.4-13.0],Southern Africa,8.0
Nauru,Both sexes,47.5 [42.3-52.9],Oceania,47.5
Nauru,Male,41.5 [33.9-49.3],Oceania,41.5
Nauru,Female,53.7 [46.1-61.1],Oceania,53.7
Nepal,Both sexes,0.5 [0.2-0.9],South Asia,0.5
Nepal,Male,0.2 [0.1-0.6],South Asia,0.2
Nepal,Female,0.7 [0.3-1.4],South Asia,0.7
Netherlands,Both sexes,6.9 [5.2-8.9],Western Europe,6.9
Netherlands,Male,5.6 [3.5-8.2],Western Europe,5.6
Netherlands,Female,8.1 [5.6-11.1],Western Europe,8.1
New Zealand,Both sexes,13.2 [10.6-16.0],Oceania,13.2
New Zealand,Male,11.7 [8.3-15.7],Oceania,11.7
New Zealand,Female,14.6 [10.9-18.8],Oceania,14.6
Nicaragua,Both sexes,8.9 [6.1-12.2],Central America,8.9
Nicaragua,Male,5.0 [2.3-9.2],Central America,5.0
Nicaragua,Female,12.5 [7.8-18.2],Central America,12.5
Niger,Both sexes,1.0 [0.5-1.8],West Africa,1.0
Niger,Male,0.3 [0.1-0.9],West Africa,0.3
Niger,Female,1.6 [0.7-3.0],West Africa,1.6
Nigeria,Both sexes,1.3 [0.8-2.1],West Africa,1.3
Nigeria,Male,0.5 [0.2-1.0],West Africa,0.5
Nigeria,Female,2.2 [1.1-3.7],West Africa,2.2
Niue,Both sexes,24.1 [18.0-30.9],Oceania,24.1
Niue,Male,17.9 [10.1-27.3],Oceania,17.9
Niue,Female,30.4 [21.1-40.2],Oceania,30.4
Norway,Both sexes,9.5 [7.8-11.4],Northern Europe,9.5
Norway,Male,7.8 [5.6-10.4],Northern Europe,7.8
Norway,Female,11.0 [8.5-13.9],Northern Europe,11.0
Oman,Both sexes,8.0 [5.5-11.0],Middle East,8.0
Oman,Male,4.3 [2.2-7.2],Middle East,4.3
Oman,Female,11.9 [7.4-17.4],Middle East,11.9
Pakistan,Both sexes,1.5 [0.9-2.3],South Asia,1.5
Pakistan,Male,0.8 [0.3-1.6],South Asia,0.8
Pakistan,Female,2.3 [1.1-4.0],South Asia,2.3
Palau,Both sexes,32.8 [26.6-39.1],Oceania,32.8
Palau,Male,26.1 [17.7-35.2],Oceania,26.1
Palau,Female,39.8 [30.6-49.0],Oceania,39.8
Panama,Both sexes,7.7 [5.0-11.0],Central America,7.7
Panama,Male,4.4 [2.1-8.0],Central America,4.4
Panama,Female,11.0 [6.3-16.9],Central America,11.0
Papua New Guinea,Both sexes,6.9 [3.9-10.9],Oceania,6.9
Papua New Guinea,Male,4.5 [1.6-9.4],Oceania,4.5
Papua New Guinea,Female,9.3 [4.4-16.0],Oceania,9.3
Paraguay,Both sexes,5.6 [3.3-8.7],South America,5.6
Paraguay,Male,3.8 [1.5-7.4],South America,3.8
Paraguay,Female,7.4 [3.6-12.6],South America,7.4
Peru,Both sexes,8.1 [5.6-11.2],South America,8.1
Peru,Male,4.5 [2.3-7.8],South America,4.5
Peru,Female,11.6 [7.2-17.1],South America,11.6
Philippines,Both sexes,1.1 [0.7-1.6],Southeast Asia,1.1
Philippines,Male,0.6 [0.2-1.2],Southeast Asia,0.6
Philippines,Female,1.5 [0.8-2.5],Southeast Asia,1.5
Poland,Both sexes,12.6 [9.9-15.7],Eastern Europe,12.6
Poland,Male,9.6 [6.5-13.4],Eastern Europe,9.6
Poland,Female,15.1 [11.0-20.0],Eastern Europe,15.1
Portugal,Both sexes,7.1 [4.9-9.6],Southern Europe,7.1
Portugal,Male,5.3 [3.1-8.2],Southern Europe,5.3
Portugal,Female,8.6 [5.2-12.9],Southern Europe,8.6
Qatar,Both sexes,18.0 [13.7-23.0],Middle East,18.0
Qatar,Male,13.6 [8.4-19.9],Middle East,13.6
Qatar,Female,28.4 [21.0-36.4],Middle East,28.4
Republic of Korea,Both sexes,1.0 [0.6-1.5],East Asia,1.0
Republic of Korea,Male,0.5 [0.3-1.0],East Asia,0.5
Republic of Korea,Female,1.3 [0.7-2.2],East Asia,1.3
Republic of Moldova,Both sexes,9.5 [6.1-13.7],Eastern Europe,9.5
Republic of Moldova,Male,5.1 [2.3-9.1],Eastern Europe,5.1
Republic of Moldova,Female,12.9 [7.5-20.1],Eastern Europe,12.9
Republic of North Macedonia,Both sexes,11.4 [7.8-15.7],Balkans,11.4
Republic of North Macedonia,Male,8.8 [4.6-14.4],Balkans,8.8
Republic of North Macedonia,Female,13.9 [8.4-20.7],Balkans,13.9
Romania,Both sexes,10.2 [7.2-13.9],Eastern Europe,10.2
Romania,Male,7.9 [4.4-12.6],Eastern Europe,7.9
Romania,Female,12.3 [7.6-18.2],Eastern Europe,12.3
