Country,Sex,Obesity (%),Region,BMI
Ireland,Both sexes,14.9 [12.0-18.1],Western Europe,14.9
Ireland,Male,14.3 [10.2-19.1],Western Europe,14.3
Ireland,Female,15.4 [11.6-19.7],Western Europe,15.4
Israel,Both sexes,20.4 [17.0-24.1],Middle East,20.4
Israel,Male,18.0 [13.3-23.3],Middle East,18.0
Israel,Female,22.6 [17.6-27.9],Middle East,22.6
Italy,Both sexes,14.4 [12.6-16.4],Southern Europe,14.4
Italy,Male,13.3 [10.9-16.0],Southern Europe,13.3
Italy,Female,15.4 [12.8-18.1],Southern Europe,15.4
Jamaica,Both sexes,15.0 [12.3-17.9],Caribbean,15.0
Jamaica,Male,7.2 [4.8-10.3],Caribbean,7.2
Jamaica,Female,22.5 [17.9-27.6],Caribbean,22.5
Japan,Both sexes,1.9 [1.6-2.3],East Asia,1.9
Japan,Male,1.7 [1.3-2.2],East Asia,1.7
Japan,Female,2.2 [1.7-2.7],East Asia,2.2
Jordan,Both sexes,25.2 [22.0-28.7],Middle East,25.2
Jordan,Male,17.4 [13.1-22.2],Middle East,17.4
Jordan,Female,33.8 [29.0-38.8],Middle East,33.8
Kazakhstan,Both sexes,13.3 [9.9-16.9],Central Asia,13.3
Kazakhstan,Male,11.0 [6.6-16.5],Central Asia,11.0
Kazakhstan,Female,15.0 [10.6-20.2],Central Asia,15.0
Kenya,Both sexes,2.9 [1.9-4.2],East Africa,2.9
Kenya,Male,1.0 [0.4-2.0],East Africa,1.0
Kenya,Female,4.7 [2.9-7.1],East Africa,4.7
Kiribati,Both sexes,33.0 [27.8-38.3],Oceania,33.0
Kiribati,Male,27.3 [20.1-35.0],Oceania,27.3
Kiribati,Female,38.7 [31.1-46.3],Oceania,38.7
Kuwait,Both sexes,28.7 [25.2-32.2],Middle East,28.7
Kuwait,Male,23.2 [18.8-27.9],Middle East,23.2
Kuwait,Female,38.8 [33.8-44.1],Middle East,38.8
Kyrgyzstan,Both sexes,9.1 [6.5-12.2],Central Asia,9.1
Kyrgyzstan,Male,7.1 [3.8-11.6],Central Asia,7.1
Kyrgyzstan,Female,10.7 [7.0-15.3],Central Asia,10.7
Lao People's Democratic Republic,Both sexes,1.5 [0.8-2.3],Southeast Asia,1.5
Lao People's Democratic Republic,Male,0.7 [0.3-1.4],Southeast Asia,0.7
Lao People's Democratic Republic,Female,2.1 [1.1-3.6],Southeast Asia,2.1
Latvia,Both sexes,18.9 [14.8-23.3],Eastern Europe,18.9
Latvia,Male,14.4 [9.3-20.4],Eastern Europe,14.4
Latvia,Female,22.4 [16.2-29.2],Eastern Europe,22.4
Lebanon,Both sexes,23.7 [19.9-28.0],Middle East,23.7
Lebanon,Male,17.6 [12.5-23.2],Middle East,17.6
Lebanon,Female,29.3 [23.4-35.5],Middle East,29.3
Lesotho,Both sexes,9.2 [6.6-12.4],Southern Africa,9.2
Lesotho,Male,1.6 [0.7-3.0],Southern Africa,1.6
Lesotho,Female,15.2 [10.6-20.7],Southern Africa,15.2
Liberia,Both sexes,5.4 [3.7-7.3],West Africa,5.4
Liberia,Male,2.6 [1.3-4.6],West Africa,2.6
Liberia,Female,8.0 [5.2-11.4],West Africa,8.0
Libya,Both sexes,22.6 [18.7-27.0],North Africa,22.6
Libya,Male,15.4 [10.6-20.9],North Africa,15.4
Libya,Female,31.0 [24.5-37.6],North Africa,31.0
Lithuania,Both sexes,21.2 [17.9-24.6],Eastern Europe,21.2
Lithuania,Male,16.5 [12.3-21.4],Eastern Europe,16.5
Lithuania,Female,24.8 [20.1-30.0],Eastern Europe,24.8
Luxembourg,Both sexes,15.1 [11.7-18.8],Western Europe,15.1
Luxembourg,Male,15.0 [10.0-20.8],Western Europe,15.0
Luxembourg,Female,15.0 [10.5-20.1],Western Europe,15.0
Madagascar,Both sexes,2.1 [1.3-3.1],Southern Africa,2.1
Madagascar,Male,1.0 [0.4-2.0],Southern Africa,1.0
Madagascar,Female,3.1 [1.7-4.8],Southern Africa,3.1
Malawi,Both sexes,2.4 [1.5-3.5],Southern Africa,2.4
Malawi,Male,0.8 [0.3-1.7],Southern Africa,0.8
Malawi,Female,3.8 [2.3-5.8],Southern Africa,3.8
Malaysia,Both sexes,6.2 [4.7-7.9],Southeast Asia,6.2
Malaysia,Male,4.1 [2.6-6.0],Southeast Asia,4.1
Malaysia,Female,8.4 [5.9-11.3],Southeast Asia,8.4
Maldives,Both sexes,2.6 [1.7-3.9],South Asia,2.6
Maldives,Male,1.3 [0.6-2.5],South Asia,1.3
Maldives,Female,4.1 [2.4-6.6],South Asia,4.1
Mali,Both sexes,3.4 [2.3-4.9],North Africa,3.4
Mali,Male,1.4 [0.7-2.7],North Africa,1.4
Mali,Female,5.1 [3.3-7.6],North Africa,5.1
Malta,Both sexes,22.4 [18.1-26.9],Southern Europe,22.4
Malta,Male,20.3 [14.4-26.7],Southern Europe,20.3
Malta,Female,24.3 [18.2-30.8],Southern Europe,24.3
Marshall Islands,Both sexes,42.5 [36.9-48.1],Oceania,42.5
Marshall Islands,Male,35.9 [27.7-44.2],Oceania,35.9
Marshall Islands,Female,49.0 [41.3-56.8],Oceania,49.0
Mauritania,Both sexes,6.1 [4.3-8.3],North Africa,6.1
Mauritania,Male,2.5 [1.2-4.5],North Africa,2.5
Mauritania,Female,9.4 [6.2-13.4],North Africa,9.4
Mauritius,Both sexes,6.4 [4.7-8.6],Southern Africa,6.4
Mauritius,Male,3.0 [1.6-5.1],Southern Africa,3.0
Mauritius,Female,9.5 [6.5-13.3],Southern Africa,9.5
Mexico,Both sexes,19.9 [17.3-22.6],North America,19.9
Mexico,Male,15.2 [11.8-19.0],North America,15.2
Mexico,Female,24.0 [20.1-28.1],North America,24.0
Micronesia (Federated States of),Both sexes,33.5 [28.5-38.8],Oceania,33.5
Micronesia (Federated States of),Male,26.6 [19.8-34.0],Oceania,26.6
Micronesia (Federated States of),Female,40.3 [33.1-47.7],Oceania,40.3
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,11.0 [8.3-14.0],Central Asia,11.0
Mongolia,Male,8.0 [4.9-12.1],Central Asia,8.0
Mongolia,Female,13.7 [9.5-18.5],Central Asia,13.7
Montenegro,Both sexes,15.1 [11.3-19.5],Balkans,15.1
Montenegro,Male,13.3 [8.2-19.4],Balkans,13.3
Montenegro,Female,16.7 [11.3-22.9],Balkans,16.7
Morocco,Both sexes,15.8 [12.4-19.4],North Africa,15.8
Morocco,Male,9.7 [6.0-14.2],North Africa,9.7
Morocco,Female,21.2 [16.1-26.9],North Africa,21.2
Mozambique,Both sexes,3.3 [2.2-4.7],Southern Africa,3.3
Mozambique,Male,1.3 [0.6-2.5],Southern Africa,1.3
Mozambique,Female,5.0 [3.0-7.4],Southern Africa,5.0
Myanmar,Both sexes,1.9 [1.3-2.9],Southeast Asia,1.9
Myanmar,Male,1.1 [0.5-1.9],Southeast Asia,1.1
Myanmar,Female,2.7 [1.6-4.3],Southeast Asia,2.7
Namibia,Both sexes,8.8 [6.4-11.7],Southern Africa,8.8
Namibia,Male,2.5 [1.2-4.4],Southern Africa,2.5
Namibia,Female,14.3 [9.9-19.5],Southern Africa,14.3
Nauru,Both sexes,54.3 [49.8-58.7],Oceania,54.3
Nauru,Male,49.8 [43.4-56.4],Oceania,49.8
Nauru,Female,58.7 [52.5-64.7],Oceania,58.7
Nepal,Both sexes,1.4 [0.9-2.0],South Asia,1.4
Nepal,Male,0.8 [0.4-1.5],South Asia,0.8
Nepal,Female,1.9 [1.1-3.0],South Asia,1.9
Netherlands,Both sexes,12.2 [10.1-14.3],Western Europe,12.2
Netherlands,Male,11.0 [8.2-14.2],Western Europe,11.0
Netherlands,Female,13.1 [10.3-16.2],Western Europe,13.1
New Zealand,Both sexes,20.4 [17.7-23.2],Oceania,20.4
New Zealand,Male,19.1 [15.2-23.3],Oceania,19.1
New Zealand,Female,21.7 [18.0-25.6],Oceania,21.7
Nicaragua,Both sexes,14.7 [11.5-18.2],Central America,14.7
Nicaragua,Male,9.8 [5.8-14.7],Central America,9.8
Nicaragua,Female,19.3 [14.5-24.6],Central America,19.3
Niger,Both sexes,2.3 [1.5-3.4],West Africa,2.3
Niger,Male,0.9 [0.4-1.8],West Africa,0.9
Niger,Female,3.7 [2.2-5.7],West Africa,3.7
Nigeria,Both sexes,3.6 [2.6-4.7],West Africa,3.6
Nigeria,Male,1.5 [0.9-2.4],West Africa,1.5
Nigeria,Female,5.6 [3.9-7.6],West Africa,5.6
Niue,Both sexes,36.0 [30.3-41.7],Oceania,36.0
Niue,Male,29.4 [21.2-38.1],Oceania,29.4
Niue,Female,42.8 [34.8-50.7],Oceania,42.8
Norway,Both sexes,15.1 [12.8-17.5],Northern Europe,15.1
Norway,Male,14.0 [10.9-17.5],Northern Europe,14.0
Norway,Female,16.0 [12.9-19.4],Northern Europe,16.0
Oman,Both sexes,16.8 [13.8-20.0],Middle East,16.8
Oman,Male,12.4 [8.7-16.6],Middle East,12.4
Oman,Female,23.7 [18.6-29.1],Middle East,23.7
Pakistan,Both sexes,3.5 [2.5-4.8],South Asia,3.5
Pakistan,Male,2.1 [1.2-3.5],South Asia,2.1
Pakistan,Female,5.1 [3.4-7.4],South Asia,5.1
Palau,Both sexes,44.0 [38.2-49.8],Oceania,44.0
Palau,Male,38.1 [29.9-46.6],Oceania,38.1
Palau,Female,49.8 [41.6-57.8],Oceania,49.8
Panama,Both sexes,13.7 [10.5-17.3],Central America,13.7
Panama,Male,9.4 [5.8-13.9],Central America,9.4
Panama,Female,18.0 [12.8-23.7],Central America,18.0
Papua New Guinea,Both sexes,12.5 [8.7-17.0],Oceania,12.5
Papua New Guinea,Male,8.8 [4.5-14.6],Oceania,8.8
Papua New Guinea,Female,16.1 [10.1-23.2],Oceania,16.1
Paraguay,Both sexes,11.4 [8.1-15.2],South America,11.4
Paraguay,Male,8.8 [4.7-14.2],South America,8.8
Paraguay,Female,14.1 [8.9-20.2],South America,14.1
Peru,Both sexes,12.9 [10.4-15.7],South America,12.9
Peru,Male,8.7 [5.6-12.4],South America,8.7
Peru,Female,16.9 [13.1-21.2],South America,16.9
Philippines,Both sexes,3.0 [2.2-4.0],Southeast Asia,3.0
Philippines,Male,2.1 [1.1-3.3],Southeast Asia,2.1
Philippines,Female,3.9 [2.7-5.4],Southeast Asia,3.9
Poland,Both sexes,17.0 [14.8-19.3],Eastern Europe,17.0
Poland,Male,15.2 [12.2-18.4],Eastern Europe,15.2
Poland,Female,18.3 [15.1-21.7],Eastern Europe,18.3
Portugal,Both sexes,12.8 [10.3-15.5],Southern Europe,12.8
Portugal,Male,11.1 [8.0-14.5],Southern Europe,11.1
Portugal,Female,14.3 [10.5-18.7],Southern Europe,14.3
Qatar,Both sexes,25.2 [20.8-30.0],Middle East,25.2
Qatar,Male,21.2 [15.6-27.4],Middle East,21.2
Qatar,Female,35.1 [28.6-41.5],Middle East,35.1
Republic of Korea,Both sexes,2.7 [2.0-3.4],East Asia,2.7
Republic of Korea,Male,2.0 [1.3-3.0],East Asia,2.0
Republic of Korea,Female,3.2 [2.2-4.4],East Asia,3.2
Republic of Moldova,Both sexes,13.8 [10.4-17.7],Eastern Europe,13.8
Republic of Moldova,Male,9.7 [5.7-14.7],Eastern Europe,9.7
Republic of Moldova,Female,17.1 [12.0-23.0],Eastern Europe,17.1
Republic of North Macedonia,Both sexes,16.5 [12.5-20.9],Balkans,16.5
Republic of North Macedonia,Male,15.0 [9.5-21.5],Balkans,15.0
Republic of North Macedonia,Female,18.0 [12.6-24.2],Balkans,18.0
Romania,Both sexes,15.6 [12.4-19.1],Eastern Europe,15.6
Romania,Male,14.2 [9.9-19.3],Eastern Europe,14.2
Romania,Female,16.8 [12.3-21.7],Eastern Europe,16.8
