Country,Sex,Obesity (%),Region,BMI
Botswana,Male,8.1 [4.5-12.9],Southern Africa,8.1
Botswana,Female,29.3 [22.0-37.2],Southern Africa,29.3
Brazil,Both sexes,22.1 [18.7-25.7],South America,22.1
Brazil,Male,18.5 [14.1-23.5],South America,18.5
Brazil,Female,25.4 [20.4-30.7],South America,25.4
Brunei Darussalam,Both sexes,14.1 [10.5-18.3],Southeast Asia,14.1
Brunei Darussalam,Male,12.5 [7.8-18.3],Southeast Asia,12.5
Brunei Darussalam,Female,15.7 [10.6-21.8],Southeast Asia,15.7
Bulgaria,Both sexes,25.0 [19.7-30.5],Balkans,25.0
Bulgaria,Male,25.5 [18.2-33.3],Balkans,25.5
Bulgaria,Female,24.3 [17.2-32.4],Balkans,24.3
Burkina Faso,Both sexes,5.6 [3.9-7.7],West Africa,5.6
Burkina Faso,Male,2.6 [1.2-4.7],West Africa,2.6
Burkina Faso,Female,8.1 [5.2-11.8],West Africa,8.1
Burundi,Both sexes,5.4 [3.5-7.9],East Africa,5.4
Burundi,Male,2.1 [0.8-4.3],East Africa,2.1
Burundi,Female,8.6 [5.1-13.1],East Africa,8.6
Cabo Verde,Both sexes,11.8 [8.4-15.5],West Africa,11.8
Cabo Verde,Male,6.9 [3.6-11.3],West Africa,6.9
Cabo Verde,Female,16.3 [10.8-22.7],West Africa,16.3
Cambodia,Both sexes,3.9 [2.5-5.6],Southeast Asia,3.9
Cambodia,Male,2.7 [1.2-5.2],Southeast Asia,2.7
Cambodia,Female,4.8 [2.8-7.5],Southeast Asia,4.8
Cameroon,Both sexes,11.4 [8.6-14.5],Central Africa,11.4
Cameroon,Male,6.1 [3.4-9.8],Central Africa,6.1
Cameroon,Female,16.4 [11.9-21.6],Central Africa,16.4
Canada,Both sexes,29.4 [25.7-33.3],North America,29.4
Canada,Male,29.5 [24.1-35.0],North America,29.5
Canada,Female,29.3 [24.3-34.7],North America,29.3
Central African Republic,Both sexes,7.5 [4.8-10.9],Central Africa,7.5
Central African Republic,Male,3.7 [1.6-6.9],Central Africa,3.7
Central African Republic,Female,10.9 [6.3-17.2],Central Africa,10.9
Chad,Both sexes,6.1 [4.2-8.5],North Africa,6.1
Chad,Male,3.1 [1.5-5.6],North Africa,3.1
Chad,Female,8.9 [5.7-13.0],North Africa,8.9
Chile,Both sexes,28.0 [23.4-32.9],South America,28.0
Chile,Male,24.9 [18.5-31.7],South America,24.9
Chile,Female,31.0 [24.4-37.9],South America,31.0
China,Both sexes,6.2 [4.7-7.9],East Asia,6.2
China,Male,5.9 [3.9-8.4],East Asia,5.9
China,Female,6.5 [4.5-9.1],East Asia,6.5
Colombia,Both sexes,22.3 [18.5-26.5],South America,22.3
Colombia,Male,17.6 [12.4-23.3],South America,17.6
Colombia,Female,26.6 [21.0-32.5],South America,26.6
Comoros,Both sexes,7.8 [5.4-10.7],Southern Africa,7.8
Comoros,Male,3.3 [1.5-6.1],Southern Africa,3.3
Comoros,Female,12.2 [7.9-17.4],Southern Africa,12.2
Congo,Both sexes,9.6 [6.6-13.1],Central Africa,9.6
Congo,Male,5.5 [2.6-9.8],Central Africa,5.5
Congo,Female,13.5 [8.7-19.4],Central Africa,13.5
Cook Islands,Both sexes,55.9 [50.2-61.5],Oceania,55.9
Cook Islands,Male,52.6 [44.2-60.6],Oceania,52.6
Cook Islands,Female,59.2 [51.2-66.8],Oceania,59.2
Costa Rica,Both sexes,25.7 [21.2-30.6],Central America,25.7
Costa Rica,Male,21.1 [14.9-27.8],Central America,21.1
Costa Rica,Female,30.4 [23.8-37.4],Central America,30.4
Croatia,Both sexes,24.4 [20.1-29.0],Balkans,24.4
Croatia,Male,24.1 [17.9-31.0],Balkans,24.1
Croatia,Female,24.5 [18.4-31.2],Balkans,24.5
Cuba,Both sexes,24.6 [20.1-29.4],Caribbean,24.6
Cuba,Male,18.9 [13.0-25.3],Caribbean,18.9
Cuba,Female,30.3 [23.5-37.7],Caribbean,30.3
Cyprus,Both sexes,21.8 [16.7-27.4],Balkans,21.8
Cyprus,Male,21.9 [14.6-30.0],Balkans,21.9
Cyprus,Female,21.6 [15.0-29.1],Balkans,21.6
Czechia,Both sexes,26.0 [21.3-31.1],Eastern Europe,26.0
Czechia,Male,26.4 [19.6-33.7],Eastern Europe,26.4
Czechia,Female,25.4 [18.8-32.5],Eastern Europe,25.4
Côte d'Ivoire,Both sexes,10.3 [7.6-13.4],West Africa,10.3
Côte d'Ivoire,Male,5.8 [3.1-9.7],West Africa,5.8
Côte d'Ivoire,Female,15.2 [10.5-20.6],West Africa,15.2
Democratic People's Republic of Korea,Both sexes,6.8 [4.0-10.1],East Asia,6.8
Democratic People's Republic of Korea,Male,6.1 [2.9-10.8],East Asia,6.1
Democratic People's Republic of Korea,Female,7.3 [3.6-12.2],East Asia,7.3
Democratic Republic of the Congo,Both sexes,6.7 [4.4-9.7],Central Africa,6.7
Democratic Republic of the Congo,Male,3.6 [1.5-6.8],Central Africa,3.6
Democratic Republic of the Congo,Female,9.7 [5.9-14.5],Central Africa,9.7
Denmark,Both sexes,19.7 [16.2-23.3],Northern Europe,19.7
Denmark,Male,22.3 [17.5-27.5],Northern Europe,22.3
Denmark,Female,17.0 [12.2-22.1],Northern Europe,17.0
Djibouti,Both sexes,13.5 [9.5-18.3],East Africa,13.5
Djibouti,Male,8.6 [4.3-14.5],East Africa,8.6
Djibouti,Female,18.3 [12.0-26.0],East Africa,18.3
Dominica,Both sexes,27.9 [22.4-33.7],Caribbean,27.9
Dominica,Male,19.9 [13.1-27.7],Caribbean,19.9
Dominica,Female,35.6 [27.4-44.0],Caribbean,35.6
Dominican Republic,Both sexes,27.6 [22.7-33.0],Caribbean,27.6
Dominican Republic,Male,21.0 [14.4-28.1],Caribbean,21.0
Dominican Republic,Female,34.1 [26.9-41.7],Caribbean,34.1
Ecuador,Both sexes,19.9 [15.4-25.0],South America,19.9
Ecuador,Male,14.9 [9.2-21.8],South America,14.9
Ecuador,Female,24.7 [17.8-32.2],South America,24.7
Egypt,Both sexes,32.0 [27.6-36.6],North Africa,32.0
Egypt,Male,22.7 [16.9-29.0],North Africa,22.7
Egypt,Female,41.1 [34.6-47.6],North Africa,41.1
El Salvador,Both sexes,24.6 [19.6-29.7],Central America,24.6
El Salvador,Male,18.9 [12.2-26.5],Central America,18.9
El Salvador,Female,28.9 [21.9-36.4],Central America,28.9
Equatorial Guinea,Both sexes,8.0 [5.0-11.6],Central Africa,8.0
Equatorial Guinea,Male,3.8 [1.5-7.6],Central Africa,3.8
Equatorial Guinea,Female,12.6 [7.4-19.1],Central Africa,12.6
Eritrea,Both sexes,5.0 [3.3-7.3],East Africa,5.0
Eritrea,Male,2.0 [0.9-3.9],East Africa,2.0
Eritrea,Female,7.6 [4.7-11.5],East Africa,7.6
Estonia,Both sexes,21.2 [17.7-25.2],Eastern Europe,21.2
Estonia,Male,20.3 [15.4-25.7],Eastern Europe,20.3
Estonia,Female,21.8 [16.6-27.2],Eastern Europe,21.8
Eswatini,Both sexes,16.5 [12.5-20.9],Southern Africa,16.5
Eswatini,Male,5.4 [2.8-9.1],Southern Africa,5.4
Eswatini,Female,26.2 [18.9-33.9],Southern Africa,26.2
Ethiopia,Both sexes,4.5 [2.9-6.5],East Africa,4.5
Ethiopia,Male,1.9 [0.8-3.7],East Africa,1.9
Ethiopia,Female,6.9 [4.1-10.6],East Africa,6.9
Fiji,Both sexes,30.2 [24.5-36.0],Oceania,30.2
Fiji,Male,25.1 [17.4-33.3],Oceania,25.1
Fiji,Female,35.3 [27.0-43.5],Oceania,35.3
Finland,Both sexes,22.2 [19.0-25.7],Northern Europe,22.2
Finland,Male,23.7 [18.7-29.1],Northern Europe,23.7
Finland,Female,20.6 [16.3-25.2],Northern Europe,20.6
France,Both sexes,21.6 [17.4-25.9],Western Europe,21.6
France,Male,22.0 [16.0-28.5],Western Europe,22.0
France,Female,21.1 [15.5-27.4],Western Europe,21.1
Gabon,Both sexes,15.0 [10.6-20.1],Central Africa,15.0
Gabon,Male,9.6 [4.6-16.5],Central Africa,9.6
Gabon,Female,20.3 [13.6-28.4],Central Africa,20.3
Gambia,Both sexes,10.3 [7.5-13.6],West Africa,10.3
Gambia,Male,5.6 [2.9-9.3],West Africa,5.6
Gambia,Female,14.8 [10.2-20.2],West Africa,14.8
Georgia,Both sexes,21.7 [17.2-26.7],Eastern Europe,21.7
Georgia,Male,19.2 [13.1-26.3],Eastern Europe,19.2
Georgia,Female,23.8 [17.2-30.8],Eastern Europe,23.8
Germany,Both sexes,22.3 [18.8-25.9],Northern Europe,22.3
Germany,Male,24.2 [19.0-29.5],Northern Europe,24.2
Germany,Female,20.4 [16.1-25.0],Northern Europe,20.4
Ghana,Both sexes,10.9 [8.5-13.6],West Africa,10.9
Ghana,Male,4.5 [2.6-7.1],West Africa,4.5
Ghana,Female,16.6 [12.4-21.4],West Africa,16.6
Greece,Both sexes,24.9 [20.2-29.9],Balkans,24.9
Greece,Male,24.2 [17.3-31.3],Balkans,24.2
Greece,Female,25.4 [18.7-32.7],Balkans,25.4
Grenada,Both sexes,21.3 [16.4-26.8],Caribbean,21.3
Grenada,Male,13.3 [7.9-20.1],Caribbean,13.3
Grenada,Female,29.0 [21.0-37.6],Caribbean,29.0
Guatemala,Both sexes,21.2 [17.0-26.1],Central America,21.2
Guatemala,Male,15.1 [9.6-21.6],Central America,15.1
Guatemala,Female,26.4 [20.1-33.3],Central America,26.4
Guinea,Both sexes,7.7 [5.4-10.4],West Africa,7.7
Guinea,Male,3.7 [1.8-6.4],West Africa,3.7
Guinea,Female,11.5 [7.6-16.3],West Africa,11.5
Guinea-Bissau,Both sexes,9.5 [6.6-13.0],West Africa,9.5
Guinea-Bissau,Male,5.0 [2.4-8.9],West Africa,5.0
Guinea-Bissau,Female,13.7 [9.0-19.4],West Africa,13.7
Guyana,Both sexes,20.2 [15.3-25.6],South America,20.2
Guyana,Male,12.7 [7.4-19.5],South America,12.7
Guyana,Female,27.1 [19.3-35.4],South America,27.1
Haiti,Both sexes,22.7 [17.8-27.9],Caribbean,22.7
Haiti,Male,17.9 [11.3-26.0],Caribbean,17.9
Haiti,Female,26.9 [20.2-34.1],Caribbean,26.9
Honduras,Both sexes,21.4 [16.8-26.3],Central America,21.4
Honduras,Male,15.6 [9.8-22.6],Central America,15.6
Honduras,Female,26.9 [20.4-34.0],Central America,26.9
Hungary,Both sexes,26.4 [21.5-31.7],Eastern Europe,26.4
Hungary,Male,28.2 [21.2-35.6],Eastern Europe,28.2
Hungary,Female,24.6 [18.0-32.1],Eastern Europe,24.6
Iceland,Both sexes,21.9 [18.0-26.0],Northern Europe,21.9
Iceland,Male,24.2 [18.4-30.5],Northern Europe,24.2
Iceland,Female,19.4 [14.5-24.8],Northern Europe,19.4
India,Both sexes,3.9 [3.0-5.0],South Asia,3.9
India,Male,2.7 [1.7-4.0],South Asia,2.7
India,Female,5.1 [3.6-6.9],South Asia,5.1
Indonesia,Both sexes,6.9 [5.0-9.0],Southeast Asia,6.9
Indonesia,Male,4.8 [2.8-7.5],Southeast Asia,4.8
Indonesia,Female,8.9 [5.9-12.5],Southeast Asia,8.9
Iran (Islamic Republic of),Both sexes,25.8 [22.6-29.3],Central Asia,25.8
Iran (Islamic Republic of),Male,19.3 [15.0-23.8],Central Asia,19.3
Iran (Islamic Republic of),Female,32.2 [27.2-37.4],Central Asia,32.2
Iraq,Both sexes,30.4 [25.5-35.5],Middle East,30.4
Iraq,Male,23.4 [17.0-30.4],Middle East,23.4
Iraq,Female,37.0 [29.7-44.3],Middle East,37.0
Ireland,Both sexes,25.3 [20.9-29.9],Western Europe,25.3
Ireland,Male,25.1 [18.6-31.7],Western Europe,25.1
Ireland,Female,25.5 [19.6-31.9],Western Europe,25.5
Israel,Both sexes,26.1 [21.4-31.1],Middle East,26.1
Israel,Male,25.9 [19.0-33.2],Middle East,25.9
Israel,Female,26.2 [19.7-33.3],Middle East,26.2
Italy,Both sexes,19.9 [16.6-23.4],Southern Europe,19.9
Italy,Male,20.1 [15.3-25.2],Southern Europe,20.1
Italy,Female,19.5 [15.0-24.6],Southern Europe,19.5
Jamaica,Both sexes,24.7 [20.2-29.6],Caribbean,24.7
Jamaica,Male,15.3 [10.1-21.6],Caribbean,15.3
Jamaica,Female,33.4 [26.2-40.8],Caribbean,33.4
Japan,Both sexes,4.3 [3.2-5.5],East Asia,4.3
Japan,Male,4.8 [3.2-6.8],East Asia,4.8
Japan,Female,3.7 [2.5-5.2],East Asia,3.7
Jordan,Both sexes,35.5 [31.1-40.0],Middle East,35.5
Jordan,Male,28.2 [21.9-34.5],Middle East,28.2
Jordan,Female,43.1 [36.9-49.3],Middle East,43.1
Kazakhstan,Both sexes,21.0 [16.9-25.5],Central Asia,21.0
Kazakhstan,Male,18.9 [13.1-25.6],Central Asia,18.9
Kazakhstan,Female,22.7 [17.0-28.9],Central Asia,22.7
Kenya,Both sexes,7.1 [5.0-9.6],East Africa,7.1
Kenya,Male,2.8 [1.3-5.2],East Africa,2.8
Kenya,Female,11.1 [7.5-15.6],East Africa,11.1
Kiribati,Both sexes,46.0 [39.7-52.1],Oceania,46.0
Kiribati,Male,41.6 [32.6-50.9],Oceania,41.6
Kiribati,Female,50.4 [41.9-59.0],Oceania,50.4
Kuwait,Both sexes,37.9 [33.2-42.7],Middle East,37.9
Kuwait,Male,33.3 [27.0-39.7],Middle East,33.3
Kuwait,Female,45.6 [39.1-52.1],Middle East,45.6
Kyrgyzstan,Both sexes,16.6 [12.5-21.3],Central Asia,16.6
Kyrgyzstan,Male,14.0 [8.3-21.0],Central Asia,14.0
Kyrgyzstan,Female,18.6 [13.0-25.1],Central Asia,18.6
Lao People's Democratic Republic,Both sexes,5.3 [3.5-7.6],Southeast Asia,5.3
Lao People's Democratic Republic,Male,3.7 [1.9-6.5],Southeast Asia,3.7
Lao People's Democratic Republic,Female,6.7 [4.0-10.3],Southeast Asia,6.7
Latvia,Both sexes,23.6 [18.3-29.2],Eastern Europe,23.6
Latvia,Male,21.6 [14.5-29.6],Eastern Europe,21.6
Latvia,Female,25.1 [17.4-33.2],Eastern Europe,25.1
Lebanon,Both sexes,32.0 [26.8-37.3],Middle East,32.0
Lebanon,Male,27.4 [20.2-35.0],Middle East,27.4
Lebanon,Female,37.0 [29.7-44.8],Middle East,37.0
Lesotho,Both sexes,16.6 [12.9-20.5],Southern Africa,16.6
Lesotho,Male,4.6 [2.5-7.8],Southern Africa,4.6
Lesotho,Female,26.7 [20.2-33.5],Southern Africa,26.7
Liberia,Both sexes,9.9 [7.3-13.1],West Africa,9.9
Liberia,Male,5.5 [2.9-9.1],West Africa,5.5
Liberia,Female,14.2 [9.7-19.4],West Africa,14.2
Libya,Both sexes,32.5 [27.2-38.1],North Africa,32.5
Libya,Male,25.0 [18.0-32.6],North Africa,25.0
Libya,Female,39.6 [31.6-47.5],North Africa,39.6
Lithuania,Both sexes,26.3 [21.4-31.4],Eastern Europe,26.3
Lithuania,Male,24.2 [17.5-31.6],Eastern Europe,24.2
Lithuania,Female,27.8 [20.6-35.1],Eastern Europe,27.8
Luxembourg,Both sexes,22.6 [18.0-27.6],Western Europe,22.6
Luxembourg,Male,24.5 [17.4-32.0],Western Europe,24.5
Luxembourg,Female,20.7 [14.7-27.6],Western Europe,20.7
Madagascar,Both sexes,5.3 [3.5-7.6],Southern Africa,5.3
Madagascar,Male,3.0 [1.4-5.4],Southern Africa,3.0
Madagascar,Female,7.5 [4.5-11.4],Southern Africa,7.5
Malawi,Both sexes,5.8 [3.9-8.0],Southern Africa,5.8
Malawi,Male,2.2 [0.9-4.3],Southern Africa,2.2
Malawi,Female,9.1 [5.9-13.1],Southern Africa,9.1
Malaysia,Both sexes,15.6 [12.5-19.0],Southeast Asia,15.6
Malaysia,Male,13.0 [9.2-17.6],Southeast Asia,13.0
Malaysia,Female,17.9 [13.5-23.0],Southeast Asia,17.9
Maldives,Both sexes,8.6 [6.1-11.8],South Asia,8.6
Maldives,Male,5.8 [3.2-9.7],South Asia,5.8
Maldives,Female,11.4 [7.4-16.6],South Asia,11.4
Mali,Both sexes,8.6 [6.2-11.5],North Africa,8.6
Mali,Male,4.6 [2.3-7.9],North Africa,4.6
Mali,Female,12.4 [8.3-17.0],North Africa,12.4
Malta,Both sexes,28.9 [23.3-34.7],Southern Europe,28.9
Malta,Male,29.2 [21.3-37.5],Southern Europe,29.2
Malta,Female,28.5 [20.6-36.9],Southern Europe,28.5
Marshall Islands,Both sexes,52.9 [46.7-59.1],Oceania,52.9
Marshall Islands,Male,48.4 [39.2-57.4],Oceania,48.4
Marshall Islands,Female,57.3 [49.1-65.7],Oceania,57.3
Mauritania,Both sexes,12.7 [9.3-16.5],North Africa,12.7
Mauritania,Male,6.6 [3.5-10.8],North Africa,6.6
Mauritania,Female,18.5 [12.7-25.1],North Africa,18.5
Mauritius,Both sexes,10.8 [7.9-14.4],Southern Africa,10.8
Mauritius,Male,5.6 [2.9-9.4],Southern Africa,5.6
Mauritius,Female,15.7 [10.8-21.8],Southern Africa,15.7
Mexico,Both sexes,28.9 [25.2-32.8],North America,28.9
Mexico,Male,24.3 [19.0-29.7],North America,24.3
Mexico,Female,32.8 [27.4-38.5],North America,32.8
Micronesia (Federated States of),Both sexes,45.8 [39.7-51.8],Oceania,45.8
Micronesia (Federated States of),Male,40.1 [31.1-49.2],Oceania,40.1
Micronesia (Federated States of),Female,51.5 [43.5-59.4],Oceania,51.5
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,20.6 [16.3-25.0],Central Asia,20.6
Mongolia,Male,17.5 [11.9-23.9],Central Asia,17.5
Mongolia,Female,23.2 [17.0-29.7],Central Asia,23.2
Montenegro,Both sexes,23.3 [17.9-28.9],Balkans,23.3
Montenegro,Male,23.3 [15.7-31.4],Balkans,23.3
Montenegro,Female,23.1 [15.9-30.9],Balkans,23.1
Morocco,Both sexes,26.1 [21.1-31.4],North Africa,26.1
Morocco,Male,19.4 [12.9-26.7],North Africa,19.4
Morocco,Female,32.2 [24.9-39.7],North Africa,32.2
Mozambique,Both sexes,7.2 [5.0-9.8],Southern Africa,7.2
Mozambique,Male,3.3 [1.6-5.9],Southern Africa,3.3
Mozambique,Female,10.5 [6.9-14.9],Southern Africa,10.5
Myanmar,Both sexes,5.8 [4.1-7.9],Southeast Asia,5.8
Myanmar,Male,4.0 [2.2-6.6],Southeast Asia,4.0
Myanmar,Female,7.3 [4.6-10.5],Southeast Asia,7.3
Namibia,Both sexes,17.2 [13.3-21.4],Southern Africa,17.2
Namibia,Male,7.5 [4.2-12.0],Southern Africa,7.5
Namibia,Female,25.4 [19.2-32.1],Southern Africa,25.4
Nauru,Both sexes,61.0 [55.3-66.6],Oceania,61.0
Nauru,Male,58.7 [50.6-66.5],Oceania,58.7
Nauru,Female,63.3 [55.5-70.8],Oceania,63.3
Nepal,Both sexes,4.1 [2.8-5.7],South Asia,4.1
Nepal,Male,2.7 [1.4-4.5],South Asia,2.7
Nepal,Female,5.4 [3.4-8.0],South Asia,5.4
Netherlands,Both sexes,20.4 [16.9-24.2],Western Europe,20.4
Netherlands,Male,20.8 [15.6-26.4],Western Europe,20.8
Netherlands,Female,20.0 [15.4-24.9],Western Europe,20.0
New Zealand,Both sexes,30.8 [27.3-34.3],Oceania,30.8
New Zealand,Male,30.1 [25.2-35.3],Oceania,30.1
New Zealand,Female,31.4 [26.5-36.5],Oceania,31.4
Nicaragua,Both sexes,23.7 [18.9-28.6],Central America,23.7
Nicaragua,Male,17.9 [11.6-25.3],Central America,17.9
Nicaragua,Female,29.0 [22.2-36.1],Central America,29.0
Niger,Both sexes,5.5 [3.7-7.7],West Africa,5.5
Niger,Male,2.5 [1.1-4.7],West Africa,2.5
Niger,Female,8.7 [5.4-12.7],West Africa,8.7
Nigeria,Both sexes,8.9 [6.8-11.2],West Africa,8.9
Nigeria,Male,4.6 [2.7-7.2],West Africa,4.6
Nigeria,Female,13.1 [9.5-17.2],West Africa,13.1
Niue,Both sexes,50.0 [43.7-55.8],Oceania,50.0
Niue,Male,44.8 [35.6-54.0],Oceania,44.8
Niue,Female,55.1 [46.9-63.2],Oceania,55.1
Norway,Both sexes,23.1 [19.3-27.1],Northern Europe,23.1
Norway,Male,23.6 [18.1-29.5],Northern Europe,23.6
Norway,Female,22.5 [17.5-28.0],Northern Europe,22.5
Oman,Both sexes,27.0 [22.3-32.0],Middle East,27.0
Oman,Male,22.9 [16.8-29.8],Middle East,22.9
Oman,Female,33.7 [26.4-41.1],Middle East,33.7
Pakistan,Both sexes,8.6 [6.3-11.3],South Asia,8.6
Pakistan,Male,6.0 [3.5-9.5],South Asia,6.0
Pakistan,Female,11.3 [7.6-15.7],South Asia,11.3
Palau,Both sexes,55.3 [49.3-61.2],Oceania,55.3
Palau,Male,51.8 [42.6-60.3],Oceania,51.8
Palau,Female,58.8 [50.1-66.9],Oceania,58.8
Panama,Both sexes,22.7 [18.2-27.6],Central America,22.7
Panama,Male,17.8 [12.0-24.6],Central America,17.8
Panama,Female,27.6 [20.8-34.9],Central America,27.6
Papua New Guinea,Both sexes,21.3 [15.6-27.5],Oceania,21.3
Papua New Guinea,Male,16.6 [9.5-25.2],Oceania,16.6
Papua New Guinea,Female,25.8 [17.5-34.6],Oceania,25.8
Paraguay,Both sexes,20.3 [15.0-26.2],South America,20.3
Paraguay,Male,17.1 [10.5-25.4],South America,17.1
Paraguay,Female,23.4 [15.7-32.2],South America,23.4
Peru,Both sexes,19.7 [16.5-23.1],South America,19.7
Peru,Male,15.2 [10.9-19.8],South America,15.2
Peru,Female,24.2 [19.6-29.1],South America,24.2
Philippines,Both sexes,6.4 [4.6-8.7],Southeast Asia,6.4
Philippines,Male,5.2 [2.9-8.4],Southeast Asia,5.2
Philippines,Female,7.5 [4.8-11.0],Southeast Asia,7.5
Poland,Both sexes,23.1 [19.5-26.7],Eastern Europe,23.1
Poland,Male,23.7 [18.7-29.0],Eastern Europe,23.7
Poland,Female,22.2 [17.6-27.2],Eastern Europe,22.2
Portugal,Both sexes,20.8 [16.9-25.1],Southern Europe,20.8
Portugal,Male,20.3 [14.6-26.4],Southern Europe,20.3
Portugal,Female,21.2 [15.6-27.4],Southern Europe,21.2
Qatar,Both sexes,35.1 [29.3-41.2],Middle East,35.1
Qatar,Male,32.5 [25.0-40.2],Middle East,32.5
Qatar,Female,43.1 [35.4-50.5],Middle East,43.1
Republic of Korea,Both sexes,4.7 [3.6-5.9],East Asia,4.7
Republic of Korea,Male,4.4 [3.0-6.3],East Asia,4.4
Republic of Korea,Female,4.8 [3.4-6.6],East Asia,4.8
Republic of Moldova,Both sexes,18.9 [14.1-23.9],Eastern Europe,18.9
Republic of Moldova,Male,16.2 [10.0-23.3],Eastern Europe,16.2
Republic of Moldova,Female,21.1 [14.5-28.2],Eastern Europe,21.1
Republic of North Macedonia,Both sexes,22.4 [17.2-27.9],Balkans,22.4
Republic of North Macedonia,Male,22.6 [15.0-31.0],Balkans,22.6
Republic of North Macedonia,Female,22.1 [15.1-29.9],Balkans,22.1
Romania,Both sexes,22.5 [18.3-27.0],Eastern Europe,22.5
Romania,Male,23.4 [17.4-30.0],Eastern Europe,23.4
Romania,Female,21.6 [16.0-27.9],Eastern Europe,21.6
