Country,Sex,Obesity (%),Region,BMI
Bangladesh,Male,0.5 [0.2-1.0],South Asia,0.5
Bangladesh,Female,1.5 [0.8-2.4],South Asia,1.5
Barbados,Both sexes,13.1 [10.1-16.4],Caribbean,13.1
Barbados,Male,6.5 [3.9-9.8],Caribbean,6.5
Barbados,Female,18.9 [14.0-24.7],Caribbean,18.9
Belarus,Both sexes,17.2 [13.1-21.6],Eastern Europe,17.2
Belarus,Male,12.2 [7.5-18.1],Eastern Europe,12.2
Belarus,Female,21.2 [14.9-28.1],Eastern Europe,21.2
Belgium,Both sexes,15.5 [13.3-17.8],Western Europe,15.5
Belgium,Male,14.4 [11.4-17.7],Western Europe,14.4
Belgium,Female,16.4 [13.4-19.6],Western Europe,16.4
Belize,Both sexes,14.2 [10.7-17.9],Central America,14.2
Belize,Male,8.0 [4.7-12.6],Central America,8.0
Belize,Female,20.4 [14.5-27.0],Central America,20.4
Benin,Both sexes,4.0 [2.7-5.5],West Africa,4.0
Benin,Male,1.5 [0.7-2.9],West Africa,1.5
Benin,Female,6.0 [3.8-8.6],West Africa,6.0
Bhutan,Both sexes,1.7 [1.0-2.7],South Asia,1.7
Bhutan,Male,1.0 [0.4-2.0],South Asia,1.0
Bhutan,Female,2.5 [1.2-4.4],South Asia,2.5
Bolivia (Plurinational State of),Both sexes,11.2 [8.0-14.9],South America,11.2
Bolivia (Plurinational State of),Male,6.6 [3.3-11.2],South America,6.6
Bolivia (Plurinational State of),Female,15.4 [10.3-21.2],South America,15.4
Bosnia and Herzegovina,Both sexes,11.3 [8.4-14.6],Balkans,11.3
Bosnia and Herzegovina,Male,9.2 [5.6-13.9],Balkans,9.2
Bosnia and Herzegovina,Female,13.0 [8.8-18.0],Balkans,13.0
Botswana,Both sexes,10.7 [7.5-14.3],Southern Africa,10.7
Botswana,Male,2.7 [1.2-5.0],Southern Africa,2.7
Botswana,Female,17.7 [12.0-24.2],Southern Africa,17.7
Brazil,Both sexes,12.2 [10.3-14.3],South America,12.2
Brazil,Male,8.9 [6.6-11.4],South America,8.9
Brazil,Female,15.3 [12.4-18.5],South America,15.3
Brunei Darussalam,Both sexes,5.6 [3.7-7.9],Southeast Asia,5.6
Brunei Darussalam,Male,3.9 [2.0-6.8],Southeast Asia,3.9
Brunei Darussalam,Female,7.6 [4.4-11.6],Southeast Asia,7.6
Bulgaria,Both sexes,17.0 [13.1-21.3],Balkans,17.0
Bulgaria,Male,15.0 [9.9-20.8],Balkans,15.0
Bulgaria,Female,18.7 [13.1-25.2],Balkans,18.7
Burkina Faso,Both sexes,1.6 [1.0-2.4],West Africa,1.6
Burkina Faso,Male,0.6 [0.2-1.2],West Africa,0.6
Burkina Faso,Female,2.3 [1.3-3.7],West Africa,2.3
Burundi,Both sexes,1.9 [1.0-3.0],East Africa,1.9
Burundi,Male,0.6 [0.2-1.4],East Africa,0.6
Burundi,Female,2.9 [1.4-5.0],East Africa,2.9
Cabo Verde,Both sexes,4.9 [3.1-7.0],West Africa,4.9
Cabo Verde,Male,2.0 [0.9-3.7],West Africa,2.0
Cabo Verde,Female,7.0 [4.1-10.6],West Africa,7.0
Cambodia,Both sexes,1.1 [0.6-1.7],Southeast Asia,1.1
Cambodia,Male,0.6 [0.2-1.2],Southeast Asia,0.6
Cambodia,Female,1.5 [0.7-2.5],Southeast Asia,1.5
Cameroon,Both sexes,4.6 [3.3-6.1],Central Africa,4.6
Cameroon,Male,1.9 [1.0-3.3],Central Africa,1.9
Cameroon,Female,7.1 [4.8-9.8],Central Africa,7.1
Canada,Both sexes,17.6 [15.1-20.2],North America,17.6
Canada,Male,16.9 [13.4-20.8],North America,16.9
Canada,Female,18.3 [14.8-21.9],North America,18.3
Central African Republic,Both sexes,3.2 [1.8-5.0],Central Africa,3.2
Central African Republic,Male,1.3 [0.5-2.7],Central Africa,1.3
Central African Republic,Female,4.9 [2.5-8.1],Central Africa,4.9
Chad,Both sexes,2.3 [1.4-3.5],North Africa,2.3
Chad,Male,1.0 [0.4-2.0],North Africa,1.0
Chad,Female,3.5 [2.0-5.6],North Africa,3.5
Chile,Both sexes,18.5 [15.3-22.0],South America,18.5
Chile,Male,15.0 [10.8-19.7],South America,15.0
Chile,Female,21.7 [17.0-26.8],South America,21.7
China,Both sexes,1.7 [1.4-2.1],East Asia,1.7
China,Male,1.2 [0.8-1.6],East Asia,1.2
China,Female,2.3 [1.7-2.9],East Asia,2.3
Colombia,Both sexes,13.4 [10.7-16.3],South America,13.4
Colombia,Male,8.9 [5.7-12.7],South America,8.9
Colombia,Female,17.4 [13.2-22.0],South America,17.4
Comoros,Both sexes,3.4 [2.1-5.1],Southern Africa,3.4
Comoros,Male,1.3 [0.5-2.6],Southern Africa,1.3
Comoros,Female,5.3 [3.1-8.4],Southern Africa,5.3
Congo,Both sexes,4.2 [2.8-5.9],Central Africa,4.2
Congo,Male,1.8 [0.8-3.3],Central Africa,1.8
Congo,Female,6.5 [4.1-9.5],Central Africa,6.5
Cook Islands,Both sexes,41.0 [35.4-46.8],Oceania,41.0
Cook Islands,Male,35.2 [27.1-43.6],Oceania,35.2
Cook Islands,Female,47.0 [38.9-54.7],Oceania,47.0
Costa Rica,Both sexes,12.2 [9.2-15.4],Central America,12.2
Costa Rica,Male,8.2 [4.9-12.4],Central America,8.2
Costa Rica,Female,16.1 [11.5-21.5],Central America,16.1
Croatia,Both sexes,15.9 [12.6-19.6],Balkans,15.9
Croatia,Male,13.6 [9.4-18.7],Balkans,13.6
Croatia,Female,17.7 [13.1-23.0],Balkans,17.7
Cuba,Both sexes,15.3 [12.1-18.8],Caribbean,15.3
Cuba,Male,9.4 [5.9-13.5],Caribbean,9.4
Cuba,Female,21.2 [16.0-27.0],Caribbean,21.2
Cyprus,Both sexes,14.6 [11.0-18.5],Balkans,14.6
Cyprus,Male,12.9 [8.0-18.6],Balkans,12.9
Cyprus,Female,16.2 [11.1-21.9],Balkans,16.2
Czechia,Both sexes,19.8 [16.4-23.5],Eastern Europe,19.8
Czechia,Male,17.6 [13.1-22.8],Eastern Europe,17.6
Czechia,Female,21.7 [16.9-26.9],Eastern Europe,21.7
Côte d'Ivoire,Both sexes,3.9 [2.8-5.4],West Africa,3.9
Côte d'Ivoire,Male,1.8 [0.8-3.3],West Africa,1.8
Côte d'Ivoire,Female,6.6 [4.3-9.5],West Africa,6.6
Democratic People's Republic of Korea,Both sexes,3.4 [2.0-5.4],East Asia,3.4
Democratic People's Republic of Korea,Male,2.4 [1.0-4.5],East Asia,2.4
Democratic People's Republic of Korea,Female,4.3 [2.1-7.4],East Asia,4.3
Democratic Republic of the Congo,Both sexes,2.4 [1.4-3.8],Central Africa,2.4
Democratic Republic of the Congo,Male,1.0 [0.4-2.2],Central Africa,1.0
Democratic Republic of the Congo,Female,3.6 [1.9-6.0],Central Africa,3.6
Denmark,Both sexes,12.5 [10.2-14.9],Northern Europe,12.5
Denmark,Male,12.8 [9.7-16.1],Northern Europe,12.8
Denmark,Female,12.1 [8.9-15.7],Northern Europe,12.1
Djibouti,Both sexes,8.3 [5.6-11.6],East Africa,8.3
Djibouti,Male,4.4 [2.0-7.9],East Africa,4.4
Djibouti,Female,12.1 [7.4-17.7],East Africa,12.1
Dominica,Both sexes,17.0 [13.1-21.3],Caribbean,17.0
Dominica,Male,9.6 [5.6-14.7],Caribbean,9.6
Dominica,Female,24.0 [17.6-31.1],Caribbean,24.0
Dominican Republic,Both sexes,13.4 [10.6-16.5],Caribbean,13.4
Dominican Republic,Male,7.8 [4.7-11.4],Caribbean,7.8
Dominican Republic,Female,19.2 [14.5-24.3],Caribbean,19.2
Ecuador,Both sexes,11.3 [8.1-15.0],South America,11.3
Ecuador,Male,7.1 [3.8-11.8],South America,7.1
Ecuador,Female,15.3 [10.0-21.3],South America,15.3
Egypt,Both sexes,19.8 [16.6-23.2],North Africa,19.8
Egypt,Male,11.4 [7.9-15.6],North Africa,11.4
Egypt,Female,27.8 [22.7-33.1],North Africa,27.8
El Salvador,Both sexes,12.8 [9.6-16.6],Central America,12.8
El Salvador,Male,8.2 [4.5-12.9],Central America,8.2
El Salvador,Female,16.6 [11.7-22.3],Central America,16.6
Equatorial Guinea,Both sexes,3.4 [1.9-5.3],Central Africa,3.4
Equatorial Guinea,Male,1.3 [0.5-2.8],Central Africa,1.3
Equatorial Guinea,Female,5.6 [2.9-9.3],Central Africa,5.6
Eritrea,Both sexes,1.8 [1.1-2.7],East Africa,1.8
Eritrea,Male,0.6 [0.2-1.3],East Africa,0.6
Eritrea,Female,2.7 [1.5-4.4],East Africa,2.7
Estonia,Both sexes,16.5 [13.9-19.3],Eastern Europe,16.5
Estonia,Male,12.8 [9.5-16.5],Eastern Europe,12.8
Estonia,Female,19.3 [15.3-23.7],Eastern Europe,19.3
Eswatini,Both sexes,9.2 [6.4-12.7],Southern Africa,9.2
Eswatini,Male,2.0 [0.9-3.9],Southern Africa,2.0
Eswatini,Female,15.3 [10.1-21.5],Southern Africa,15.3
Ethiopia,Both sexes,1.5 [0.9-2.3],East Africa,1.5
Ethiopia,Male,0.6 [0.2-1.2],East Africa,0.6
Ethiopia,Female,2.4 [1.2-4.0],East Africa,2.4
Fiji,Both sexes,18.1 [13.6-22.9],Oceania,18.1
Fiji,Male,12.7 [7.4-19.2],Oceania,12.7
Fiji,Female,23.4 [16.4-30.8],Oceania,23.4
Finland,Both sexes,14.4 [12.5-16.5],Northern Europe,14.4
Finland,Male,14.1 [11.3-17.2],Northern Europe,14.1
Finland,Female,14.5 [11.8-17.4],Northern Europe,14.5
France,Both sexes,14.1 [11.6-17.0],Western Europe,14.1
France,Male,12.8 [9.3-16.9],Western Europe,12.8
France,Female,15.3 [11.7-19.4],Western Europe,15.3
Gabon,Both sexes,7.5 [4.9-10.6],Central Africa,7.5
Gabon,Male,3.4 [1.5-6.5],Central Africa,3.4
Gabon,Female,11.1 [6.8-16.5],Central Africa,11.1
Gambia,Both sexes,3.5 [2.3-5.1],West Africa,3.5
Gambia,Male,1.5 [0.7-2.8],West Africa,1.5
Gambia,Female,5.8 [3.5-8.6],West Africa,5.8
Georgia,Both sexes,12.2 [8.8-15.9],Eastern Europe,12.2
Georgia,Male,9.6 [5.5-15.0],Eastern Europe,9.6
Georgia,Female,14.3 [9.4-19.9],Eastern Europe,14.3
Germany,Both sexes,14.5 [12.9-16.3],Northern Europe,14.5
Germany,Male,14.4 [11.9-17.0],Northern Europe,14.4
Germany,Female,14.4 [12.2-16.8],Northern Europe,14.4
Ghana,Both sexes,4.2 [3.1-5.6],West Africa,4.2
Ghana,Male,1.3 [0.7-2.3],West Africa,1.3
Ghana,Female,7.1 [4.9-9.7],West Africa,7.1
Greece,Both sexes,16.7 [13.5-20.3],Balkans,16.7
Greece,Male,13.9 [9.6-18.9],Balkans,13.9
Greece,Female,19.3 [14.5-24.8],Balkans,19.3
Grenada,Both sexes,11.3 [8.2-15.0],Caribbean,11.3
Grenada,Male,5.6 [2.9-9.2],Caribbean,5.6
Grenada,Female,16.5 [11.2-22.8],Caribbean,16.5
Guatemala,Both sexes,10.8 [8.2-13.8],Central America,10.8
Guatemala,Male,6.5 [3.7-10.5],Central America,6.5
Guatemala,Female,14.8 [10.6-19.7],Central America,14.8
Guinea,Both sexes,2.9 [1.9-4.2],West Africa,2.9
Guinea,Male,1.2 [0.5-2.2],West Africa,1.2
Guinea,Female,4.5 [2.7-6.9],West Africa,4.5
Guinea-Bissau,Both sexes,3.2 [2.0-4.8],West Africa,3.2
Guinea-Bissau,Male,1.3 [0.5-2.5],West Africa,1.3
Guinea-Bissau,Female,5.0 [2.8-7.9],West Africa,5.0
Guyana,Both sexes,10.0 [7.1-13.5],South America,10.0
Guyana,Male,5.1 [2.6-8.7],South America,5.1
Guyana,Female,15.2 [10.0-21.3],South America,15.2
Haiti,Both sexes,8.6 [6.2-11.7],Caribbean,8.6
Haiti,Male,5.1 [2.6-8.8],Caribbean,5.1
Haiti,Female,11.8 [7.8-16.5],Caribbean,11.8
Honduras,Both sexes,10.4 [7.7-13.6],Central America,10.4
Honduras,Male,6.4 [3.4-10.3],Central America,6.4
Honduras,Female,14.4 [10.0-19.5],Central America,14.4
Hungary,Both sexes,18.2 [14.9-21.9],Eastern Europe,18.2
Hungary,Male,17.1 [12.5-22.3],Eastern Europe,17.1
Hungary,Female,19.1 [14.4-24.4],Eastern Europe,19.1
Iceland,Both sexes,14.3 [11.8-17.0],Northern Europe,14.3
Iceland,Male,14.1 [10.6-18.1],Northern Europe,14.1
Iceland,Female,14.4 [11.1-18.1],Northern Europe,14.4
India,Both sexes,1.2 [0.9-1.5],South Asia,1.2
India,Male,0.7 [0.5-1.0],South Asia,0.7
India,Female,1.8 [1.3-2.4],South Asia,1.8
Indonesia,Both sexes,1.8 [1.2-2.5],Southeast Asia,1.8
Indonesia,Male,0.8 [0.4-1.4],Southeast Asia,0.8
Indonesia,Female,2.7 [1.7-4.0],Southeast Asia,2.7
Iran (Islamic Republic of),Both sexes,14.1 [12.1-16.2],Central Asia,14.1
Iran (Islamic Republic of),Male,8.2 [6.2-10.6],Central Asia,8.2
Iran (Islamic Republic of),Female,20.2 [16.7-23.8],Central Asia,20.2
Iraq,Both sexes,20.3 [16.5-24.5],Middle East,20.3
Iraq,Male,13.1 [8.6-18.5],Middle East,13.1
Iraq,Female,27.2 [20.9-33.9],Middle East,27.2
Ireland,Both sexes,13.5 [10.6-16.6],Western Europe,13.5
Ireland,Male,12.9 [8.9-17.5],Western Europe,12.9
Ireland,Female,14.0 [10.2-18.2],Western Europe,14.0
Israel,Both sexes,19.5 [16.1-23.1],Middle East,19.5
Israel,Male,16.8 [12.2-21.9],Middle East,16.8
Israel,Female,21.9 [16.9-27.3],Middle East,21.9
Italy,Both sexes,13.5 [11.8-15.4],Southern Europe,13.5
Italy,Male,12.2 [9.9-14.8],Southern Europe,12.2
Italy,Female,14.6 [12.1-17.3],Southern Europe,14.6
Jamaica,Both sexes,13.7 [11.1-16.6],Caribbean,13.7
Jamaica,Male,6.2 [4.1-9.1],Caribbean,6.2
Jamaica,Female,20.9 [16.3-25.8],Caribbean,20.9
Japan,Both sexes,1.8 [1.5-2.1],East Asia,1.8
Japan,Male,1.5 [1.1-1.9],East Asia,1.5
Japan,Female,2.0 [1.6-2.6],East Asia,2.0
Jordan,Both sexes,23.3 [20.1-26.9],Middle East,23.3
Jordan,Male,15.6 [11.5-20.5],Middle East,15.6
Jordan,Female,31.9 [26.9-37.2],Middle East,31.9
Kazakhstan,Both sexes,12.3 [9.0-15.9],Central Asia,12.3
Kazakhstan,Male,10.0 [5.8-15.4],Central Asia,10.0
Kazakhstan,Female,14.1 [9.6-19.3],Central Asia,14.1
Kenya,Both sexes,2.5 [1.6-3.7],East Africa,2.5
Kenya,Male,0.9 [0.3-1.7],East Africa,0.9
Kenya,Female,4.0 [2.4-6.3],East Africa,4.0
Kiribati,Both sexes,30.4 [25.2-35.9],Oceania,30.4
Kiribati,Male,24.9 [17.8-32.4],Oceania,24.9
Kiribati,Female,36.3 [28.5-44.0],Oceania,36.3
Kuwait,Both sexes,27.4 [23.8-31.1],Middle East,27.4
Kuwait,Male,21.8 [17.3-26.6],Middle East,21.8
Kuwait,Female,37.8 [32.6-43.3],Middle East,37.8
Kyrgyzstan,Both sexes,8.3 [5.8-11.5],Central Asia,8.3
Kyrgyzstan,Male,6.4 [3.3-10.8],Central Asia,6.4
Kyrgyzstan,Female,9.9 [6.2-14.4],Central Asia,9.9
Lao People's Democratic Republic,Both sexes,1.2 [0.7-1.9],Southeast Asia,1.2
Lao People's Democratic Republic,Male,0.6 [0.2-1.1],Southeast Asia,0.6
Lao People's Democratic Republic,Female,1.8 [0.9-3.1],Southeast Asia,1.8
Latvia,Both sexes,18.3 [14.2-22.8],Eastern Europe,18.3
Latvia,Male,13.4 [8.5-19.3],Eastern Europe,13.4
Latvia,Female,22.1 [15.8-29.0],Eastern Europe,22.1
Lebanon,Both sexes,22.3 [18.4-26.5],Middle East,22.3
Lebanon,Male,16.2 [11.2-21.7],Middle East,16.2
Lebanon,Female,28.0 [22.1-34.4],Middle East,28.0
Lesotho,Both sexes,8.1 [5.6-11.1],Southern Africa,8.1
Lesotho,Male,1.3 [0.5-2.6],Southern Africa,1.3
Lesotho,Female,13.5 [9.1-18.9],Southern Africa,13.5
Liberia,Both sexes,5.1 [3.5-7.0],West Africa,5.1
Liberia,Male,2.4 [1.1-4.5],West Africa,2.4
Liberia,Female,7.6 [4.8-11.0],West Africa,7.6
Libya,Both sexes,21.3 [17.4-25.6],North Africa,21.3
Libya,Male,14.2 [9.5-19.7],North Africa,14.2
Libya,Female,29.7 [23.2-36.5],North Africa,29.7
Lithuania,Both sexes,20.5 [17.2-24.0],Eastern Europe,20.5
Lithuania,Male,15.4 [11.3-20.2],Eastern Europe,15.4
Lithuania,Female,24.4 [19.7-29.6],Eastern Europe,24.4
Luxembourg,Both sexes,13.9 [10.7-17.6],Western Europe,13.9
Luxembourg,Male,13.6 [8.9-19.2],Western Europe,13.6
Luxembourg,Female,14.1 [9.7-19.1],Western Europe,14.1
Madagascar,Both sexes,1.8 [1.1-2.7],Southern Africa,1.8
Madagascar,Male,0.9 [0.3-1.7],Southern Africa,0.9
Madagascar,Female,2.6 [1.4-4.3],Southern Africa,2.6
Malawi,Both sexes,2.0 [1.2-3.0],Southern Africa,2.0
Malawi,Male,0.7 [0.3-1.5],Southern Africa,0.7
Malawi,Female,3.2 [1.9-5.1],Southern Africa,3.2
Malaysia,Both sexes,5.1 [3.8-6.7],Southeast Asia,5.1
Malaysia,Male,3.2 [1.9-4.9],Southeast Asia,3.2
Malaysia,Female,7.1 [4.8-9.9],Southeast Asia,7.1
Maldives,Both sexes,2.2 [1.4-3.4],South Asia,2.2
Maldives,Male,1.1 [0.5-2.1],South Asia,1.1
Maldives,Female,3.6 [2.0-5.8],South Asia,3.6
Mali,Both sexes,2.9 [1.9-4.2],North Africa,2.9
Mali,Male,1.2 [0.5-2.4],North Africa,1.2
Mali,Female,4.4 [2.7-6.7],North Africa,4.4
Malta,Both sexes,21.3 [17.1-25.9],Southern Europe,21.3
Malta,Male,18.9 [13.2-25.2],Southern Europe,18.9
Malta,Female,23.5 [17.4-30.1],Southern Europe,23.5
Marshall Islands,Both sexes,40.5 [34.7-46.2],Oceania,40.5
Marshall Islands,Male,33.8 [25.6-42.2],Oceania,33.8
Marshall Islands,Female,47.4 [39.5-55.3],Oceania,47.4
Mauritania,Both sexes,5.2 [3.6-7.3],North Africa,5.2
Mauritania,Male,2.0 [1.0-3.8],North Africa,2.0
Mauritania,Female,8.1 [5.1-11.9],North Africa,8.1
Mauritius,Both sexes,5.9 [4.2-8.0],Southern Africa,5.9
Mauritius,Male,2.7 [1.4-4.6],Southern Africa,2.7
Mauritius,Female,8.7 [5.9-12.4],Southern Africa,8.7
Mexico,Both sexes,18.4 [15.7-21.3],North America,18.4
Mexico,Male,13.8 [10.3-17.6],North America,13.8
Mexico,Female,22.5 [18.4-26.8],North America,22.5
Micronesia (Federated States of),Both sexes,31.6 [26.5-37.0],Oceania,31.6
Micronesia (Federated States of),Male,24.7 [17.9-32.4],Oceania,24.7
Micronesia (Federated States of),Female,38.5 [31.0-46.1],Oceania,38.5
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,10.1 [7.5-13.2],Central Asia,10.1
Mongolia,Male,7.3 [4.3-11.3],Central Asia,7.3
Mongolia,Female,12.8 [8.6-17.7],Central Asia,12.8
Montenegro,Both sexes,13.7 [10.1-17.9],Balkans,13.7
Montenegro,Male,11.7 [6.9-17.5],Balkans,11.7
Montenegro,Female,15.5 [10.2-21.5],Balkans,15.5
Morocco,Both sexes,14.3 [11.1-17.8],North Africa,14.3
Morocco,Male,8.5 [5.0-12.8],North Africa,8.5
Morocco,Female,19.5 [14.4-25.2],North Africa,19.5
Mozambique,Both sexes,2.8 [1.8-4.2],Southern Africa,2.8
Mozambique,Male,1.1 [0.5-2.1],Southern Africa,1.1
Mozambique,Female,4.3 [2.5-6.6],Southern Africa,4.3
Myanmar,Both sexes,1.6 [1.0-2.5],Southeast Asia,1.6
Myanmar,Male,0.9 [0.4-1.6],Southeast Asia,0.9
Myanmar,Female,2.3 [1.3-3.8],Southeast Asia,2.3
Namibia,Both sexes,7.9 [5.5-10.7],Southern Africa,7.9
Namibia,Male,2.1 [0.9-3.9],Southern Africa,2.1
Namibia,Female,12.9 [8.7-17.9],Southern Africa,12.9
Nauru,Both sexes,53.0 [48.4-57.5],Oceania,53.0
Nauru,Male,48.3 [41.7-55.0],Oceania,48.3
Nauru,Female,57.9 [51.5-64.1],Oceania,57.9
Nepal,Both sexes,1.1 [0.7-1.7],South Asia,1.1
Nepal,Male,0.6 [0.3-1.2],South Asia,0.6
Nepal,Female,1.6 [0.9-2.6],South Asia,1.6
Netherlands,Both sexes,10.9 [8.9-13.1],Western Europe,10.9
Netherlands,Male,9.7 [7.0-12.8],Western Europe,9.7
Netherlands,Female,12.0 [9.2-15.0],Western Europe,12.0
New Zealand,Both sexes,18.8 [16.2-21.6],Oceania,18.8
New Zealand,Male,17.5 [13.7-21.5],Oceania,17.5
New Zealand,Female,20.2 [16.5-24.1],Oceania,20.2
Nicaragua,Both sexes,13.4 [10.3-16.9],Central America,13.4
Nicaragua,Male,8.7 [5.0-13.6],Central America,8.7
Nicaragua,Female,17.9 [13.1-23.1],Central America,17.9
Niger,Both sexes,2.0 [1.2-3.0],West Africa,2.0
Niger,Male,0.8 [0.3-1.5],West Africa,0.8
Niger,Female,3.1 [1.8-5.1],West Africa,3.1
Nigeria,Both sexes,3.0 [2.2-4.0],West Africa,3.0
Nigeria,Male,1.2 [0.7-2.1],West Africa,1.2
Nigeria,Female,4.8 [3.2-6.7],West Africa,4.8
Niue,Both sexes,33.9 [28.1-39.8],Oceania,33.9
Niue,Male,27.2 [19.0-35.9],Oceania,27.2
Niue,Female,40.7 [32.6-48.9],Oceania,40.7
Norway,Both sexes,13.8 [11.7-16.2],Northern Europe,13.8
Norway,Male,12.6 [9.6-15.9],Northern Europe,12.6
Norway,Female,14.9 [11.9-18.1],Northern Europe,14.9
Oman,Both sexes,14.9 [12.0-18.0],Middle East,14.9
Oman,Male,10.9 [7.4-14.8],Middle East,10.9
Oman,Female,22.0 [16.9-27.3],Middle East,22.0
Pakistan,Both sexes,3.0 [2.1-4.2],South Asia,3.0
Pakistan,Male,1.8 [0.9-3.0],South Asia,1.8
Pakistan,Female,4.4 [2.8-6.6],South Asia,4.4
Palau,Both sexes,42.2 [36.3-48.2],Oceania,42.2
Palau,Male,36.2 [27.8-45.0],Oceania,36.2
Palau,Female,48.5 [40.1-56.7],Oceania,48.5
Panama,Both sexes,12.2 [9.1-15.7],Central America,12.2
Panama,Male,8.1 [4.9-12.4],Central America,8.1
Panama,Female,16.3 [11.3-22.2],Central America,16.3
Papua New Guinea,Both sexes,11.4 [7.7-15.8],Oceania,11.4
Papua New Guinea,Male,7.9 [3.9-13.6],Oceania,7.9
Papua New Guinea,Female,14.8 [9.0-21.8],Oceania,14.8
Paraguay,Both sexes,10.1 [6.9-13.8],South America,10.1
Paraguay,Male,7.6 [4.0-12.7],South America,7.6
Paraguay,Female,12.6 [7.7-18.6],South America,12.6
Peru,Both sexes,11.9 [9.3-14.8],South America,11.9
Peru,Male,7.8 [4.8-11.4],South America,7.8
Peru,Female,15.9 [11.9-20.3],South America,15.9
Philippines,Both sexes,2.6 [1.9-3.5],Southeast Asia,2.6
Philippines,Male,1.7 [0.9-2.9],Southeast Asia,1.7
Philippines,Female,3.4 [2.3-4.9],Southeast Asia,3.4
Poland,Both sexes,16.2 [13.9-18.5],Eastern Europe,16.2
Poland,Male,14.1 [11.1-17.4],Eastern Europe,14.1
Poland,Female,17.8 [14.6-21.3],Eastern Europe,17.8
Portugal,Both sexes,11.6 [9.1-14.2],Southern Europe,11.6
Portugal,Male,9.7 [6.9-13.0],Southern Europe,9.7
Portugal,Female,13.1 [9.4-17.4],Southern Europe,13.1
Qatar,Both sexes,23.6 [19.2-28.4],Middle East,23.6
Qatar,Male,19.6 [14.1-25.8],Middle East,19.6
Qatar,Female,33.8 [27.2-40.4],Middle East,33.8
Republic of Korea,Both sexes,2.4 [1.7-3.1],East Asia,2.4
Republic of Korea,Male,1.7 [1.1-2.6],East Asia,1.7
Republic of Korea,Female,2.9 [2.0-4.0],East Asia,2.9
Republic of Moldova,Both sexes,13.2 [9.8-17.1],Eastern Europe,13.2
Republic of Moldova,Male,8.9 [5.1-13.8],Eastern Europe,8.9
Republic of Moldova,Female,16.6 [11.4-22.6],Eastern Europe,16.6
Republic of North Macedonia,Both sexes,15.6 [11.7-20.0],Balkans,15.6
Republic of North Macedonia,Male,13.8 [8.6-20.1],Balkans,13.8
Republic of North Macedonia,Female,17.3 [12.0-23.5],Balkans,17.3
Romania,Both sexes,14.7 [11.5-18.2],Eastern Europe,14.7
Romania,Male,13.0 [8.8-18.1],Eastern Europe,13.0
Romania,Female,16.2 [11.6-21.1],Eastern Europe,16.2
