Country,Sex,Obesity (%),Region,BMI
Belize,Male,5.2 [2.6-9.0],Central America,5.2
Belize,Female,15.8 [10.0-22.4],Central America,15.8
Benin,Both sexes,2.0 [1.1-3.2],West Africa,2.0
Benin,Male,0.6 [0.2-1.5],West Africa,0.6
Benin,Female,3.0 [1.6-5.2],West Africa,3.0
Bhutan,Both sexes,0.7 [0.3-1.3],South Asia,0.7
Bhutan,Male,0.4 [0.1-0.9],South Asia,0.4
Bhutan,Female,1.1 [0.4-2.3],South Asia,1.1
Bolivia (Plurinational State of),Both sexes,6.7 [4.1-10.0],South America,6.7
Bolivia (Plurinational State of),Male,3.3 [1.3-6.7],South America,3.3
Bolivia (Plurinational State of),Female,9.9 [5.4-15.5],South America,9.9
Bosnia and Herzegovina,Both sexes,8.1 [5.4-11.6],Balkans,8.1
Bosnia and Herzegovina,Male,5.8 [2.9-9.8],Balkans,5.8
Bosnia and Herzegovina,Female,10.0 [5.8-15.6],Balkans,10.0
Botswana,Both sexes,4.5 [2.4-7.5],Southern Africa,4.5
Botswana,Male,0.7 [0.2-1.7],Southern Africa,0.7
Botswana,Female,7.7 [3.9-13.3],Southern Africa,7.7
Brazil,Both sexes,7.6 [5.7-9.8],South America,7.6
Brazil,Male,4.8 [3.0-7.4],South America,4.8
Brazil,Female,10.2 [7.1-14.0],South America,10.2
Brunei Darussalam,Both sexes,3.2 [1.8-4.9],Southeast Asia,3.2
Brunei Darussalam,Male,1.9 [0.8-3.8],Southeast Asia,1.9
Brunei Darussalam,Female,4.7 [2.3-8.1],Southeast Asia,4.7
Bulgaria,Both sexes,13.1 [9.4-17.6],Balkans,13.1
Bulgaria,Male,10.3 [5.9-15.9],Balkans,10.3
Bulgaria,Female,15.8 [10.1-22.7],Balkans,15.8
Burkina Faso,Both sexes,0.7 [0.3-1.4],West Africa,0.7
Burkina Faso,Male,0.3 [0.1-0.7],West Africa,0.3
Burkina Faso,Female,1.1 [0.5-2.2],West Africa,1.1
Burundi,Both sexes,0.9 [0.4-1.8],East Africa,0.9
Burundi,Male,0.3 [0.1-0.8],East Africa,0.3
Burundi,Female,1.5 [0.6-3.1],East Africa,1.5
Cabo Verde,Both sexes,1.9 [0.9-3.3],West Africa,1.9
Cabo Verde,Male,0.6 [0.2-1.4],West Africa,0.6
Cabo Verde,Female,2.8 [1.3-5.1],West Africa,2.8
Cambodia,Both sexes,0.4 [0.2-0.8],Southeast Asia,0.4
Cambodia,Male,0.2 [0.1-0.5],Southeast Asia,0.2
Cambodia,Female,0.6 [0.2-1.3],Southeast Asia,0.6
Cameroon,Both sexes,2.3 [1.4-3.6],Central Africa,2.3
Cameroon,Male,0.8 [0.3-1.7],Central Africa,0.8
Cameroon,Female,3.7 [2.0-6.1],Central Africa,3.7
Canada,Both sexes,12.3 [10.0-14.9],North America,12.3
Canada,Male,11.4 [8.2-15.0],North America,11.4
Canada,Female,13.2 [9.8-16.8],North America,13.2
Central African Republic,Both sexes,1.8 [0.9-3.3],Central Africa,1.8
Central African Republic,Male,0.7 [0.2-1.6],Central Africa,0.7
Central African Republic,Female,2.9 [1.2-5.6],Central Africa,2.9
Chad,Both sexes,1.2 [0.6-2.1],North Africa,1.2
Chad,Male,0.5 [0.1-1.2],North Africa,0.5
Chad,Female,1.9 [0.8-3.5],North Africa,1.9
Chile,Both sexes,14.1 [10.7-17.9],South America,14.1
Chile,Male,10.5 [6.6-15.4],South America,10.5
Chile,Female,17.3 [12.1-23.2],South America,17.3
China,Both sexes,0.8 [0.5-1.1],East Asia,0.8
China,Male,0.4 [0.2-0.7],East Asia,0.4
China,Female,1.1 [0.7-1.7],East Asia,1.1
Colombia,Both sexes,9.0 [6.4-12.0],South America,9.0
Colombia,Male,5.1 [2.7-8.3],South America,5.1
Colombia,Female,12.5 [8.1-17.7],South America,12.5
Comoros,Both sexes,1.8 [0.9-3.2],Southern Africa,1.8
Comoros,Male,0.6 [0.2-1.5],Southern Africa,0.6
Comoros,Female,3.0 [1.4-5.5],Southern Africa,3.0
Congo,Both sexes,2.4 [1.4-3.8],Central Africa,2.4
Congo,Male,0.8 [0.3-1.8],Central Africa,0.8
Congo,Female,3.9 [2.1-6.4],Central Africa,3.9
Cook Islands,Both sexes,32.6 [26.5-39.0],Oceania,32.6
Cook Islands,Male,26.2 [18.1-35.2],Oceania,26.2
Cook Islands,Female,39.2 [30.5-48.2],Oceania,39.2
Costa Rica,Both sexes,7.3 [4.8-10.2],Central America,7.3
Costa Rica,Male,4.3 [2.1-7.5],Central America,4.3
Costa Rica,Female,10.3 [6.1-15.5],Central America,10.3
Croatia,Both sexes,12.1 [8.8-16.1],Balkans,12.1
Croatia,Male,9.1 [5.5-13.9],Balkans,9.1
Croatia,Female,14.5 [9.4-20.5],Balkans,14.5
Cuba,Both sexes,10.6 [7.6-14.0],Caribbean,10.6
Cuba,Male,5.5 [2.9-8.7],Caribbean,5.5
Cuba,Female,15.8 [10.6-21.7],Caribbean,15.8
Cyprus,Both sexes,9.3 [6.4-12.8],Balkans,9.3
Cyprus,Male,7.4 [3.9-12.0],Balkans,7.4
Cyprus,Female,11.1 [6.6-16.4],Balkans,11.1
Czechia,Both sexes,17.1 [13.3-21.2],Eastern Europe,17.1
Czechia,Male,13.6 [9.0-19.2],Eastern Europe,13.6
Czechia,Female,20.1 [14.5-26.5],Eastern Europe,20.1
Côte d'Ivoire,Both sexes,2.3 [1.3-3.6],West Africa,2.3
Côte d'Ivoire,Male,0.9 [0.3-2.0],West Africa,0.9
Côte d'Ivoire,Female,3.9 [2.1-6.6],West Africa,3.9
Democratic People's Republic of Korea,Both sexes,2.3 [1.2-4.1],East Asia,2.3
Democratic People's Republic of Korea,Male,1.3 [0.4-2.7],East Asia,1.3
Democratic People's Republic of Korea,Female,3.1 [1.3-5.9],East Asia,3.1
Democratic Republic of the Congo,Both sexes,1.3 [0.6-2.3],Central Africa,1.3
Democratic Republic of the Congo,Male,0.5 [0.1-1.2],Central Africa,0.5
Democratic Republic of the Congo,Female,2.0 [0.8-3.8],Central Africa,2.0
Denmark,Both sexes,9.1 [7.1-11.4],Northern Europe,9.1
Denmark,Male,8.6 [6.1-11.5],Northern Europe,8.6
Denmark,Female,9.5 [6.5-13.1],Northern Europe,9.5
Djibouti,Both sexes,5.8 [3.4-8.9],East Africa,5.8
Djibouti,Male,2.6 [1.0-5.4],East Africa,2.6
Djibouti,Female,8.9 [4.7-14.5],East Africa,8.9
Dominica,Both sexes,9.6 [6.5-13.4],Caribbean,9.6
Dominica,Male,4.4 [2.0-7.9],Caribbean,4.4
Dominica,Female,14.7 [9.3-21.4],Caribbean,14.7
Dominican Republic,Both sexes,8.7 [6.2-11.6],Caribbean,8.7
Dominican Republic,Male,4.3 [2.2-7.3],Caribbean,4.3
Dominican Republic,Female,13.4 [8.9-18.8],Caribbean,13.4
Ecuador,Both sexes,7.1 [4.4-10.5],South America,7.1
Ecuador,Male,3.8 [1.6-7.3],South America,3.8
Ecuador,Female,10.2 [5.6-16.4],South America,10.2
Egypt,Both sexes,14.9 [11.4-18.8],North Africa,14.9
Egypt,Male,7.5 [4.4-11.6],North Africa,7.5
Egypt,Female,21.8 [15.8-28.5],North Africa,21.8
El Salvador,Both sexes,8.0 [5.1-11.5],Central America,8.0
El Salvador,Male,4.5 [2.0-8.2],Central America,4.5
El Salvador,Female,11.1 [6.5-17.1],Central America,11.1
Equatorial Guinea,Both sexes,1.8 [0.8-3.2],Central Africa,1.8
Equatorial Guinea,Male,0.6 [0.1-1.5],Central Africa,0.6
Equatorial Guinea,Female,2.9 [1.2-5.7],Central Africa,2.9
Eritrea,Both sexes,0.9 [0.5-1.7],East Africa,0.9
Eritrea,Male,0.3 [0.1-0.8],East Africa,0.3
Eritrea,Female,1.5 [0.6-2.9],East Africa,1.5
Estonia,Both sexes,14.4 [11.0-18.2],Eastern Europe,14.4
Estonia,Male,9.4 [6.2-13.5],Eastern Europe,9.4
Estonia,Female,18.1 [13.0-24.2],Eastern Europe,18.1
Eswatini,Both sexes,5.8 [3.3-9.2],Southern Africa,5.8
Eswatini,Male,0.9 [0.3-2.2],Southern Africa,0.9
Eswatini,Female,9.6 [5.2-15.6],Southern Africa,9.6
Ethiopia,Both sexes,0.8 [0.3-1.5],East Africa,0.8
Ethiopia,Male,0.3 [0.1-0.7],East Africa,0.3
Ethiopia,Female,1.2 [0.5-2.5],East Africa,1.2
Fiji,Both sexes,12.3 [8.1-17.1],Oceania,12.3
Fiji,Male,7.9 [3.7-13.8],Oceania,7.9
Fiji,Female,16.8 [9.9-24.8],Oceania,16.8
Finland,Both sexes,9.6 [7.8-11.5],Northern Europe,9.6
Finland,Male,8.6 [6.3-11.3],Northern Europe,8.6
Finland,Female,10.2 [7.7-13.1],Northern Europe,10.2
France,Both sexes,10.7 [8.2-13.6],Western Europe,10.7
France,Male,8.9 [5.8-12.6],Western Europe,8.9
France,Female,12.4 [8.6-16.9],Western Europe,12.4
Gabon,Both sexes,3.7 [2.0-5.9],Central Africa,3.7
Gabon,Male,1.3 [0.4-2.9],Central Africa,1.3
Gabon,Female,5.8 [2.9-9.9],Central Africa,5.8
Gambia,Both sexes,1.6 [0.9-2.7],West Africa,1.6
Gambia,Male,0.6 [0.2-1.3],West Africa,0.6
Gambia,Female,2.8 [1.3-4.9],West Africa,2.8
Georgia,Both sexes,8.6 [5.5-12.3],Eastern Europe,8.6
Georgia,Male,6.2 [3.0-10.8],Eastern Europe,6.2
Georgia,Female,10.4 [5.9-16.3],Eastern Europe,10.4
Germany,Both sexes,10.8 [9.1-12.7],Northern Europe,10.8
Germany,Male,9.9 [7.6-12.4],Northern Europe,9.9
Germany,Female,11.3 [8.9-14.0],Northern Europe,11.3
Ghana,Both sexes,2.2 [1.3-3.4],West Africa,2.2
Ghana,Male,0.6 [0.2-1.3],West Africa,0.6
Ghana,Female,3.8 [2.2-6.1],West Africa,3.8
Greece,Both sexes,12.5 [9.4-16.1],Balkans,12.5
Greece,Male,9.4 [5.7-13.9],Balkans,9.4
Greece,Female,15.4 [10.6-21.3],Balkans,15.4
Grenada,Both sexes,7.7 [4.9-11.4],Caribbean,7.7
Grenada,Male,3.2 [1.4-6.0],Caribbean,3.2
Grenada,Female,11.3 [6.7-17.6],Caribbean,11.3
Guatemala,Both sexes,6.8 [4.4-9.7],Central America,6.8
Guatemala,Male,3.6 [1.6-6.8],Central America,3.6
Guatemala,Female,10.0 [5.9-15.2],Central America,10.0
Guinea,Both sexes,1.5 [0.8-2.5],West Africa,1.5
Guinea,Male,0.5 [0.2-1.2],West Africa,0.5
Guinea,Female,2.4 [1.2-4.3],West Africa,2.4
Guinea-Bissau,Both sexes,1.4 [0.7-2.4],West Africa,1.4
Guinea-Bissau,Male,0.5 [0.1-1.2],West Africa,0.5
Guinea-Bissau,Female,2.3 [1.0-4.2],West Africa,2.3
Guyana,Both sexes,6.8 [4.3-10.1],South America,6.8
Guyana,Male,3.0 [1.3-5.7],South America,3.0
Guyana,Female,10.6 [6.0-16.4],South America,10.6
Haiti,Both sexes,4.5 [2.7-7.0],Caribbean,4.5
Haiti,Male,2.3 [0.9-4.7],Caribbean,2.3
Haiti,Female,6.5 [3.5-10.8],Caribbean,6.5
Honduras,Both sexes,6.3 [3.9-9.2],Central America,6.3
Honduras,Male,3.3 [1.4-6.4],Central America,3.3
Honduras,Female,9.2 [5.2-14.3],Central America,9.2
Hungary,Both sexes,14.9 [11.6-18.8],Eastern Europe,14.9
Hungary,Male,12.6 [8.4-17.8],Eastern Europe,12.6
Hungary,Female,16.9 [12.0-23.0],Eastern Europe,16.9
Iceland,Both sexes,10.5 [8.3-12.9],Northern Europe,10.5
Iceland,Male,9.5 [6.6-12.9],Northern Europe,9.5
Iceland,Female,11.3 [8.3-14.9],Northern Europe,11.3
India,Both sexes,0.6 [0.4-0.9],South Asia,0.6
India,Male,0.3 [0.1-0.5],South Asia,0.3
India,Female,0.9 [0.5-1.4],South Asia,0.9
Indonesia,Both sexes,0.7 [0.4-1.2],Southeast Asia,0.7
Indonesia,Male,0.3 [0.1-0.6],Southeast Asia,0.3
Indonesia,Female,1.2 [0.6-2.0],Southeast Asia,1.2
Iran (Islamic Republic of),Both sexes,9.2 [6.9-11.9],Central Asia,9.2
Iran (Islamic Republic of),Male,4.5 [2.7-6.9],Central Asia,4.5
Iran (Islamic Republic of),Female,14.1 [9.9-19.1],Central Asia,14.1
Iraq,Both sexes,15.2 [11.4-19.7],Middle East,15.2
Iraq,Male,8.6 [4.8-13.5],Middle East,8.6
Iraq,Female,21.8 [15.2-29.1],Middle East,21.8
Ireland,Both sexes,8.7 [6.3-11.6],Western Europe,8.7
Ireland,Male,8.1 [4.9-12.3],Western Europe,8.1
Ireland,Female,9.3 [6.0-13.1],Western Europe,9.3
Israel,Both sexes,15.5 [12.1-19.4],Middle East,15.5
Israel,Male,12.1 [7.9-17.2],Middle East,12.1
Israel,Female,18.7 [13.4-24.7],Middle East,18.7
Italy,Both sexes,10.3 [8.4-12.4],Southern Europe,10.3
Italy,Male,8.5 [6.2-11.2],Southern Europe,8.5
Italy,Female,11.9 [9.2-15.4],Southern Europe,11.9
Jamaica,Both sexes,9.3 [6.8-12.4],Caribbean,9.3
Jamaica,Male,3.5 [1.9-5.9],Caribbean,3.5
Jamaica,Female,14.8 [10.2-20.3],Caribbean,14.8
Japan,Both sexes,1.3 [1.0-1.6],East Asia,1.3
Japan,Male,0.9 [0.6-1.2],East Asia,0.9
Japan,Female,1.7 [1.2-2.2],East Asia,1.7
Jordan,Both sexes,15.5 [12.1-19.3],Middle East,15.5
Jordan,Male,8.7 [5.4-13.2],Middle East,8.7
Jordan,Female,22.8 [16.9-29.4],Middle East,22.8
Kazakhstan,Both sexes,8.7 [5.8-12.3],Central Asia,8.7
Kazakhstan,Male,6.5 [3.3-11.3],Central Asia,6.5
Kazakhstan,Female,10.3 [6.1-15.8],Central Asia,10.3
Kenya,Both sexes,1.3 [0.7-2.3],East Africa,1.3
Kenya,Male,0.4 [0.1-1.0],East Africa,0.4
Kenya,Female,2.2 [1.0-4.0],East Africa,2.2
Kiribati,Both sexes,21.9 [16.8-27.5],Oceania,21.9
Kiribati,Male,16.8 [10.6-24.4],Oceania,16.8
Kiribati,Female,27.2 [19.3-35.7],Oceania,27.2
Kuwait,Both sexes,22.4 [18.3-26.8],Middle East,22.4
Kuwait,Male,16.1 [11.3-21.6],Middle East,16.1
Kuwait,Female,32.9 [25.8-40.2],Middle East,32.9
Kyrgyzstan,Both sexes,5.9 [3.6-8.9],Central Asia,5.9
Kyrgyzstan,Male,4.2 [1.7-7.9],Central Asia,4.2
Kyrgyzstan,Female,7.1 [3.8-11.8],Central Asia,7.1
Lao People's Democratic Republic,Both sexes,0.5 [0.2-1.0],Southeast Asia,0.5
Lao People's Democratic Republic,Male,0.2 [0.1-0.5],Southeast Asia,0.2
Lao People's Democratic Republic,Female,0.8 [0.3-1.7],Southeast Asia,0.8
Latvia,Both sexes,15.7 [11.2-20.6],Eastern Europe,15.7
Latvia,Male,9.6 [5.3-15.2],Eastern Europe,9.6
Latvia,Female,20.2 [13.3-28.3],Eastern Europe,20.2
Lebanon,Both sexes,15.9 [11.9-20.4],Middle East,15.9
Lebanon,Male,10.1 [6.0-15.3],Middle East,10.1
Lebanon,Female,21.4 [15.1-28.5],Middle East,21.4
Lesotho,Both sexes,4.9 [2.7-8.0],Southern Africa,4.9
Lesotho,Male,0.6 [0.2-1.5],Southern Africa,0.6
Lesotho,Female,8.3 [4.4-13.6],Southern Africa,8.3
Liberia,Both sexes,2.3 [1.3-3.7],West Africa,2.3
Liberia,Male,0.9 [0.3-2.0],West Africa,0.9
Liberia,Female,3.7 [1.9-6.3],West Africa,3.7
Libya,Both sexes,15.6 [11.8-20.0],North Africa,15.6
Libya,Male,9.0 [5.2-14.3],North Africa,9.0
Libya,Female,23.5 [16.5-31.1],North Africa,23.5
Lithuania,Both sexes,16.4 [12.9-20.6],Eastern Europe,16.4
Lithuania,Male,10.4 [6.7-15.1],Eastern Europe,10.4
Lithuania,Female,21.1 [15.7-27.8],Eastern Europe,21.1
Luxembourg,Both sexes,10.2 [7.3-13.4],Western Europe,10.2
Luxembourg,Male,9.2 [5.4-14.0],Western Europe,9.2
Luxembourg,Female,11.0 [7.0-15.8],Western Europe,11.0
Madagascar,Both sexes,0.9 [0.4-1.5],Southern Africa,0.9
Madagascar,Male,0.4 [0.1-1.0],Southern Africa,0.4
Madagascar,Female,1.4 [0.5-2.7],Southern Africa,1.4
Malawi,Both sexes,1.1 [0.5-1.9],Southern Africa,1.1
Malawi,Male,0.3 [0.1-0.9],Southern Africa,0.3
Malawi,Female,1.7 [0.7-3.2],Southern Africa,1.7
Malaysia,Both sexes,2.5 [1.5-3.7],Southeast Asia,2.5
Malaysia,Male,1.3 [0.6-2.3],Southeast Asia,1.3
Malaysia,Female,3.7 [2.0-5.9],Southeast Asia,3.7
Maldives,Both sexes,1.0 [0.5-1.8],South Asia,1.0
Maldives,Male,0.5 [0.1-1.0],South Asia,0.5
Maldives,Female,1.8 [0.8-3.5],South Asia,1.8
Mali,Both sexes,1.4 [0.8-2.4],North Africa,1.4
Mali,Male,0.5 [0.2-1.3],North Africa,0.5
Mali,Female,2.3 [1.1-4.1],North Africa,2.3
Malta,Both sexes,17.6 [13.5-22.3],Southern Europe,17.6
Malta,Male,14.1 [9.0-20.4],Southern Europe,14.1
Malta,Female,20.6 [14.5-27.6],Southern Europe,20.6
Marshall Islands,Both sexes,32.2 [26.2-38.5],Oceania,32.2
Marshall Islands,Male,25.0 [16.8-33.9],Oceania,25.0
Marshall Islands,Female,39.7 [30.9-48.7],Oceania,39.7
Mauritania,Both sexes,2.3 [1.3-3.8],North Africa,2.3
Mauritania,Male,0.7 [0.2-1.7],North Africa,0.7
Mauritania,Female,3.7 [1.9-6.4],North Africa,3.7
Mauritius,Both sexes,3.9 [2.4-5.8],Southern Africa,3.9
Mauritius,Male,1.6 [0.7-3.1],Southern Africa,1.6
Mauritius,Female,5.9 [3.4-9.3],Southern Africa,5.9
Mexico,Both sexes,12.8 [9.8-16.1],North America,12.8
Mexico,Male,8.5 [5.4-12.5],North America,8.5
Mexico,Female,16.7 [12.0-22.1],North America,16.7
Micronesia (Federated States of),Both sexes,23.9 [18.4-29.7],Oceania,23.9
Micronesia (Federated States of),Male,17.4 [11.0-25.5],Oceania,17.4
Micronesia (Federated States of),Female,30.3 [21.9-39.4],Oceania,30.3
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,6.8 [4.4-9.7],Central Asia,6.8
Mongolia,Male,4.3 [2.1-7.7],Central Asia,4.3
Mongolia,Female,9.1 [5.1-14.1],Central Asia,9.1
Montenegro,Both sexes,8.6 [5.6-12.3],Balkans,8.6
Montenegro,Male,6.3 [2.9-11.1],Balkans,6.3
Montenegro,Female,10.5 [6.0-16.8],Balkans,10.5
Morocco,Both sexes,9.1 [6.2-12.7],North Africa,9.1
Morocco,Male,4.6 [2.2-8.0],North Africa,4.6
Morocco,Female,13.1 [8.1-19.2],North Africa,13.1
Mozambique,Both sexes,1.2 [0.6-2.1],Southern Africa,1.2
Mozambique,Male,0.4 [0.1-1.0],Southern Africa,0.4
Mozambique,Female,1.9 [0.8-3.5],Southern Africa,1.9
Myanmar,Both sexes,0.8 [0.4-1.4],Southeast Asia,0.8
Myanmar,Male,0.4 [0.1-0.9],Southeast Asia,0.4
Myanmar,Female,1.2 [0.5-2.3],Southeast Asia,1.2
Namibia,Both sexes,4.9 [2.9-7.7],Southern Africa,4.9
Namibia,Male,1.0 [0.3-2.3],Southern Africa,1.0
Namibia,Female,8.3 [4.6-13.3],Southern Africa,8.3
Nauru,Both sexes,47.9 [42.7-53.2],Oceania,47.9
Nauru,Male,42.0 [34.5-49.7],Oceania,42.0
Nauru,Female,54.1 [46.6-61.3],Oceania,54.1
Nepal,Both sexes,0.5 [0.2-0.9],South Asia,0.5
Nepal,Male,0.3 [0.1-0.6],South Asia,0.3
Nepal,Female,0.7 [0.3-1.5],South Asia,0.7
Netherlands,Both sexes,7.2 [5.5-9.1],Western Europe,7.2
Netherlands,Male,5.8 [3.7-8.4],Western Europe,5.8
Netherlands,Female,8.3 [5.9-11.3],Western Europe,8.3
New Zealand,Both sexes,13.6 [10.9-16.3],Oceania,13.6
New Zealand,Male,12.0 [8.6-16.0],Oceania,12.0
New Zealand,Female,15.0 [11.3-19.1],Oceania,15.0
Nicaragua,Both sexes,9.2 [6.4-12.5],Central America,9.2
Nicaragua,Male,5.2 [2.5-9.4],Central America,5.2
Nicaragua,Female,12.9 [8.2-18.6],Central America,12.9
Niger,Both sexes,1.0 [0.5-1.8],West Africa,1.0
Niger,Male,0.4 [0.1-0.9],West Africa,0.4
Niger,Female,1.7 [0.7-3.1],West Africa,1.7
Nigeria,Both sexes,1.4 [0.8-2.2],West Africa,1.4
Nigeria,Male,0.5 [0.2-1.0],West Africa,0.5
Nigeria,Female,2.3 [1.2-3.8],West Africa,2.3
Niue,Both sexes,24.9 [18.9-31.6],Oceania,24.9
Niue,Male,18.6 [10.8-28.1],Oceania,18.6
Niue,Female,31.3 [22.1-40.9],Oceania,31.3
Norway,Both sexes,9.8 [8.0-11.7],Northern Europe,9.8
Norway,Male,8.1 [5.9-10.7],Northern Europe,8.1
Norway,Female,11.3 [8.8-14.2],Northern Europe,11.3
Oman,Both sexes,8.5 [6.0-11.5],Middle East,8.5
Oman,Male,4.7 [2.5-7.7],Middle East,4.7
Oman,Female,12.6 [8.1-18.1],Middle East,12.6
Pakistan,Both sexes,1.6 [0.9-2.4],South Asia,1.6
Pakistan,Male,0.8 [0.3-1.6],South Asia,0.8
Pakistan,Female,2.4 [1.2-4.2],South Asia,2.4
Palau,Both sexes,33.5 [27.4-39.7],Oceania,33.5
Palau,Male,26.8 [18.5-35.8],Oceania,26.8
Palau,Female,40.5 [31.4-49.6],Oceania,40.5
Panama,Both sexes,7.9 [5.3-11.3],Central America,7.9
Panama,Male,4.6 [2.2-8.3],Central America,4.6
Panama,Female,11.3 [6.7-17.2],Central America,11.3
Papua New Guinea,Both sexes,7.2 [4.1-11.2],Oceania,7.2
Papua New Guinea,Male,4.7 [1.7-9.7],Oceania,4.7
Papua New Guinea,Female,9.6 [4.7-16.4],Oceania,9.6
Paraguay,Both sexes,5.9 [3.5-9.0],South America,5.9
Paraguay,Male,4.0 [1.7-7.6],South America,4.0
Paraguay,Female,7.7 [3.9-12.9],South America,7.7
Peru,Both sexes,8.4 [5.8-11.5],South America,8.4
Peru,Male,4.8 [2.4-8.0],South America,4.8
Peru,Female,11.9 [7.6-17.3],South America,11.9
Philippines,Both sexes,1.1 [0.7-1.7],Southeast Asia,1.1
Philippines,Male,0.6 [0.3-1.3],Southeast Asia,0.6
Philippines,Female,1.6 [0.9-2.6],Southeast Asia,1.6
Poland,Both sexes,12.9 [10.2-16.0],Eastern Europe,12.9
Poland,Male,9.9 [6.8-13.6],Eastern Europe,9.9
Poland,Female,15.4 [11.3-20.0],Eastern Europe,15.4
Portugal,Both sexes,7.4 [5.2-10.0],Southern Europe,7.4
Portugal,Male,5.6 [3.3-8.5],Southern Europe,5.6
Portugal,Female,8.9 [5.5-13.2],Southern Europe,8.9
Qatar,Both sexes,18.2 [13.9-23.2],Middle East,18.2
Qatar,Male,13.9 [8.7-20.2],Middle East,13.9
Qatar,Female,28.7 [21.5-36.6],Middle East,28.7
Republic of Korea,Both sexes,1.1 [0.7-1.6],East Asia,1.1
Republic of Korea,Male,0.6 [0.3-1.0],East Asia,0.6
Republic of Korea,Female,1.4 [0.8-2.4],East Asia,1.4
Republic of Moldova,Both sexes,9.8 [6.4-14.0],Eastern Europe,9.8
Republic of Moldova,Male,5.3 [2.5-9.4],Eastern Europe,5.3
Republic of Moldova,Female,13.3 [7.9-20.3],Eastern Europe,13.3
Republic of North Macedonia,Both sexes,11.7 [8.1-16.0],Balkans,11.7
Republic of North Macedonia,Male,9.2 [4.9-14.7],Balkans,9.2
Republic of North Macedonia,Female,14.2 [8.8-20.9],Balkans,14.2
Romania,Both sexes,10.5 [7.5-14.2],Eastern Europe,10.5
Romania,Male,8.2 [4.7-12.9],Eastern Europe,8.2
Romania,Female,12.6 [8.0-18.4],Eastern Europe,12.6
