Country,Sex,Obesity (%),Region,BMI
Brunei Darussalam,Female,9.5 [6.0-13.8],Southeast Asia,9.5
Bulgaria,Both sexes,18.9 [14.9-23.3],Balkans,18.9
Bulgaria,Male,17.6 [12.1-23.7],Balkans,17.6
Bulgaria,Female,20.0 [14.3-26.3],Balkans,20.0
Burkina Faso,Both sexes,2.3 [1.5-3.3],West Africa,2.3
Burkina Faso,Male,0.9 [0.4-1.7],West Africa,0.9
Burkina Faso,Female,3.4 [2.1-5.0],West Africa,3.4
Burundi,Both sexes,2.5 [1.5-3.8],East Africa,2.5
Burundi,Male,0.9 [0.3-1.8],East Africa,0.9
Burundi,Female,4.0 [2.2-6.5],East Africa,4.0
Cabo Verde,Both sexes,6.6 [4.5-9.0],West Africa,6.6
Cabo Verde,Male,3.0 [1.5-5.3],West Africa,3.0
Cabo Verde,Female,9.4 [6.0-13.4],West Africa,9.4
Cambodia,Both sexes,1.6 [1.0-2.4],Southeast Asia,1.6
Cambodia,Male,0.9 [0.4-1.9],Southeast Asia,0.9
Cambodia,Female,2.1 [1.2-3.3],Southeast Asia,2.1
Cameroon,Both sexes,6.1 [4.6-7.8],Central Africa,6.1
Cameroon,Male,2.8 [1.6-4.4],Central Africa,2.8
Cameroon,Female,9.3 [6.7-12.2],Central Africa,9.3
Canada,Both sexes,21.0 [18.5-23.7],North America,21.0
Canada,Male,20.5 [16.9-24.5],North America,20.5
Canada,Female,21.5 [17.9-25.1],North America,21.5
Central African Republic,Both sexes,4.1 [2.5-6.1],Central Africa,4.1
Central African Republic,Male,1.8 [0.7-3.5],Central Africa,1.8
Central African Republic,Female,6.1 [3.4-9.8],Central Africa,6.1
Chad,Both sexes,3.1 [2.1-4.4],North Africa,3.1
Chad,Male,1.4 [0.7-2.6],North Africa,1.4
Chad,Female,4.6 [2.8-7.0],North Africa,4.6
Chile,Both sexes,21.0 [17.9-24.4],South America,21.0
Chile,Male,17.6 [13.4-22.3],South America,17.6
Chile,Female,24.2 [19.6-29.2],South America,24.2
China,Both sexes,2.5 [2.1-3.0],East Asia,2.5
China,Male,1.9 [1.4-2.5],East Asia,1.9
China,Female,3.1 [2.5-3.9],East Asia,3.1
Colombia,Both sexes,15.7 [13.0-18.7],South America,15.7
Colombia,Male,11.1 [7.7-15.0],South America,11.1
Colombia,Female,19.9 [15.9-24.2],South America,19.9
Comoros,Both sexes,4.3 [2.9-6.2],Southern Africa,4.3
Comoros,Male,1.7 [0.8-3.3],Southern Africa,1.7
Comoros,Female,6.8 [4.3-10.2],Southern Africa,6.8
Congo,Both sexes,5.4 [3.8-7.3],Central Africa,5.4
Congo,Male,2.5 [1.2-4.4],Central Africa,2.5
Congo,Female,8.1 [5.4-11.5],Central Africa,8.1
Cook Islands,Both sexes,45.8 [40.4-51.4],Oceania,45.8
Cook Islands,Male,40.6 [32.7-48.5],Oceania,40.6
Cook Islands,Female,51.1 [43.7-58.4],Oceania,51.1
Costa Rica,Both sexes,15.4 [12.2-18.9],Central America,15.4
Costa Rica,Male,11.1 [7.2-15.5],Central America,11.1
Costa Rica,Female,19.8 [15.0-25.3],Central America,19.8
Croatia,Both sexes,17.9 [14.6-21.5],Balkans,17.9
Croatia,Male,16.1 [11.7-21.3],Balkans,16.1
Croatia,Female,19.3 [14.8-24.4],Balkans,19.3
Cuba,Both sexes,17.7 [14.4-21.2],Caribbean,17.7
Cuba,Male,11.7 [7.8-16.0],Caribbean,11.7
Cuba,Female,23.8 [18.6-29.4],Caribbean,23.8
Cyprus,Both sexes,16.8 [12.9-20.9],Balkans,16.8
Cyprus,Male,15.5 [10.2-21.7],Balkans,15.5
Cyprus,Female,18.0 [12.6-23.9],Balkans,18.0
Czechia,Both sexes,21.2 [17.8-24.9],Eastern Europe,21.2
Czechia,Male,19.8 [15.1-25.0],Eastern Europe,19.8
Czechia,Female,22.4 [17.8-27.5],Eastern Europe,22.4
Côte d'Ivoire,Both sexes,5.2 [3.8-6.9],West Africa,5.2
Côte d'Ivoire,Male,2.5 [1.3-4.3],West Africa,2.5
Côte d'Ivoire,Female,8.5 [5.8-11.7],West Africa,8.5
Democratic People's Republic of Korea,Both sexes,4.2 [2.5-6.3],East Asia,4.2
Democratic People's Republic of Korea,Male,3.1 [1.4-5.8],East Asia,3.1
Democratic People's Republic of Korea,Female,4.9 [2.5-8.3],East Asia,4.9
Democratic Republic of the Congo,Both sexes,3.3 [2.0-4.9],Central Africa,3.3
Democratic Republic of the Congo,Male,1.5 [0.6-2.9],Central Africa,1.5
Democratic Republic of the Congo,Female,4.9 [2.8-7.7],Central Africa,4.9
Denmark,Both sexes,14.4 [12.1-16.8],Northern Europe,14.4
Denmark,Male,15.2 [11.9-18.7],Northern Europe,15.2
Denmark,Female,13.4 [10.1-17.1],Northern Europe,13.4
Djibouti,Both sexes,9.6 [6.7-12.9],East Africa,9.6
Djibouti,Male,5.4 [2.6-9.1],East Africa,5.4
Djibouti,Female,13.6 [8.7-19.4],East Africa,13.6
Dominica,Both sexes,19.9 [15.8-24.3],Caribbean,19.9
Dominica,Male,12.1 [7.5-17.5],Caribbean,12.1
Dominica,Female,27.3 [20.8-34.2],Caribbean,27.3
Dominican Republic,Both sexes,16.6 [13.5-19.9],Caribbean,16.6
Dominican Republic,Male,10.4 [6.8-14.7],Caribbean,10.4
Dominican Republic,Female,22.9 [17.9-28.1],Caribbean,22.9
Ecuador,Both sexes,13.6 [10.2-17.5],South America,13.6
Ecuador,Male,9.1 [5.2-14.3],South America,9.1
Ecuador,Female,18.0 [12.5-23.9],South America,18.0
Egypt,Both sexes,22.7 [19.6-25.9],North Africa,22.7
Egypt,Male,13.9 [10.3-18.2],North Africa,13.9
Egypt,Female,31.2 [26.4-36.2],North Africa,31.2
El Salvador,Both sexes,16.1 [12.6-20.1],Central America,16.1
El Salvador,Male,11.1 [6.8-16.4],Central America,11.1
El Salvador,Female,20.3 [15.2-26.1],Central America,20.3
Equatorial Guinea,Both sexes,4.5 [2.7-6.7],Central Africa,4.5
Equatorial Guinea,Male,1.9 [0.7-3.8],Central Africa,1.9
Equatorial Guinea,Female,7.3 [4.1-11.5],Central Africa,7.3
Eritrea,Both sexes,2.4 [1.5-3.5],East Africa,2.4
Eritrea,Male,0.9 [0.4-1.7],East Africa,0.9
Eritrea,Female,3.6 [2.2-5.6],East Africa,3.6
Estonia,Both sexes,17.6 [15.2-20.1],Eastern Europe,17.6
Estonia,Male,14.6 [11.4-18.3],Eastern Europe,14.6
Estonia,Female,19.7 [16.1-23.6],Eastern Europe,19.7
Eswatini,Both sexes,11.1 [8.0-14.5],Southern Africa,11.1
Eswatini,Male,2.7 [1.3-4.9],Southern Africa,2.7
Eswatini,Female,18.1 [12.7-24.2],Southern Africa,18.1
Ethiopia,Both sexes,2.0 [1.3-3.1],East Africa,2.0
Ethiopia,Male,0.8 [0.3-1.6],East Africa,0.8
Ethiopia,Female,3.2 [1.8-5.1],East Africa,3.2
Fiji,Both sexes,21.5 [16.9-26.4],Oceania,21.5
Fiji,Male,15.9 [10.2-22.5],Oceania,15.9
Fiji,Female,27.1 [20.4-34.1],Oceania,27.1
Finland,Both sexes,16.7 [14.7-18.8],Northern Europe,16.7
Finland,Male,16.8 [13.9-20.0],Northern Europe,16.8
Finland,Female,16.4 [13.7-19.3],Northern Europe,16.4
France,Both sexes,16.2 [13.5-19.1],Western Europe,16.2
France,Male,15.2 [11.4-19.5],Western Europe,15.2
France,Female,17.0 [13.1-21.1],Western Europe,17.0
Gabon,Both sexes,9.6 [6.7-13.1],Central Africa,9.6
Gabon,Male,5.0 [2.3-8.9],Central Africa,5.0
Gabon,Female,13.9 [9.0-19.7],Central Africa,13.9
Gambia,Both sexes,5.0 [3.6-6.9],West Africa,5.0
Gambia,Male,2.3 [1.2-3.9],West Africa,2.3
Gambia,Female,8.0 [5.2-11.2],West Africa,8.0
Georgia,Both sexes,14.1 [10.6-17.9],Eastern Europe,14.1
Georgia,Male,11.5 [7.1-17.2],Eastern Europe,11.5
Georgia,Female,16.2 [11.2-21.8],Eastern Europe,16.2
Germany,Both sexes,16.6 [14.9-18.5],Northern Europe,16.6
Germany,Male,17.0 [14.2-19.7],Northern Europe,17.0
Germany,Female,16.1 [13.8-18.6],Northern Europe,16.1
Ghana,Both sexes,5.8 [4.5-7.3],West Africa,5.8
Ghana,Male,2.0 [1.1-3.2],West Africa,2.0
Ghana,Female,9.4 [7.0-12.4],West Africa,9.4
Greece,Both sexes,18.9 [15.5-22.6],Balkans,18.9
Greece,Male,16.5 [11.8-21.7],Balkans,16.5
Greece,Female,21.1 [16.2-26.7],Balkans,21.1
Grenada,Both sexes,13.9 [10.5-17.8],Caribbean,13.9
Grenada,Male,7.4 [4.2-11.5],Caribbean,7.4
Grenada,Female,19.9 [14.2-26.4],Caribbean,19.9
Guatemala,Both sexes,13.4 [10.5-16.6],Central America,13.4
Guatemala,Male,8.5 [5.1-12.7],Central America,8.5
Guatemala,Female,17.8 [13.4-22.7],Central America,17.8
Guinea,Both sexes,3.9 [2.7-5.3],West Africa,3.9
Guinea,Male,1.6 [0.8-3.0],West Africa,1.6
Guinea,Female,6.0 [3.9-8.7],West Africa,6.0
Guinea-Bissau,Both sexes,4.5 [3.0-6.5],West Africa,4.5
Guinea-Bissau,Male,2.0 [0.9-3.6],West Africa,2.0
Guinea-Bissau,Female,7.0 [4.3-10.4],West Africa,7.0
Guyana,Both sexes,12.4 [9.1-16.1],South America,12.4
Guyana,Male,6.6 [3.7-10.7],South America,6.6
Guyana,Female,18.1 [12.6-24.4],South America,18.1
Haiti,Both sexes,11.5 [8.6-14.8],Caribbean,11.5
Haiti,Male,7.3 [4.1-11.9],Caribbean,7.3
Haiti,Female,15.2 [10.8-20.2],Caribbean,15.2
Honduras,Both sexes,13.1 [10.1-16.4],Central America,13.1
Honduras,Male,8.4 [4.9-12.9],Central America,8.4
Honduras,Female,17.6 [13.0-22.7],Central America,17.6
Hungary,Both sexes,19.9 [16.4-23.6],Eastern Europe,19.9
Hungary,Male,19.5 [14.7-24.8],Eastern Europe,19.5
Hungary,Female,20.0 [15.3-25.3],Eastern Europe,20.0
Iceland,Both sexes,16.4 [13.8-19.2],Northern Europe,16.4
Iceland,Male,16.8 [13.0-20.9],Northern Europe,16.8
Iceland,Female,15.9 [12.5-19.8],Northern Europe,15.9
India,Both sexes,1.7 [1.4-2.1],South Asia,1.7
India,Male,1.0 [0.7-1.4],South Asia,1.0
India,Female,2.4 [1.9-3.1],South Asia,2.4
Indonesia,Both sexes,2.8 [2.0-3.7],Southeast Asia,2.8
Indonesia,Male,1.5 [0.8-2.3],Southeast Asia,1.5
Indonesia,Female,4.0 [2.7-5.7],Southeast Asia,4.0
Iran (Islamic Republic of),Both sexes,17.1 [15.2-19.0],Central Asia,17.1
Iran (Islamic Republic of),Male,10.8 [8.8-13.1],Central Asia,10.8
Iran (Islamic Republic of),Female,23.5 [20.5-26.8],Central Asia,23.5
Iraq,Both sexes,22.6 [18.8-26.7],Middle East,22.6
Iraq,Male,15.4 [10.5-20.8],Middle East,15.4
Iraq,Female,29.5 [23.4-36.0],Middle East,29.5
Ireland,Both sexes,16.5 [13.4-19.7],Western Europe,16.5
Ireland,Male,15.9 [11.5-20.7],Western Europe,15.9
Ireland,Female,17.0 [13.0-21.4],Western Europe,17.0
Israel,Both sexes,21.4 [18.0-25.1],Middle East,21.4
Israel,Male,19.3 [14.5-24.7],Middle East,19.3
Israel,Female,23.3 [18.4-28.6],Middle East,23.3
Italy,Both sexes,15.3 [13.5-17.3],Southern Europe,15.3
Italy,Male,14.4 [11.8-17.2],Southern Europe,14.4
Italy,Female,16.1 [13.5-18.9],Southern Europe,16.1
Jamaica,Both sexes,16.4 [13.6-19.4],Caribbean,16.4
Jamaica,Male,8.2 [5.6-11.5],Caribbean,8.2
Jamaica,Female,24.3 [19.6-29.4],Caribbean,24.3
Japan,Both sexes,2.2 [1.8-2.6],East Asia,2.2
Japan,Male,2.0 [1.5-2.5],East Asia,2.0
Japan,Female,2.3 [1.8-2.9],East Asia,2.3
Jordan,Both sexes,26.9 [23.8-30.4],Middle East,26.9
Jordan,Male,19.0 [14.7-23.9],Middle East,19.0
Jordan,Female,35.5 [30.8-40.2],Middle East,35.5
Kazakhstan,Both sexes,14.4 [11.0-18.0],Central Asia,14.4
Kazakhstan,Male,12.0 [7.5-17.6],Central Asia,12.0
Kazakhstan,Female,16.1 [11.6-21.3],Central Asia,16.1
Kenya,Both sexes,3.4 [2.3-4.8],East Africa,3.4
Kenya,Male,1.2 [0.5-2.3],East Africa,1.2
Kenya,Female,5.5 [3.5-8.0],East Africa,5.5
Kiribati,Both sexes,35.8 [30.6-41.0],Oceania,35.8
Kiribati,Male,30.1 [22.9-37.8],Oceania,30.1
Kiribati,Female,41.3 [33.8-48.8],Oceania,41.3
Kuwait,Both sexes,30.1 [26.7-33.5],Middle East,30.1
Kuwait,Male,24.6 [20.3-29.2],Middle East,24.6
Kuwait,Female,39.8 [35.0-44.9],Middle East,39.8
Kyrgyzstan,Both sexes,9.9 [7.2-13.2],Central Asia,9.9
Kyrgyzstan,Male,7.9 [4.4-12.5],Central Asia,7.9
Kyrgyzstan,Female,11.6 [7.8-16.2],Central Asia,11.6
Lao People's Democratic Republic,Both sexes,1.8 [1.1-2.8],Southeast Asia,1.8
Lao People's Democratic Republic,Male,1.0 [0.4-1.8],Southeast Asia,1.0
Lao People's Democratic Republic,Female,2.6 [1.4-4.3],Southeast Asia,2.6
Latvia,Both sexes,19.5 [15.3-23.9],Eastern Europe,19.5
Latvia,Male,15.4 [10.1-21.5],Eastern Europe,15.4
Latvia,Female,22.7 [16.6-29.5],Eastern Europe,22.7
Lebanon,Both sexes,24.9 [21.0-29.1],Middle East,24.9
Lebanon,Male,19.0 [13.8-24.7],Middle East,19.0
Lebanon,Female,30.5 [24.6-36.7],Middle East,30.5
Lesotho,Both sexes,10.4 [7.7-13.6],Southern Africa,10.4
Lesotho,Male,1.9 [0.9-3.5],Southern Africa,1.9
Lesotho,Female,16.9 [12.3-22.5],Southern Africa,16.9
Liberia,Both sexes,5.7 [4.1-7.7],West Africa,5.7
Liberia,Male,2.8 [1.4-4.9],West Africa,2.8
Liberia,Female,8.5 [5.7-11.9],West Africa,8.5
Libya,Both sexes,24.0 [20.0-28.3],North Africa,24.0
Libya,Male,16.6 [11.8-22.2],North Africa,16.6
Libya,Female,32.3 [25.8-38.8],North Africa,32.3
Lithuania,Both sexes,21.9 [18.6-25.4],Eastern Europe,21.9
Lithuania,Male,17.6 [13.2-22.6],Eastern Europe,17.6
Lithuania,Female,25.2 [20.5-30.3],Eastern Europe,25.2
Luxembourg,Both sexes,16.2 [12.8-20.1],Western Europe,16.2
Luxembourg,Male,16.4 [11.3-22.3],Western Europe,16.4
Luxembourg,Female,16.0 [11.2-21.1],Western Europe,16.0
Madagascar,Both sexes,2.4 [1.5-3.5],Southern Africa,2.4
Madagascar,Male,1.2 [0.5-2.3],Southern Africa,1.2
Madagascar,Female,3.6 [2.1-5.5],Southern Africa,3.6
Malawi,Both sexes,2.8 [1.9-4.0],Southern Africa,2.8
Malawi,Male,1.0 [0.4-2.0],Southern Africa,1.0
Malawi,Female,4.5 [2.8-6.6],Southern Africa,4.5
Malaysia,Both sexes,7.5 [5.9-9.3],Southeast Asia,7.5
Malaysia,Male,5.2 [3.4-7.3],Southeast Asia,5.2
Malaysia,Female,9.8 [7.2-12.9],Southeast Asia,9.8
Maldives,Both sexes,3.2 [2.1-4.6],South Asia,3.2
Maldives,Male,1.6 [0.8-3.0],South Asia,1.6
Maldives,Female,4.8 [2.9-7.5],South Asia,4.8
Mali,Both sexes,4.0 [2.8-5.6],North Africa,4.0
Mali,Male,1.8 [0.8-3.2],North Africa,1.8
Mali,Female,6.0 [3.9-8.6],North Africa,6.0
Malta,Both sexes,23.5 [19.2-28.1],Southern Europe,23.5
Malta,Male,21.7 [15.8-28.2],Southern Europe,21.7
Malta,Female,25.1 [18.9-31.6],Southern Europe,25.1
Marshall Islands,Both sexes,44.4 [38.9-49.9],Oceania,44.4
Marshall Islands,Male,38.0 [29.7-46.1],Oceania,38.0
Marshall Islands,Female,50.6 [43.0-58.1],Oceania,50.6
Mauritania,Both sexes,7.0 [5.1-9.4],North Africa,7.0
Mauritania,Male,3.0 [1.5-5.2],North Africa,3.0
Mauritania,Female,10.7 [7.2-15.0],North Africa,10.7
Mauritius,Both sexes,7.0 [5.1-9.3],Southern Africa,7.0
Mauritius,Male,3.4 [1.9-5.6],Southern Africa,3.4
Mauritius,Female,10.4 [7.2-14.2],Southern Africa,10.4
Mexico,Both sexes,21.3 [18.8-24.0],North America,21.3
Mexico,Male,16.6 [13.2-20.3],North America,16.6
Mexico,Female,25.4 [21.6-29.3],North America,25.4
Micronesia (Federated States of),Both sexes,35.4 [30.6-40.5],Oceania,35.4
Micronesia (Federated States of),Male,28.4 [21.8-35.8],Oceania,28.4
Micronesia (Federated States of),Female,42.0 [35.0-49.2],Oceania,42.0
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,11.9 [9.2-15.0],Central Asia,11.9
Mongolia,Male,8.9 [5.6-13.2],Central Asia,8.9
Mongolia,Female,14.7 [10.5-19.5],Central Asia,14.7
Montenegro,Both sexes,16.6 [12.7-21.1],Balkans,16.6
Montenegro,Male,15.1 [9.6-21.4],Balkans,15.1
Montenegro,Female,18.0 [12.4-24.2],Balkans,18.0
Morocco,Both sexes,17.2 [13.7-21.0],North Africa,17.2
Morocco,Male,11.0 [7.0-15.7],North Africa,11.0
Morocco,Female,22.8 [17.7-28.5],North Africa,22.8
Mozambique,Both sexes,3.8 [2.6-5.4],Southern Africa,3.8
Mozambique,Male,1.6 [0.7-2.9],Southern Africa,1.6
Mozambique,Female,5.7 [3.6-8.4],Southern Africa,5.7
Myanmar,Both sexes,2.3 [1.6-3.3],Southeast Asia,2.3
Myanmar,Male,1.3 [0.7-2.3],Southeast Asia,1.3
Myanmar,Female,3.2 [1.9-4.9],Southeast Asia,3.2
Namibia,Both sexes,9.8 [7.3-12.8],Southern Africa,9.8
Namibia,Male,3.0 [1.5-5.2],Southern Africa,3.0
Namibia,Female,15.8 [11.4-21.1],Southern Africa,15.8
Nauru,Both sexes,55.5 [51.1-59.9],Oceania,55.5
Nauru,Male,51.3 [45.0-57.8],Oceania,51.3
Nauru,Female,59.6 [53.3-65.5],Oceania,59.6
Nepal,Both sexes,1.7 [1.1-2.3],South Asia,1.7
Nepal,Male,1.0 [0.5-1.7],South Asia,1.0
Nepal,Female,2.3 [1.4-3.5],South Asia,2.3
Netherlands,Both sexes,13.5 [11.3-15.8],Western Europe,13.5
Netherlands,Male,12.4 [9.5-15.8],Western Europe,12.4
Netherlands,Female,14.3 [11.5-17.4],Western Europe,14.3
New Zealand,Both sexes,22.1 [19.4-24.8],Oceania,22.1
New Zealand,Male,20.8 [16.9-25.0],Oceania,20.8
New Zealand,Female,23.3 [19.6-27.1],Oceania,23.3
Nicaragua,Both sexes,16.0 [12.7-19.7],Central America,16.0
Nicaragua,Male,10.9 [6.8-16.0],Central America,10.9
Nicaragua,Female,20.8 [16.0-26.1],Central America,20.8
Niger,Both sexes,2.7 [1.8-3.8],West Africa,2.7
Niger,Male,1.1 [0.5-2.0],West Africa,1.1
Niger,Female,4.2 [2.6-6.4],West Africa,4.2
Nigeria,Both sexes,4.2 [3.2-5.4],West Africa,4.2
Nigeria,Male,1.8 [1.1-2.8],West Africa,1.8
Nigeria,Female,6.5 [4.7-8.7],West Africa,6.5
Niue,Both sexes,38.2 [32.7-43.8],Oceania,38.2
Niue,Male,31.7 [23.5-40.2],Oceania,31.7
Niue,Female,44.9 [37.1-52.5],Oceania,44.9
Norway,Both sexes,16.4 [14.1-18.9],Northern Europe,16.4
Norway,Male,15.6 [12.3-19.2],Northern Europe,15.6
Norway,Female,17.1 [14.0-20.5],Northern Europe,17.1
Oman,Both sexes,18.5 [15.3-21.7],Middle East,18.5
Oman,Male,13.8 [9.9-18.0],Middle East,13.8
Oman,Female,25.2 [20.1-30.5],Middle East,25.2
Pakistan,Both sexes,4.1 [3.0-5.5],South Asia,4.1
Pakistan,Male,2.6 [1.4-4.1],South Asia,2.6
Pakistan,Female,5.8 [3.9-8.4],South Asia,5.8
Palau,Both sexes,45.6 [39.9-51.3],Oceania,45.6
Palau,Male,39.9 [31.8-48.2],Oceania,39.9
Palau,Female,51.0 [42.9-58.7],Oceania,51.0
Panama,Both sexes,15.2 [11.9-18.9],Central America,15.2
Panama,Male,10.7 [7.0-15.4],Central America,10.7
Panama,Female,19.7 [14.4-25.4],Central America,19.7
Papua New Guinea,Both sexes,13.7 [9.7-18.3],Oceania,13.7
Papua New Guinea,Male,9.8 [5.2-15.8],Oceania,9.8
Papua New Guinea,Female,17.5 [11.3-24.5],Oceania,17.5
Paraguay,Both sexes,12.8 [9.2-16.8],South America,12.8
Paraguay,Male,10.0 [5.6-15.8],South America,10.0
Paraguay,Female,15.6 [10.1-21.9],South America,15.6
Peru,Both sexes,13.9 [11.4-16.6],South America,13.9
Peru,Male,9.6 [6.5-13.3],South America,9.6
Peru,Female,18.0 [14.4-22.1],South America,18.0
Philippines,Both sexes,3.4 [2.6-4.5],Southeast Asia,3.4
Philippines,Male,2.4 [1.4-3.9],Southeast Asia,2.4
Philippines,Female,4.4 [3.0-6.0],Southeast Asia,4.4
Poland,Both sexes,17.8 [15.6-20.1],Eastern Europe,17.8
Poland,Male,16.4 [13.4-19.6],Eastern Europe,16.4
Poland,Female,18.8 [15.7-22.1],Eastern Europe,18.8
Portugal,Both sexes,14.1 [11.5-16.9],Southern Europe,14.1
Portugal,Male,12.5 [9.2-16.0],Southern Europe,12.5
Portugal,Female,15.6 [11.7-19.9],Southern Europe,15.6
Qatar,Both sexes,26.8 [22.4-31.6],Middle East,26.8
Qatar,Male,22.9 [17.3-29.0],Middle East,22.9
Qatar,Female,36.4 [30.1-42.7],Middle East,36.4
Republic of Korea,Both sexes,3.0 [2.3-3.7],East Asia,3.0
Republic of Korea,Male,2.4 [1.6-3.4],East Asia,2.4
Republic of Korea,Female,3.5 [2.5-4.6],East Asia,3.5
Republic of Moldova,Both sexes,14.5 [11.0-18.3],Eastern Europe,14.5
Republic of Moldova,Male,10.6 [6.4-15.8],Eastern Europe,10.6
Republic of Moldova,Female,17.7 [12.6-23.5],Eastern Europe,17.7
Republic of North Macedonia,Both sexes,17.4 [13.4-21.8],Balkans,17.4
Republic of North Macedonia,Male,16.1 [10.4-22.7],Balkans,16.1
Republic of North Macedonia,Female,18.6 [13.2-24.7],Balkans,18.6
Romania,Both sexes,16.5 [13.3-20.0],Eastern Europe,16.5
Romania,Male,15.4 [10.9-20.6],Eastern Europe,15.4
Romania,Female,17.4 [12.9-22.1],Eastern Europe,17.4
