Country,Sex,Obesity (%),Region,BMI
Belize,Male,8.6 [5.1-13.4],Central America,8.6
Belize,Female,21.4 [15.4-28.0],Central America,21.4
Benin,Both sexes,4.4 [3.0-6.0],West Africa,4.4
Benin,Male,1.7 [0.8-3.2],West Africa,1.7
Benin,Female,6.6 [4.3-9.3],West Africa,6.6
Bhutan,Both sexes,2.0 [1.2-3.0],South Asia,2.0
Bhutan,Male,1.2 [0.5-2.3],South Asia,1.2
Bhutan,Female,2.9 [1.5-4.9],South Asia,2.9
Bolivia (Plurinational State of),Both sexes,12.0 [8.7-15.8],South America,12.0
Bolivia (Plurinational State of),Male,7.2 [3.7-12.1],South America,7.2
Bolivia (Plurinational State of),Female,16.4 [11.2-22.2],South America,16.4
Bosnia and Herzegovina,Both sexes,11.8 [8.9-15.1],Balkans,11.8
Bosnia and Herzegovina,Male,9.9 [6.1-14.6],Balkans,9.9
Bosnia and Herzegovina,Female,13.4 [9.2-18.3],Balkans,13.4
Botswana,Both sexes,11.8 [8.4-15.4],Southern Africa,11.8
Botswana,Male,3.2 [1.5-5.7],Southern Africa,3.2
Botswana,Female,19.3 [13.4-25.9],Southern Africa,19.3
Brazil,Both sexes,13.1 [11.2-15.2],South America,13.1
Brazil,Male,9.7 [7.4-12.3],South America,9.7
Brazil,Female,16.3 [13.3-19.4],South America,16.3
Brunei Darussalam,Both sexes,6.2 [4.2-8.6],Southeast Asia,6.2
Brunei Darussalam,Male,4.4 [2.3-7.5],Southeast Asia,4.4
Brunei Darussalam,Female,8.2 [4.9-12.3],Southeast Asia,8.2
Bulgaria,Both sexes,17.6 [13.6-21.9],Balkans,17.6
Bulgaria,Male,15.8 [10.6-21.8],Balkans,15.8
Bulgaria,Female,19.2 [13.4-25.6],Balkans,19.2
Burkina Faso,Both sexes,1.8 [1.1-2.6],West Africa,1.8
Burkina Faso,Male,0.7 [0.3-1.3],West Africa,0.7
Burkina Faso,Female,2.6 [1.5-4.1],West Africa,2.6
Burundi,Both sexes,2.1 [1.2-3.3],East Africa,2.1
Burundi,Male,0.7 [0.2-1.5],East Africa,0.7
Burundi,Female,3.2 [1.7-5.5],East Africa,3.2
Cabo Verde,Both sexes,5.5 [3.6-7.7],West Africa,5.5
Cabo Verde,Male,2.3 [1.1-4.2],West Africa,2.3
Cabo Verde,Female,7.8 [4.7-11.5],West Africa,7.8
Cambodia,Both sexes,1.2 [0.7-1.9],Southeast Asia,1.2
Cambodia,Male,0.7 [0.3-1.4],Southeast Asia,0.7
Cambodia,Female,1.6 [0.9-2.8],Southeast Asia,1.6
Cameroon,Both sexes,5.1 [3.7-6.6],Central Africa,5.1
Cameroon,Male,2.2 [1.2-3.6],Central Africa,2.2
Cameroon,Female,7.8 [5.4-10.5],Central Africa,7.8
Canada,Both sexes,18.7 [16.2-21.3],North America,18.7
Canada,Male,18.1 [14.5-22.0],North America,18.1
Canada,Female,19.3 [15.8-22.9],North America,19.3
Central African Republic,Both sexes,3.5 [2.0-5.3],Central Africa,3.5
Central African Republic,Male,1.4 [0.5-2.9],Central Africa,1.4
Central African Republic,Female,5.3 [2.8-8.6],Central Africa,5.3
Chad,Both sexes,2.5 [1.6-3.8],North Africa,2.5
Chad,Male,1.1 [0.5-2.2],North Africa,1.1
Chad,Female,3.8 [2.2-6.0],North Africa,3.8
Chile,Both sexes,19.3 [16.1-22.8],South America,19.3
Chile,Male,15.8 [11.6-20.5],South America,15.8
Chile,Female,22.5 [17.8-27.6],South America,22.5
China,Both sexes,1.9 [1.6-2.3],East Asia,1.9
China,Male,1.4 [1.0-1.8],East Asia,1.4
China,Female,2.5 [1.9-3.2],East Asia,2.5
Colombia,Both sexes,14.2 [11.4-17.1],South America,14.2
Colombia,Male,9.6 [6.4-13.4],South America,9.6
Colombia,Female,18.3 [14.1-22.7],South America,18.3
Comoros,Both sexes,3.7 [2.4-5.4],Southern Africa,3.7
Comoros,Male,1.4 [0.6-2.8],Southern Africa,1.4
Comoros,Female,5.8 [3.5-8.9],Southern Africa,5.8
Congo,Both sexes,4.6 [3.1-6.4],Central Africa,4.6
Congo,Male,2.0 [0.9-3.6],Central Africa,2.0
Congo,Female,7.0 [4.5-10.1],Central Africa,7.0
Cook Islands,Both sexes,42.5 [36.9-48.2],Oceania,42.5
Cook Islands,Male,36.8 [28.8-45.1],Oceania,36.8
Cook Islands,Female,48.3 [40.4-55.8],Oceania,48.3
Costa Rica,Both sexes,13.2 [10.2-16.6],Central America,13.2
Costa Rica,Male,9.1 [5.6-13.4],Central America,9.1
Costa Rica,Female,17.3 [12.6-22.7],Central America,17.3
Croatia,Both sexes,16.5 [13.3-20.2],Balkans,16.5
Croatia,Male,14.4 [10.1-19.5],Balkans,14.4
Croatia,Female,18.2 [13.6-23.5],Balkans,18.2
Cuba,Both sexes,16.1 [12.8-19.6],Caribbean,16.1
Cuba,Male,10.1 [6.5-14.3],Caribbean,10.1
Cuba,Female,22.1 [16.9-27.8],Caribbean,22.1
Cyprus,Both sexes,15.3 [11.6-19.3],Balkans,15.3
Cyprus,Male,13.8 [8.7-19.6],Balkans,13.8
Cyprus,Female,16.8 [11.6-22.5],Balkans,16.8
Czechia,Both sexes,20.3 [16.8-23.9],Eastern Europe,20.3
Czechia,Male,18.3 [13.7-23.5],Eastern Europe,18.3
Czechia,Female,21.9 [17.2-27.0],Eastern Europe,21.9
Côte d'Ivoire,Both sexes,4.3 [3.1-5.9],West Africa,4.3
Côte d'Ivoire,Male,2.0 [1.0-3.6],West Africa,2.0
Côte d'Ivoire,Female,7.1 [4.8-10.2],West Africa,7.1
Democratic People's Republic of Korea,Both sexes,3.7 [2.1-5.7],East Asia,3.7
Democratic People's Republic of Korea,Male,2.6 [1.1-4.9],East Asia,2.6
Democratic People's Republic of Korea,Female,4.5 [2.2-7.7],East Asia,4.5
Democratic Republic of the Congo,Both sexes,2.7 [1.6-4.1],Central Africa,2.7
Democratic Republic of the Congo,Male,1.1 [0.4-2.4],Central Africa,1.1
Democratic Republic of the Congo,Female,4.0 [2.2-6.5],Central Africa,4.0
Denmark,Both sexes,13.1 [10.8-15.6],Northern Europe,13.1
Denmark,Male,13.6 [10.4-17.0],Northern Europe,13.6
Denmark,Female,12.5 [9.3-16.2],Northern Europe,12.5
Djibouti,Both sexes,8.7 [5.9-12.0],East Africa,8.7
Djibouti,Male,4.7 [2.3-8.3],East Africa,4.7
Djibouti,Female,12.6 [7.8-18.2],East Africa,12.6
Dominica,Both sexes,18.0 [14.1-22.3],Caribbean,18.0
Dominica,Male,10.5 [6.2-15.8],Caribbean,10.5
Dominica,Female,25.2 [18.8-32.3],Caribbean,25.2
Dominican Republic,Both sexes,14.4 [11.5-17.6],Caribbean,14.4
Dominican Republic,Male,8.5 [5.4-12.4],Caribbean,8.5
Dominican Republic,Female,20.3 [15.6-25.5],Caribbean,20.3
Ecuador,Both sexes,12.0 [8.8-15.9],South America,12.0
Ecuador,Male,7.8 [4.2-12.6],South America,7.8
Ecuador,Female,16.2 [10.8-22.1],South America,16.2
Egypt,Both sexes,20.7 [17.6-24.0],North Africa,20.7
Egypt,Male,12.2 [8.6-16.3],North Africa,12.2
Egypt,Female,28.8 [23.9-34.1],North Africa,28.8
El Salvador,Both sexes,13.9 [10.5-17.7],Central America,13.9
El Salvador,Male,9.1 [5.2-14.0],Central America,9.1
El Salvador,Female,17.8 [12.8-23.5],Central America,17.8
Equatorial Guinea,Both sexes,3.8 [2.2-5.8],Central Africa,3.8
Equatorial Guinea,Male,1.5 [0.5-3.2],Central Africa,1.5
Equatorial Guinea,Female,6.2 [3.3-10.1],Central Africa,6.2
Eritrea,Both sexes,1.9 [1.2-3.0],East Africa,1.9
Eritrea,Male,0.7 [0.3-1.4],East Africa,0.7
Eritrea,Female,3.0 [1.7-4.8],East Africa,3.0
Estonia,Both sexes,16.9 [14.3-19.6],Eastern Europe,16.9
Estonia,Male,13.4 [10.1-17.0],Eastern Europe,13.4
Estonia,Female,19.4 [15.6-23.6],Eastern Europe,19.4
Eswatini,Both sexes,9.8 [6.9-13.2],Southern Africa,9.8
Eswatini,Male,2.2 [1.0-4.2],Southern Africa,2.2
Eswatini,Female,16.2 [11.0-22.4],Southern Africa,16.2
Ethiopia,Both sexes,1.7 [1.0-2.6],East Africa,1.7
Ethiopia,Male,0.6 [0.2-1.3],East Africa,0.6
Ethiopia,Female,2.6 [1.4-4.3],East Africa,2.6
Fiji,Both sexes,19.3 [14.7-24.0],Oceania,19.3
Fiji,Male,13.8 [8.3-20.2],Oceania,13.8
Fiji,Female,24.7 [17.7-31.9],Oceania,24.7
Finland,Both sexes,15.2 [13.2-17.3],Northern Europe,15.2
Finland,Male,15.0 [12.2-18.2],Northern Europe,15.0
Finland,Female,15.2 [12.5-18.0],Northern Europe,15.2
France,Both sexes,14.8 [12.2-17.7],Western Europe,14.8
France,Male,13.6 [10.0-17.7],Western Europe,13.6
France,Female,15.9 [12.2-20.0],Western Europe,15.9
Gabon,Both sexes,8.2 [5.5-11.4],Central Africa,8.2
Gabon,Male,3.9 [1.7-7.3],Central Africa,3.9
Gabon,Female,12.1 [7.5-17.6],Central Africa,12.1
Gambia,Both sexes,4.0 [2.7-5.6],West Africa,4.0
Gambia,Male,1.7 [0.8-3.2],West Africa,1.7
Gambia,Female,6.5 [4.1-9.5],West Africa,6.5
Georgia,Both sexes,12.8 [9.3-16.6],Eastern Europe,12.8
Georgia,Male,10.2 [6.0-15.7],Eastern Europe,10.2
Georgia,Female,14.9 [10.0-20.5],Eastern Europe,14.9
Germany,Both sexes,15.2 [13.5-17.1],Northern Europe,15.2
Germany,Male,15.2 [12.6-17.9],Northern Europe,15.2
Germany,Female,15.0 [12.8-17.4],Northern Europe,15.0
Ghana,Both sexes,4.7 [3.5-6.1],West Africa,4.7
Ghana,Male,1.5 [0.8-2.6],West Africa,1.5
Ghana,Female,7.8 [5.6-10.5],West Africa,7.8
Greece,Both sexes,17.4 [14.1-21.1],Balkans,17.4
Greece,Male,14.8 [10.3-19.8],Balkans,14.8
Greece,Female,19.9 [15.1-25.5],Balkans,19.9
Grenada,Both sexes,12.1 [8.9-15.9],Caribbean,12.1
Grenada,Male,6.1 [3.3-9.9],Caribbean,6.1
Grenada,Female,17.6 [12.2-23.9],Caribbean,17.6
Guatemala,Both sexes,11.6 [8.9-14.7],Central America,11.6
Guatemala,Male,7.2 [4.1-11.2],Central America,7.2
Guatemala,Female,15.8 [11.5-20.6],Central America,15.8
Guinea,Both sexes,3.2 [2.1-4.6],West Africa,3.2
Guinea,Male,1.3 [0.6-2.5],West Africa,1.3
Guinea,Female,5.0 [3.0-7.4],West Africa,5.0
Guinea-Bissau,Both sexes,3.6 [2.3-5.3],West Africa,3.6
Guinea-Bissau,Male,1.5 [0.6-2.8],West Africa,1.5
Guinea-Bissau,Female,5.6 [3.3-8.7],West Africa,5.6
Guyana,Both sexes,10.7 [7.7-14.3],South America,10.7
Guyana,Male,5.5 [2.9-9.4],South America,5.5
Guyana,Female,16.1 [10.8-22.2],South America,16.1
Haiti,Both sexes,9.5 [7.0-12.7],Caribbean,9.5
Haiti,Male,5.8 [3.0-9.7],Caribbean,5.8
Haiti,Female,12.9 [8.8-17.6],Caribbean,12.9
Honduras,Both sexes,11.3 [8.5-14.5],Central America,11.3
Honduras,Male,7.0 [3.9-11.1],Central America,7.0
Honduras,Female,15.4 [10.9-20.4],Central America,15.4
Hungary,Both sexes,18.7 [15.4-22.5],Eastern Europe,18.7
Hungary,Male,17.9 [13.2-23.1],Eastern Europe,17.9
Hungary,Female,19.4 [14.7-24.7],Eastern Europe,19.4
Iceland,Both sexes,15.0 [12.4-17.7],Northern Europe,15.0
Iceland,Male,15.0 [11.3-19.0],Northern Europe,15.0
Iceland,Female,14.9 [11.6-18.7],Northern Europe,14.9
India,Both sexes,1.4 [1.1-1.7],South Asia,1.4
India,Male,0.8 [0.5-1.1],South Asia,0.8
India,Female,2.0 [1.5-2.6],South Asia,2.0
Indonesia,Both sexes,2.1 [1.4-2.9],Southeast Asia,2.1
Indonesia,Male,1.0 [0.5-1.6],Southeast Asia,1.0
Indonesia,Female,3.1 [2.0-4.5],Southeast Asia,3.1
Iran (Islamic Republic of),Both sexes,15.1 [13.1-17.1],Central Asia,15.1
Iran (Islamic Republic of),Male,9.0 [7.0-11.4],Central Asia,9.0
Iran (Islamic Republic of),Female,21.3 [17.9-24.8],Central Asia,21.3
Iraq,Both sexes,21.1 [17.2-25.2],Middle East,21.1
Iraq,Male,13.8 [9.2-19.2],Middle East,13.8
Iraq,Female,27.9 [21.7-34.6],Middle East,27.9
Ireland,Both sexes,14.4 [11.5-17.6],Western Europe,14.4
Ireland,Male,13.8 [9.7-18.5],Western Europe,13.8
Ireland,Female,14.9 [11.1-19.2],Western Europe,14.9
Israel,Both sexes,20.1 [16.7-23.7],Middle East,20.1
Israel,Male,17.6 [12.9-22.9],Middle East,17.6
Israel,Female,22.3 [17.3-27.7],Middle East,22.3
Italy,Both sexes,14.1 [12.3-16.1],Southern Europe,14.1
Italy,Male,12.9 [10.5-15.6],Southern Europe,12.9
Italy,Female,15.1 [12.6-17.8],Southern Europe,15.1
Jamaica,Both sexes,14.6 [11.9-17.4],Caribbean,14.6
Jamaica,Male,6.8 [4.6-9.9],Caribbean,6.8
Jamaica,Female,22.0 [17.4-27.0],Caribbean,22.0
Japan,Both sexes,1.9 [1.6-2.2],East Asia,1.9
Japan,Male,1.6 [1.2-2.1],East Asia,1.6
Japan,Female,2.1 [1.6-2.6],East Asia,2.1
Jordan,Both sexes,24.6 [21.4-28.1],Middle East,24.6
Jordan,Male,16.8 [12.6-21.7],Middle East,16.8
Jordan,Female,33.2 [28.3-38.3],Middle East,33.2
Kazakhstan,Both sexes,12.9 [9.6-16.6],Central Asia,12.9
Kazakhstan,Male,10.6 [6.3-16.1],Central Asia,10.6
Kazakhstan,Female,14.7 [10.3-19.9],Central Asia,14.7
Kenya,Both sexes,2.8 [1.8-4.0],East Africa,2.8
Kenya,Male,1.0 [0.4-1.9],East Africa,1.0
Kenya,Female,4.5 [2.7-6.8],East Africa,4.5
Kiribati,Both sexes,32.1 [26.9-37.4],Oceania,32.1
Kiribati,Male,26.5 [19.3-34.0],Oceania,26.5
Kiribati,Female,37.9 [30.2-45.5],Oceania,37.9
Kuwait,Both sexes,28.2 [24.7-31.8],Middle East,28.2
Kuwait,Male,22.7 [18.2-27.5],Middle East,22.7
Kuwait,Female,38.5 [33.4-43.8],Middle East,38.5
Kyrgyzstan,Both sexes,8.8 [6.2-12.0],Central Asia,8.8
Kyrgyzstan,Male,6.9 [3.6-11.3],Central Asia,6.9
Kyrgyzstan,Female,10.4 [6.7-15.0],Central Asia,10.4
Lao People's Democratic Republic,Both sexes,1.4 [0.8-2.2],Southeast Asia,1.4
Lao People's Democratic Republic,Male,0.7 [0.3-1.3],Southeast Asia,0.7
Lao People's Democratic Republic,Female,2.0 [1.0-3.4],Southeast Asia,2.0
Latvia,Both sexes,18.7 [14.6-23.1],Eastern Europe,18.7
Latvia,Male,14.0 [9.0-20.1],Eastern Europe,14.0
Latvia,Female,22.3 [16.0-29.1],Eastern Europe,22.3
Lebanon,Both sexes,23.3 [19.4-27.5],Middle East,23.3
Lebanon,Male,17.1 [12.1-22.7],Middle East,17.1
Lebanon,Female,28.9 [22.9-35.1],Middle East,28.9
Lesotho,Both sexes,8.8 [6.3-11.9],Southern Africa,8.8
Lesotho,Male,1.5 [0.6-2.9],Southern Africa,1.5
Lesotho,Female,14.6 [10.1-20.1],Southern Africa,14.6
Liberia,Both sexes,5.3 [3.7-7.2],West Africa,5.3
Liberia,Male,2.5 [1.2-4.6],West Africa,2.5
Liberia,Female,7.9 [5.1-11.3],West Africa,7.9
Libya,Both sexes,22.2 [18.3-26.5],North Africa,22.2
Libya,Male,14.9 [10.2-20.5],North Africa,14.9
Libya,Female,30.6 [24.1-37.2],North Africa,30.6
Lithuania,Both sexes,20.9 [17.7-24.5],Eastern Europe,20.9
Lithuania,Male,16.2 [12.0-21.0],Eastern Europe,16.2
Lithuania,Female,24.7 [19.9-29.9],Eastern Europe,24.7
Luxembourg,Both sexes,14.7 [11.4-18.4],Western Europe,14.7
Luxembourg,Male,14.5 [9.6-20.3],Western Europe,14.5
Luxembourg,Female,14.7 [10.2-19.8],Western Europe,14.7
Madagascar,Both sexes,2.0 [1.2-2.9],Southern Africa,2.0
Madagascar,Male,1.0 [0.4-1.9],Southern Africa,1.0
Madagascar,Female,2.9 [1.6-4.7],Southern Africa,2.9
Malawi,Both sexes,2.2 [1.4-3.3],Southern Africa,2.2
Malawi,Male,0.8 [0.3-1.6],Southern Africa,0.8
Malawi,Female,3.6 [2.2-5.6],Southern Africa,3.6
Malaysia,Both sexes,5.8 [4.4-7.5],Southeast Asia,5.8
Malaysia,Male,3.8 [2.3-5.6],Southeast Asia,3.8
Malaysia,Female,7.9 [5.5-10.8],Southeast Asia,7.9
Maldives,Both sexes,2.5 [1.6-3.7],South Asia,2.5
Maldives,Male,1.2 [0.5-2.3],South Asia,1.2
Maldives,Female,3.9 [2.3-6.3],South Asia,3.9
Mali,Both sexes,3.2 [2.2-4.6],North Africa,3.2
Mali,Male,1.4 [0.6-2.6],North Africa,1.4
Mali,Female,4.9 [3.0-7.3],North Africa,4.9
Malta,Both sexes,22.0 [17.8-26.6],Southern Europe,22.0
Malta,Male,19.8 [14.0-26.2],Southern Europe,19.8
Malta,Female,24.0 [18.0-30.7],Southern Europe,24.0
Marshall Islands,Both sexes,41.8 [36.2-47.5],Oceania,41.8
Marshall Islands,Male,35.2 [26.9-43.5],Oceania,35.2
Marshall Islands,Female,48.5 [40.8-56.3],Oceania,48.5
Mauritania,Both sexes,5.8 [4.0-8.0],North Africa,5.8
Mauritania,Male,2.3 [1.1-4.2],North Africa,2.3
Mauritania,Female,8.9 [5.8-12.8],North Africa,8.9
Mauritius,Both sexes,6.2 [4.5-8.4],Southern Africa,6.2
Mauritius,Male,2.9 [1.6-4.9],Southern Africa,2.9
Mauritius,Female,9.3 [6.3-12.9],Southern Africa,9.3
Mexico,Both sexes,19.4 [16.8-22.2],North America,19.4
Mexico,Male,14.7 [11.3-18.5],North America,14.7
Mexico,Female,23.5 [19.6-27.7],North America,23.5
Micronesia (Federated States of),Both sexes,32.9 [27.8-38.2],Oceania,32.9
Micronesia (Federated States of),Male,26.0 [19.2-33.5],Oceania,26.0
Micronesia (Federated States of),Female,39.8 [32.4-47.2],Oceania,39.8
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,10.7 [8.0-13.7],Central Asia,10.7
Mongolia,Male,7.8 [4.7-11.9],Central Asia,7.8
Mongolia,Female,13.4 [9.2-18.2],Central Asia,13.4
Montenegro,Both sexes,14.7 [10.9-18.9],Balkans,14.7
Montenegro,Male,12.8 [7.7-18.7],Balkans,12.8
Montenegro,Female,16.3 [10.9-22.5],Balkans,16.3
Morocco,Both sexes,15.3 [11.9-18.9],North Africa,15.3
Morocco,Male,9.3 [5.6-13.7],North Africa,9.3
Morocco,Female,20.7 [15.5-26.4],North Africa,20.7
Mozambique,Both sexes,3.2 [2.0-4.6],Southern Africa,3.2
Mozambique,Male,1.3 [0.5-2.4],Southern Africa,1.3
Mozambique,Female,4.7 [2.8-7.2],Southern Africa,4.7
Myanmar,Both sexes,1.8 [1.2-2.7],Southeast Asia,1.8
Myanmar,Male,1.0 [0.5-1.8],Southeast Asia,1.0
Myanmar,Female,2.6 [1.5-4.1],Southeast Asia,2.6
Namibia,Both sexes,8.5 [6.1-11.3],Southern Africa,8.5
Namibia,Male,2.3 [1.1-4.2],Southern Africa,2.3
Namibia,Female,13.8 [9.5-19.0],Southern Africa,13.8
Nauru,Both sexes,53.8 [49.3-58.3],Oceania,53.8
Nauru,Male,49.3 [42.9-55.9],Oceania,49.3
Nauru,Female,58.4 [52.2-64.5],Oceania,58.4
Nepal,Both sexes,1.3 [0.8-1.9],South Asia,1.3
Nepal,Male,0.7 [0.3-1.4],South Asia,0.7
Nepal,Female,1.8 [1.0-2.9],South Asia,1.8
Netherlands,Both sexes,11.7 [9.7-13.9],Western Europe,11.7
Netherlands,Male,10.6 [7.8-13.7],Western Europe,10.6
Netherlands,Female,12.7 [10.0-15.8],Western Europe,12.7
New Zealand,Both sexes,19.9 [17.2-22.7],Oceania,19.9
New Zealand,Male,18.5 [14.7-22.7],Oceania,18.5
New Zealand,Female,21.2 [17.5-25.1],Oceania,21.2
Nicaragua,Both sexes,14.3 [11.1-17.8],Central America,14.3
Nicaragua,Male,9.4 [5.5-14.4],Central America,9.4
Nicaragua,Female,18.8 [14.1-24.1],Central America,18.8
Niger,Both sexes,2.2 [1.4-3.3],West Africa,2.2
Niger,Male,0.8 [0.4-1.7],West Africa,0.8
Niger,Female,3.5 [2.1-5.5],West Africa,3.5
Nigeria,Both sexes,3.4 [2.5-4.4],West Africa,3.4
Nigeria,Male,1.4 [0.8-2.3],West Africa,1.4
Nigeria,Female,5.3 [3.7-7.3],West Africa,5.3
Niue,Both sexes,35.3 [29.6-41.1],Oceania,35.3
Niue,Male,28.6 [20.5-37.3],Oceania,28.6
Niue,Female,42.1 [34.1-50.1],Oceania,42.1
Norway,Both sexes,14.6 [12.4-17.1],Northern Europe,14.6
Norway,Male,13.5 [10.5-17.0],Northern Europe,13.5
Norway,Female,15.6 [12.5-19.0],Northern Europe,15.6
Oman,Both sexes,16.2 [13.2-19.4],Middle East,16.2
Oman,Male,11.9 [8.3-16.0],Middle East,11.9
Oman,Female,23.2 [18.1-28.5],Middle East,23.2
Pakistan,Both sexes,3.4 [2.4-4.6],South Asia,3.4
Pakistan,Male,2.0 [1.1-3.4],South Asia,2.0
Pakistan,Female,4.8 [3.2-7.2],South Asia,4.8
Palau,Both sexes,43.4 [37.6-49.3],Oceania,43.4
Palau,Male,37.5 [29.2-46.1],Oceania,37.5
Palau,Female,49.4 [41.1-57.4],Oceania,49.4
Panama,Both sexes,13.2 [10.0-16.7],Central America,13.2
Panama,Male,8.9 [5.5-13.4],Central America,8.9
Panama,Female,17.4 [12.2-23.2],Central America,17.4
Papua New Guinea,Both sexes,12.2 [8.3-16.6],Oceania,12.2
Papua New Guinea,Male,8.5 [4.2-14.3],Oceania,8.5
Papua New Guinea,Female,15.7 [9.7-22.7],Oceania,15.7
Paraguay,Both sexes,11.0 [7.7-14.7],South America,11.0
Paraguay,Male,8.4 [4.5-13.7],South America,8.4
Paraguay,Female,13.6 [8.5-19.6],South America,13.6
Peru,Both sexes,12.5 [10.0-15.4],South America,12.5
Peru,Male,8.4 [5.3-12.1],South America,8.4
Peru,Female,16.6 [12.7-20.9],South America,16.6
Philippines,Both sexes,2.9 [2.1-3.8],Southeast Asia,2.9
Philippines,Male,1.9 [1.1-3.2],Southeast Asia,1.9
Philippines,Female,3.7 [2.6-5.2],Southeast Asia,3.7
Poland,Both sexes,16.7 [14.5-19.0],Eastern Europe,16.7
Poland,Male,14.8 [11.8-18.0],Eastern Europe,14.8
Poland,Female,18.1 [15.0-21.5],Eastern Europe,18.1
Portugal,Both sexes,12.4 [9.9-15.0],Southern Europe,12.4
Portugal,Male,10.6 [7.6-14.0],Southern Europe,10.6
Portugal,Female,13.9 [10.1-18.3],Southern Europe,13.9
Qatar,Both sexes,24.7 [20.3-29.5],Middle East,24.7
Qatar,Male,20.6 [15.1-26.9],Middle East,20.6
Qatar,Female,34.7 [28.1-41.2],Middle East,34.7
Republic of Korea,Both sexes,2.6 [1.9-3.3],East Asia,2.6
Republic of Korea,Male,1.9 [1.2-2.8],East Asia,1.9
Republic of Korea,Female,3.1 [2.1-4.3],East Asia,3.1
Republic of Moldova,Both sexes,13.6 [10.2-17.5],Eastern Europe,13.6
Republic of Moldova,Male,9.4 [5.5-14.4],Eastern Europe,9.4
Republic of Moldova,Female,17.0 [11.8-22.9],Eastern Europe,17.0
Republic of North Macedonia,Both sexes,16.2 [12.2-20.6],Balkans,16.2
Republic of North Macedonia,Male,14.6 [9.2-21.0],Balkans,14.6
Republic of North Macedonia,Female,17.8 [12.4-24.0],Balkans,17.8
Romania,Both sexes,15.3 [12.1-18.8],Eastern Europe,15.3
Romania,Male,13.8 [9.5-18.9],Eastern Europe,13.8
Romania,Female,16.6 [12.1-21.5],Eastern Europe,16.6
