Country,Sex,Obesity (%),Region,BMI
Cambodia,Male,1.6 [0.7-3.0],Southeast Asia,1.6
Cambodia,Female,3.1 [1.9-4.8],Southeast Asia,3.1
Cameroon,Both sexes,8.3 [6.5-10.4],Central Africa,8.3
Cameroon,Male,4.1 [2.4-6.2],Central Africa,4.1
Cameroon,Female,12.4 [9.4-15.8],Central Africa,12.4
Canada,Both sexes,24.9 [22.3-27.7],North America,24.9
Canada,Male,24.7 [20.8-28.7],North America,24.7
Canada,Female,25.2 [21.5-29.0],North America,25.2
Central African Republic,Both sexes,5.4 [3.5-7.9],Central Africa,5.4
Central African Republic,Male,2.5 [1.1-4.6],Central Africa,2.5
Central African Republic,Female,8.0 [4.7-12.5],Central Africa,8.0
Chad,Both sexes,4.3 [3.0-5.9],North Africa,4.3
Chad,Male,2.0 [1.0-3.6],North Africa,2.0
Chad,Female,6.3 [4.1-9.2],North Africa,6.3
Chile,Both sexes,24.2 [20.8-27.8],South America,24.2
Chile,Male,20.9 [16.3-26.0],South America,20.9
Chile,Female,27.3 [22.5-32.5],South America,27.3
China,Both sexes,3.9 [3.2-4.7],East Asia,3.9
China,Male,3.3 [2.5-4.3],East Asia,3.3
China,Female,4.5 [3.5-5.6],East Asia,4.5
Colombia,Both sexes,18.7 [15.8-21.7],South America,18.7
Colombia,Male,13.9 [10.2-18.0],South America,13.9
Colombia,Female,22.9 [18.7-27.3],South America,22.9
Comoros,Both sexes,5.7 [4.0-7.8],Southern Africa,5.7
Comoros,Male,2.3 [1.1-4.2],Southern Africa,2.3
Comoros,Female,8.9 [6.0-12.8],Southern Africa,8.9
Congo,Both sexes,7.1 [5.1-9.5],Central Africa,7.1
Congo,Male,3.7 [1.8-6.2],Central Africa,3.7
Congo,Female,10.4 [7.1-14.5],Central Africa,10.4
Cook Islands,Both sexes,51.3 [46.3-56.6],Oceania,51.3
Cook Islands,Male,47.0 [39.6-54.3],Oceania,47.0
Cook Islands,Female,55.7 [48.6-62.6],Oceania,55.7
Costa Rica,Both sexes,20.0 [16.6-23.8],Central America,20.0
Costa Rica,Male,15.4 [10.9-20.4],Central America,15.4
Costa Rica,Female,24.7 [19.5-30.3],Central America,24.7
Croatia,Both sexes,20.7 [17.2-24.3],Balkans,20.7
Croatia,Male,19.6 [14.8-25.0],Balkans,19.6
Croatia,Female,21.5 [16.7-26.6],Balkans,21.5
Cuba,Both sexes,20.8 [17.3-24.4],Caribbean,20.8
Cuba,Male,14.7 [10.4-19.5],Caribbean,14.7
Cuba,Female,26.8 [21.3-32.5],Caribbean,26.8
Cyprus,Both sexes,19.1 [15.1-23.6],Balkans,19.1
Cyprus,Male,18.4 [12.6-24.9],Balkans,18.4
Cyprus,Female,19.8 [14.1-25.8],Balkans,19.8
Czechia,Both sexes,23.2 [19.7-27.2],Eastern Europe,23.2
Czechia,Male,22.7 [17.6-28.2],Eastern Europe,22.7
Czechia,Female,23.6 [18.6-29.2],Eastern Europe,23.6
Côte d'Ivoire,Both sexes,7.2 [5.5-9.3],West Africa,7.2
Côte d'Ivoire,Male,3.7 [2.1-6.1],West Africa,3.7
Côte d'Ivoire,Female,11.3 [8.1-15.1],West Africa,11.3
Democratic People's Republic of Korea,Both sexes,5.2 [3.2-7.7],East Asia,5.2
Democratic People's Republic of Korea,Male,4.3 [2.0-7.7],East Asia,4.3
Democratic People's Republic of Korea,Female,5.9 [3.0-9.8],East Asia,5.9
Democratic Republic of the Congo,Both sexes,4.6 [3.0-6.6],Central Africa,4.6
Democratic Republic of the Congo,Male,2.2 [1.0-4.2],Central Africa,2.2
Democratic Republic of the Congo,Female,6.8 [4.2-10.2],Central Africa,6.8
Denmark,Both sexes,16.7 [14.3-19.3],Northern Europe,16.7
Denmark,Male,18.3 [14.9-21.9],Northern Europe,18.3
Denmark,Female,15.0 [11.4-18.8],Northern Europe,15.0
Djibouti,Both sexes,11.2 [8.1-14.9],East Africa,11.2
Djibouti,Male,6.7 [3.5-11.0],East Africa,6.7
Djibouti,Female,15.6 [10.4-21.9],East Africa,15.6
Dominica,Both sexes,23.4 [19.0-28.1],Caribbean,23.4
Dominica,Male,15.3 [10.1-21.5],Caribbean,15.3
Dominica,Female,31.0 [24.1-38.0],Caribbean,31.0
Dominican Republic,Both sexes,21.5 [17.8-25.2],Caribbean,21.5
Dominican Republic,Male,14.7 [10.4-20.0],Caribbean,14.7
Dominican Republic,Female,28.1 [22.5-33.8],Caribbean,28.1
Ecuador,Both sexes,16.4 [12.8-20.4],South America,16.4
Ecuador,Male,11.6 [7.1-17.2],South America,11.6
Ecuador,Female,21.0 [15.4-27.2],South America,21.0
Egypt,Both sexes,26.7 [23.5-30.1],North Africa,26.7
Egypt,Male,17.6 [13.5-22.1],North Africa,17.6
Egypt,Female,35.6 [30.8-40.6],North Africa,35.6
El Salvador,Both sexes,20.0 [16.2-24.1],Central America,20.0
El Salvador,Male,14.5 [9.6-20.5],Central America,14.5
El Salvador,Female,24.4 [18.9-30.3],Central America,24.4
Equatorial Guinea,Both sexes,5.8 [3.7-8.5],Central Africa,5.8
Equatorial Guinea,Male,2.6 [1.0-5.1],Central Africa,2.6
Equatorial Guinea,Female,9.5 [5.6-14.3],Central Africa,9.5
Eritrea,Both sexes,3.4 [2.2-4.8],East Africa,3.4
Eritrea,Male,1.3 [0.6-2.4],East Africa,1.3
Eritrea,Female,5.1 [3.2-7.6],East Africa,5.1
Estonia,Both sexes,19.1 [16.6-21.8],Eastern Europe,19.1
Estonia,Male,17.1 [13.8-20.7],Eastern Europe,17.1
Estonia,Female,20.5 [16.9-24.4],Eastern Europe,20.5
Eswatini,Both sexes,13.4 [10.2-17.0],Southern Africa,13.4
Eswatini,Male,3.7 [2.0-6.3],Southern Africa,3.7
Eswatini,Female,21.6 [15.9-28.0],Southern Africa,21.6
Ethiopia,Both sexes,2.9 [1.9-4.2],East Africa,2.9
Ethiopia,Male,1.2 [0.5-2.2],East Africa,1.2
Ethiopia,Female,4.6 [2.8-7.0],East Africa,4.6
Fiji,Both sexes,25.4 [20.5-30.2],Oceania,25.4
Fiji,Male,19.9 [13.7-26.7],Oceania,19.9
Fiji,Female,30.9 [24.3-37.9],Oceania,30.9
Finland,Both sexes,19.3 [17.1-21.5],Northern Europe,19.3
Finland,Male,20.0 [16.7-23.4],Northern Europe,20.0
Finland,Female,18.4 [15.5-21.4],Northern Europe,18.4
France,Both sexes,18.6 [15.5-21.8],Western Europe,18.6
France,Male,18.2 [14.0-22.9],Western Europe,18.2
France,Female,18.9 [14.7-23.4],Western Europe,18.9
Gabon,Both sexes,12.1 [8.8-16.0],Central Africa,12.1
Gabon,Male,7.0 [3.4-12.0],Central Africa,7.0
Gabon,Female,17.0 [11.7-23.5],Central Africa,17.0
Gambia,Both sexes,7.3 [5.4-9.5],West Africa,7.3
Gambia,Male,3.6 [2.0-5.8],West Africa,3.6
Gambia,Female,11.0 [7.6-14.8],West Africa,11.0
Georgia,Both sexes,17.1 [13.4-21.1],Eastern Europe,17.1
Georgia,Male,14.5 [9.5-20.3],Eastern Europe,14.5
Georgia,Female,19.2 [14.0-25.0],Eastern Europe,19.2
Germany,Both sexes,19.2 [17.1-21.3],Northern Europe,19.2
Germany,Male,20.1 [17.0-23.3],Northern Europe,20.1
Germany,Female,18.0 [15.3-21.0],Northern Europe,18.0
Ghana,Both sexes,8.0 [6.5-9.9],West Africa,8.0
Ghana,Male,3.0 [1.8-4.5],West Africa,3.0
Ghana,Female,12.6 [9.9-15.8],West Africa,12.6
Greece,Both sexes,21.6 [17.9-25.6],Balkans,21.6
Greece,Male,19.9 [14.7-25.5],Balkans,19.9
Greece,Female,23.2 [17.8-29.0],Balkans,23.2
Grenada,Both sexes,17.1 [13.3-21.4],Caribbean,17.1
Grenada,Male,9.9 [6.0-14.8],Caribbean,9.9
Grenada,Female,24.0 [17.6-31.0],Caribbean,24.0
Guatemala,Both sexes,16.8 [13.6-20.4],Central America,16.8
Guatemala,Male,11.3 [7.2-16.2],Central America,11.3
Guatemala,Female,21.6 [16.8-26.9],Central America,21.6
Guinea,Both sexes,5.4 [3.9-7.1],West Africa,5.4
Guinea,Male,2.4 [1.2-4.1],West Africa,2.4
Guinea,Female,8.2 [5.6-11.5],West Africa,8.2
Guinea-Bissau,Both sexes,6.6 [4.6-9.0],West Africa,6.6
Guinea-Bissau,Male,3.1 [1.5-5.4],West Africa,3.1
Guinea-Bissau,Female,9.8 [6.4-13.9],West Africa,9.8
Guyana,Both sexes,15.8 [12.0-20.1],South America,15.8
Guyana,Male,9.0 [5.3-13.7],South America,9.0
Guyana,Female,21.9 [15.8-28.8],South America,21.9
Haiti,Both sexes,16.2 [12.7-20.1],Caribbean,16.2
Haiti,Male,11.4 [7.0-17.2],Caribbean,11.4
Haiti,Female,20.4 [15.3-25.9],Caribbean,20.4
Honduras,Both sexes,16.7 [13.3-20.4],Central America,16.7
Honduras,Male,11.4 [7.2-16.7],Central America,11.4
Honduras,Female,21.7 [16.7-27.3],Central America,21.7
Hungary,Both sexes,22.6 [18.9-26.7],Eastern Europe,22.6
Hungary,Male,23.2 [17.9-29.0],Eastern Europe,23.2
Hungary,Female,21.9 [16.7-27.7],Eastern Europe,21.9
Iceland,Both sexes,18.9 [16.1-21.8],Northern Europe,18.9
Iceland,Male,20.1 [16.0-24.6],Northern Europe,20.1
Iceland,Female,17.6 [13.9-21.7],Northern Europe,17.6
India,Both sexes,2.5 [2.1-3.0],South Asia,2.5
India,Male,1.6 [1.2-2.2],South Asia,1.6
India,Female,3.4 [2.7-4.3],South Asia,3.4
Indonesia,Both sexes,4.3 [3.3-5.6],Southeast Asia,4.3
Indonesia,Male,2.6 [1.6-3.9],Southeast Asia,2.6
Indonesia,Female,6.0 [4.2-8.1],Southeast Asia,6.0
Iran (Islamic Republic of),Both sexes,20.9 [19.0-22.8],Central Asia,20.9
Iran (Islamic Republic of),Male,14.4 [12.2-16.8],Central Asia,14.4
Iran (Islamic Republic of),Female,27.6 [24.5-30.7],Central Asia,27.6
Iraq,Both sexes,25.9 [21.8-30.0],Middle East,25.9
Iraq,Male,18.7 [13.5-24.2],Middle East,18.7
Iraq,Female,32.7 [26.5-39.0],Middle East,32.7
Ireland,Both sexes,20.4 [17.1-23.9],Western Europe,20.4
Ireland,Male,19.9 [15.1-25.0],Western Europe,19.9
Ireland,Female,20.8 [16.5-25.6],Western Europe,20.8
Israel,Both sexes,23.6 [19.9-27.5],Middle East,23.6
Israel,Male,22.3 [17.2-27.9],Middle East,22.3
Israel,Female,24.8 [19.5-30.4],Middle East,24.8
Italy,Both sexes,17.5 [15.3-19.7],Southern Europe,17.5
Italy,Male,17.0 [14.0-20.1],Southern Europe,17.0
Italy,Female,17.8 [14.7-21.0],Southern Europe,17.8
Jamaica,Both sexes,20.0 [16.8-23.4],Caribbean,20.0
Jamaica,Male,11.1 [7.8-15.2],Caribbean,11.1
Jamaica,Female,28.5 [23.2-34.0],Caribbean,28.5
Japan,Both sexes,3.0 [2.5-3.6],East Asia,3.0
Japan,Male,3.1 [2.3-4.0],East Asia,3.1
Japan,Female,2.9 [2.2-3.8],East Asia,2.9
Jordan,Both sexes,30.8 [27.5-34.2],Middle East,30.8
Jordan,Male,23.0 [18.4-28.1],Middle East,23.0
Jordan,Female,38.9 [34.3-43.7],Middle East,38.9
Kazakhstan,Both sexes,17.1 [13.6-20.8],Central Asia,17.1
Kazakhstan,Male,14.8 [10.0-20.5],Central Asia,14.8
Kazakhstan,Female,18.9 [14.2-24.1],Central Asia,18.9
Kenya,Both sexes,4.9 [3.4-6.5],East Africa,4.9
Kenya,Male,1.8 [0.9-3.2],East Africa,1.8
Kenya,Female,7.7 [5.3-10.7],East Africa,7.7
Kiribati,Both sexes,40.9 [35.7-46.3],Oceania,40.9
Kiribati,Male,35.8 [28.4-43.5],Oceania,35.8
Kiribati,Female,46.0 [38.7-53.5],Oceania,46.0
Kuwait,Both sexes,33.5 [30.1-37.0],Middle East,33.5
Kuwait,Male,28.3 [23.8-33.0],Middle East,28.3
Kuwait,Female,42.4 [37.5-47.4],Middle East,42.4
Kyrgyzstan,Both sexes,12.5 [9.5-16.1],Central Asia,12.5
Kyrgyzstan,Male,10.3 [6.1-15.5],Central Asia,10.3
Kyrgyzstan,Female,14.4 [10.2-19.3],Central Asia,14.4
Lao People's Democratic Republic,Both sexes,3.1 [2.0-4.4],Southeast Asia,3.1
Lao People's Democratic Republic,Male,1.8 [0.9-3.2],Southeast Asia,1.8
Lao People's Democratic Republic,Female,4.2 [2.5-6.4],Southeast Asia,4.2
Latvia,Both sexes,21.3 [16.9-25.9],Eastern Europe,21.3
Latvia,Male,18.1 [12.4-24.5],Eastern Europe,18.1
Latvia,Female,23.7 [17.3-30.5],Eastern Europe,23.7
Lebanon,Both sexes,27.7 [23.6-31.9],Middle East,27.7
Lebanon,Male,22.7 [17.1-28.5],Middle East,22.7
Lebanon,Female,33.4 [27.5-39.8],Middle East,33.4
Lesotho,Both sexes,13.2 [10.3-16.5],Southern Africa,13.2
Lesotho,Male,2.9 [1.5-4.9],Southern Africa,2.9
Lesotho,Female,21.4 [16.3-27.0],Southern Africa,21.4
Liberia,Both sexes,7.4 [5.5-9.6],West Africa,7.4
Liberia,Male,3.8 [2.0-6.2],West Africa,3.8
Liberia,Female,10.8 [7.5-14.6],West Africa,10.8
Libya,Both sexes,27.6 [23.4-32.1],North Africa,27.6
Libya,Male,20.1 [14.8-25.9],North Africa,20.1
Libya,Female,35.5 [28.9-42.1],North Africa,35.5
Lithuania,Both sexes,23.8 [20.2-27.7],Eastern Europe,23.8
Lithuania,Male,20.5 [15.6-26.0],Eastern Europe,20.5
Lithuania,Female,26.3 [21.0-31.5],Eastern Europe,26.3
Luxembourg,Both sexes,19.2 [15.4-23.2],Western Europe,19.2
Luxembourg,Male,20.0 [14.4-26.3],Western Europe,20.0
Luxembourg,Female,18.2 [13.1-23.7],Western Europe,18.2
Madagascar,Both sexes,3.5 [2.3-4.9],Southern Africa,3.5
Madagascar,Male,1.8 [0.9-3.2],Southern Africa,1.8
Madagascar,Female,5.0 [3.1-7.5],Southern Africa,5.0
Malawi,Both sexes,4.0 [2.8-5.4],Southern Africa,4.0
Malawi,Male,1.5 [0.6-2.7],Southern Africa,1.5
Malawi,Female,6.3 [4.2-8.9],Southern Africa,6.3
Malaysia,Both sexes,10.9 [9.0-13.1],Southeast Asia,10.9
Malaysia,Male,8.3 [6.1-11.0],Southeast Asia,8.3
Malaysia,Female,13.4 [10.4-16.9],Southeast Asia,13.4
Maldives,Both sexes,5.2 [3.7-7.1],South Asia,5.2
Maldives,Male,3.0 [1.6-5.1],South Asia,3.0
Maldives,Female,7.4 [4.8-10.8],South Asia,7.4
Mali,Both sexes,5.9 [4.3-7.7],North Africa,5.9
Mali,Male,2.8 [1.5-4.7],North Africa,2.8
Mali,Female,8.6 [6.0-11.8],North Africa,8.6
Malta,Both sexes,26.1 [21.4-30.9],Southern Europe,26.1
Malta,Male,25.2 [18.9-32.1],Southern Europe,25.2
Malta,Female,26.9 [20.3-33.7],Southern Europe,26.9
Marshall Islands,Both sexes,48.4 [43.0-53.9],Oceania,48.4
Marshall Islands,Male,42.9 [35.0-50.9],Oceania,42.9
Marshall Islands,Female,53.9 [46.5-61.5],Oceania,53.9
Mauritania,Both sexes,9.5 [7.1-12.2],North Africa,9.5
Mauritania,Male,4.4 [2.4-7.2],North Africa,4.4
Mauritania,Female,14.2 [10.1-19.2],North Africa,14.2
Mauritius,Both sexes,8.6 [6.4-11.1],Southern Africa,8.6
Mauritius,Male,4.3 [2.4-6.9],Southern Africa,4.3
Mauritius,Female,12.6 [9.0-17.0],Southern Africa,12.6
Mexico,Both sexes,24.8 [22.3-27.5],North America,24.8
Mexico,Male,20.1 [16.6-23.9],North America,20.1
Mexico,Female,28.8 [25.0-32.7],North America,28.8
Micronesia (Federated States of),Both sexes,40.1 [35.2-45.0],Oceania,40.1
Micronesia (Federated States of),Male,33.5 [26.6-40.8],Oceania,33.5
Micronesia (Federated States of),Female,46.4 [39.5-53.2],Oceania,46.4
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,15.5 [12.3-18.8],Central Asia,15.5
Mongolia,Male,12.3 [8.4-17.0],Central Asia,12.3
Mongolia,Female,18.3 [13.6-23.3],Central Asia,18.3
Montenegro,Both sexes,20.0 [15.7-24.7],Balkans,20.0
Montenegro,Male,19.1 [12.9-25.9],Balkans,19.1
Montenegro,Female,20.7 [14.7-27.3],Balkans,20.7
Morocco,Both sexes,20.9 [17.1-25.1],North Africa,20.9
Morocco,Male,14.4 [9.7-19.7],North Africa,14.4
Morocco,Female,26.9 [21.2-32.7],North Africa,26.9
Mozambique,Both sexes,5.2 [3.7-7.0],Southern Africa,5.2
Mozambique,Male,2.2 [1.1-3.9],Southern Africa,2.2
Mozambique,Female,7.7 [5.2-10.8],Southern Africa,7.7
Myanmar,Both sexes,3.6 [2.5-4.9],Southeast Asia,3.6
Myanmar,Male,2.2 [1.2-3.6],Southeast Asia,2.2
Myanmar,Female,4.7 [3.0-6.8],Southeast Asia,4.7
Namibia,Both sexes,13.0 [10.2-16.2],Southern Africa,13.0
Namibia,Male,4.6 [2.5-7.4],Southern Africa,4.6
Namibia,Female,20.0 [15.2-25.3],Southern Africa,20.0
Nauru,Both sexes,58.2 [53.6-62.7],Oceania,58.2
Nauru,Male,54.9 [48.3-61.4],Oceania,54.9
Nauru,Female,61.4 [55.0-67.5],Oceania,61.4
Nepal,Both sexes,2.6 [1.8-3.5],South Asia,2.6
Nepal,Male,1.6 [0.9-2.7],South Asia,1.6
Nepal,Female,3.5 [2.3-5.0],South Asia,3.5
Netherlands,Both sexes,16.8 [14.4-19.5],Western Europe,16.8
Netherlands,Male,16.3 [12.8-20.0],Western Europe,16.3
Netherlands,Female,17.2 [14.0-20.6],Western Europe,17.2
New Zealand,Both sexes,26.1 [23.4-28.8],Oceania,26.1
New Zealand,Male,25.0 [21.2-29.1],Oceania,25.0
New Zealand,Female,27.1 [23.3-30.9],Oceania,27.1
Nicaragua,Both sexes,19.4 [15.8-23.2],Central America,19.4
Nicaragua,Male,13.9 [9.0-19.6],Central America,13.9
Nicaragua,Female,24.5 [19.3-30.0],Central America,24.5
Niger,Both sexes,3.7 [2.6-5.1],West Africa,3.7
Niger,Male,1.6 [0.8-2.8],West Africa,1.6
Niger,Female,6.0 [3.9-8.6],West Africa,6.0
Nigeria,Both sexes,6.0 [4.8-7.5],West Africa,6.0
Nigeria,Male,2.8 [1.8-4.2],West Africa,2.8
Nigeria,Female,9.2 [6.9-11.9],West Africa,9.2
Niue,Both sexes,43.6 [38.1-49.0],Oceania,43.6
Niue,Male,37.6 [29.5-46.0],Oceania,37.6
Niue,Female,49.8 [42.2-57.1],Oceania,49.8
Norway,Both sexes,19.5 [16.8-22.2],Northern Europe,19.5
Norway,Male,19.2 [15.4-23.1],Northern Europe,19.2
Norway,Female,19.7 [16.0-23.5],Northern Europe,19.7
Oman,Both sexes,21.8 [18.4-25.3],Middle East,21.8
Oman,Male,17.3 [12.9-21.9],Middle East,17.3
Oman,Female,28.7 [23.2-34.3],Middle East,28.7
Pakistan,Both sexes,5.9 [4.4-7.6],South Asia,5.9
Pakistan,Male,3.8 [2.3-5.9],South Asia,3.8
Pakistan,Female,8.0 [5.6-11.1],South Asia,8.0
Palau,Both sexes,50.4 [44.8-55.8],Oceania,50.4
Palau,Male,45.7 [37.7-53.5],Oceania,45.7
Palau,Female,55.0 [47.0-62.4],Oceania,55.0
Panama,Both sexes,18.6 [15.0-22.5],Central America,18.6
Panama,Male,13.9 [9.5-19.0],Central America,13.9
Panama,Female,23.4 [17.8-29.3],Central America,23.4
Papua New Guinea,Both sexes,16.9 [12.5-21.9],Oceania,16.9
Papua New Guinea,Male,12.5 [7.2-19.2],Oceania,12.5
Papua New Guinea,Female,21.1 [14.3-28.4],Oceania,21.1
Paraguay,Both sexes,16.2 [12.0-20.8],South America,16.2
Paraguay,Male,13.2 [7.9-19.6],South America,13.2
Paraguay,Female,19.2 [13.0-26.0],South America,19.2
Peru,Both sexes,16.5 [14.0-19.0],South America,16.5
Peru,Male,12.0 [8.8-15.5],South America,12.0
Peru,Female,20.8 [17.3-24.5],South America,20.8
Philippines,Both sexes,4.6 [3.5-5.9],Southeast Asia,4.6
Philippines,Male,3.5 [2.1-5.3],Southeast Asia,3.5
Philippines,Female,5.6 [3.9-7.7],Southeast Asia,5.6
Poland,Both sexes,20.1 [17.8-22.6],Eastern Europe,20.1
Poland,Male,19.6 [16.3-23.1],Eastern Europe,19.6
Poland,Female,20.3 [17.0-23.6],Eastern Europe,20.3
Portugal,Both sexes,17.2 [14.3-20.3],Southern Europe,17.2
Portugal,Male,16.0 [12.2-20.0],Southern Europe,16.0
Portugal,Female,18.3 [14.1-22.9],Southern Europe,18.3
Qatar,Both sexes,30.0 [25.3-35.0],Middle East,30.0
Qatar,Male,27.0 [21.2-33.3],Middle East,27.0
Qatar,Female,39.4 [33.2-45.7],Middle East,39.4
Republic of Korea,Both sexes,3.7 [2.9-4.5],East Asia,3.7
Republic of Korea,Male,3.2 [2.3-4.4],East Asia,3.2
Republic of Korea,Female,4.1 [3.0-5.3],East Asia,4.1
Republic of Moldova,Both sexes,16.3 [12.6-20.3],Eastern Europe,16.3
Republic of Moldova,Male,12.9 [8.1-18.6],Eastern Europe,12.9
Republic of Moldova,Female,19.1 [13.8-25.0],Eastern Europe,19.1
Republic of North Macedonia,Both sexes,19.4 [15.1-24.0],Balkans,19.4
Republic of North Macedonia,Male,18.8 [12.7-25.7],Balkans,18.8
Republic of North Macedonia,Female,19.9 [14.4-26.4],Balkans,19.9
Romania,Both sexes,19.0 [15.5-22.6],Eastern Europe,19.0
Romania,Male,18.7 [13.9-23.8],Eastern Europe,18.7
Romania,Female,19.1 [14.5-23.9],Eastern Europe,19.1
