Country,Sex,Obesity (%),Region,BMI
Hungary,Female,21.0 [16.0-26.5],Eastern Europe,21.0
Iceland,Both sexes,17.8 [15.1-20.7],Northern Europe,17.8
Iceland,Male,18.7 [14.7-23.0],Northern Europe,18.7
Iceland,Female,16.9 [13.4-20.8],Northern Europe,16.9
India,Both sexes,2.1 [1.8-2.6],South Asia,2.1
India,Male,1.3 [1.0-1.8],South Asia,1.3
India,Female,3.0 [2.3-3.7],South Asia,3.0
Indonesia,Both sexes,3.6 [2.7-4.7],Southeast Asia,3.6
Indonesia,Male,2.1 [1.3-3.1],Southeast Asia,2.1
Indonesia,Female,5.1 [3.6-7.0],Southeast Asia,5.1
Iran (Islamic Republic of),Both sexes,19.1 [17.3-21.0],Central Asia,19.1
Iran (Islamic Republic of),Male,12.8 [10.7-15.1],Central Asia,12.8
Iran (Islamic Republic of),Female,25.8 [22.9-28.8],Central Asia,25.8
Iraq,Both sexes,24.4 [20.5-28.4],Middle East,24.4
Iraq,Male,17.2 [12.1-22.5],Middle East,17.2
Iraq,Female,31.3 [25.1-37.6],Middle East,31.3
Ireland,Both sexes,18.7 [15.5-22.0],Western Europe,18.7
Ireland,Male,18.2 [13.6-23.2],Western Europe,18.2
Ireland,Female,19.2 [15.0-23.7],Western Europe,19.2
Israel,Both sexes,22.7 [19.1-26.5],Middle East,22.7
Israel,Male,21.0 [16.1-26.4],Middle East,21.0
Israel,Female,24.2 [19.1-29.5],Middle East,24.2
Italy,Both sexes,16.5 [14.5-18.7],Southern Europe,16.5
Italy,Male,15.9 [13.1-18.7],Southern Europe,15.9
Italy,Female,17.1 [14.3-20.0],Southern Europe,17.1
Jamaica,Both sexes,18.4 [15.5-21.6],Caribbean,18.4
Jamaica,Male,9.8 [6.8-13.4],Caribbean,9.8
Jamaica,Female,26.7 [21.7-31.9],Caribbean,26.7
Japan,Both sexes,2.6 [2.2-3.1],East Asia,2.6
Japan,Male,2.5 [1.9-3.3],East Asia,2.5
Japan,Female,2.6 [2.0-3.3],East Asia,2.6
Jordan,Both sexes,29.2 [26.0-32.5],Middle East,29.2
Jordan,Male,21.2 [16.9-26.1],Middle East,21.2
Jordan,Female,37.4 [32.9-42.1],Middle East,37.4
Kazakhstan,Both sexes,15.9 [12.5-19.6],Central Asia,15.9
Kazakhstan,Male,13.6 [8.9-19.2],Central Asia,13.6
Kazakhstan,Female,17.6 [13.1-22.8],Central Asia,17.6
Kenya,Both sexes,4.2 [2.9-5.7],East Africa,4.2
Kenya,Male,1.5 [0.7-2.8],East Africa,1.5
Kenya,Female,6.7 [4.4-9.4],East Africa,6.7
Kiribati,Both sexes,38.9 [33.8-44.1],Oceania,38.9
Kiribati,Male,33.5 [26.2-41.0],Oceania,33.5
Kiribati,Female,44.2 [36.9-51.7],Oceania,44.2
Kuwait,Both sexes,32.0 [28.7-35.3],Middle East,32.0
Kuwait,Male,26.7 [22.3-31.2],Middle East,26.7
Kuwait,Female,41.3 [36.5-46.2],Middle East,41.3
Kyrgyzstan,Both sexes,11.3 [8.4-14.6],Central Asia,11.3
Kyrgyzstan,Male,9.2 [5.3-14.0],Central Asia,9.2
Kyrgyzstan,Female,13.1 [9.1-17.8],Central Asia,13.1
Lao People's Democratic Republic,Both sexes,2.5 [1.6-3.6],Southeast Asia,2.5
Lao People's Democratic Republic,Male,1.4 [0.7-2.5],Southeast Asia,1.4
Lao People's Democratic Republic,Female,3.4 [2.0-5.4],Southeast Asia,3.4
Latvia,Both sexes,20.5 [16.2-24.9],Eastern Europe,20.5
Latvia,Male,16.9 [11.4-23.1],Eastern Europe,16.9
Latvia,Female,23.3 [17.1-29.9],Eastern Europe,23.3
Lebanon,Both sexes,26.3 [22.4-30.5],Middle East,26.3
Lebanon,Male,21.1 [15.7-26.7],Middle East,21.1
Lebanon,Female,32.2 [26.3-38.4],Middle East,32.2
Lesotho,Both sexes,11.9 [9.2-15.2],Southern Africa,11.9
Lesotho,Male,2.4 [1.2-4.2],Southern Africa,2.4
Lesotho,Female,19.4 [14.6-25.1],Southern Africa,19.4
Liberia,Both sexes,6.6 [4.8-8.6],West Africa,6.6
Liberia,Male,3.3 [1.7-5.5],West Africa,3.3
Liberia,Female,9.7 [6.6-13.3],West Africa,9.7
Libya,Both sexes,26.0 [21.9-30.3],North Africa,26.0
Libya,Male,18.5 [13.5-24.1],North Africa,18.5
Libya,Female,34.0 [27.6-40.5],North Africa,34.0
Lithuania,Both sexes,22.9 [19.6-26.6],Eastern Europe,22.9
Lithuania,Male,19.2 [14.6-24.4],Eastern Europe,19.2
Lithuania,Female,25.8 [20.9-30.9],Eastern Europe,25.8
Luxembourg,Both sexes,17.9 [14.3-21.8],Western Europe,17.9
Luxembourg,Male,18.5 [13.1-24.5],Western Europe,18.5
Luxembourg,Female,17.3 [12.3-22.5],Western Europe,17.3
Madagascar,Both sexes,3.0 [1.9-4.2],Southern Africa,3.0
Madagascar,Male,1.5 [0.7-2.8],Southern Africa,1.5
Madagascar,Female,4.3 [2.6-6.5],Southern Africa,4.3
Malawi,Both sexes,3.4 [2.4-4.8],Southern Africa,3.4
Malawi,Male,1.2 [0.5-2.4],Southern Africa,1.2
Malawi,Female,5.5 [3.6-7.8],Southern Africa,5.5
Malaysia,Both sexes,9.4 [7.6-11.4],Southeast Asia,9.4
Malaysia,Male,6.9 [4.9-9.3],Southeast Asia,6.9
Malaysia,Female,11.9 [9.0-15.1],Southeast Asia,11.9
Maldives,Both sexes,4.2 [2.9-5.8],South Asia,4.2
Maldives,Male,2.3 [1.2-4.0],South Asia,2.3
Maldives,Female,6.1 [3.9-9.2],South Asia,6.1
Mali,Both sexes,5.0 [3.6-6.7],North Africa,5.0
Mali,Male,2.3 [1.2-4.0],North Africa,2.3
Mali,Female,7.4 [5.0-10.3],North Africa,7.4
Malta,Both sexes,25.0 [20.5-29.7],Southern Europe,25.0
Malta,Male,23.7 [17.6-30.4],Southern Europe,23.7
Malta,Female,26.2 [19.9-32.8],Southern Europe,26.2
Marshall Islands,Both sexes,46.7 [41.3-52.0],Oceania,46.7
Marshall Islands,Male,40.8 [32.9-48.8],Oceania,40.8
Marshall Islands,Female,52.5 [45.1-59.9],Oceania,52.5
Mauritania,Both sexes,8.4 [6.2-11.0],North Africa,8.4
Mauritania,Male,3.8 [2.0-6.3],North Africa,3.8
Mauritania,Female,12.7 [8.8-17.3],North Africa,12.7
Mauritius,Both sexes,7.9 [5.8-10.3],Southern Africa,7.9
Mauritius,Male,3.9 [2.2-6.4],Southern Africa,3.9
Mauritius,Female,11.6 [8.2-15.6],Southern Africa,11.6
Mexico,Both sexes,23.3 [20.8-25.9],North America,23.3
Mexico,Male,18.6 [15.2-22.2],North America,18.6
Mexico,Female,27.3 [23.7-31.2],North America,27.3
Micronesia (Federated States of),Both sexes,37.9 [33.2-42.9],Oceania,37.9
Micronesia (Federated States of),Male,31.2 [24.5-38.4],Oceania,31.2
Micronesia (Federated States of),Female,44.5 [37.7-51.4],Oceania,44.5
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,13.8 [10.8-16.9],Central Asia,13.8
Mongolia,Male,10.6 [7.1-15.1],Central Asia,10.6
Mongolia,Female,16.6 [12.2-21.5],Central Asia,16.6
Montenegro,Both sexes,18.6 [14.5-23.2],Balkans,18.6
Montenegro,Male,17.4 [11.5-24.0],Balkans,17.4
Montenegro,Female,19.6 [13.8-26.0],Balkans,19.6
Morocco,Both sexes,19.2 [15.6-23.2],North Africa,19.2
Morocco,Male,12.8 [8.5-17.8],North Africa,12.8
Morocco,Female,25.1 [19.7-30.9],North Africa,25.1
Mozambique,Both sexes,4.6 [3.2-6.3],Southern Africa,4.6
Mozambique,Male,1.9 [1.0-3.4],Southern Africa,1.9
Mozambique,Female,6.8 [4.5-9.6],Southern Africa,6.8
Myanmar,Both sexes,3.0 [2.1-4.1],Southeast Asia,3.0
Myanmar,Male,1.8 [1.0-3.0],Southeast Asia,1.8
Myanmar,Female,4.0 [2.5-6.0],Southeast Asia,4.0
Namibia,Both sexes,11.6 [8.9-14.6],Southern Africa,11.6
Namibia,Male,3.8 [2.0-6.3],Southern Africa,3.8
Namibia,Female,18.1 [13.5-23.4],Southern Africa,18.1
Nauru,Both sexes,57.0 [52.6-61.4],Oceania,57.0
Nauru,Male,53.4 [47.0-59.7],Oceania,53.4
Nauru,Female,60.6 [54.4-66.5],Oceania,60.6
Nepal,Both sexes,2.1 [1.5-2.9],South Asia,2.1
Nepal,Male,1.3 [0.7-2.2],South Asia,1.3
Nepal,Female,3.0 [1.9-4.3],South Asia,3.0
Netherlands,Both sexes,15.4 [13.1-17.8],Western Europe,15.4
Netherlands,Male,14.6 [11.4-18.1],Western Europe,14.6
Netherlands,Female,16.0 [13.0-19.3],Western Europe,16.0
New Zealand,Both sexes,24.4 [21.7-27.0],Oceania,24.4
New Zealand,Male,23.2 [19.5-27.2],Oceania,23.2
New Zealand,Female,25.4 [21.8-29.2],Oceania,25.4
Nicaragua,Both sexes,17.9 [14.4-21.5],Central America,17.9
Nicaragua,Male,12.6 [8.1-17.9],Central America,12.6
Nicaragua,Female,22.9 [17.9-28.2],Central America,22.9
Niger,Both sexes,3.2 [2.2-4.5],West Africa,3.2
Niger,Male,1.3 [0.6-2.4],West Africa,1.3
Niger,Female,5.2 [3.3-7.5],West Africa,5.2
Nigeria,Both sexes,5.2 [4.0-6.5],West Africa,5.2
Nigeria,Male,2.4 [1.5-3.6],West Africa,2.4
Nigeria,Female,7.9 [5.9-10.4],West Africa,7.9
Niue,Both sexes,41.3 [35.7-46.7],Oceania,41.3
Niue,Male,35.0 [26.8-43.4],Oceania,35.0
Niue,Female,47.7 [40.1-55.0],Oceania,47.7
Norway,Both sexes,18.2 [15.7-20.7],Northern Europe,18.2
Norway,Male,17.6 [14.2-21.4],Northern Europe,17.6
Norway,Female,18.6 [15.2-22.2],Northern Europe,18.6
Oman,Both sexes,20.0 [16.7-23.4],Middle East,20.0
Oman,Male,15.6 [11.5-20.0],Middle East,15.6
Oman,Female,27.1 [21.8-32.4],Middle East,27.1
Pakistan,Both sexes,5.1 [3.7-6.7],South Asia,5.1
Pakistan,Male,3.2 [1.9-5.0],South Asia,3.2
Pakistan,Female,7.0 [4.8-9.8],South Asia,7.0
Palau,Both sexes,48.2 [42.6-53.7],Oceania,48.2
Palau,Male,43.1 [35.2-50.9],Oceania,43.1
Palau,Female,53.2 [45.3-60.5],Oceania,53.2
Panama,Both sexes,17.2 [13.8-20.9],Central America,17.2
Panama,Male,12.5 [8.5-17.4],Central America,12.5
Panama,Female,21.8 [16.5-27.6],Central America,21.8
Papua New Guinea,Both sexes,15.5 [11.3-20.2],Oceania,15.5
Papua New Guinea,Male,11.3 [6.2-17.7],Oceania,11.3
Papua New Guinea,Female,19.5 [13.1-26.6],Oceania,19.5
Paraguay,Both sexes,14.7 [10.8-19.0],South America,14.7
Paraguay,Male,11.8 [7.0-18.0],South America,11.8
Paraguay,Female,17.6 [11.8-24.2],South America,17.6
Peru,Both sexes,15.3 [12.9-17.9],South America,15.3
Peru,Male,10.9 [7.8-14.5],South America,10.9
Peru,Female,19.6 [16.1-23.3],South America,19.6
Philippines,Both sexes,4.1 [3.1-5.2],Southeast Asia,4.1
Philippines,Male,3.0 [1.8-4.6],Southeast Asia,3.0
Philippines,Female,5.0 [3.5-6.9],Southeast Asia,5.0
Poland,Both sexes,19.1 [16.9-21.4],Eastern Europe,19.1
Poland,Male,18.2 [15.2-21.5],Eastern Europe,18.2
Poland,Female,19.6 [16.5-22.9],Eastern Europe,19.6
Portugal,Both sexes,15.9 [13.2-18.8],Southern Europe,15.9
Portugal,Male,14.4 [11.0-18.2],Southern Europe,14.4
Portugal,Female,17.1 [13.2-21.5],Southern Europe,17.1
Qatar,Both sexes,28.7 [24.3-33.6],Middle East,28.7
Qatar,Male,25.2 [19.6-31.3],Middle East,25.2
Qatar,Female,38.1 [31.9-44.2],Middle East,38.1
Republic of Korea,Both sexes,3.4 [2.7-4.1],East Asia,3.4
Republic of Korea,Male,2.8 [2.0-3.9],East Asia,2.8
Republic of Korea,Female,3.8 [2.8-5.0],East Asia,3.8
Republic of Moldova,Both sexes,15.5 [11.9-19.3],Eastern Europe,15.5
Republic of Moldova,Male,11.9 [7.4-17.4],Eastern Europe,11.9
Republic of Moldova,Female,18.4 [13.4-24.2],Eastern Europe,18.4
Republic of North Macedonia,Both sexes,18.5 [14.3-23.0],Balkans,18.5
Republic of North Macedonia,Male,17.6 [11.7-24.4],Balkans,17.6
Republic of North Macedonia,Female,19.3 [13.9-25.5],Balkans,19.3
Romania,Both sexes,17.8 [14.6-21.3],Eastern Europe,17.8
Romania,Male,17.2 [12.5-22.3],Eastern Europe,17.2
Romania,Female,18.3 [13.7-23.0],Eastern Europe,18.3
