Country,Sex,Obesity (%),Region,BMI
Dominican Republic,Female,9.8 [5.4-15.7],Caribbean,9.8
Ecuador,Both sexes,5.2 [2.7-8.8],South America,5.2
Ecuador,Male,2.5 [0.8-5.6],South America,2.5
Ecuador,Female,7.8 [3.4-14.3],South America,7.8
Egypt,Both sexes,12.3 [8.2-17.0],North Africa,12.3
Egypt,Male,5.7 [2.7-10.1],North Africa,5.7
Egypt,Female,18.4 [11.4-26.7],North Africa,18.4
El Salvador,Both sexes,6.0 [3.2-9.7],Central America,6.0
El Salvador,Male,3.1 [1.1-6.6],Central America,3.1
El Salvador,Female,8.7 [4.1-15.1],Central America,8.7
Equatorial Guinea,Both sexes,1.4 [0.5-2.8],Central Africa,1.4
Equatorial Guinea,Male,0.4 [0.1-1.2],Central Africa,0.4
Equatorial Guinea,Female,2.2 [0.7-4.8],Central Africa,2.2
Eritrea,Both sexes,0.7 [0.3-1.4],East Africa,0.7
Eritrea,Male,0.2 [0.0-0.7],East Africa,0.2
Eritrea,Female,1.0 [0.3-2.4],East Africa,1.0
Estonia,Both sexes,12.9 [8.8-17.8],Eastern Europe,12.9
Estonia,Male,7.4 [4.0-12.4],Eastern Europe,7.4
Estonia,Female,16.8 [10.4-24.8],Eastern Europe,16.8
Eswatini,Both sexes,3.9 [1.8-7.4],Southern Africa,3.9
Eswatini,Male,0.6 [0.1-1.6],Southern Africa,0.6
Eswatini,Female,6.6 [2.8-12.8],Southern Africa,6.6
Ethiopia,Both sexes,0.5 [0.2-1.2],East Africa,0.5
Ethiopia,Male,0.2 [0.0-0.6],East Africa,0.2
Ethiopia,Female,0.9 [0.3-2.0],East Africa,0.9
Fiji,Both sexes,9.8 [5.7-15.2],Oceania,9.8
Fiji,Male,6.0 [2.3-12.2],Oceania,6.0
Fiji,Female,13.8 [6.8-23.0],Oceania,13.8
Finland,Both sexes,7.2 [5.3-9.4],Northern Europe,7.2
Finland,Male,6.0 [3.7-9.0],Northern Europe,6.0
Finland,Female,8.0 [5.3-11.3],Northern Europe,8.0
France,Both sexes,9.1 [6.3-12.3],Western Europe,9.1
France,Male,7.0 [3.9-11.2],Western Europe,7.0
France,Female,10.9 [6.6-16.4],Western Europe,10.9
Gabon,Both sexes,2.0 [0.8-3.7],Central Africa,2.0
Gabon,Male,0.6 [0.1-1.6],Central Africa,0.6
Gabon,Female,3.1 [1.2-6.4],Central Africa,3.1
Gambia,Both sexes,1.0 [0.4-1.9],West Africa,1.0
Gambia,Male,0.3 [0.1-0.9],West Africa,0.3
Gambia,Female,1.8 [0.6-3.7],West Africa,1.8
Georgia,Both sexes,6.7 [3.8-10.5],Eastern Europe,6.7
Georgia,Male,4.5 [1.9-9.2],Eastern Europe,4.5
Georgia,Female,8.3 [3.8-14.5],Eastern Europe,8.3
Germany,Both sexes,9.2 [7.0-11.6],Northern Europe,9.2
Germany,Male,7.9 [5.2-11.2],Northern Europe,7.9
Germany,Female,10.0 [6.9-13.7],Northern Europe,10.0
Ghana,Both sexes,1.6 [0.8-2.8],West Africa,1.6
Ghana,Male,0.4 [0.1-1.0],West Africa,0.4
Ghana,Female,2.8 [1.2-5.2],West Africa,2.8
Greece,Both sexes,10.2 [6.9-14.2],Balkans,10.2
Greece,Male,7.1 [3.7-11.9],Balkans,7.1
Greece,Female,12.9 [7.8-19.8],Balkans,12.9
Grenada,Both sexes,6.1 [3.4-10.0],Caribbean,6.1
Grenada,Male,2.3 [0.8-5.1],Caribbean,2.3
Grenada,Female,9.1 [4.5-15.9],Caribbean,9.1
Guatemala,Both sexes,5.3 [2.9-8.4],Central America,5.3
Guatemala,Male,2.6 [0.9-5.7],Central America,2.6
Guatemala,Female,8.0 [3.8-13.8],Central America,8.0
Guinea,Both sexes,0.9 [0.4-1.9],West Africa,0.9
Guinea,Male,0.3 [0.1-0.9],West Africa,0.3
Guinea,Female,1.5 [0.6-3.3],West Africa,1.5
Guinea-Bissau,Both sexes,0.9 [0.4-1.9],West Africa,0.9
Guinea-Bissau,Male,0.3 [0.1-0.9],West Africa,0.3
Guinea-Bissau,Female,1.5 [0.5-3.4],West Africa,1.5
Guyana,Both sexes,5.3 [2.9-8.6],South America,5.3
Guyana,Male,2.1 [0.7-4.7],South America,2.1
Guyana,Female,8.4 [4.0-14.6],South America,8.4
Haiti,Both sexes,3.3 [1.6-5.9],Caribbean,3.3
Haiti,Male,1.6 [0.5-3.8],Caribbean,1.6
Haiti,Female,4.9 [2.1-9.5],Caribbean,4.9
Honduras,Both sexes,4.5 [2.3-7.4],Central America,4.5
Honduras,Male,2.2 [0.7-5.0],Central America,2.2
Honduras,Female,6.8 [3.0-12.4],Central America,6.8
Hungary,Both sexes,12.9 [9.1-17.6],Eastern Europe,12.9
Hungary,Male,10.1 [5.7-16.2],Eastern Europe,10.1
Hungary,Female,15.3 [9.5-22.6],Eastern Europe,15.3
Iceland,Both sexes,8.7 [6.3-11.4],Northern Europe,8.7
Iceland,Male,7.5 [4.6-11.1],Northern Europe,7.5
Iceland,Female,9.8 [6.5-14.0],Northern Europe,9.8
India,Both sexes,0.4 [0.2-0.6],South Asia,0.4
India,Male,0.2 [0.1-0.4],South Asia,0.2
India,Female,0.6 [0.2-1.1],South Asia,0.6
Indonesia,Both sexes,0.5 [0.2-0.9],Southeast Asia,0.5
Indonesia,Male,0.2 [0.0-0.4],Southeast Asia,0.2
Indonesia,Female,0.7 [0.3-1.6],Southeast Asia,0.7
Iran (Islamic Republic of),Both sexes,6.8 [4.3-10.0],Central Asia,6.8
Iran (Islamic Republic of),Male,3.0 [1.3-5.5],Central Asia,3.0
Iran (Islamic Republic of),Female,10.8 [6.1-17.1],Central Asia,10.8
Iraq,Both sexes,11.9 [8.0-16.7],Middle East,11.9
Iraq,Male,6.0 [2.7-10.8],Middle East,6.0
Iraq,Female,17.7 [10.9-26.4],Middle East,17.7
Ireland,Both sexes,6.6 [4.3-9.5],Western Europe,6.6
Ireland,Male,6.1 [3.0-10.3],Western Europe,6.1
Ireland,Female,7.2 [3.9-11.3],Western Europe,7.2
Israel,Both sexes,13.3 [9.4-17.6],Middle East,13.3
Israel,Male,9.7 [5.4-15.1],Middle East,9.7
Israel,Female,16.7 [10.7-23.9],Middle East,16.7
Italy,Both sexes,8.6 [6.3-11.4],Southern Europe,8.6
Italy,Male,6.6 [3.9-10.1],Southern Europe,6.6
Italy,Female,10.3 [6.8-14.9],Southern Europe,10.3
Jamaica,Both sexes,7.2 [4.5-10.6],Caribbean,7.2
Jamaica,Male,2.4 [1.0-4.8],Caribbean,2.4
Jamaica,Female,11.5 [6.6-18.0],Caribbean,11.5
Japan,Both sexes,1.1 [0.8-1.5],East Asia,1.1
Japan,Male,0.7 [0.4-1.0],East Asia,0.7
Japan,Female,1.5 [0.9-2.2],East Asia,1.5
Jordan,Both sexes,12.7 [8.7-17.2],Middle East,12.7
Jordan,Male,6.4 [3.2-11.2],Middle East,6.4
Jordan,Female,19.0 [12.0-27.2],Middle East,19.0
Kazakhstan,Both sexes,6.9 [4.0-10.8],Central Asia,6.9
Kazakhstan,Male,4.9 [2.1-9.5],Central Asia,4.9
Kazakhstan,Female,8.3 [4.1-14.4],Central Asia,8.3
Kenya,Both sexes,0.9 [0.4-1.8],East Africa,0.9
Kenya,Male,0.3 [0.0-0.8],East Africa,0.3
Kenya,Female,1.5 [0.5-3.3],East Africa,1.5
Kiribati,Both sexes,16.7 [11.4-22.7],Oceania,16.7
Kiribati,Male,12.5 [6.5-20.7],Oceania,12.5
Kiribati,Female,21.1 [12.8-30.9],Oceania,21.1
Kuwait,Both sexes,19.0 [14.4-24.3],Middle East,19.0
Kuwait,Male,12.3 [7.3-18.6],Middle East,12.3
Kuwait,Female,28.6 [20.1-37.8],Middle East,28.6
Kyrgyzstan,Both sexes,4.7 [2.5-7.9],Central Asia,4.7
Kyrgyzstan,Male,3.1 [1.0-6.8],Central Asia,3.1
Kyrgyzstan,Female,5.7 [2.5-10.9],Central Asia,5.7
Lao People's Democratic Republic,Both sexes,0.3 [0.1-0.7],Southeast Asia,0.3
Lao People's Democratic Republic,Male,0.1 [0.0-0.4],Southeast Asia,0.1
Lao People's Democratic Republic,Female,0.5 [0.1-1.3],Southeast Asia,0.5
Latvia,Both sexes,13.7 [8.7-19.6],Eastern Europe,13.7
Latvia,Male,7.4 [3.4-13.1],Eastern Europe,7.4
Latvia,Female,18.3 [10.6-27.9],Eastern Europe,18.3
Lebanon,Both sexes,11.7 [7.8-16.4],Middle East,11.7
Lebanon,Male,6.8 [3.3-11.9],Middle East,6.8
Lebanon,Female,16.6 [10.0-25.0],Middle East,16.6
Lesotho,Both sexes,3.7 [1.7-7.0],Southern Africa,3.7
Lesotho,Male,0.4 [0.1-1.2],Southern Africa,0.4
Lesotho,Female,6.1 [2.6-11.7],Southern Africa,6.1
Liberia,Both sexes,1.4 [0.6-2.6],West Africa,1.4
Liberia,Male,0.5 [0.1-1.4],West Africa,0.5
Liberia,Female,2.3 [0.9-4.6],West Africa,2.3
Libya,Both sexes,11.1 [7.2-15.8],North Africa,11.1
Libya,Male,5.5 [2.5-10.3],North Africa,5.5
Libya,Female,17.4 [10.2-25.9],North Africa,17.4
Lithuania,Both sexes,13.4 [9.2-18.5],Eastern Europe,13.4
Lithuania,Male,7.5 [3.8-12.5],Eastern Europe,7.5
Lithuania,Female,17.9 [11.4-26.4],Eastern Europe,17.9
Luxembourg,Both sexes,8.1 [5.4-11.4],Western Europe,8.1
Luxembourg,Male,6.9 [3.6-11.6],Western Europe,6.9
Luxembourg,Female,9.1 [5.2-14.0],Western Europe,9.1
Madagascar,Both sexes,0.6 [0.2-1.2],Southern Africa,0.6
Madagascar,Male,0.2 [0.0-0.7],Southern Africa,0.2
Madagascar,Female,0.9 [0.3-2.1],Southern Africa,0.9
Malawi,Both sexes,0.7 [0.3-1.5],Southern Africa,0.7
Malawi,Male,0.2 [0.0-0.7],Southern Africa,0.2
Malawi,Female,1.1 [0.4-2.7],Southern Africa,1.1
Malaysia,Both sexes,1.5 [0.8-2.6],Southeast Asia,1.5
Malaysia,Male,0.7 [0.2-1.6],Southeast Asia,0.7
Malaysia,Female,2.4 [1.0-4.4],Southeast Asia,2.4
Maldives,Both sexes,0.6 [0.2-1.2],South Asia,0.6
Maldives,Male,0.2 [0.1-0.6],South Asia,0.2
Maldives,Female,1.1 [0.3-2.4],South Asia,1.1
Mali,Both sexes,0.9 [0.4-1.9],North Africa,0.9
Mali,Male,0.3 [0.1-1.0],North Africa,0.3
Mali,Female,1.5 [0.5-3.2],North Africa,1.5
Malta,Both sexes,15.9 [11.3-21.1],Southern Europe,15.9
Malta,Male,11.9 [6.6-18.8],Southern Europe,11.9
Malta,Female,19.2 [12.3-27.3],Southern Europe,19.2
Marshall Islands,Both sexes,27.9 [21.2-35.1],Oceania,27.9
Marshall Islands,Male,20.9 [12.4-31.0],Oceania,20.9
Marshall Islands,Female,35.4 [25.3-46.0],Oceania,35.4
Mauritania,Both sexes,1.3 [0.6-2.5],North Africa,1.3
Mauritania,Male,0.4 [0.1-1.1],North Africa,0.4
Mauritania,Female,2.1 [0.8-4.4],North Africa,2.1
Mauritius,Both sexes,3.1 [1.6-5.2],Southern Africa,3.1
Mauritius,Male,1.1 [0.4-2.7],Southern Africa,1.1
Mauritius,Female,4.8 [2.3-8.6],Southern Africa,4.8
Mexico,Both sexes,9.9 [6.6-13.8],North America,9.9
Mexico,Male,6.0 [3.1-10.3],North America,6.0
Mexico,Female,13.4 [8.0-19.8],North America,13.4
Micronesia (Federated States of),Both sexes,19.5 [13.5-26.1],Oceania,19.5
Micronesia (Federated States of),Male,13.8 [7.1-23.0],Oceania,13.8
Micronesia (Federated States of),Female,25.4 [16.1-36.1],Oceania,25.4
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,5.1 [2.7-8.2],Central Asia,5.1
Mongolia,Male,3.0 [1.1-6.2],Central Asia,3.0
Mongolia,Female,7.0 [3.1-12.5],Central Asia,7.0
Montenegro,Both sexes,6.4 [3.5-10.4],Balkans,6.4
Montenegro,Male,4.2 [1.5-8.9],Balkans,4.2
Montenegro,Female,8.1 [3.7-14.7],Balkans,8.1
Morocco,Both sexes,6.8 [3.9-10.7],North Africa,6.8
Morocco,Male,3.1 [1.2-6.3],North Africa,3.1
Morocco,Female,10.0 [5.1-17.0],North Africa,10.0
Mozambique,Both sexes,0.7 [0.3-1.6],Southern Africa,0.7
Mozambique,Male,0.2 [0.0-0.7],Southern Africa,0.2
Mozambique,Female,1.2 [0.4-2.7],Southern Africa,1.2
Myanmar,Both sexes,0.6 [0.2-1.1],Southeast Asia,0.6
Myanmar,Male,0.2 [0.1-0.7],Southeast Asia,0.2
Myanmar,Female,0.9 [0.3-1.9],Southeast Asia,0.9
Namibia,Both sexes,3.6 [1.8-6.3],Southern Africa,3.6
Namibia,Male,0.7 [0.2-1.8],Southern Africa,0.7
Namibia,Female,6.2 [2.9-11.4],Southern Africa,6.2
Nauru,Both sexes,45.0 [38.6-51.3],Oceania,45.0
Nauru,Male,38.6 [29.6-47.8],Oceania,38.6
Nauru,Female,51.7 [42.5-60.7],Oceania,51.7
Nepal,Both sexes,0.3 [0.1-0.7],South Asia,0.3
Nepal,Male,0.2 [0.0-0.5],South Asia,0.2
Nepal,Female,0.5 [0.1-1.2],South Asia,0.5
Netherlands,Both sexes,5.7 [3.9-7.8],Western Europe,5.7
Netherlands,Male,4.3 [2.3-7.1],Western Europe,4.3
Netherlands,Female,6.8 [4.3-10.4],Western Europe,6.8
New Zealand,Both sexes,11.2 [8.3-14.4],Oceania,11.2
New Zealand,Male,9.7 [6.1-14.3],Oceania,9.7
New Zealand,Female,12.6 [8.5-17.6],Oceania,12.6
Nicaragua,Both sexes,7.3 [4.4-10.9],Central America,7.3
Nicaragua,Male,3.8 [1.4-8.0],Central America,3.8
Nicaragua,Female,10.4 [5.6-16.7],Central America,10.4
Niger,Both sexes,0.7 [0.3-1.4],West Africa,0.7
Niger,Male,0.2 [0.0-0.7],West Africa,0.2
Niger,Female,1.1 [0.4-2.5],West Africa,1.1
Nigeria,Both sexes,0.9 [0.4-1.7],West Africa,0.9
Nigeria,Male,0.3 [0.1-0.8],West Africa,0.3
Nigeria,Female,1.5 [0.6-3.1],West Africa,1.5
Niue,Both sexes,19.6 [13.1-26.8],Oceania,19.6
Niue,Male,14.1 [6.7-24.1],Oceania,14.1
Niue,Female,25.2 [15.2-36.5],Oceania,25.2
Norway,Both sexes,7.7 [6.0-9.7],Northern Europe,7.7
Norway,Male,5.9 [4.0-8.4],Northern Europe,5.9
Norway,Female,9.4 [6.7-12.4],Northern Europe,9.4
Oman,Both sexes,5.4 [3.1-8.7],Middle East,5.4
Oman,Male,2.5 [1.0-5.2],Middle East,2.5
Oman,Female,8.1 [4.0-13.9],Middle East,8.1
Pakistan,Both sexes,1.0 [0.5-1.8],South Asia,1.0
Pakistan,Male,0.5 [0.2-1.2],South Asia,0.5
Pakistan,Female,1.6 [0.7-3.3],South Asia,1.6
Palau,Both sexes,28.9 [22.1-36.1],Oceania,28.9
Palau,Male,22.3 [13.6-32.7],Oceania,22.3
Palau,Female,36.0 [25.7-46.8],Oceania,36.0
Panama,Both sexes,6.2 [3.6-9.6],Central America,6.2
Panama,Male,3.3 [1.2-6.8],Central America,3.3
Panama,Female,9.2 [4.6-15.3],Central America,9.2
Papua New Guinea,Both sexes,5.3 [2.5-9.4],Oceania,5.3
Papua New Guinea,Male,3.4 [0.9-8.4],Oceania,3.4
Papua New Guinea,Female,7.2 [2.7-14.0],Oceania,7.2
Paraguay,Both sexes,4.3 [2.2-7.4],South America,4.3
Paraguay,Male,2.8 [0.9-6.1],South America,2.8
Paraguay,Female,5.8 [2.4-11.1],South America,5.8
Peru,Both sexes,6.6 [3.9-9.9],South America,6.6
Peru,Male,3.4 [1.4-6.7],South America,3.4
Peru,Female,9.6 [5.1-15.7],South America,9.6
Philippines,Both sexes,0.7 [0.4-1.3],Southeast Asia,0.7
Philippines,Male,0.4 [0.1-0.9],Southeast Asia,0.4
Philippines,Female,1.1 [0.5-2.1],Southeast Asia,1.1
Poland,Both sexes,10.9 [7.7-14.9],Eastern Europe,10.9
Poland,Male,7.7 [4.4-12.3],Eastern Europe,7.7
Poland,Female,13.5 [8.5-19.9],Eastern Europe,13.5
Portugal,Both sexes,5.6 [3.4-8.5],Southern Europe,5.6
Portugal,Male,3.9 [1.9-7.0],Southern Europe,3.9
Portugal,Female,7.0 [3.6-11.7],Southern Europe,7.0
Qatar,Both sexes,16.1 [11.4-21.9],Middle East,16.1
Qatar,Male,11.6 [6.2-18.7],Middle East,11.6
Qatar,Female,26.5 [17.9-36.3],Middle East,26.5
Republic of Korea,Both sexes,0.6 [0.3-1.1],East Asia,0.6
Republic of Korea,Male,0.3 [0.1-0.6],East Asia,0.3
Republic of Korea,Female,0.9 [0.4-1.7],East Asia,0.9
Republic of Moldova,Both sexes,7.8 [4.3-12.7],Eastern Europe,7.8
Republic of Moldova,Male,3.7 [1.3-7.7],Eastern Europe,3.7
Republic of Moldova,Female,10.9 [5.3-19.2],Eastern Europe,10.9
Republic of North Macedonia,Both sexes,9.6 [5.8-14.3],Balkans,9.6
Republic of North Macedonia,Male,6.9 [3.0-12.7],Balkans,6.9
Republic of North Macedonia,Female,12.1 [6.4-20.0],Balkans,12.1
Romania,Both sexes,8.5 [5.3-12.8],Eastern Europe,8.5
Romania,Male,6.1 [2.7-11.1],Eastern Europe,6.1
Romania,Female,10.6 [5.7-17.7],Eastern Europe,10.6
