Country,Sex,Obesity (%),Region,BMI
Djibouti,Male,7.3 [3.8-12.0],East Africa,7.3
Djibouti,Female,16.6 [11.1-23.3],East Africa,16.6
Dominica,Both sexes,25.0 [20.3-30.0],Caribbean,25.0
Dominica,Male,17.0 [11.2-23.6],Caribbean,17.0
Dominica,Female,32.7 [25.5-40.0],Caribbean,32.7
Dominican Republic,Both sexes,23.8 [19.8-28.0],Caribbean,23.8
Dominican Republic,Male,17.0 [12.1-22.7],Caribbean,17.0
Dominican Republic,Female,30.4 [24.4-36.6],Caribbean,30.4
Ecuador,Both sexes,17.6 [13.8-21.9],South America,17.6
Ecuador,Male,12.7 [8.0-18.6],South America,12.7
Ecuador,Female,22.4 [16.5-28.8],South America,22.4
Egypt,Both sexes,28.6 [25.2-32.4],North Africa,28.6
Egypt,Male,19.4 [14.8-24.4],North Africa,19.4
Egypt,Female,37.6 [32.5-43.0],North Africa,37.6
El Salvador,Both sexes,21.7 [17.6-26.0],Central America,21.7
El Salvador,Male,16.1 [10.6-22.6],Central America,16.1
El Salvador,Female,26.1 [20.2-32.3],Central America,26.1
Equatorial Guinea,Both sexes,6.5 [4.2-9.4],Central Africa,6.5
Equatorial Guinea,Male,3.0 [1.2-5.9],Central Africa,3.0
Equatorial Guinea,Female,10.5 [6.4-15.9],Central Africa,10.5
Eritrea,Both sexes,3.9 [2.6-5.5],East Africa,3.9
Eritrea,Male,1.5 [0.7-2.8],East Africa,1.5
Eritrea,Female,5.9 [3.8-8.7],East Africa,5.9
Estonia,Both sexes,19.9 [17.1-22.9],Eastern Europe,19.9
Estonia,Male,18.3 [14.6-22.2],Eastern Europe,18.3
Estonia,Female,21.0 [17.0-25.2],Eastern Europe,21.0
Eswatini,Both sexes,14.5 [11.1-18.3],Southern Africa,14.5
Eswatini,Male,4.3 [2.3-7.1],Southern Africa,4.3
Eswatini,Female,23.2 [17.1-30.0],Southern Africa,23.2
Ethiopia,Both sexes,3.4 [2.3-4.9],East Africa,3.4
Ethiopia,Male,1.4 [0.6-2.6],East Africa,1.4
Ethiopia,Female,5.4 [3.3-8.1],East Africa,5.4
Fiji,Both sexes,27.1 [22.1-32.1],Oceania,27.1
Fiji,Male,21.7 [15.2-28.9],Oceania,21.7
Fiji,Female,32.6 [25.5-39.9],Oceania,32.6
Finland,Both sexes,20.3 [18.0-22.9],Northern Europe,20.3
Finland,Male,21.3 [17.7-25.2],Northern Europe,21.3
Finland,Female,19.2 [16.0-22.6],Northern Europe,19.2
France,Both sexes,19.7 [16.4-23.1],Western Europe,19.7
France,Male,19.6 [14.9-24.7],Western Europe,19.6
France,Female,19.7 [15.1-24.6],Western Europe,19.7
Gabon,Both sexes,13.2 [9.5-17.4],Central Africa,13.2
Gabon,Male,7.9 [3.9-13.6],Central Africa,7.9
Gabon,Female,18.3 [12.6-25.1],Central Africa,18.3
Gambia,Both sexes,8.4 [6.2-10.9],West Africa,8.4
Gambia,Male,4.3 [2.4-6.9],West Africa,4.3
Gambia,Female,12.4 [8.6-16.7],West Africa,12.4
Georgia,Both sexes,18.7 [14.8-22.9],Eastern Europe,18.7
Georgia,Male,16.1 [10.9-22.2],Eastern Europe,16.1
Georgia,Female,20.8 [15.2-26.9],Eastern Europe,20.8
Germany,Both sexes,20.3 [17.8-22.8],Northern Europe,20.3
Germany,Male,21.6 [18.0-25.3],Northern Europe,21.6
Germany,Female,18.9 [15.7-22.2],Northern Europe,18.9
Ghana,Both sexes,9.1 [7.3-11.2],West Africa,9.1
Ghana,Male,3.5 [2.2-5.3],West Africa,3.5
Ghana,Female,14.1 [11.0-17.7],West Africa,14.1
Greece,Both sexes,22.8 [18.9-27.0],Balkans,22.8
Greece,Male,21.4 [15.9-27.4],Balkans,21.4
Greece,Female,24.0 [18.4-30.3],Balkans,24.0
Grenada,Both sexes,18.6 [14.4-23.2],Caribbean,18.6
Grenada,Male,11.1 [6.8-16.5],Caribbean,11.1
Grenada,Female,25.8 [19.1-33.3],Caribbean,25.8
Guatemala,Both sexes,18.4 [14.9-22.3],Central America,18.4
Guatemala,Male,12.6 [8.1-18.0],Central America,12.6
Guatemala,Female,23.4 [18.2-29.1],Central America,23.4
Guinea,Both sexes,6.2 [4.5-8.2],West Africa,6.2
Guinea,Male,2.8 [1.5-4.8],West Africa,2.8
Guinea,Female,9.4 [6.4-12.9],West Africa,9.4
Guinea-Bissau,Both sexes,7.6 [5.3-10.3],West Africa,7.6
Guinea-Bissau,Male,3.7 [1.8-6.5],West Africa,3.7
Guinea-Bissau,Female,11.2 [7.4-15.7],West Africa,11.2
Guyana,Both sexes,17.4 [13.3-22.0],South America,17.4
Guyana,Male,10.2 [6.1-15.5],South America,10.2
Guyana,Female,23.8 [17.1-31.0],South America,23.8
Haiti,Both sexes,18.6 [14.7-22.9],Caribbean,18.6
Haiti,Male,13.7 [8.6-20.1],Caribbean,13.7
Haiti,Female,22.9 [17.3-28.9],Caribbean,22.9
Honduras,Both sexes,18.4 [14.7-22.4],Central America,18.4
Honduras,Male,12.9 [8.3-18.6],Central America,12.9
Honduras,Female,23.6 [18.1-29.6],Central America,23.6
Hungary,Both sexes,24.0 [20.0-28.5],Eastern Europe,24.0
Hungary,Male,25.0 [19.3-31.3],Eastern Europe,25.0
Hungary,Female,22.9 [17.3-29.2],Eastern Europe,22.9
Iceland,Both sexes,20.0 [16.9-23.1],Northern Europe,20.0
Iceland,Male,21.6 [17.0-26.5],Northern Europe,21.6
Iceland,Female,18.3 [14.2-22.6],Northern Europe,18.3
India,Both sexes,3.0 [2.4-3.6],South Asia,3.0
India,Male,2.0 [1.4-2.7],South Asia,2.0
India,Female,4.0 [3.0-5.1],South Asia,4.0
Indonesia,Both sexes,5.2 [3.9-6.6],Southeast Asia,5.2
Indonesia,Male,3.3 [2.0-5.0],Southeast Asia,3.3
Indonesia,Female,7.0 [4.9-9.5],Southeast Asia,7.0
Iran (Islamic Republic of),Both sexes,22.7 [20.5-25.0],Central Asia,22.7
Iran (Islamic Republic of),Male,16.1 [13.4-19.1],Central Asia,16.1
Iran (Islamic Republic of),Female,29.3 [25.8-32.9],Central Asia,29.3
Iraq,Both sexes,27.5 [23.3-31.8],Middle East,27.5
Iraq,Male,20.3 [14.9-26.1],Middle East,20.3
Iraq,Female,34.3 [27.8-40.7],Middle East,34.3
Ireland,Both sexes,22.2 [18.6-25.9],Western Europe,22.2
Ireland,Male,21.8 [16.6-27.2],Western Europe,21.8
Ireland,Female,22.5 [17.7-27.8],Western Europe,22.5
Israel,Both sexes,24.5 [20.6-28.7],Middle East,24.5
Israel,Male,23.6 [18.0-29.6],Middle East,23.6
Israel,Female,25.3 [19.7-31.2],Middle East,25.3
Italy,Both sexes,18.3 [15.9-21.0],Southern Europe,18.3
Italy,Male,18.2 [14.7-21.8],Southern Europe,18.2
Italy,Female,18.4 [15.0-22.2],Southern Europe,18.4
Jamaica,Both sexes,21.7 [18.1-25.5],Caribbean,21.7
Jamaica,Male,12.5 [8.7-17.2],Caribbean,12.5
Jamaica,Female,30.3 [24.4-36.1],Caribbean,30.3
Japan,Both sexes,3.5 [2.8-4.3],East Asia,3.5
Japan,Male,3.7 [2.7-4.9],East Asia,3.7
Japan,Female,3.2 [2.4-4.3],East Asia,3.2
Jordan,Both sexes,32.5 [29.0-36.1],Middle East,32.5
Jordan,Male,24.8 [19.9-30.2],Middle East,24.8
Jordan,Female,40.5 [35.5-45.5],Middle East,40.5
Kazakhstan,Both sexes,18.5 [14.9-22.3],Central Asia,18.5
Kazakhstan,Male,16.2 [11.2-22.2],Central Asia,16.2
Kazakhstan,Female,20.2 [15.4-25.6],Central Asia,20.2
Kenya,Both sexes,5.6 [4.0-7.5],East Africa,5.6
Kenya,Male,2.1 [1.0-3.8],East Africa,2.1
Kenya,Female,8.9 [6.1-12.2],East Africa,8.9
Kiribati,Both sexes,42.8 [37.3-48.3],Oceania,42.8
Kiribati,Male,37.9 [30.0-46.0],Oceania,37.9
Kiribati,Female,47.7 [40.1-55.4],Oceania,47.7
Kuwait,Both sexes,35.1 [31.4-38.9],Middle East,35.1
Kuwait,Male,30.1 [25.2-35.1],Middle East,30.1
Kuwait,Female,43.6 [38.4-48.8],Middle East,43.6
Kyrgyzstan,Both sexes,13.9 [10.6-17.7],Central Asia,13.9
Kyrgyzstan,Male,11.6 [7.0-17.1],Central Asia,11.6
Kyrgyzstan,Female,15.9 [11.2-21.2],Central Asia,15.9
Lao People's Democratic Republic,Both sexes,3.8 [2.6-5.4],Southeast Asia,3.8
Lao People's Democratic Republic,Male,2.4 [1.2-4.2],Southeast Asia,2.4
Lao People's Democratic Republic,Female,5.0 [3.0-7.7],Southeast Asia,5.0
Latvia,Both sexes,22.1 [17.5-26.9],Eastern Europe,22.1
Latvia,Male,19.4 [13.2-26.2],Eastern Europe,19.4
Latvia,Female,24.2 [17.5-31.2],Eastern Europe,24.2
Lebanon,Both sexes,29.2 [24.9-33.6],Middle East,29.2
Lebanon,Male,24.4 [18.4-30.7],Middle East,24.4
Lebanon,Female,34.7 [28.5-41.4],Middle East,34.7
Lesotho,Both sexes,14.5 [11.4-17.9],Southern Africa,14.5
Lesotho,Male,3.5 [1.9-5.7],Southern Africa,3.5
Lesotho,Female,23.3 [17.8-29.3],Southern Africa,23.3
Liberia,Both sexes,8.3 [6.2-10.7],West Africa,8.3
Liberia,Male,4.3 [2.4-7.1],West Africa,4.3
Liberia,Female,12.0 [8.3-16.1],West Africa,12.0
Libya,Both sexes,29.4 [24.8-34.1],North Africa,29.4
Libya,Male,21.8 [16.1-28.0],North Africa,21.8
Libya,Female,37.0 [30.0-43.8],North Africa,37.0
Lithuania,Both sexes,24.7 [20.8-28.9],Eastern Europe,24.7
Lithuania,Male,21.8 [16.5-27.9],Eastern Europe,21.8
Lithuania,Female,26.8 [21.0-32.7],Eastern Europe,26.8
Luxembourg,Both sexes,20.4 [16.4-24.7],Western Europe,20.4
Luxembourg,Male,21.7 [15.8-28.3],Western Europe,21.7
Luxembourg,Female,19.2 [13.9-25.0],Western Europe,19.2
Madagascar,Both sexes,4.1 [2.7-5.7],Southern Africa,4.1
Madagascar,Male,2.2 [1.0-3.9],Southern Africa,2.2
Madagascar,Female,5.9 [3.6-8.8],Southern Africa,5.9
Malawi,Both sexes,4.6 [3.2-6.2],Southern Africa,4.6
Malawi,Male,1.7 [0.8-3.2],Southern Africa,1.7
Malawi,Female,7.3 [4.9-10.2],Southern Africa,7.3
Malaysia,Both sexes,12.6 [10.3-15.1],Southeast Asia,12.6
Malaysia,Male,9.9 [7.3-13.1],Southeast Asia,9.9
Malaysia,Female,15.1 [11.7-18.9],Southeast Asia,15.1
Maldives,Both sexes,6.3 [4.5-8.6],South Asia,6.3
Maldives,Male,3.9 [2.1-6.5],South Asia,3.9
Maldives,Female,8.8 [5.8-12.7],South Asia,8.8
Mali,Both sexes,6.8 [5.0-8.9],North Africa,6.8
Mali,Male,3.3 [1.8-5.7],North Africa,3.3
Mali,Female,9.9 [6.9-13.4],North Africa,9.9
Malta,Both sexes,27.1 [22.2-32.2],Southern Europe,27.1
Malta,Male,26.7 [19.9-34.0],Southern Europe,26.7
Malta,Female,27.5 [20.4-34.8],Southern Europe,27.5
Marshall Islands,Both sexes,50.1 [44.5-55.7],Oceania,50.1
Marshall Islands,Male,45.0 [36.7-53.2],Oceania,45.0
Marshall Islands,Female,55.2 [47.6-62.9],Oceania,55.2
Mauritania,Both sexes,10.6 [8.0-13.7],North Africa,10.6
Mauritania,Male,5.2 [2.9-8.3],North Africa,5.2
Mauritania,Female,15.8 [11.3-21.1],North Africa,15.8
Mauritius,Both sexes,9.3 [7.0-12.1],Southern Africa,9.3
Mauritius,Male,4.7 [2.6-7.7],Southern Africa,4.7
Mauritius,Female,13.7 [9.7-18.5],Southern Africa,13.7
Mexico,Both sexes,26.3 [23.5-29.3],North America,26.3
Mexico,Male,21.6 [17.8-25.7],North America,21.6
Mexico,Female,30.3 [26.2-34.7],North America,30.3
Micronesia (Federated States of),Both sexes,42.2 [37.1-47.3],Oceania,42.2
Micronesia (Federated States of),Male,35.9 [28.6-43.7],Oceania,35.9
Micronesia (Federated States of),Female,48.3 [41.3-55.3],Oceania,48.3
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,17.3 [13.9-20.9],Central Asia,17.3
Mongolia,Male,14.1 [9.8-19.3],Central Asia,14.1
Mongolia,Female,20.1 [15.1-25.4],Central Asia,20.1
Montenegro,Both sexes,21.2 [16.6-26.2],Balkans,21.2
Montenegro,Male,20.7 [14.1-27.8],Balkans,20.7
Montenegro,Female,21.6 [15.4-28.5],Balkans,21.6
Morocco,Both sexes,22.8 [18.6-27.2],North Africa,22.8
Morocco,Male,16.1 [10.8-22.1],North Africa,16.1
Morocco,Female,28.8 [22.7-35.1],North Africa,28.8
Mozambique,Both sexes,5.9 [4.2-7.9],Southern Africa,5.9
Mozambique,Male,2.6 [1.3-4.5],Southern Africa,2.6
Mozambique,Female,8.7 [5.8-12.1],Southern Africa,8.7
Myanmar,Both sexes,4.3 [3.0-5.8],Southeast Asia,4.3
Myanmar,Male,2.8 [1.6-4.5],Southeast Asia,2.8
Myanmar,Female,5.6 [3.6-8.0],Southeast Asia,5.6
Namibia,Both sexes,14.6 [11.4-18.0],Southern Africa,14.6
Namibia,Male,5.5 [3.1-8.8],Southern Africa,5.5
Namibia,Female,22.0 [16.8-27.6],Southern Africa,22.0
Nauru,Both sexes,59.3 [54.4-64.1],Oceania,59.3
Nauru,Male,56.4 [49.4-63.1],Oceania,56.4
Nauru,Female,62.1 [55.4-68.5],Oceania,62.1
Nepal,Both sexes,3.1 [2.2-4.1],South Asia,3.1
Nepal,Male,2.0 [1.0-3.2],South Asia,2.0
Nepal,Female,4.1 [2.7-5.9],South Asia,4.1
Netherlands,Both sexes,18.2 [15.6-21.1],Western Europe,18.2
Netherlands,Male,18.0 [14.1-22.2],Western Europe,18.0
Netherlands,Female,18.3 [14.8-22.1],Western Europe,18.3
New Zealand,Both sexes,27.8 [25.0-30.7],Oceania,27.8
New Zealand,Male,26.9 [23.0-31.1],Oceania,26.9
New Zealand,Female,28.7 [24.7-32.8],Oceania,28.7
Nicaragua,Both sexes,20.9 [17.0-25.0],Central America,20.9
Nicaragua,Male,15.3 [10.0-21.4],Central America,15.3
Nicaragua,Female,26.1 [20.6-32.1],Central America,26.1
Niger,Both sexes,4.3 [3.0-5.9],West Africa,4.3
Niger,Male,1.8 [0.9-3.4],West Africa,1.8
Niger,Female,6.9 [4.4-9.9],West Africa,6.9
Nigeria,Both sexes,7.0 [5.5-8.7],West Africa,7.0
Nigeria,Male,3.4 [2.1-5.1],West Africa,3.4
Nigeria,Female,10.6 [8.0-13.6],West Africa,10.6
Niue,Both sexes,46.0 [40.4-51.4],Oceania,46.0
Niue,Male,40.3 [31.9-48.8],Oceania,40.3
Niue,Female,51.8 [44.3-59.2],Oceania,51.8
Norway,Both sexes,20.8 [17.8-23.8],Northern Europe,20.8
Norway,Male,20.8 [16.6-25.1],Northern Europe,20.8
Norway,Female,20.8 [16.7-24.9],Northern Europe,20.8
Oman,Both sexes,23.7 [19.9-27.5],Middle East,23.7
Oman,Male,19.3 [14.4-24.4],Middle East,19.3
Oman,Female,30.5 [24.6-36.5],Middle East,30.5
Pakistan,Both sexes,6.8 [5.0-8.8],South Asia,6.8
Pakistan,Male,4.5 [2.7-7.0],South Asia,4.5
Pakistan,Female,9.1 [6.3-12.6],South Asia,9.1
Palau,Both sexes,52.4 [46.8-58.0],Oceania,52.4
Palau,Male,48.2 [40.0-56.1],Oceania,48.2
Palau,Female,56.6 [48.6-64.1],Oceania,56.6
Panama,Both sexes,20.1 [16.2-24.2],Central America,20.1
Panama,Male,15.3 [10.6-20.9],Central America,15.3
Panama,Female,24.9 [19.0-31.2],Central America,24.9
Papua New Guinea,Both sexes,18.5 [13.6-23.8],Oceania,18.5
Papua New Guinea,Male,13.9 [8.1-21.1],Oceania,13.9
Papua New Guinea,Female,22.8 [15.7-30.4],Oceania,22.8
Paraguay,Both sexes,17.7 [13.2-22.7],South America,17.7
Paraguay,Male,14.6 [9.1-21.5],South America,14.6
Paraguay,Female,20.7 [14.1-28.2],South America,20.7
Peru,Both sexes,17.7 [15.0-20.4],South America,17.7
Peru,Male,13.1 [9.7-16.8],South America,13.1
Peru,Female,22.0 [18.5-25.9],South America,22.0
Philippines,Both sexes,5.2 [3.9-6.8],Southeast Asia,5.2
Philippines,Male,4.0 [2.4-6.2],Southeast Asia,4.0
Philippines,Female,6.2 [4.3-8.7],Southeast Asia,6.2
Poland,Both sexes,21.2 [18.5-23.9],Eastern Europe,21.2
Poland,Male,21.1 [17.5-24.9],Eastern Europe,21.1
Poland,Female,20.9 [17.4-24.7],Eastern Europe,20.9
Portugal,Both sexes,18.6 [15.4-21.9],Southern Europe,18.6
Portugal,Male,17.5 [13.3-22.2],Southern Europe,17.5
Portugal,Female,19.4 [14.8-24.4],Southern Europe,19.4
Qatar,Both sexes,31.8 [26.8-37.0],Middle East,31.8
Qatar,Male,29.0 [22.8-35.5],Middle East,29.0
Qatar,Female,40.8 [34.2-47.2],Middle East,40.8
Republic of Korea,Both sexes,4.0 [3.2-4.9],East Asia,4.0
Republic of Korea,Male,3.6 [2.6-4.9],East Asia,3.6
Republic of Korea,Female,4.3 [3.2-5.7],East Asia,4.3
Republic of Moldova,Both sexes,17.2 [13.2-21.5],Eastern Europe,17.2
Republic of Moldova,Male,14.1 [8.9-20.0],Eastern Europe,14.1
Republic of Moldova,Female,19.8 [14.1-26.0],Eastern Europe,19.8
Republic of North Macedonia,Both sexes,20.5 [15.9-25.2],Balkans,20.5
Republic of North Macedonia,Male,20.2 [13.6-27.4],Balkans,20.2
Republic of North Macedonia,Female,20.7 [14.8-27.3],Balkans,20.7
Romania,Both sexes,20.2 [16.6-24.0],Eastern Europe,20.2
Romania,Male,20.3 [15.3-25.8],Eastern Europe,20.3
Romania,Female,20.0 [15.1-25.1],Eastern Europe,20.0
