Country,Sex,Obesity (%),Region,BMI
Azerbaijan,Female,12.5 [7.9-18.2],Eastern Europe,12.5
Bahamas,Both sexes,19.0 [14.5-24.0],Caribbean,19.0
Bahamas,Male,11.3 [6.6-17.4],Caribbean,11.3
Bahamas,Female,25.9 [18.7-33.8],Caribbean,25.9
Bahrain,Both sexes,19.1 [15.4-23.1],Middle East,19.1
Bahrain,Male,13.6 [8.9-18.9],Middle East,13.6
Bahrain,Female,27.3 [21.1-33.8],Middle East,27.3
Bangladesh,Both sexes,0.7 [0.4-1.1],South Asia,0.7
Bangladesh,Male,0.3 [0.1-0.7],South Asia,0.3
Bangladesh,Female,1.1 [0.5-1.9],South Asia,1.1
Barbados,Both sexes,11.6 [8.7-15.0],Caribbean,11.6
Barbados,Male,5.4 [3.1-8.6],Caribbean,5.4
Barbados,Female,16.8 [12.0-22.6],Caribbean,16.8
Belarus,Both sexes,15.6 [11.4-20.0],Eastern Europe,15.6
Belarus,Male,10.2 [6.0-15.6],Eastern Europe,10.2
Belarus,Female,19.8 [13.4-26.8],Eastern Europe,19.8
Belgium,Both sexes,14.0 [11.9-16.3],Western Europe,14.0
Belgium,Male,12.6 [9.8-15.8],Western Europe,12.6
Belgium,Female,15.2 [12.2-18.5],Western Europe,15.2
Belize,Both sexes,12.4 [9.1-16.1],Central America,12.4
Belize,Male,6.6 [3.7-10.8],Central America,6.6
Belize,Female,18.3 [12.5-24.6],Central America,18.3
Benin,Both sexes,3.1 [1.9-4.4],West Africa,3.1
Benin,Male,1.1 [0.5-2.2],West Africa,1.1
Benin,Female,4.6 [2.7-7.0],West Africa,4.6
Bhutan,Both sexes,1.2 [0.6-2.0],South Asia,1.2
Bhutan,Male,0.7 [0.2-1.4],South Asia,0.7
Bhutan,Female,1.8 [0.8-3.3],South Asia,1.8
Bolivia (Plurinational State of),Both sexes,9.2 [6.3-12.7],South America,9.2
Bolivia (Plurinational State of),Male,5.1 [2.3-9.3],South America,5.1
Bolivia (Plurinational State of),Female,13.0 [8.1-18.8],South America,13.0
Bosnia and Herzegovina,Both sexes,10.0 [7.2-13.3],Balkans,10.0
Bosnia and Herzegovina,Male,7.7 [4.3-12.1],Balkans,7.7
Bosnia and Herzegovina,Female,11.8 [7.7-17.0],Balkans,11.8
Botswana,Both sexes,7.8 [5.1-11.2],Southern Africa,7.8
Botswana,Male,1.6 [0.6-3.2],Southern Africa,1.6
Botswana,Female,13.1 [8.2-19.3],Southern Africa,13.1
Brazil,Both sexes,10.2 [8.3-12.2],South America,10.2
Brazil,Male,7.0 [5.0-9.5],South America,7.0
Brazil,Female,13.1 [10.1-16.5],South America,13.1
Brunei Darussalam,Both sexes,4.4 [2.8-6.4],Southeast Asia,4.4
Brunei Darussalam,Male,2.9 [1.3-5.3],Southeast Asia,2.9
Brunei Darussalam,Female,6.2 [3.4-9.9],Southeast Asia,6.2
Bulgaria,Both sexes,15.4 [11.6-19.7],Balkans,15.4
Bulgaria,Male,13.0 [8.2-18.8],Balkans,13.0
Bulgaria,Female,17.6 [11.9-24.2],Balkans,17.6
Burkina Faso,Both sexes,1.2 [0.7-1.9],West Africa,1.2
Burkina Faso,Male,0.4 [0.1-1.0],West Africa,0.4
Burkina Faso,Female,1.8 [0.9-3.0],West Africa,1.8
Burundi,Both sexes,1.4 [0.7-2.4],East Africa,1.4
Burundi,Male,0.5 [0.1-1.1],East Africa,0.5
Burundi,Female,2.2 [1.0-4.0],East Africa,2.2
Cabo Verde,Both sexes,3.4 [2.0-5.2],West Africa,3.4
Cabo Verde,Male,1.2 [0.5-2.5],West Africa,1.2
Cabo Verde,Female,4.9 [2.7-7.9],West Africa,4.9
Cambodia,Both sexes,0.8 [0.4-1.2],Southeast Asia,0.8
Cambodia,Male,0.4 [0.1-0.9],Southeast Asia,0.4
Cambodia,Female,1.1 [0.5-1.9],Southeast Asia,1.1
Cameroon,Both sexes,3.5 [2.4-5.0],Central Africa,3.5
Cameroon,Male,1.4 [0.7-2.6],Central Africa,1.4
Cameroon,Female,5.5 [3.5-8.1],Central Africa,5.5
Canada,Both sexes,15.2 [12.8-17.7],North America,15.2
Canada,Male,14.4 [11.1-18.1],North America,14.4
Canada,Female,15.9 [12.6-19.5],North America,15.9
Central African Republic,Both sexes,2.6 [1.4-4.2],Central Africa,2.6
Central African Republic,Male,1.0 [0.3-2.2],Central Africa,1.0
Central African Republic,Female,4.0 [1.9-6.9],Central Africa,4.0
Chad,Both sexes,1.8 [1.0-2.8],North Africa,1.8
Chad,Male,0.8 [0.3-1.6],North Africa,0.8
Chad,Female,2.7 [1.4-4.6],North Africa,2.7
Chile,Both sexes,16.6 [13.4-20.2],South America,16.6
Chile,Male,13.0 [9.0-17.7],South America,13.0
Chile,Female,19.8 [15.0-25.2],South America,19.8
China,Both sexes,1.2 [1.0-1.5],East Asia,1.2
China,Male,0.8 [0.5-1.1],East Asia,0.8
China,Female,1.7 [1.3-2.3],East Asia,1.7
Colombia,Both sexes,11.5 [8.9-14.4],South America,11.5
Colombia,Male,7.2 [4.3-10.8],South America,7.2
Colombia,Female,15.4 [11.1-20.0],South America,15.4
Comoros,Both sexes,2.7 [1.6-4.2],Southern Africa,2.7
Comoros,Male,1.0 [0.3-2.1],Southern Africa,1.0
Comoros,Female,4.3 [2.3-7.0],Southern Africa,4.3
Congo,Both sexes,3.4 [2.2-5.0],Central Africa,3.4
Congo,Male,1.4 [0.6-2.6],Central Africa,1.4
Congo,Female,5.3 [3.2-8.1],Central Africa,5.3
Cook Islands,Both sexes,37.5 [31.9-43.4],Oceania,37.5
Cook Islands,Male,31.3 [23.3-39.9],Oceania,31.3
Cook Islands,Female,43.8 [35.3-52.0],Oceania,43.8
Costa Rica,Both sexes,9.8 [7.1-12.9],Central America,9.8
Costa Rica,Male,6.2 [3.4-10.0],Central America,6.2
Costa Rica,Female,13.3 [8.9-18.6],Central America,13.3
Croatia,Both sexes,14.3 [11.1-18.1],Balkans,14.3
Croatia,Male,11.7 [7.7-16.4],Balkans,11.7
Croatia,Female,16.5 [11.7-22.0],Balkans,16.5
Cuba,Both sexes,13.4 [10.3-16.8],Caribbean,13.4
Cuba,Male,7.7 [4.6-11.4],Caribbean,7.7
Cuba,Female,19.0 [13.8-24.8],Caribbean,19.0
Cyprus,Both sexes,12.6 [9.3-16.5],Balkans,12.6
Cyprus,Male,10.8 [6.4-16.1],Balkans,10.8
Cyprus,Female,14.4 [9.5-19.9],Balkans,14.4
Czechia,Both sexes,18.8 [15.4-22.5],Eastern Europe,18.8
Czechia,Male,16.0 [11.6-21.2],Eastern Europe,16.0
Czechia,Female,21.2 [16.3-26.7],Eastern Europe,21.2
Côte d'Ivoire,Both sexes,3.1 [2.1-4.5],West Africa,3.1
Côte d'Ivoire,Male,1.4 [0.6-2.6],West Africa,1.4
Côte d'Ivoire,Female,5.3 [3.3-8.1],West Africa,5.3
Democratic People's Republic of Korea,Both sexes,2.9 [1.6-4.8],East Asia,2.9
Democratic People's Republic of Korea,Male,1.8 [0.7-3.6],East Asia,1.8
Democratic People's Republic of Korea,Female,3.7 [1.7-6.7],East Asia,3.7
Democratic Republic of the Congo,Both sexes,1.8 [1.0-3.0],Central Africa,1.8
Democratic Republic of the Congo,Male,0.7 [0.2-1.7],Central Africa,0.7
Democratic Republic of the Congo,Female,2.8 [1.4-5.0],Central Africa,2.8
Denmark,Both sexes,11.0 [8.9-13.4],Northern Europe,11.0
Denmark,Male,10.9 [8.1-14.1],Northern Europe,10.9
Denmark,Female,11.0 [7.9-14.5],Northern Europe,11.0
Djibouti,Both sexes,7.4 [4.7-10.5],East Africa,7.4
Djibouti,Male,3.6 [1.6-6.8],East Africa,3.6
Djibouti,Female,10.9 [6.3-16.5],East Africa,10.9
Dominica,Both sexes,14.0 [10.4-18.1],Caribbean,14.0
Dominica,Male,7.3 [4.0-11.7],Caribbean,7.3
Dominica,Female,20.4 [14.3-27.4],Caribbean,20.4
Dominican Republic,Both sexes,11.3 [8.6-14.3],Caribbean,11.3
Dominican Republic,Male,6.2 [3.6-9.5],Caribbean,6.2
Dominican Republic,Female,16.7 [12.1-21.8],Caribbean,16.7
Ecuador,Both sexes,9.5 [6.5-13.0],South America,9.5
Ecuador,Male,5.6 [2.7-9.8],South America,5.6
Ecuador,Female,13.2 [8.1-19.2],South America,13.2
Egypt,Both sexes,17.7 [14.4-21.3],North Africa,17.7
Egypt,Male,9.7 [6.3-13.7],North Africa,9.7
Egypt,Female,25.2 [19.8-30.9],North Africa,25.2
El Salvador,Both sexes,10.5 [7.5-14.0],Central America,10.5
El Salvador,Male,6.4 [3.3-10.6],Central America,6.4
El Salvador,Female,14.0 [9.3-19.7],Central America,14.0
Equatorial Guinea,Both sexes,2.5 [1.4-4.2],Central Africa,2.5
Equatorial Guinea,Male,0.9 [0.3-2.1],Central Africa,0.9
Equatorial Guinea,Female,4.2 [2.1-7.5],Central Africa,4.2
Eritrea,Both sexes,1.4 [0.8-2.2],East Africa,1.4
Eritrea,Male,0.5 [0.2-1.0],East Africa,0.5
Eritrea,Female,2.1 [1.1-3.7],East Africa,2.1
Estonia,Both sexes,15.7 [12.8-18.8],Eastern Europe,15.7
Estonia,Male,11.4 [8.2-15.2],Eastern Europe,11.4
Estonia,Female,19.0 [14.6-23.9],Eastern Europe,19.0
Eswatini,Both sexes,8.0 [5.2-11.5],Southern Africa,8.0
Eswatini,Male,1.5 [0.6-3.1],Southern Africa,1.5
Eswatini,Female,13.1 [8.1-19.2],Southern Africa,13.1
Ethiopia,Both sexes,1.1 [0.6-1.9],East Africa,1.1
Ethiopia,Male,0.4 [0.1-1.0],East Africa,0.4
Ethiopia,Female,1.8 [0.9-3.2],East Africa,1.8
Fiji,Both sexes,15.3 [11.0-20.1],Oceania,15.3
Fiji,Male,10.3 [5.5-16.4],Oceania,10.3
Fiji,Female,20.3 [13.4-27.9],Oceania,20.3
Finland,Both sexes,12.4 [10.5-14.4],Northern Europe,12.4
Finland,Male,11.7 [9.1-14.7],Northern Europe,11.7
Finland,Female,12.8 [10.2-15.6],Northern Europe,12.8
France,Both sexes,12.6 [10.1-15.4],Western Europe,12.6
France,Male,11.0 [7.8-14.9],Western Europe,11.0
France,Female,14.0 [10.4-18.2],Western Europe,14.0
Gabon,Both sexes,5.8 [3.6-8.6],Central Africa,5.8
Gabon,Male,2.4 [0.9-4.8],Central Africa,2.4
Gabon,Female,8.8 [5.0-13.8],Central Africa,8.8
Gambia,Both sexes,2.6 [1.6-3.8],West Africa,2.6
Gambia,Male,1.0 [0.4-2.0],West Africa,1.0
Gambia,Female,4.3 [2.4-6.8],West Africa,4.3
Georgia,Both sexes,10.7 [7.5-14.5],Eastern Europe,10.7
Georgia,Male,8.1 [4.4-13.2],Eastern Europe,8.1
Georgia,Female,12.7 [8.0-18.4],Eastern Europe,12.7
Germany,Both sexes,12.8 [11.2-14.6],Northern Europe,12.8
Germany,Male,12.3 [10.0-14.9],Northern Europe,12.3
Germany,Female,13.0 [10.9-15.4],Northern Europe,13.0
Ghana,Both sexes,3.2 [2.2-4.5],West Africa,3.2
Ghana,Male,0.9 [0.4-1.8],West Africa,0.9
Ghana,Female,5.4 [3.6-7.9],West Africa,5.4
Greece,Both sexes,14.9 [11.8-18.4],Balkans,14.9
Greece,Male,11.9 [7.9-16.6],Balkans,11.9
Greece,Female,17.7 [13.0-23.2],Balkans,17.7
Grenada,Both sexes,9.5 [6.7-13.1],Caribbean,9.5
Grenada,Male,4.4 [2.2-7.6],Caribbean,4.4
Grenada,Female,14.1 [9.1-20.3],Caribbean,14.1
Guatemala,Both sexes,8.9 [6.4-11.8],Central America,8.9
Guatemala,Male,5.2 [2.6-8.7],Central America,5.2
Guatemala,Female,12.6 [8.4-17.6],Central America,12.6
Guinea,Both sexes,2.3 [1.4-3.5],West Africa,2.3
Guinea,Male,0.9 [0.3-1.7],West Africa,0.9
Guinea,Female,3.6 [2.0-5.8],West Africa,3.6
Guinea-Bissau,Both sexes,2.3 [1.3-3.6],West Africa,2.3
Guinea-Bissau,Male,0.8 [0.3-1.8],West Africa,0.8
Guinea-Bissau,Female,3.6 [1.9-6.1],West Africa,3.6
Guyana,Both sexes,8.7 [5.9-12.1],South America,8.7
Guyana,Male,4.1 [2.0-7.3],South America,4.1
Guyana,Female,13.1 [8.2-19.1],South America,13.1
Haiti,Both sexes,6.6 [4.4-9.4],Caribbean,6.6
Haiti,Male,3.6 [1.6-6.6],Caribbean,3.6
Haiti,Female,9.3 [5.7-13.6],Caribbean,9.3
Honduras,Both sexes,8.5 [6.0-11.5],Central America,8.5
Honduras,Male,4.9 [2.4-8.5],Central America,4.9
Honduras,Female,12.1 [7.8-17.1],Central America,12.1
Hungary,Both sexes,16.9 [13.6-20.6],Eastern Europe,16.9
Hungary,Male,15.2 [10.8-20.2],Eastern Europe,15.2
Hungary,Female,18.3 [13.6-23.7],Eastern Europe,18.3
Iceland,Both sexes,12.6 [10.3-15.2],Northern Europe,12.6
Iceland,Male,12.1 [8.8-15.7],Northern Europe,12.1
Iceland,Female,13.1 [9.9-16.5],Northern Europe,13.1
India,Both sexes,0.9 [0.7-1.2],South Asia,0.9
India,Male,0.5 [0.3-0.8],South Asia,0.5
India,Female,1.3 [0.9-1.9],South Asia,1.3
Indonesia,Both sexes,1.2 [0.8-1.8],Southeast Asia,1.2
Indonesia,Male,0.5 [0.2-0.9],Southeast Asia,0.5
Indonesia,Female,1.9 [1.1-3.0],Southeast Asia,1.9
Iran (Islamic Republic of),Both sexes,11.9 [9.8-14.2],Central Asia,11.9
Iran (Islamic Republic of),Male,6.5 [4.5-8.8],Central Asia,6.5
Iran (Islamic Republic of),Female,17.6 [13.7-21.8],Central Asia,17.6
Iraq,Both sexes,18.4 [14.5-22.7],Middle East,18.4
Iraq,Male,11.4 [7.1-16.5],Middle East,11.4
Iraq,Female,25.3 [18.9-32.2],Middle East,25.3
Ireland,Both sexes,11.3 [8.7-14.3],Western Europe,11.3
Ireland,Male,10.7 [7.0-15.1],Western Europe,10.7
Ireland,Female,11.8 [8.3-15.9],Western Europe,11.8
Israel,Both sexes,17.8 [14.4-21.5],Middle East,17.8
Israel,Male,14.7 [10.4-19.8],Middle East,14.7
Israel,Female,20.6 [15.6-26.2],Middle East,20.6
Italy,Both sexes,12.1 [10.4-14.0],Southern Europe,12.1
Italy,Male,10.5 [8.3-13.0],Southern Europe,10.5
Italy,Female,13.5 [11.0-16.3],Southern Europe,13.5
Jamaica,Both sexes,11.8 [9.2-14.7],Caribbean,11.8
Jamaica,Male,5.0 [3.0-7.6],Caribbean,5.0
Jamaica,Female,18.2 [13.7-23.4],Caribbean,18.2
Japan,Both sexes,1.5 [1.3-1.9],East Asia,1.5
Japan,Male,1.2 [0.9-1.6],East Asia,1.2
Japan,Female,1.8 [1.4-2.4],East Asia,1.8
Jordan,Both sexes,20.1 [16.7-23.7],Middle East,20.1
Jordan,Male,12.5 [8.7-17.1],Middle East,12.5
Jordan,Female,28.2 [22.8-33.9],Middle East,28.2
Kazakhstan,Both sexes,10.8 [7.6-14.4],Central Asia,10.8
Kazakhstan,Male,8.5 [4.7-13.7],Central Asia,8.5
Kazakhstan,Female,12.5 [8.2-17.7],Central Asia,12.5
Kenya,Both sexes,1.9 [1.1-3.0],East Africa,1.9
Kenya,Male,0.6 [0.2-1.4],East Africa,0.6
Kenya,Female,3.2 [1.7-5.1],East Africa,3.2
Kiribati,Both sexes,26.7 [21.7-32.3],Oceania,26.7
Kiribati,Male,21.3 [14.7-29.0],Oceania,21.3
Kiribati,Female,32.6 [24.8-40.7],Oceania,32.6
Kuwait,Both sexes,26.4 [22.6-30.3],Middle East,26.4
Kuwait,Male,19.6 [15.0-24.7],Middle East,19.6
Kuwait,Female,36.1 [30.1-42.1],Middle East,36.1
Kyrgyzstan,Both sexes,7.2 [4.8-10.3],Central Asia,7.2
Kyrgyzstan,Male,5.4 [2.6-9.4],Central Asia,5.4
Kyrgyzstan,Female,8.7 [5.2-13.1],Central Asia,8.7
Lao People's Democratic Republic,Both sexes,0.8 [0.4-1.4],Southeast Asia,0.8
Lao People's Democratic Republic,Male,0.4 [0.1-0.8],Southeast Asia,0.4
Lao People's Democratic Republic,Female,1.3 [0.6-2.4],Southeast Asia,1.3
Latvia,Both sexes,17.3 [13.1-21.8],Eastern Europe,17.3
Latvia,Male,11.8 [7.2-17.6],Eastern Europe,11.8
Latvia,Female,21.5 [15.1-28.7],Eastern Europe,21.5
Lebanon,Both sexes,19.9 [15.9-24.1],Middle East,19.9
Lebanon,Male,13.7 [9.1-19.2],Middle East,13.7
Lebanon,Female,25.6 [19.5-32.3],Middle East,25.6
Lesotho,Both sexes,6.5 [4.1-9.5],Southern Africa,6.5
Lesotho,Male,0.9 [0.3-2.0],Southern Africa,0.9
Lesotho,Female,11.0 [6.7-16.3],Southern Africa,11.0
Liberia,Both sexes,4.1 [2.7-5.9],West Africa,4.1
Liberia,Male,1.8 [0.8-3.5],West Africa,1.8
Liberia,Female,6.3 [3.7-9.5],West Africa,6.3
Libya,Both sexes,19.2 [15.4-23.6],North Africa,19.2
Libya,Male,12.2 [7.9-17.6],North Africa,12.2
Libya,Female,27.7 [21.0-34.9],North Africa,27.7
Lithuania,Both sexes,19.1 [15.8-22.7],Eastern Europe,19.1
Lithuania,Male,13.5 [9.5-18.2],Eastern Europe,13.5
Lithuania,Female,23.5 [18.5-29.0],Eastern Europe,23.5
Luxembourg,Both sexes,12.2 [9.2-15.7],Western Europe,12.2
Luxembourg,Male,11.6 [7.2-16.8],Western Europe,11.6
Luxembourg,Female,12.7 [8.5-17.5],Western Europe,12.7
Madagascar,Both sexes,1.3 [0.7-2.1],Southern Africa,1.3
Madagascar,Male,0.6 [0.2-1.3],Southern Africa,0.6
Madagascar,Female,2.0 [1.0-3.5],Southern Africa,2.0
Malawi,Both sexes,1.5 [0.9-2.5],Southern Africa,1.5
Malawi,Male,0.5 [0.2-1.1],Southern Africa,0.5
Malawi,Female,2.5 [1.3-4.1],Southern Africa,2.5
Malaysia,Both sexes,3.8 [2.6-5.2],Southeast Asia,3.8
Malaysia,Male,2.2 [1.2-3.5],Southeast Asia,2.2
Malaysia,Female,5.4 [3.4-7.9],Southeast Asia,5.4
Maldives,Both sexes,1.7 [1.0-2.7],South Asia,1.7
Maldives,Male,0.8 [0.3-1.6],South Asia,0.8
Maldives,Female,2.8 [1.4-4.9],South Asia,2.8
Mali,Both sexes,2.2 [1.3-3.4],North Africa,2.2
Mali,Male,0.9 [0.3-1.8],North Africa,0.9
Mali,Female,3.4 [1.9-5.4],North Africa,3.4
Malta,Both sexes,19.6 [15.6-24.2],Southern Europe,19.6
Malta,Male,16.7 [11.3-23.0],Southern Europe,16.7
Malta,Female,22.2 [16.3-28.8],Southern Europe,22.2
Marshall Islands,Both sexes,36.9 [31.1-42.9],Oceania,36.9
Marshall Islands,Male,30.1 [22.0-38.6],Oceania,30.1
Marshall Islands,Female,44.4 [36.2-52.7],Oceania,44.4
Mauritania,Both sexes,3.9 [2.5-5.7],North Africa,3.9
Mauritania,Male,1.4 [0.6-2.8],North Africa,1.4
Mauritania,Female,6.1 [3.6-9.4],North Africa,6.1
Mauritius,Both sexes,4.9 [3.3-6.9],Southern Africa,4.9
Mauritius,Male,2.2 [1.1-3.9],Southern Africa,2.2
Mauritius,Female,7.4 [4.8-10.9],Southern Africa,7.4
Mexico,Both sexes,15.9 [13.2-18.9],North America,15.9
Mexico,Male,11.4 [8.1-15.3],North America,11.4
Mexico,Female,20.0 [15.7-24.7],North America,20.0
Micronesia (Federated States of),Both sexes,28.3 [23.0-33.9],Oceania,28.3
Micronesia (Federated States of),Male,21.5 [14.8-29.4],Oceania,21.5
Micronesia (Federated States of),Female,35.2 [27.3-43.2],Oceania,35.2
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,8.8 [6.2-11.8],Central Asia,8.8
Mongolia,Male,6.0 [3.3-9.8],Central Asia,6.0
Mongolia,Female,11.3 [7.2-16.3],Central Asia,11.3
Montenegro,Both sexes,11.4 [8.1-15.4],Balkans,11.4
Montenegro,Male,9.2 [5.0-14.6],Balkans,9.2
Montenegro,Female,13.4 [8.3-19.4],Balkans,13.4
Morocco,Both sexes,12.0 [8.9-15.5],North Africa,12.0
Morocco,Male,6.7 [3.7-10.5],North Africa,6.7
Morocco,Female,16.7 [11.7-22.5],North Africa,16.7
Mozambique,Both sexes,2.1 [1.2-3.3],Southern Africa,2.1
Mozambique,Male,0.7 [0.3-1.6],Southern Africa,0.7
Mozambique,Female,3.1 [1.7-5.2],Southern Africa,3.1
Myanmar,Both sexes,1.2 [0.7-1.9],Southeast Asia,1.2
Myanmar,Male,0.6 [0.3-1.2],Southeast Asia,0.6
Myanmar,Female,1.8 [0.9-3.0],Southeast Asia,1.8
Namibia,Both sexes,6.5 [4.3-9.3],Southern Africa,6.5
Namibia,Male,1.6 [0.6-3.1],Southern Africa,1.6
Namibia,Female,10.8 [6.9-15.8],Southern Africa,10.8
Nauru,Both sexes,50.8 [46.1-55.5],Oceania,50.8
Nauru,Male,45.7 [38.9-52.7],Oceania,45.7
Nauru,Female,56.4 [49.8-62.8],Oceania,56.4
Nepal,Both sexes,0.8 [0.5-1.3],South Asia,0.8
Nepal,Male,0.4 [0.2-0.9],South Asia,0.4
Nepal,Female,1.1 [0.6-2.0],South Asia,1.1
Netherlands,Both sexes,9.1 [7.3-11.1],Western Europe,9.1
Netherlands,Male,7.8 [5.4-10.6],Western Europe,7.8
Netherlands,Female,10.2 [7.6-13.2],Western Europe,10.2
New Zealand,Both sexes,16.4 [13.8-19.1],Oceania,16.4
New Zealand,Male,14.9 [11.3-18.8],Oceania,14.9
New Zealand,Female,17.8 [14.2-21.7],Oceania,17.8
Nicaragua,Both sexes,11.5 [8.5-14.9],Central America,11.5
Nicaragua,Male,7.1 [3.8-11.6],Central America,7.1
Nicaragua,Female,15.7 [10.9-21.0],Central America,15.7
Niger,Both sexes,1.6 [0.9-2.5],West Africa,1.6
Niger,Male,0.6 [0.2-1.2],West Africa,0.6
Niger,Female,2.4 [1.3-4.1],West Africa,2.4
Nigeria,Both sexes,2.2 [1.5-3.1],West Africa,2.2
Nigeria,Male,0.9 [0.4-1.5],West Africa,0.9
Nigeria,Female,3.6 [2.3-5.3],West Africa,3.6
Niue,Both sexes,30.5 [24.5-36.6],Oceania,30.5
Niue,Male,23.8 [15.6-32.9],Oceania,23.8
Niue,Female,37.3 [29.0-46.0],Oceania,37.3
Norway,Both sexes,11.9 [9.9-14.1],Northern Europe,11.9
Norway,Male,10.5 [7.8-13.6],Northern Europe,10.5
Norway,Female,13.2 [10.4-16.3],Northern Europe,13.2
Oman,Both sexes,12.4 [9.7-15.4],Middle East,12.4
Oman,Male,8.0 [5.1-11.5],Middle East,8.0
Oman,Female,18.2 [13.3-23.6],Middle East,18.2
Pakistan,Both sexes,2.3 [1.5-3.4],South Asia,2.3
Pakistan,Male,1.3 [0.7-2.3],South Asia,1.3
Pakistan,Female,3.4 [2.1-5.5],South Asia,3.4
Palau,Both sexes,38.8 [32.8-44.7],Oceania,38.8
Palau,Male,32.5 [24.2-41.2],Oceania,32.5
Palau,Female,45.6 [36.9-54.0],Oceania,45.6
Panama,Both sexes,10.2 [7.3-13.6],Central America,10.2
Panama,Male,6.4 [3.5-10.4],Central America,6.4
Panama,Female,14.0 [9.1-19.7],Central America,14.0
Papua New Guinea,Both sexes,9.6 [6.1-13.7],Oceania,9.6
Papua New Guinea,Male,6.5 [2.8-11.9],Oceania,6.5
Papua New Guinea,Female,12.6 [7.0-19.5],Oceania,12.6
Paraguay,Both sexes,8.1 [5.3-11.5],South America,8.1
Paraguay,Male,5.9 [2.8-10.3],South America,5.9
Paraguay,Female,10.4 [5.9-16.1],South America,10.4
Peru,Both sexes,10.4 [7.8-13.3],South America,10.4
Peru,Male,6.4 [3.7-9.9],South America,6.4
Peru,Female,14.2 [10.0-18.9],South America,14.2
Philippines,Both sexes,1.9 [1.3-2.7],Southeast Asia,1.9
Philippines,Male,1.2 [0.6-2.1],Southeast Asia,1.2
Philippines,Female,2.6 [1.7-3.9],Southeast Asia,2.6
Poland,Both sexes,14.9 [12.5-17.3],Eastern Europe,14.9
Poland,Male,12.3 [9.3-15.7],Eastern Europe,12.3
Poland,Female,16.9 [13.4-20.7],Eastern Europe,16.9
Portugal,Both sexes,9.6 [7.3-12.2],Southern Europe,9.6
Portugal,Male,7.8 [5.2-10.8],Southern Europe,7.8
Portugal,Female,11.2 [7.6-15.4],Southern Europe,11.2
Qatar,Both sexes,20.8 [16.6-25.7],Middle East,20.8
Qatar,Male,16.9 [11.6-23.1],Middle East,16.9
Qatar,Female,31.4 [24.7-38.5],Middle East,31.4
Republic of Korea,Both sexes,1.8 [1.2-2.4],East Asia,1.8
Republic of Korea,Male,1.2 [0.7-1.8],East Asia,1.2
Republic of Korea,Female,2.3 [1.4-3.3],East Asia,2.3
Republic of Moldova,Both sexes,11.9 [8.6-15.9],Eastern Europe,11.9
Republic of Moldova,Male,7.4 [4.0-12.0],Eastern Europe,7.4
Republic of Moldova,Female,15.5 [10.3-21.8],Eastern Europe,15.5
Republic of North Macedonia,Both sexes,13.9 [10.2-18.2],Balkans,13.9
Republic of North Macedonia,Male,11.7 [7.0-17.5],Balkans,11.7
Republic of North Macedonia,Female,16.0 [10.8-22.4],Balkans,16.0
Romania,Both sexes,13.0 [9.8-16.5],Eastern Europe,13.0
Romania,Male,11.0 [7.1-15.9],Eastern Europe,11.0
Romania,Female,14.8 [10.4-20.0],Eastern Europe,14.8
