Country,Sex,Obesity (%),Region,BMI
Barbados,Both sexes,12.7 [9.8-16.0],Caribbean,12.7
Barbados,Male,6.2 [3.7-9.5],Caribbean,6.2
Barbados,Female,18.4 [13.6-24.2],Caribbean,18.4
Belarus,Both sexes,16.9 [12.7-21.3],Eastern Europe,16.9
Belarus,Male,11.8 [7.2-17.5],Eastern Europe,11.8
Belarus,Female,21.0 [14.7-27.8],Eastern Europe,21.0
Belgium,Both sexes,15.2 [13.0-17.5],Western Europe,15.2
Belgium,Male,14.0 [11.1-17.3],Western Europe,14.0
Belgium,Female,16.2 [13.2-19.4],Western Europe,16.2
Belize,Both sexes,13.8 [10.3-17.5],Central America,13.8
Belize,Male,7.7 [4.5-12.2],Central America,7.7
Belize,Female,20.0 [14.1-26.5],Central America,20.0
Benin,Both sexes,3.8 [2.5-5.3],West Africa,3.8
Benin,Male,1.5 [0.7-2.7],West Africa,1.5
Benin,Female,5.7 [3.6-8.3],West Africa,5.7
Bhutan,Both sexes,1.6 [0.9-2.5],South Asia,1.6
Bhutan,Male,0.9 [0.3-1.9],South Asia,0.9
Bhutan,Female,2.4 [1.1-4.2],South Asia,2.4
Bolivia (Plurinational State of),Both sexes,10.8 [7.7-14.4],South America,10.8
Bolivia (Plurinational State of),Male,6.3 [3.0-10.8],South America,6.3
Bolivia (Plurinational State of),Female,14.9 [9.9-20.7],South America,14.9
Bosnia and Herzegovina,Both sexes,11.0 [8.2-14.4],Balkans,11.0
Bosnia and Herzegovina,Male,8.9 [5.3-13.5],Balkans,8.9
Bosnia and Herzegovina,Female,12.8 [8.6-17.8],Balkans,12.8
Botswana,Both sexes,10.2 [7.0-13.7],Southern Africa,10.2
Botswana,Male,2.5 [1.1-4.7],Southern Africa,2.5
Botswana,Female,16.9 [11.3-23.3],Southern Africa,16.9
Brazil,Both sexes,11.8 [9.9-13.9],South America,11.8
Brazil,Male,8.5 [6.3-11.0],South America,8.5
Brazil,Female,14.9 [11.9-18.1],South America,14.9
Brunei Darussalam,Both sexes,5.3 [3.5-7.6],Southeast Asia,5.3
Brunei Darussalam,Male,3.7 [1.8-6.5],Southeast Asia,3.7
Brunei Darussalam,Female,7.3 [4.2-11.2],Southeast Asia,7.3
Bulgaria,Both sexes,16.7 [12.8-21.0],Balkans,16.7
Bulgaria,Male,14.6 [9.6-20.4],Balkans,14.6
Bulgaria,Female,18.5 [12.9-25.0],Balkans,18.5
Burkina Faso,Both sexes,1.5 [0.9-2.3],West Africa,1.5
Burkina Faso,Male,0.6 [0.2-1.2],West Africa,0.6
Burkina Faso,Female,2.2 [1.2-3.6],West Africa,2.2
Burundi,Both sexes,1.8 [1.0-2.9],East Africa,1.8
Burundi,Male,0.6 [0.2-1.3],East Africa,0.6
Burundi,Female,2.7 [1.3-4.8],East Africa,2.7
Cabo Verde,Both sexes,4.6 [2.9-6.7],West Africa,4.6
Cabo Verde,Male,1.9 [0.8-3.5],West Africa,1.9
Cabo Verde,Female,6.6 [3.8-10.1],West Africa,6.6
Cambodia,Both sexes,1.0 [0.6-1.6],Southeast Asia,1.0
Cambodia,Male,0.5 [0.2-1.2],Southeast Asia,0.5
Cambodia,Female,1.4 [0.7-2.4],Southeast Asia,1.4
Cameroon,Both sexes,4.4 [3.1-5.9],Central Africa,4.4
Cameroon,Male,1.8 [0.9-3.1],Central Africa,1.8
Cameroon,Female,6.8 [4.5-9.4],Central Africa,6.8
Canada,Both sexes,17.1 [14.6-19.6],North America,17.1
Canada,Male,16.4 [12.9-20.2],North America,16.4
Canada,Female,17.8 [14.3-21.4],North America,17.8
Central African Republic,Both sexes,3.1 [1.7-4.8],Central Africa,3.1
Central African Republic,Male,1.2 [0.4-2.6],Central Africa,1.2
Central African Republic,Female,4.7 [2.4-7.8],Central Africa,4.7
Chad,Both sexes,2.2 [1.4-3.3],North Africa,2.2
Chad,Male,1.0 [0.4-1.9],North Africa,1.0
Chad,Female,3.3 [1.9-5.4],North Africa,3.3
Chile,Both sexes,18.1 [14.9-21.6],South America,18.1
Chile,Male,14.6 [10.4-19.3],South America,14.6
Chile,Female,21.3 [16.6-26.4],South America,21.3
China,Both sexes,1.6 [1.3-1.9],East Asia,1.6
China,Male,1.1 [0.8-1.4],East Asia,1.1
China,Female,2.1 [1.6-2.8],East Asia,2.1
Colombia,Both sexes,13.0 [10.3-15.9],South America,13.0
Colombia,Male,8.5 [5.4-12.3],South America,8.5
Colombia,Female,17.0 [12.8-21.6],South America,17.0
Comoros,Both sexes,3.2 [2.0-4.9],Southern Africa,3.2
Comoros,Male,1.2 [0.5-2.5],Southern Africa,1.2
Comoros,Female,5.1 [3.0-8.1],Southern Africa,5.1
Congo,Both sexes,4.0 [2.7-5.7],Central Africa,4.0
Congo,Male,1.7 [0.8-3.1],Central Africa,1.7
Congo,Female,6.2 [4.0-9.2],Central Africa,6.2
Cook Islands,Both sexes,40.4 [34.7-46.2],Oceania,40.4
Cook Islands,Male,34.4 [26.4-42.8],Oceania,34.4
Cook Islands,Female,46.4 [38.2-54.2],Oceania,46.4
Costa Rica,Both sexes,11.7 [8.8-14.9],Central America,11.7
Costa Rica,Male,7.8 [4.6-11.8],Central America,7.8
Costa Rica,Female,15.5 [11.0-20.9],Central America,15.5
Croatia,Both sexes,15.6 [12.3-19.3],Balkans,15.6
Croatia,Male,13.2 [9.0-18.2],Balkans,13.2
Croatia,Female,17.5 [12.9-22.8],Balkans,17.5
Cuba,Both sexes,15.0 [11.8-18.4],Caribbean,15.0
Cuba,Male,9.0 [5.6-13.2],Caribbean,9.0
Cuba,Female,20.8 [15.6-26.5],Caribbean,20.8
Cyprus,Both sexes,14.2 [10.7-18.1],Balkans,14.2
Cyprus,Male,12.5 [7.7-18.1],Balkans,12.5
Cyprus,Female,15.8 [10.8-21.5],Balkans,15.8
Czechia,Both sexes,19.6 [16.2-23.3],Eastern Europe,19.6
Czechia,Male,17.3 [12.8-22.5],Eastern Europe,17.3
Czechia,Female,21.6 [16.8-26.8],Eastern Europe,21.6
Côte d'Ivoire,Both sexes,3.8 [2.6-5.2],West Africa,3.8
Côte d'Ivoire,Male,1.7 [0.8-3.1],West Africa,1.7
Côte d'Ivoire,Female,6.3 [4.1-9.2],West Africa,6.3
Democratic People's Republic of Korea,Both sexes,3.3 [1.9-5.3],East Asia,3.3
Democratic People's Republic of Korea,Male,2.2 [0.9-4.3],East Asia,2.2
Democratic People's Republic of Korea,Female,4.1 [2.0-7.3],East Asia,4.1
Democratic Republic of the Congo,Both sexes,2.3 [1.3-3.6],Central Africa,2.3
Democratic Republic of the Congo,Male,0.9 [0.3-2.1],Central Africa,0.9
Democratic Republic of the Congo,Female,3.4 [1.8-5.8],Central Africa,3.4
Denmark,Both sexes,12.2 [9.9-14.6],Northern Europe,12.2
Denmark,Male,12.4 [9.3-15.7],Northern Europe,12.4
Denmark,Female,11.9 [8.7-15.5],Northern Europe,11.9
Djibouti,Both sexes,8.1 [5.4-11.4],East Africa,8.1
Djibouti,Male,4.2 [2.0-7.7],East Africa,4.2
Djibouti,Female,11.8 [7.2-17.4],East Africa,11.8
Dominica,Both sexes,16.4 [12.6-20.7],Caribbean,16.4
Dominica,Male,9.2 [5.3-14.2],Caribbean,9.2
Dominica,Female,23.4 [17.0-30.6],Caribbean,23.4
Dominican Republic,Both sexes,13.0 [10.2-16.0],Caribbean,13.0
Dominican Republic,Male,7.4 [4.5-11.0],Caribbean,7.4
Dominican Republic,Female,18.7 [14.0-23.7],Caribbean,18.7
Ecuador,Both sexes,10.9 [7.8-14.6],South America,10.9
Ecuador,Male,6.8 [3.5-11.5],South America,6.8
Ecuador,Female,14.9 [9.6-21.0],South America,14.9
Egypt,Both sexes,19.4 [16.1-22.8],North Africa,19.4
Egypt,Male,11.1 [7.6-15.2],North Africa,11.1
Egypt,Female,27.2 [22.1-32.6],North Africa,27.2
El Salvador,Both sexes,12.3 [9.1-16.1],Central America,12.3
El Salvador,Male,7.8 [4.3-12.4],Central America,7.8
El Salvador,Female,16.1 [11.2-21.8],Central America,16.1
Equatorial Guinea,Both sexes,3.2 [1.8-5.1],Central Africa,3.2
Equatorial Guinea,Male,1.2 [0.4-2.7],Central Africa,1.2
Equatorial Guinea,Female,5.3 [2.7-8.9],Central Africa,5.3
Eritrea,Both sexes,1.7 [1.0-2.6],East Africa,1.7
Eritrea,Male,0.6 [0.2-1.2],East Africa,0.6
Eritrea,Female,2.5 [1.4-4.3],East Africa,2.5
Estonia,Both sexes,16.4 [13.7-19.2],Eastern Europe,16.4
Estonia,Male,12.5 [9.2-16.2],Eastern Europe,12.5
Estonia,Female,19.3 [15.2-23.7],Eastern Europe,19.3
Eswatini,Both sexes,9.0 [6.1-12.5],Southern Africa,9.0
Eswatini,Male,1.9 [0.8-3.8],Southern Africa,1.9
Eswatini,Female,14.9 [9.8-21.1],Southern Africa,14.9
Ethiopia,Both sexes,1.4 [0.8-2.2],East Africa,1.4
Ethiopia,Male,0.5 [0.2-1.2],East Africa,0.5
Ethiopia,Female,2.2 [1.1-3.8],East Africa,2.2
Fiji,Both sexes,17.5 [13.1-22.3],Oceania,17.5
Fiji,Male,12.2 [7.0-18.6],Oceania,12.2
Fiji,Female,22.8 [15.7-30.2],Oceania,22.8
Finland,Both sexes,14.0 [12.1-16.1],Northern Europe,14.0
Finland,Male,13.6 [10.9-16.7],Northern Europe,13.6
Finland,Female,14.2 [11.5-17.1],Northern Europe,14.2
France,Both sexes,13.8 [11.3-16.6],Western Europe,13.8
France,Male,12.4 [9.0-16.5],Western Europe,12.4
France,Female,15.0 [11.4-19.2],Western Europe,15.0
Gabon,Both sexes,7.2 [4.6-10.2],Central Africa,7.2
Gabon,Male,3.2 [1.3-6.2],Central Africa,3.2
Gabon,Female,10.6 [6.4-16.0],Central Africa,10.6
Gambia,Both sexes,3.3 [2.2-4.8],West Africa,3.3
Gambia,Male,1.4 [0.6-2.6],West Africa,1.4
Gambia,Female,5.5 [3.3-8.2],West Africa,5.5
Georgia,Both sexes,11.9 [8.6-15.7],Eastern Europe,11.9
Georgia,Male,9.3 [5.3-14.6],Eastern Europe,9.3
Georgia,Female,14.0 [9.1-19.7],Eastern Europe,14.0
Germany,Both sexes,14.2 [12.5-16.0],Northern Europe,14.2
Germany,Male,13.9 [11.5-16.5],Northern Europe,13.9
Germany,Female,14.1 [11.9-16.5],Northern Europe,14.1
Ghana,Both sexes,4.0 [2.9-5.3],West Africa,4.0
Ghana,Male,1.2 [0.6-2.2],West Africa,1.2
Ghana,Female,6.7 [4.6-9.3],West Africa,6.7
Greece,Both sexes,16.4 [13.1-19.9],Balkans,16.4
Greece,Male,13.5 [9.3-18.5],Balkans,13.5
Greece,Female,19.0 [14.2-24.5],Balkans,19.0
Grenada,Both sexes,10.9 [7.9-14.6],Caribbean,10.9
Grenada,Male,5.3 [2.8-8.9],Caribbean,5.3
Grenada,Female,16.0 [10.7-22.2],Caribbean,16.0
Guatemala,Both sexes,10.4 [7.8-13.4],Central America,10.4
Guatemala,Male,6.2 [3.4-10.1],Central America,6.2
Guatemala,Female,14.4 [10.1-19.2],Central America,14.4
Guinea,Both sexes,2.8 [1.8-4.1],West Africa,2.8
Guinea,Male,1.1 [0.5-2.1],West Africa,1.1
Guinea,Female,4.3 [2.6-6.7],West Africa,4.3
Guinea-Bissau,Both sexes,3.0 [1.8-4.5],West Africa,3.0
Guinea-Bissau,Male,1.2 [0.5-2.3],West Africa,1.2
Guinea-Bissau,Female,4.7 [2.6-7.5],West Africa,4.7
Guyana,Both sexes,9.7 [6.8-13.2],South America,9.7
Guyana,Male,4.9 [2.5-8.4],South America,4.9
Guyana,Female,14.7 [9.6-20.9],South America,14.7
Haiti,Both sexes,8.2 [5.8-11.2],Caribbean,8.2
Haiti,Male,4.8 [2.4-8.3],Caribbean,4.8
Haiti,Female,11.3 [7.4-15.9],Caribbean,11.3
Honduras,Both sexes,10.0 [7.3-13.1],Central America,10.0
Honduras,Male,6.0 [3.2-9.9],Central America,6.0
Honduras,Female,13.9 [9.6-19.0],Central America,13.9
Hungary,Both sexes,18.0 [14.7-21.7],Eastern Europe,18.0
Hungary,Male,16.7 [12.1-21.8],Eastern Europe,16.7
Hungary,Female,18.9 [14.3-24.2],Eastern Europe,18.9
Iceland,Both sexes,13.9 [11.5-16.7],Northern Europe,13.9
Iceland,Male,13.7 [10.2-17.6],Northern Europe,13.7
Iceland,Female,14.1 [10.9-17.8],Northern Europe,14.1
India,Both sexes,1.2 [0.9-1.5],South Asia,1.2
India,Male,0.6 [0.4-0.9],South Asia,0.6
India,Female,1.7 [1.2-2.3],South Asia,1.7
Indonesia,Both sexes,1.6 [1.1-2.3],Southeast Asia,1.6
Indonesia,Male,0.7 [0.4-1.3],Southeast Asia,0.7
Indonesia,Female,2.5 [1.5-3.8],Southeast Asia,2.5
Iran (Islamic Republic of),Both sexes,13.6 [11.6-15.8],Central Asia,13.6
Iran (Islamic Republic of),Male,7.9 [5.8-10.2],Central Asia,7.9
Iran (Islamic Republic of),Female,19.6 [16.1-23.4],Central Asia,19.6
Iraq,Both sexes,20.0 [16.1-24.2],Middle East,20.0
Iraq,Male,12.8 [8.3-18.1],Middle East,12.8
Iraq,Female,26.9 [20.5-33.6],Middle East,26.9
Ireland,Both sexes,13.0 [10.2-16.1],Western Europe,13.0
Ireland,Male,12.4 [8.5-17.0],Western Europe,12.4
Ireland,Female,13.5 [9.8-17.8],Western Europe,13.5
Israel,Both sexes,19.1 [15.7-22.7],Middle East,19.1
Israel,Male,16.3 [11.8-21.5],Middle East,16.3
Israel,Female,21.6 [16.6-27.0],Middle East,21.6
Italy,Both sexes,13.2 [11.5-15.1],Southern Europe,13.2
Italy,Male,11.8 [9.5-14.4],Southern Europe,11.8
Italy,Female,14.4 [11.9-17.2],Southern Europe,14.4
Jamaica,Both sexes,13.3 [10.7-16.2],Caribbean,13.3
Jamaica,Male,6.0 [3.9-8.8],Caribbean,6.0
Jamaica,Female,20.3 [15.7-25.3],Caribbean,20.3
Japan,Both sexes,1.7 [1.4-2.0],East Asia,1.7
Japan,Male,1.4 [1.0-1.9],East Asia,1.4
Japan,Female,2.0 [1.5-2.5],East Asia,2.0
Jordan,Both sexes,22.7 [19.4-26.2],Middle East,22.7
Jordan,Male,15.0 [10.9-19.8],Middle East,15.0
Jordan,Female,31.2 [26.1-36.6],Middle East,31.2
Kazakhstan,Both sexes,12.0 [8.7-15.6],Central Asia,12.0
Kazakhstan,Male,9.7 [5.6-15.0],Central Asia,9.7
Kazakhstan,Female,13.7 [9.3-19.0],Central Asia,13.7
Kenya,Both sexes,2.4 [1.5-3.5],East Africa,2.4
Kenya,Male,0.8 [0.3-1.6],East Africa,0.8
Kenya,Female,3.8 [2.2-6.0],East Africa,3.8
Kiribati,Both sexes,29.7 [24.5-35.2],Oceania,29.7
Kiribati,Male,24.1 [17.1-31.7],Oceania,24.1
Kiribati,Female,35.6 [27.8-43.4],Oceania,35.6
Kuwait,Both sexes,27.2 [23.5-30.9],Middle East,27.2
Kuwait,Male,21.4 [16.8-26.2],Middle East,21.4
Kuwait,Female,37.5 [32.1-43.1],Middle East,37.5
Kyrgyzstan,Both sexes,8.1 [5.6-11.2],Central Asia,8.1
Kyrgyzstan,Male,6.2 [3.1-10.5],Central Asia,6.2
Kyrgyzstan,Female,9.6 [6.0-14.1],Central Asia,9.6
Lao People's Democratic Republic,Both sexes,1.1 [0.6-1.8],Southeast Asia,1.1
Lao People's Democratic Republic,Male,0.5 [0.2-1.1],Southeast Asia,0.5
Lao People's Democratic Republic,Female,1.6 [0.8-2.9],Southeast Asia,1.6
Latvia,Both sexes,18.1 [14.0-22.6],Eastern Europe,18.1
Latvia,Male,13.1 [8.2-19.0],Eastern Europe,13.1
Latvia,Female,22.0 [15.7-28.9],Eastern Europe,22.0
Lebanon,Both sexes,21.8 [17.9-26.1],Middle East,21.8
Lebanon,Male,15.7 [10.8-21.2],Middle East,15.7
Lebanon,Female,27.6 [21.6-34.0],Middle East,27.6
Lesotho,Both sexes,7.7 [5.3-10.8],Southern Africa,7.7
Lesotho,Male,1.2 [0.5-2.4],Southern Africa,1.2
Lesotho,Female,12.9 [8.5-18.3],Southern Africa,12.9
Liberia,Both sexes,5.0 [3.4-6.9],West Africa,5.0
Liberia,Male,2.4 [1.1-4.3],West Africa,2.4
Liberia,Female,7.5 [4.7-10.9],West Africa,7.5
Libya,Both sexes,20.9 [17.0-25.3],North Africa,20.9
Libya,Male,13.8 [9.2-19.3],North Africa,13.8
Libya,Female,29.3 [22.8-36.2],North Africa,29.3
Lithuania,Both sexes,20.2 [17.0-23.7],Eastern Europe,20.2
Lithuania,Male,15.1 [11.0-19.8],Eastern Europe,15.1
Lithuania,Female,24.3 [19.6-29.6],Eastern Europe,24.3
Luxembourg,Both sexes,13.5 [10.3-17.2],Western Europe,13.5
Luxembourg,Male,13.2 [8.6-18.7],Western Europe,13.2
Luxembourg,Female,13.8 [9.5-18.8],Western Europe,13.8
Madagascar,Both sexes,1.7 [1.0-2.6],Southern Africa,1.7
Madagascar,Male,0.8 [0.3-1.6],Southern Africa,0.8
Madagascar,Female,2.5 [1.3-4.2],Southern Africa,2.5
Malawi,Both sexes,1.9 [1.2-2.9],Southern Africa,1.9
Malawi,Male,0.7 [0.2-1.4],Southern Africa,0.7
Malawi,Female,3.1 [1.8-4.9],Southern Africa,3.1
Malaysia,Both sexes,4.8 [3.5-6.4],Southeast Asia,4.8
Malaysia,Male,3.0 [1.7-4.6],Southeast Asia,3.0
Malaysia,Female,6.7 [4.5-9.5],Southeast Asia,6.7
Maldives,Both sexes,2.1 [1.3-3.2],South Asia,2.1
Maldives,Male,1.0 [0.4-2.0],South Asia,1.0
Maldives,Female,3.4 [1.9-5.6],South Asia,3.4
Mali,Both sexes,2.8 [1.8-4.1],North Africa,2.8
Mali,Male,1.1 [0.5-2.2],North Africa,1.1
Mali,Female,4.2 [2.5-6.4],North Africa,4.2
Malta,Both sexes,20.9 [16.8-25.5],Southern Europe,20.9
Malta,Male,18.4 [12.8-24.8],Southern Europe,18.4
Malta,Female,23.2 [17.2-29.8],Southern Europe,23.2
Marshall Islands,Both sexes,39.8 [34.0-45.6],Oceania,39.8
Marshall Islands,Male,33.1 [24.9-41.5],Oceania,33.1
Marshall Islands,Female,46.9 [38.9-54.9],Oceania,46.9
Mauritania,Both sexes,5.0 [3.3-7.0],North Africa,5.0
Mauritania,Male,1.9 [0.9-3.6],North Africa,1.9
Mauritania,Female,7.7 [4.8-11.4],North Africa,7.7
Mauritius,Both sexes,5.7 [4.0-7.8],Southern Africa,5.7
Mauritius,Male,2.6 [1.4-4.5],Southern Africa,2.6
Mauritius,Female,8.5 [5.7-12.1],Southern Africa,8.5
Mexico,Both sexes,17.9 [15.2-20.8],North America,17.9
Mexico,Male,13.3 [9.9-17.2],North America,13.3
Mexico,Female,22.0 [17.9-26.4],North America,22.0
Micronesia (Federated States of),Both sexes,30.9 [25.8-36.4],Oceania,30.9
Micronesia (Federated States of),Male,24.1 [17.3-31.8],Oceania,24.1
Micronesia (Federated States of),Female,37.9 [30.2-45.6],Oceania,37.9
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,9.9 [7.3-12.9],Central Asia,9.9
Mongolia,Male,7.0 [4.0-11.0],Central Asia,7.0
Mongolia,Female,12.5 [8.3-17.4],Central Asia,12.5
Montenegro,Both sexes,13.2 [9.6-17.3],Balkans,13.2
Montenegro,Male,11.2 [6.5-16.9],Balkans,11.2
Montenegro,Female,15.0 [9.8-21.1],Balkans,15.0
Morocco,Both sexes,13.9 [10.6-17.4],North Africa,13.9
Morocco,Male,8.1 [4.7-12.2],North Africa,8.1
Morocco,Female,19.0 [13.9-24.6],North Africa,19.0
Mozambique,Both sexes,2.7 [1.7-4.0],Southern Africa,2.7
Mozambique,Male,1.0 [0.4-2.0],Southern Africa,1.0
Mozambique,Female,4.0 [2.3-6.3],Southern Africa,4.0
Myanmar,Both sexes,1.5 [0.9-2.3],Southeast Asia,1.5
Myanmar,Male,0.8 [0.4-1.5],Southeast Asia,0.8
Myanmar,Female,2.2 [1.2-3.6],Southeast Asia,2.2
Namibia,Both sexes,7.6 [5.2-10.3],Southern Africa,7.6
Namibia,Male,2.0 [0.9-3.7],Southern Africa,2.0
Namibia,Female,12.4 [8.3-17.4],Southern Africa,12.4
Nauru,Both sexes,52.5 [48.0-57.2],Oceania,52.5
Nauru,Male,47.7 [41.2-54.5],Oceania,47.7
Nauru,Female,57.6 [51.2-63.8],Oceania,57.6
Nepal,Both sexes,1.0 [0.6-1.6],South Asia,1.0
Nepal,Male,0.6 [0.3-1.1],South Asia,0.6
Nepal,Female,1.5 [0.8-2.5],South Asia,1.5
Netherlands,Both sexes,10.5 [8.5-12.6],Western Europe,10.5
Netherlands,Male,9.3 [6.7-12.3],Western Europe,9.3
Netherlands,Female,11.6 [8.9-14.6],Western Europe,11.6
New Zealand,Both sexes,18.3 [15.7-21.1],Oceania,18.3
New Zealand,Male,16.9 [13.2-21.0],Oceania,16.9
New Zealand,Female,19.7 [16.1-23.5],Oceania,19.7
Nicaragua,Both sexes,13.0 [10.0-16.5],Central America,13.0
Nicaragua,Male,8.4 [4.7-13.1],Central America,8.4
Nicaragua,Female,17.4 [12.7-22.7],Central America,17.4
Niger,Both sexes,1.9 [1.2-2.9],West Africa,1.9
Niger,Male,0.7 [0.3-1.5],West Africa,0.7
Niger,Female,3.0 [1.7-4.8],West Africa,3.0
Nigeria,Both sexes,2.9 [2.0-3.8],West Africa,2.9
Nigeria,Male,1.2 [0.6-1.9],West Africa,1.2
Nigeria,Female,4.5 [3.0-6.4],West Africa,4.5
Niue,Both sexes,33.2 [27.4-39.2],Oceania,33.2
Niue,Male,26.5 [18.3-35.3],Oceania,26.5
Niue,Female,40.0 [31.9-48.3],Oceania,40.0
Norway,Both sexes,13.4 [11.3-15.8],Northern Europe,13.4
Norway,Male,12.2 [9.2-15.4],Northern Europe,12.2
Norway,Female,14.5 [11.5-17.8],Northern Europe,14.5
Oman,Both sexes,14.3 [11.5-17.4],Middle East,14.3
Oman,Male,10.3 [7.0-14.2],Middle East,10.3
Oman,Female,21.2 [16.2-26.6],Middle East,21.2
Pakistan,Both sexes,2.9 [2.0-4.0],South Asia,2.9
Pakistan,Male,1.7 [0.9-2.9],South Asia,1.7
Pakistan,Female,4.2 [2.7-6.4],South Asia,4.2
Palau,Both sexes,41.6 [35.6-47.6],Oceania,41.6
Palau,Male,35.5 [27.2-44.2],Oceania,35.5
Palau,Female,47.9 [39.5-56.2],Oceania,47.9
Panama,Both sexes,11.8 [8.7-15.2],Central America,11.8
Panama,Male,7.7 [4.5-11.9],Central America,7.7
Panama,Female,15.8 [10.8-21.6],Central America,15.8
Papua New Guinea,Both sexes,11.0 [7.4-15.4],Oceania,11.0
Papua New Guinea,Male,7.6 [3.6-13.2],Oceania,7.6
Papua New Guinea,Female,14.4 [8.6-21.3],Oceania,14.4
Paraguay,Both sexes,9.7 [6.6-13.3],South America,9.7
Paraguay,Male,7.2 [3.7-12.1],South America,7.2
Paraguay,Female,12.1 [7.4-18.1],South America,12.1
Peru,Both sexes,11.6 [9.0-14.4],South America,11.6
Peru,Male,7.5 [4.6-11.1],South America,7.5
Peru,Female,15.5 [11.5-20.0],South America,15.5
Philippines,Both sexes,2.5 [1.8-3.4],Southeast Asia,2.5
Philippines,Male,1.6 [0.9-2.7],Southeast Asia,1.6
Philippines,Female,3.3 [2.2-4.7],Southeast Asia,3.3
Poland,Both sexes,15.9 [13.7-18.3],Eastern Europe,15.9
Poland,Male,13.7 [10.7-17.1],Eastern Europe,13.7
Poland,Female,17.6 [14.4-21.2],Eastern Europe,17.6
Portugal,Both sexes,11.2 [8.7-13.8],Southern Europe,11.2
Portugal,Male,9.3 [6.5-12.6],Southern Europe,9.3
Portugal,Female,12.7 [9.0-17.0],Southern Europe,12.7
Qatar,Both sexes,23.0 [18.7-27.9],Middle East,23.0
Qatar,Male,19.0 [13.6-25.2],Middle East,19.0
Qatar,Female,33.3 [26.7-40.0],Middle East,33.3
Republic of Korea,Both sexes,2.2 [1.6-2.9],East Asia,2.2
Republic of Korea,Male,1.6 [1.0-2.4],East Asia,1.6
Republic of Korea,Female,2.8 [1.9-3.9],East Asia,2.8
Republic of Moldova,Both sexes,12.9 [9.6-16.9],Eastern Europe,12.9
Republic of Moldova,Male,8.6 [4.9-13.4],Eastern Europe,8.6
Republic of Moldova,Female,16.4 [11.2-22.4],Eastern Europe,16.4
Republic of North Macedonia,Both sexes,15.3 [11.4-19.6],Balkans,15.3
Republic of North Macedonia,Male,13.4 [8.2-19.6],Balkans,13.4
Republic of North Macedonia,Female,17.1 [11.8-23.3],Balkans,17.1
Romania,Both sexes,14.4 [11.2-17.8],Eastern Europe,14.4
Romania,Male,12.6 [8.5-17.7],Eastern Europe,12.6
Romania,Female,15.9 [11.4-20.9],Eastern Europe,15.9
