Country,Sex,Obesity (%),Region,BMI
Cambodia,Male,0.1 [0.0-0.4],Southeast Asia,0.1
Cambodia,Female,0.4 [0.1-1.0],Southeast Asia,0.4
Cameroon,Both sexes,1.3 [0.6-2.5],Central Africa,1.3
Cameroon,Male,0.4 [0.1-1.2],Central Africa,0.4
Cameroon,Female,2.2 [0.8-4.4],Central Africa,2.2
Canada,Both sexes,9.8 [7.2-13.0],North America,9.8
Canada,Male,8.8 [5.3-13.2],North America,8.8
Canada,Female,10.8 [7.0-15.2],North America,10.8
Central African Republic,Both sexes,1.2 [0.5-2.5],Central Africa,1.2
Central African Republic,Male,0.4 [0.1-1.2],Central Africa,0.4
Central African Republic,Female,1.9 [0.6-4.4],Central Africa,1.9
Chad,Both sexes,0.7 [0.3-1.5],North Africa,0.7
Chad,Male,0.3 [0.1-0.8],North Africa,0.3
Chad,Female,1.1 [0.3-2.6],North Africa,1.1
Chile,Both sexes,11.2 [7.5-15.7],South America,11.2
Chile,Male,7.8 [3.8-13.4],South America,7.8
Chile,Female,14.2 [8.4-21.3],South America,14.2
China,Both sexes,0.5 [0.2-0.9],East Asia,0.5
China,Male,0.2 [0.1-0.5],East Asia,0.2
China,Female,0.7 [0.3-1.5],East Asia,0.7
Colombia,Both sexes,6.6 [3.9-10.1],South America,6.6
Colombia,Male,3.3 [1.3-6.6],South America,3.3
Colombia,Female,9.6 [5.0-15.8],South America,9.6
Comoros,Both sexes,1.2 [0.5-2.5],Southern Africa,1.2
Comoros,Male,0.4 [0.1-1.2],Southern Africa,0.4
Comoros,Female,2.0 [0.7-4.4],Southern Africa,2.0
Congo,Both sexes,1.5 [0.7-2.9],Central Africa,1.5
Congo,Male,0.5 [0.1-1.3],Central Africa,0.5
Congo,Female,2.5 [1.0-5.0],Central Africa,2.5
Cook Islands,Both sexes,28.0 [21.3-35.5],Oceania,28.0
Cook Islands,Male,21.6 [12.7-32.0],Oceania,21.6
Cook Islands,Female,34.5 [24.5-45.3],Oceania,34.5
Costa Rica,Both sexes,5.2 [2.9-8.3],Central America,5.2
Costa Rica,Male,2.8 [1.0-6.0],Central America,2.8
Costa Rica,Female,7.7 [3.6-13.5],Central America,7.7
Croatia,Both sexes,9.2 [5.7-13.8],Balkans,9.2
Croatia,Male,6.2 [2.8-11.5],Balkans,6.2
Croatia,Female,11.5 [6.1-19.1],Balkans,11.5
Cuba,Both sexes,7.8 [4.8-11.5],Caribbean,7.8
Cuba,Male,3.5 [1.4-6.6],Caribbean,3.5
Cuba,Female,12.1 [6.8-18.9],Caribbean,12.1
Cyprus,Both sexes,5.5 [3.1-8.9],Balkans,5.5
Cyprus,Male,4.1 [1.6-8.2],Balkans,4.1
Cyprus,Female,6.9 [3.1-12.1],Balkans,6.9
Czechia,Both sexes,13.8 [9.5-18.9],Eastern Europe,13.8
Czechia,Male,10.0 [5.5-16.3],Eastern Europe,10.0
Czechia,Female,17.1 [10.6-24.9],Eastern Europe,17.1
Côte d'Ivoire,Both sexes,1.4 [0.6-2.7],West Africa,1.4
Côte d'Ivoire,Male,0.5 [0.1-1.4],West Africa,0.5
Côte d'Ivoire,Female,2.5 [1.0-5.0],West Africa,2.5
Democratic People's Republic of Korea,Both sexes,1.8 [0.8-3.5],East Asia,1.8
Democratic People's Republic of Korea,Male,0.8 [0.2-2.1],East Asia,0.8
Democratic People's Republic of Korea,Female,2.4 [0.8-5.3],East Asia,2.4
Democratic Republic of the Congo,Both sexes,0.9 [0.3-1.9],Central Africa,0.9
Democratic Republic of the Congo,Male,0.3 [0.1-0.9],Central Africa,0.3
Democratic Republic of the Congo,Female,1.4 [0.4-3.2],Central Africa,1.4
Denmark,Both sexes,7.2 [5.1-9.7],Northern Europe,7.2
Denmark,Male,6.3 [3.9-9.3],Northern Europe,6.3
Denmark,Female,7.9 [4.8-12.1],Northern Europe,7.9
Djibouti,Both sexes,4.0 [2.0-7.0],East Africa,4.0
Djibouti,Male,1.5 [0.4-4.0],East Africa,1.5
Djibouti,Female,6.4 [2.7-11.7],East Africa,6.4
Dominica,Both sexes,6.6 [3.7-10.4],Caribbean,6.6
Dominica,Male,2.6 [0.9-5.7],Caribbean,2.6
Dominica,Female,10.3 [5.3-17.3],Caribbean,10.3
Dominican Republic,Both sexes,5.8 [3.4-8.9],Caribbean,5.8
Dominican Republic,Male,2.5 [0.9-5.3],Caribbean,2.5
Dominican Republic,Female,9.3 [5.0-15.2],Caribbean,9.3
Ecuador,Both sexes,5.0 [2.5-8.6],South America,5.0
Ecuador,Male,2.4 [0.7-5.5],South America,2.4
Ecuador,Female,7.5 [3.1-14.1],South America,7.5
Egypt,Both sexes,12.0 [7.8-16.8],North Africa,12.0
Egypt,Male,5.5 [2.5-9.9],North Africa,5.5
Egypt,Female,17.9 [10.7-26.6],North Africa,17.9
El Salvador,Both sexes,5.8 [3.0-9.5],Central America,5.8
El Salvador,Male,2.9 [1.0-6.5],Central America,2.9
El Salvador,Female,8.4 [3.8-14.9],Central America,8.4
Equatorial Guinea,Both sexes,1.3 [0.5-2.8],Central Africa,1.3
Equatorial Guinea,Male,0.4 [0.1-1.2],Central Africa,0.4
Equatorial Guinea,Female,2.1 [0.7-4.7],Central Africa,2.1
Eritrea,Both sexes,0.6 [0.2-1.4],East Africa,0.6
Eritrea,Male,0.2 [0.0-0.6],East Africa,0.2
Eritrea,Female,1.0 [0.3-2.3],East Africa,1.0
Estonia,Both sexes,12.7 [8.4-17.8],Eastern Europe,12.7
Estonia,Male,7.2 [3.8-12.3],Eastern Europe,7.2
Estonia,Female,16.6 [10.0-25.0],Eastern Europe,16.6
Eswatini,Both sexes,3.6 [1.6-7.2],Southern Africa,3.6
Eswatini,Male,0.5 [0.1-1.6],Southern Africa,0.5
Eswatini,Female,6.2 [2.5-12.4],Southern Africa,6.2
Ethiopia,Both sexes,0.5 [0.2-1.1],East Africa,0.5
Ethiopia,Male,0.2 [0.0-0.6],East Africa,0.2
Ethiopia,Female,0.8 [0.2-2.0],East Africa,0.8
Fiji,Both sexes,9.5 [5.4-14.9],Oceania,9.5
Fiji,Male,5.8 [2.1-12.0],Oceania,5.8
Fiji,Female,13.3 [6.4-22.8],Oceania,13.3
Finland,Both sexes,6.9 [5.0-9.2],Northern Europe,6.9
Finland,Male,5.7 [3.4-8.7],Northern Europe,5.7
Finland,Female,7.8 [5.0-11.1],Northern Europe,7.8
France,Both sexes,8.8 [6.0-12.2],Western Europe,8.8
France,Male,6.7 [3.6-11.0],Western Europe,6.7
France,Female,10.7 [6.3-16.3],Western Europe,10.7
Gabon,Both sexes,1.8 [0.7-3.5],Central Africa,1.8
Gabon,Male,0.5 [0.1-1.5],Central Africa,0.5
Gabon,Female,2.9 [1.0-6.0],Central Africa,2.9
Gambia,Both sexes,0.9 [0.4-1.8],West Africa,0.9
Gambia,Male,0.3 [0.1-0.9],West Africa,0.3
Gambia,Female,1.6 [0.6-3.6],West Africa,1.6
Georgia,Both sexes,6.5 [3.5-10.4],Eastern Europe,6.5
Georgia,Male,4.3 [1.7-9.1],Eastern Europe,4.3
Georgia,Female,8.0 [3.6-14.3],Eastern Europe,8.0
Germany,Both sexes,9.0 [6.7-11.5],Northern Europe,9.0
Germany,Male,7.6 [4.8-11.1],Northern Europe,7.6
Germany,Female,9.8 [6.6-13.7],Northern Europe,9.8
Ghana,Both sexes,1.5 [0.7-2.8],West Africa,1.5
Ghana,Male,0.4 [0.1-1.0],West Africa,0.4
Ghana,Female,2.7 [1.1-5.1],West Africa,2.7
Greece,Both sexes,9.8 [6.5-13.9],Balkans,9.8
Greece,Male,6.8 [3.4-11.6],Balkans,6.8
Greece,Female,12.6 [7.3-19.5],Balkans,12.6
Grenada,Both sexes,5.9 [3.2-9.9],Caribbean,5.9
Grenada,Male,2.2 [0.7-5.0],Caribbean,2.2
Grenada,Female,8.8 [4.2-15.7],Caribbean,8.8
Guatemala,Both sexes,5.1 [2.7-8.3],Central America,5.1
Guatemala,Male,2.5 [0.8-5.5],Central America,2.5
Guatemala,Female,7.7 [3.5-13.7],Central America,7.7
Guinea,Both sexes,0.9 [0.4-1.8],West Africa,0.9
Guinea,Male,0.3 [0.1-0.8],West Africa,0.3
Guinea,Female,1.4 [0.5-3.2],West Africa,1.4
Guinea-Bissau,Both sexes,0.9 [0.3-1.9],West Africa,0.9
Guinea-Bissau,Male,0.3 [0.1-0.9],West Africa,0.3
Guinea-Bissau,Female,1.5 [0.5-3.3],West Africa,1.5
Guyana,Both sexes,5.1 [2.7-8.4],South America,5.1
Guyana,Male,2.0 [0.7-4.6],South America,2.0
Guyana,Female,8.1 [3.7-14.4],South America,8.1
Haiti,Both sexes,3.2 [1.5-5.7],Caribbean,3.2
Haiti,Male,1.5 [0.4-3.7],Caribbean,1.5
Haiti,Female,4.7 [1.9-9.4],Caribbean,4.7
Honduras,Both sexes,4.3 [2.2-7.3],Central America,4.3
Honduras,Male,2.0 [0.6-4.9],Central America,2.0
Honduras,Female,6.5 [2.8-12.1],Central America,6.5
Hungary,Both sexes,12.6 [8.7-17.5],Eastern Europe,12.6
Hungary,Male,9.8 [5.3-16.0],Eastern Europe,9.8
Hungary,Female,15.1 [9.1-22.7],Eastern Europe,15.1
Iceland,Both sexes,8.4 [6.1-11.2],Northern Europe,8.4
Iceland,Male,7.2 [4.3-11.0],Northern Europe,7.2
Iceland,Female,9.6 [6.2-13.9],Northern Europe,9.6
India,Both sexes,0.3 [0.2-0.6],South Asia,0.3
India,Male,0.2 [0.1-0.4],South Asia,0.2
India,Female,0.5 [0.2-1.1],South Asia,0.5
Indonesia,Both sexes,0.4 [0.2-0.9],Southeast Asia,0.4
Indonesia,Male,0.1 [0.0-0.4],Southeast Asia,0.1
Indonesia,Female,0.7 [0.2-1.6],Southeast Asia,0.7
Iran (Islamic Republic of),Both sexes,6.5 [4.0-9.8],Central Asia,6.5
Iran (Islamic Republic of),Male,2.8 [1.2-5.3],Central Asia,2.8
Iran (Islamic Republic of),Female,10.4 [5.6-16.8],Central Asia,10.4
Iraq,Both sexes,11.4 [7.5-16.3],Middle East,11.4
Iraq,Male,5.7 [2.5-10.5],Middle East,5.7
Iraq,Female,17.2 [10.3-25.9],Middle East,17.2
Ireland,Both sexes,6.4 [4.0-9.3],Western Europe,6.4
Ireland,Male,5.8 [2.8-10.2],Western Europe,5.8
Ireland,Female,6.9 [3.7-11.2],Western Europe,6.9
Israel,Both sexes,12.9 [9.0-17.4],Middle East,12.9
Israel,Male,9.3 [5.1-14.9],Middle East,9.3
Israel,Female,16.4 [10.3-23.8],Middle East,16.4
Italy,Both sexes,8.4 [6.0-11.3],Southern Europe,8.4
Italy,Male,6.4 [3.6-10.0],Southern Europe,6.4
Italy,Female,10.1 [6.5-14.8],Southern Europe,10.1
Jamaica,Both sexes,6.9 [4.2-10.5],Caribbean,6.9
Jamaica,Male,2.3 [0.9-4.7],Caribbean,2.3
Jamaica,Female,11.0 [6.1-17.7],Caribbean,11.0
Japan,Both sexes,1.0 [0.7-1.5],East Asia,1.0
Japan,Male,0.6 [0.3-1.0],East Asia,0.6
Japan,Female,1.4 [0.9-2.2],East Asia,1.4
Jordan,Both sexes,12.3 [8.3-17.1],Middle East,12.3
Jordan,Male,6.2 [2.9-11.0],Middle East,6.2
Jordan,Female,18.5 [11.4-27.0],Middle East,18.5
Kazakhstan,Both sexes,6.7 [3.8-10.6],Central Asia,6.7
Kazakhstan,Male,4.7 [1.9-9.3],Central Asia,4.7
Kazakhstan,Female,8.1 [3.8-14.2],Central Asia,8.1
Kenya,Both sexes,0.8 [0.3-1.7],East Africa,0.8
Kenya,Male,0.2 [0.0-0.8],East Africa,0.2
Kenya,Female,1.4 [0.4-3.2],East Africa,1.4
Kiribati,Both sexes,15.9 [10.6-22.1],Oceania,15.9
Kiribati,Male,11.9 [5.9-20.4],Oceania,11.9
Kiribati,Female,20.2 [11.8-30.3],Oceania,20.2
Kuwait,Both sexes,18.6 [13.8-24.1],Middle East,18.6
Kuwait,Male,11.8 [6.8-18.3],Middle East,11.8
Kuwait,Female,28.0 [19.3-37.5],Middle East,28.0
Kyrgyzstan,Both sexes,4.5 [2.3-7.7],Central Asia,4.5
Kyrgyzstan,Male,3.0 [1.0-6.7],Central Asia,3.0
Kyrgyzstan,Female,5.6 [2.3-10.8],Central Asia,5.6
Lao People's Democratic Republic,Both sexes,0.3 [0.1-0.7],Southeast Asia,0.3
Lao People's Democratic Republic,Male,0.1 [0.0-0.4],Southeast Asia,0.1
Lao People's Democratic Republic,Female,0.5 [0.1-1.2],Southeast Asia,0.5
Latvia,Both sexes,13.4 [8.4-19.5],Eastern Europe,13.4
Latvia,Male,7.1 [3.2-13.0],Eastern Europe,7.1
Latvia,Female,18.0 [10.1-27.8],Eastern Europe,18.0
Lebanon,Both sexes,11.1 [7.3-15.9],Middle East,11.1
Lebanon,Male,6.3 [2.9-11.5],Middle East,6.3
Lebanon,Female,15.9 [9.3-24.4],Middle East,15.9
Lesotho,Both sexes,3.6 [1.5-6.8],Southern Africa,3.6
Lesotho,Male,0.4 [0.1-1.2],Southern Africa,0.4
Lesotho,Female,5.8 [2.4-11.4],Southern Africa,5.8
Liberia,Both sexes,1.3 [0.6-2.5],West Africa,1.3
Liberia,Male,0.5 [0.1-1.4],West Africa,0.5
Liberia,Female,2.2 [0.8-4.5],West Africa,2.2
Libya,Both sexes,10.3 [6.5-15.0],North Africa,10.3
Libya,Male,5.0 [2.2-9.8],North Africa,5.0
Libya,Female,16.3 [9.1-25.0],North Africa,16.3
Lithuania,Both sexes,12.9 [8.7-18.3],Eastern Europe,12.9
Lithuania,Male,7.1 [3.5-12.3],Eastern Europe,7.1
Lithuania,Female,17.4 [10.8-26.2],Eastern Europe,17.4
Luxembourg,Both sexes,7.9 [5.1-11.2],Western Europe,7.9
Luxembourg,Male,6.7 [3.3-11.4],Western Europe,6.7
Luxembourg,Female,8.9 [5.0-13.9],Western Europe,8.9
Madagascar,Both sexes,0.5 [0.2-1.2],Southern Africa,0.5
Madagascar,Male,0.2 [0.0-0.7],Southern Africa,0.2
Madagascar,Female,0.9 [0.2-2.1],Southern Africa,0.9
Malawi,Both sexes,0.7 [0.2-1.5],Southern Africa,0.7
Malawi,Male,0.2 [0.0-0.7],Southern Africa,0.2
Malawi,Female,1.1 [0.3-2.6],Southern Africa,1.1
Malaysia,Both sexes,1.4 [0.7-2.5],Southeast Asia,1.4
Malaysia,Male,0.7 [0.2-1.5],Southeast Asia,0.7
Malaysia,Female,2.2 [0.9-4.3],Southeast Asia,2.2
Maldives,Both sexes,0.5 [0.2-1.1],South Asia,0.5
Maldives,Male,0.2 [0.0-0.6],South Asia,0.2
Maldives,Female,1.0 [0.3-2.3],South Asia,1.0
Mali,Both sexes,0.9 [0.4-1.8],North Africa,0.9
Mali,Male,0.3 [0.1-1.0],North Africa,0.3
Mali,Female,1.4 [0.5-3.1],North Africa,1.4
Malta,Both sexes,15.6 [11.0-21.0],Southern Europe,15.6
Malta,Male,11.7 [6.3-18.7],Southern Europe,11.7
Malta,Female,19.0 [12.0-27.4],Southern Europe,19.0
Marshall Islands,Both sexes,27.0 [20.2-34.4],Oceania,27.0
Marshall Islands,Male,20.1 [11.6-30.6],Oceania,20.1
Marshall Islands,Female,34.5 [24.1-45.3],Oceania,34.5
Mauritania,Both sexes,1.2 [0.5-2.4],North Africa,1.2
Mauritania,Male,0.3 [0.1-1.0],North Africa,0.3
Mauritania,Female,1.9 [0.7-4.2],North Africa,1.9
Mauritius,Both sexes,3.0 [1.5-5.1],Southern Africa,3.0
Mauritius,Male,1.1 [0.3-2.6],Southern Africa,1.1
Mauritius,Female,4.6 [2.1-8.4],Southern Africa,4.6
Mexico,Both sexes,9.5 [6.2-13.5],North America,9.5
Mexico,Male,5.7 [2.8-10.0],North America,5.7
Mexico,Female,13.0 [7.5-19.5],North America,13.0
Micronesia (Federated States of),Both sexes,18.9 [12.8-25.7],Oceania,18.9
Micronesia (Federated States of),Male,13.3 [6.6-22.6],Oceania,13.3
Micronesia (Federated States of),Female,24.6 [15.3-35.7],Oceania,24.6
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,4.8 [2.5-8.0],Central Asia,4.8
Mongolia,Male,2.8 [1.0-6.0],Central Asia,2.8
Mongolia,Female,6.7 [2.8-12.4],Central Asia,6.7
Montenegro,Both sexes,6.1 [3.2-10.2],Balkans,6.1
Montenegro,Male,4.0 [1.4-8.7],Balkans,4.0
Montenegro,Female,7.8 [3.4-14.6],Balkans,7.8
Morocco,Both sexes,6.5 [3.6-10.5],North Africa,6.5
Morocco,Male,2.9 [1.0-6.1],North Africa,2.9
Morocco,Female,9.6 [4.7-16.8],North Africa,9.6
Mozambique,Both sexes,0.7 [0.2-1.5],Southern Africa,0.7
Mozambique,Male,0.2 [0.0-0.7],Southern Africa,0.2
Mozambique,Female,1.1 [0.3-2.6],Southern Africa,1.1
Myanmar,Both sexes,0.5 [0.2-1.1],Southeast Asia,0.5
Myanmar,Male,0.2 [0.1-0.6],Southeast Asia,0.2
Myanmar,Female,0.8 [0.3-1.9],Southeast Asia,0.8
Namibia,Both sexes,3.4 [1.6-6.2],Southern Africa,3.4
Namibia,Male,0.7 [0.1-1.8],Southern Africa,0.7
Namibia,Female,6.0 [2.6-11.3],Southern Africa,6.0
Nauru,Both sexes,44.5 [38.0-51.1],Oceania,44.5
Nauru,Male,38.2 [28.6-47.7],Oceania,38.2
Nauru,Female,51.4 [41.9-60.7],Oceania,51.4
Nepal,Both sexes,0.3 [0.1-0.6],South Asia,0.3
Nepal,Male,0.1 [0.0-0.4],South Asia,0.1
Nepal,Female,0.4 [0.1-1.2],South Asia,0.4
Netherlands,Both sexes,5.5 [3.7-7.7],Western Europe,5.5
Netherlands,Male,4.1 [2.1-7.0],Western Europe,4.1
Netherlands,Female,6.7 [4.1-10.3],Western Europe,6.7
New Zealand,Both sexes,10.9 [7.9-14.2],Oceania,10.9
New Zealand,Male,9.4 [5.7-14.1],Oceania,9.4
New Zealand,Female,12.3 [8.1-17.5],Oceania,12.3
Nicaragua,Both sexes,7.0 [4.2-10.7],Central America,7.0
Nicaragua,Male,3.6 [1.3-7.8],Central America,3.6
Nicaragua,Female,10.1 [5.3-16.5],Central America,10.1
Niger,Both sexes,0.7 [0.2-1.4],West Africa,0.7
Niger,Male,0.2 [0.0-0.7],West Africa,0.2
Niger,Female,1.0 [0.3-2.4],West Africa,1.0
Nigeria,Both sexes,0.9 [0.4-1.7],West Africa,0.9
Nigeria,Male,0.3 [0.1-0.8],West Africa,0.3
Nigeria,Female,1.5 [0.6-3.0],West Africa,1.5
Niue,Both sexes,18.9 [12.4-26.3],Oceania,18.9
Niue,Male,13.6 [6.2-23.8],Oceania,13.6
Niue,Female,24.4 [14.3-36.0],Oceania,24.4
Norway,Both sexes,7.4 [5.7-9.4],Northern Europe,7.4
Norway,Male,5.6 [3.6-8.2],Northern Europe,5.6
Norway,Female,9.1 [6.4-12.2],Northern Europe,9.1
Oman,Both sexes,5.1 [2.8-8.4],Middle East,5.1
Oman,Male,2.3 [0.8-5.0],Middle East,2.3
Oman,Female,7.5 [3.5-13.4],Middle East,7.5
Pakistan,Both sexes,1.0 [0.5-1.8],South Asia,1.0
Pakistan,Male,0.5 [0.1-1.2],South Asia,0.5
Pakistan,Female,1.6 [0.6-3.2],South Asia,1.6
Palau,Both sexes,28.3 [21.3-35.7],Oceania,28.3
Palau,Male,21.7 [12.9-32.5],Oceania,21.7
Palau,Female,35.4 [24.9-46.5],Oceania,35.4
Panama,Both sexes,6.0 [3.4-9.5],Central America,6.0
Panama,Male,3.2 [1.1-6.7],Central America,3.2
Panama,Female,8.9 [4.3-15.1],Central America,8.9
Papua New Guinea,Both sexes,5.0 [2.3-9.2],Oceania,5.0
Papua New Guinea,Male,3.2 [0.8-8.2],Oceania,3.2
Papua New Guinea,Female,6.9 [2.5-13.7],Oceania,6.9
Paraguay,Both sexes,4.2 [2.1-7.3],South America,4.2
Paraguay,Male,2.6 [0.8-5.9],South America,2.6
Paraguay,Female,5.6 [2.2-10.9],South America,5.6
Peru,Both sexes,6.3 [3.7-9.8],South America,6.3
Peru,Male,3.2 [1.2-6.6],South America,3.2
Peru,Female,9.3 [4.7-15.6],South America,9.3
Philippines,Both sexes,0.7 [0.3-1.3],Southeast Asia,0.7
Philippines,Male,0.4 [0.1-0.9],Southeast Asia,0.4
Philippines,Female,1.0 [0.4-2.0],Southeast Asia,1.0
Poland,Both sexes,10.7 [7.4-14.8],Eastern Europe,10.7
Poland,Male,7.4 [4.0-12.2],Eastern Europe,7.4
Poland,Female,13.3 [8.1-20.0],Eastern Europe,13.3
Portugal,Both sexes,5.4 [3.2-8.3],Southern Europe,5.4
Portugal,Male,3.8 [1.7-6.9],Southern Europe,3.8
Portugal,Female,6.8 [3.4-11.5],Southern Europe,6.8
Qatar,Both sexes,15.8 [11.0-21.8],Middle East,15.8
Qatar,Male,11.3 [5.9-18.6],Middle East,11.3
Qatar,Female,26.2 [17.3-36.3],Middle East,26.2
Republic of Korea,Both sexes,0.6 [0.3-1.0],East Asia,0.6
Republic of Korea,Male,0.3 [0.1-0.6],East Asia,0.3
Republic of Korea,Female,0.8 [0.3-1.6],East Asia,0.8
Republic of Moldova,Both sexes,7.5 [4.1-12.6],Eastern Europe,7.5
Republic of Moldova,Male,3.5 [1.2-7.5],Eastern Europe,3.5
Republic of Moldova,Female,10.6 [4.9-19.1],Eastern Europe,10.6
Republic of North Macedonia,Both sexes,9.2 [5.5-14.1],Balkans,9.2
Republic of North Macedonia,Male,6.6 [2.8-12.3],Balkans,6.6
Republic of North Macedonia,Female,11.8 [6.1-19.9],Balkans,11.8
Romania,Both sexes,8.3 [5.1-12.6],Eastern Europe,8.3
Romania,Male,5.9 [2.5-11.0],Eastern Europe,5.9
Romania,Female,10.4 [5.3-17.6],Eastern Europe,10.4
