Country,Sex,Obesity (%),Region,BMI
Kiribati,Female,42.9 [35.4-50.3],Oceania,42.9
Kuwait,Both sexes,31.0 [27.7-34.4],Middle East,31.0
Kuwait,Male,25.6 [21.3-30.1],Middle East,25.6
Kuwait,Female,40.6 [35.7-45.5],Middle East,40.6
Kyrgyzstan,Both sexes,10.6 [7.8-13.9],Central Asia,10.6
Kyrgyzstan,Male,8.5 [4.8-13.2],Central Asia,8.5
Kyrgyzstan,Female,12.3 [8.4-17.0],Central Asia,12.3
Lao People's Democratic Republic,Both sexes,2.1 [1.3-3.2],Southeast Asia,2.1
Lao People's Democratic Republic,Male,1.2 [0.5-2.1],Southeast Asia,1.2
Lao People's Democratic Republic,Female,3.0 [1.7-4.8],Southeast Asia,3.0
Latvia,Both sexes,20.0 [15.8-24.4],Eastern Europe,20.0
Latvia,Male,16.1 [10.8-22.2],Eastern Europe,16.1
Latvia,Female,23.0 [16.9-29.7],Eastern Europe,23.0
Lebanon,Both sexes,25.6 [21.7-29.7],Middle East,25.6
Lebanon,Male,20.0 [14.8-25.7],Middle East,20.0
Lebanon,Female,31.3 [25.6-37.6],Middle East,31.3
Lesotho,Both sexes,11.2 [8.4-14.4],Southern Africa,11.2
Lesotho,Male,2.1 [1.0-3.8],Southern Africa,2.1
Lesotho,Female,18.2 [13.5-23.7],Southern Africa,18.2
Liberia,Both sexes,6.1 [4.4-8.1],West Africa,6.1
Liberia,Male,3.0 [1.5-5.2],West Africa,3.0
Liberia,Female,9.0 [6.1-12.5],West Africa,9.0
Libya,Both sexes,25.0 [21.0-29.3],North Africa,25.0
Libya,Male,17.6 [12.6-23.2],North Africa,17.6
Libya,Female,33.1 [26.7-39.6],North Africa,33.1
Lithuania,Both sexes,22.4 [19.1-25.9],Eastern Europe,22.4
Lithuania,Male,18.4 [13.9-23.4],Eastern Europe,18.4
Lithuania,Female,25.5 [20.7-30.5],Eastern Europe,25.5
Luxembourg,Both sexes,17.1 [13.5-21.0],Western Europe,17.1
Luxembourg,Male,17.4 [12.2-23.5],Western Europe,17.4
Luxembourg,Female,16.6 [11.8-21.9],Western Europe,16.6
Madagascar,Both sexes,2.7 [1.7-3.8],Southern Africa,2.7
Madagascar,Male,1.4 [0.6-2.5],Southern Africa,1.4
Madagascar,Female,3.9 [2.3-6.0],Southern Africa,3.9
Malawi,Both sexes,3.1 [2.1-4.4],Southern Africa,3.1
Malawi,Male,1.1 [0.5-2.2],Southern Africa,1.1
Malawi,Female,5.0 [3.2-7.2],Southern Africa,5.0
Malaysia,Both sexes,8.4 [6.7-10.3],Southeast Asia,8.4
Malaysia,Male,6.0 [4.1-8.2],Southeast Asia,6.0
Malaysia,Female,10.8 [8.1-14.0],Southeast Asia,10.8
Maldives,Both sexes,3.6 [2.5-5.1],South Asia,3.6
Maldives,Male,1.9 [1.0-3.4],South Asia,1.9
Maldives,Female,5.4 [3.4-8.2],South Asia,5.4
Mali,Both sexes,4.5 [3.2-6.1],North Africa,4.5
Mali,Male,2.0 [1.0-3.6],North Africa,2.0
Mali,Female,6.7 [4.5-9.4],North Africa,6.7
Malta,Both sexes,24.2 [19.8-28.9],Southern Europe,24.2
Malta,Male,22.7 [16.7-29.3],Southern Europe,22.7
Malta,Female,25.6 [19.5-32.2],Southern Europe,25.6
Marshall Islands,Both sexes,45.5 [40.1-51.0],Oceania,45.5
Marshall Islands,Male,39.4 [31.3-47.4],Oceania,39.4
Marshall Islands,Female,51.5 [44.0-58.9],Oceania,51.5
Mauritania,Both sexes,7.7 [5.6-10.2],North Africa,7.7
Mauritania,Male,3.4 [1.8-5.7],North Africa,3.4
Mauritania,Female,11.7 [8.0-16.1],North Africa,11.7
Mauritius,Both sexes,7.5 [5.5-9.8],Southern Africa,7.5
Mauritius,Male,3.6 [2.0-6.0],Southern Africa,3.6
Mauritius,Female,11.0 [7.7-14.9],Southern Africa,11.0
Mexico,Both sexes,22.3 [19.8-24.9],North America,22.3
Mexico,Male,17.6 [14.3-21.2],North America,17.6
Mexico,Female,26.4 [22.7-30.2],North America,26.4
Micronesia (Federated States of),Both sexes,36.6 [31.9-41.7],Oceania,36.6
Micronesia (Federated States of),Male,29.7 [23.1-37.0],Oceania,29.7
Micronesia (Federated States of),Female,43.2 [36.4-50.2],Oceania,43.2
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,12.8 [10.0-15.8],Central Asia,12.8
Mongolia,Male,9.7 [6.3-14.0],Central Asia,9.7
Mongolia,Female,15.6 [11.3-20.3],Central Asia,15.6
Montenegro,Both sexes,17.6 [13.6-22.2],Balkans,17.6
Montenegro,Male,16.2 [10.5-22.7],Balkans,16.2
Montenegro,Female,18.8 [13.1-25.1],Balkans,18.8
Morocco,Both sexes,18.2 [14.6-22.1],North Africa,18.2
Morocco,Male,11.9 [7.7-16.7],North Africa,11.9
Morocco,Female,23.9 [18.7-29.6],North Africa,23.9
Mozambique,Both sexes,4.2 [2.9-5.8],Southern Africa,4.2
Mozambique,Male,1.7 [0.8-3.2],Southern Africa,1.7
Mozambique,Female,6.2 [4.0-9.0],Southern Africa,6.2
Myanmar,Both sexes,2.6 [1.8-3.7],Southeast Asia,2.6
Myanmar,Male,1.5 [0.8-2.6],Southeast Asia,1.5
Myanmar,Female,3.6 [2.2-5.4],Southeast Asia,3.6
Namibia,Both sexes,10.7 [8.0-13.7],Southern Africa,10.7
Namibia,Male,3.4 [1.7-5.7],Southern Africa,3.4
Namibia,Female,17.0 [12.4-22.2],Southern Africa,17.0
Nauru,Both sexes,56.3 [51.9-60.7],Oceania,56.3
Nauru,Male,52.4 [46.0-58.7],Oceania,52.4
Nauru,Female,60.1 [53.8-66.0],Oceania,60.1
Nepal,Both sexes,1.9 [1.3-2.6],South Asia,1.9
Nepal,Male,1.1 [0.6-2.0],South Asia,1.1
Nepal,Female,2.6 [1.7-3.9],South Asia,2.6
Netherlands,Both sexes,14.4 [12.2-16.8],Western Europe,14.4
Netherlands,Male,13.5 [10.4-16.9],Western Europe,13.5
Netherlands,Female,15.1 [12.2-18.3],Western Europe,15.1
New Zealand,Both sexes,23.2 [20.6-25.9],Oceania,23.2
New Zealand,Male,22.0 [18.2-26.1],Oceania,22.0
New Zealand,Female,24.4 [20.7-28.2],Oceania,24.4
Nicaragua,Both sexes,16.9 [13.5-20.6],Central America,16.9
Nicaragua,Male,11.7 [7.4-17.0],Central America,11.7
Nicaragua,Female,21.8 [17.0-27.2],Central America,21.8
Niger,Both sexes,2.9 [2.0-4.2],West Africa,2.9
Niger,Male,1.2 [0.6-2.2],West Africa,1.2
Niger,Female,4.7 [2.9-6.9],West Africa,4.7
Nigeria,Both sexes,4.7 [3.6-5.9],West Africa,4.7
Nigeria,Male,2.1 [1.3-3.2],West Africa,2.1
Nigeria,Female,7.2 [5.3-9.4],West Africa,7.2
Niue,Both sexes,39.7 [34.2-45.3],Oceania,39.7
Niue,Male,33.3 [25.2-41.8],Oceania,33.3
Niue,Female,46.3 [38.5-53.7],Oceania,46.3
Norway,Both sexes,17.3 [14.9-19.8],Northern Europe,17.3
Norway,Male,16.6 [13.3-20.3],Northern Europe,16.6
Norway,Female,17.9 [14.6-21.4],Northern Europe,17.9
Oman,Both sexes,19.2 [16.0-22.5],Middle East,19.2
Oman,Male,14.7 [10.7-18.9],Middle East,14.7
Oman,Female,26.1 [20.9-31.4],Middle East,26.1
Pakistan,Both sexes,4.6 [3.3-6.1],South Asia,4.6
Pakistan,Male,2.9 [1.7-4.6],South Asia,2.9
Pakistan,Female,6.4 [4.4-9.1],South Asia,6.4
Palau,Both sexes,46.8 [41.2-52.5],Oceania,46.8
Palau,Male,41.4 [33.4-49.5],Oceania,41.4
Palau,Female,52.1 [44.0-59.6],Oceania,52.1
Panama,Both sexes,16.2 [12.8-20.0],Central America,16.2
Panama,Male,11.6 [7.7-16.4],Central America,11.6
Panama,Female,20.8 [15.5-26.6],Central America,20.8
Papua New Guinea,Both sexes,14.6 [10.5-19.2],Oceania,14.6
Papua New Guinea,Male,10.5 [5.7-16.6],Oceania,10.5
Papua New Guinea,Female,18.5 [12.2-25.6],Oceania,18.5
Paraguay,Both sexes,13.8 [10.0-17.9],South America,13.8
Paraguay,Male,10.9 [6.3-16.9],South America,10.9
Paraguay,Female,16.6 [11.0-23.0],South America,16.6
Peru,Both sexes,14.6 [12.2-17.2],South America,14.6
Peru,Male,10.3 [7.1-13.8],South America,10.3
Peru,Female,18.8 [15.2-22.7],South America,18.8
Philippines,Both sexes,3.7 [2.8-4.9],Southeast Asia,3.7
Philippines,Male,2.7 [1.6-4.2],Southeast Asia,2.7
Philippines,Female,4.7 [3.3-6.4],Southeast Asia,4.7
Poland,Both sexes,18.4 [16.3-20.7],Eastern Europe,18.4
Poland,Male,17.3 [14.3-20.5],Eastern Europe,17.3
Poland,Female,19.2 [16.1-22.4],Eastern Europe,19.2
Portugal,Both sexes,15.0 [12.4-17.8],Southern Europe,15.0
Portugal,Male,13.4 [10.1-17.1],Southern Europe,13.4
Portugal,Female,16.4 [12.5-20.8],Southern Europe,16.4
Qatar,Both sexes,27.9 [23.5-32.7],Middle East,27.9
Qatar,Male,24.0 [18.4-30.1],Middle East,24.0
Qatar,Female,37.2 [31.0-43.5],Middle East,37.2
Republic of Korea,Both sexes,3.2 [2.5-3.9],East Asia,3.2
Republic of Korea,Male,2.6 [1.8-3.6],East Asia,2.6
Republic of Korea,Female,3.6 [2.7-4.8],East Asia,3.6
Republic of Moldova,Both sexes,15.0 [11.5-18.8],Eastern Europe,15.0
Republic of Moldova,Male,11.2 [6.9-16.6],Eastern Europe,11.2
Republic of Moldova,Female,18.0 [13.0-23.8],Eastern Europe,18.0
Republic of North Macedonia,Both sexes,17.9 [13.9-22.3],Balkans,17.9
Republic of North Macedonia,Male,16.9 [11.0-23.5],Balkans,16.9
Republic of North Macedonia,Female,18.9 [13.5-25.1],Balkans,18.9
Romania,Both sexes,17.1 [13.9-20.6],Eastern Europe,17.1
Romania,Male,16.3 [11.7-21.4],Eastern Europe,16.3
Romania,Female,17.8 [13.3-22.6],Eastern Europe,17.8
