Country,Sex,Obesity (%),Region,BMI
Democratic People's Republic of Korea,Male,1.0 [0.3-2.3],East Asia,1.0
Democratic People's Republic of Korea,Female,2.7 [1.0-5.5],East Asia,2.7
Democratic Republic of the Congo,Both sexes,1.0 [0.4-2.0],Central Africa,1.0
Democratic Republic of the Congo,Male,0.4 [0.1-1.0],Central Africa,0.4
Democratic Republic of the Congo,Female,1.6 [0.5-3.3],Central Africa,1.6
Denmark,Both sexes,7.9 [5.9-10.2],Northern Europe,7.9
Denmark,Male,7.1 [4.7-10.0],Northern Europe,7.1
Denmark,Female,8.5 [5.4-12.4],Northern Europe,8.5
Djibouti,Both sexes,4.7 [2.5-7.7],East Africa,4.7
Djibouti,Male,1.9 [0.6-4.5],East Africa,1.9
Djibouti,Female,7.3 [3.4-12.8],East Africa,7.3
Dominica,Both sexes,7.5 [4.6-11.4],Caribbean,7.5
Dominica,Male,3.2 [1.2-6.4],Caribbean,3.2
Dominica,Female,11.8 [6.6-18.5],Caribbean,11.8
Dominican Republic,Both sexes,6.8 [4.3-9.8],Caribbean,6.8
Dominican Republic,Male,3.1 [1.4-5.8],Caribbean,3.1
Dominican Republic,Female,10.8 [6.3-16.5],Caribbean,10.8
Ecuador,Both sexes,5.7 [3.1-9.1],South America,5.7
Ecuador,Male,2.8 [1.0-6.0],South America,2.8
Ecuador,Female,8.4 [3.9-14.7],South America,8.4
Egypt,Both sexes,13.1 [9.2-17.5],North Africa,13.1
Egypt,Male,6.2 [3.1-10.5],North Africa,6.2
Egypt,Female,19.3 [12.7-27.1],North Africa,19.3
El Salvador,Both sexes,6.5 [3.7-10.1],Central America,6.5
El Salvador,Male,3.4 [1.3-7.0],Central America,3.4
El Salvador,Female,9.3 [4.7-15.6],Central America,9.3
Equatorial Guinea,Both sexes,1.5 [0.6-3.0],Central Africa,1.5
Equatorial Guinea,Male,0.4 [0.1-1.2],Central Africa,0.4
Equatorial Guinea,Female,2.4 [0.9-5.0],Central Africa,2.4
Eritrea,Both sexes,0.7 [0.3-1.5],East Africa,0.7
Eritrea,Male,0.2 [0.0-0.7],East Africa,0.2
Eritrea,Female,1.2 [0.4-2.5],East Africa,1.2
Estonia,Both sexes,13.4 [9.5-17.9],Eastern Europe,13.4
Estonia,Male,8.0 [4.6-12.7],Eastern Europe,8.0
Estonia,Female,17.2 [11.3-24.6],Eastern Europe,17.2
Eswatini,Both sexes,4.4 [2.1-7.8],Southern Africa,4.4
Eswatini,Male,0.6 [0.2-1.8],Southern Africa,0.6
Eswatini,Female,7.4 [3.4-13.5],Southern Africa,7.4
Ethiopia,Both sexes,0.6 [0.2-1.2],East Africa,0.6
Ethiopia,Male,0.2 [0.0-0.6],East Africa,0.2
Ethiopia,Female,1.0 [0.3-2.2],East Africa,1.0
Fiji,Both sexes,10.5 [6.4-15.7],Oceania,10.5
Fiji,Male,6.5 [2.7-12.5],Oceania,6.5
Fiji,Female,14.6 [7.8-23.6],Oceania,14.6
Finland,Both sexes,7.8 [6.0-9.9],Northern Europe,7.8
Finland,Male,6.7 [4.4-9.5],Northern Europe,6.7
Finland,Female,8.6 [6.0-11.7],Northern Europe,8.6
France,Both sexes,9.5 [6.9-12.7],Western Europe,9.5
France,Male,7.5 [4.5-11.5],Western Europe,7.5
France,Female,11.4 [7.2-16.5],Western Europe,11.4
Gabon,Both sexes,2.4 [1.1-4.3],Central Africa,2.4
Gabon,Male,0.7 [0.2-2.0],Central Africa,0.7
Gabon,Female,3.8 [1.6-7.3],Central Africa,3.8
Gambia,Both sexes,1.2 [0.5-2.1],West Africa,1.2
Gambia,Male,0.4 [0.1-1.0],West Africa,0.4
Gambia,Female,2.0 [0.8-4.0],West Africa,2.0
Georgia,Both sexes,7.2 [4.2-10.9],Eastern Europe,7.2
Georgia,Male,5.0 [2.1-9.6],Eastern Europe,5.0
Georgia,Female,8.9 [4.4-15.0],Eastern Europe,8.9
Germany,Both sexes,9.6 [7.6-11.8],Northern Europe,9.6
Germany,Male,8.4 [5.8-11.4],Northern Europe,8.4
Germany,Female,10.4 [7.5-13.6],Northern Europe,10.4
Ghana,Both sexes,1.8 [0.9-3.0],West Africa,1.8
Ghana,Male,0.4 [0.1-1.1],West Africa,0.4
Ghana,Female,3.1 [1.5-5.4],West Africa,3.1
Greece,Both sexes,10.8 [7.6-14.7],Balkans,10.8
Greece,Male,7.7 [4.2-12.4],Balkans,7.7
Greece,Female,13.6 [8.6-20.1],Balkans,13.6
Grenada,Both sexes,6.5 [3.8-10.3],Caribbean,6.5
Grenada,Male,2.5 [0.9-5.3],Caribbean,2.5
Grenada,Female,9.7 [5.1-16.3],Caribbean,9.7
Guatemala,Both sexes,5.7 [3.3-8.6],Central America,5.7
Guatemala,Male,2.9 [1.1-5.9],Central America,2.9
Guatemala,Female,8.5 [4.3-14.1],Central America,8.5
Guinea,Both sexes,1.1 [0.5-2.0],West Africa,1.1
Guinea,Male,0.4 [0.1-0.9],West Africa,0.4
Guinea,Female,1.8 [0.7-3.5],West Africa,1.8
Guinea-Bissau,Both sexes,1.0 [0.4-2.0],West Africa,1.0
Guinea-Bissau,Male,0.3 [0.1-1.0],West Africa,0.3
Guinea-Bissau,Female,1.7 [0.6-3.5],West Africa,1.7
Guyana,Both sexes,5.7 [3.3-8.9],South America,5.7
Guyana,Male,2.3 [0.8-4.9],South America,2.3
Guyana,Female,9.0 [4.5-15.0],South America,9.0
Haiti,Both sexes,3.6 [1.9-6.1],Caribbean,3.6
Haiti,Male,1.8 [0.6-4.0],Caribbean,1.8
Haiti,Female,5.3 [2.5-9.8],Caribbean,5.3
Honduras,Both sexes,5.0 [2.8-7.9],Central America,5.0
Honduras,Male,2.5 [0.9-5.3],Central America,2.5
Honduras,Female,7.4 [3.6-12.9],Central America,7.4
Hungary,Both sexes,13.5 [9.8-17.8],Eastern Europe,13.5
Hungary,Male,10.8 [6.5-16.6],Eastern Europe,10.8
Hungary,Female,15.8 [10.3-22.6],Eastern Europe,15.8
Iceland,Both sexes,9.1 [6.9-11.7],Northern Europe,9.1
Iceland,Male,8.0 [5.2-11.5],Northern Europe,8.0
Iceland,Female,10.2 [7.1-14.1],Northern Europe,10.2
India,Both sexes,0.4 [0.2-0.7],South Asia,0.4
India,Male,0.2 [0.1-0.4],South Asia,0.2
India,Female,0.6 [0.3-1.2],South Asia,0.6
Indonesia,Both sexes,0.5 [0.2-1.0],Southeast Asia,0.5
Indonesia,Male,0.2 [0.1-0.4],Southeast Asia,0.2
Indonesia,Female,0.8 [0.3-1.7],Southeast Asia,0.8
Iran (Islamic Republic of),Both sexes,7.4 [5.0-10.5],Central Asia,7.4
Iran (Islamic Republic of),Male,3.3 [1.7-5.9],Central Asia,3.3
Iran (Islamic Republic of),Female,11.7 [7.2-17.5],Central Asia,11.7
Iraq,Both sexes,12.8 [9.0-17.5],Middle East,12.8
Iraq,Male,6.7 [3.3-11.5],Middle East,6.7
Iraq,Female,18.9 [12.1-27.1],Middle East,18.9
Ireland,Both sexes,7.2 [4.9-10.0],Western Europe,7.2
Ireland,Male,6.6 [3.5-10.7],Western Europe,6.6
Ireland,Female,7.7 [4.5-11.8],Western Europe,7.7
Israel,Both sexes,13.9 [10.2-18.0],Middle East,13.9
Israel,Male,10.3 [6.1-15.6],Middle East,10.3
Israel,Female,17.3 [11.5-24.1],Middle East,17.3
Italy,Both sexes,9.1 [6.9-11.7],Southern Europe,9.1
Italy,Male,7.1 [4.6-10.2],Southern Europe,7.1
Italy,Female,10.8 [7.6-14.9],Southern Europe,10.8
Jamaica,Both sexes,7.8 [5.1-11.1],Caribbean,7.8
Jamaica,Male,2.7 [1.2-5.1],Caribbean,2.7
Jamaica,Female,12.4 [7.6-18.5],Caribbean,12.4
Japan,Both sexes,1.2 [0.8-1.5],East Asia,1.2
Japan,Male,0.7 [0.5-1.1],East Asia,0.7
Japan,Female,1.5 [1.0-2.2],East Asia,1.5
Jordan,Both sexes,13.4 [9.6-17.7],Middle East,13.4
Jordan,Male,7.0 [3.7-11.5],Middle East,7.0
Jordan,Female,19.9 [13.3-27.6],Middle East,19.9
Kazakhstan,Both sexes,7.4 [4.5-11.1],Central Asia,7.4
Kazakhstan,Male,5.3 [2.4-10.0],Central Asia,5.3
Kazakhstan,Female,8.9 [4.6-14.8],Central Asia,8.9
Kenya,Both sexes,1.0 [0.4-1.9],East Africa,1.0
Kenya,Male,0.3 [0.1-0.8],East Africa,0.3
Kenya,Female,1.7 [0.6-3.5],East Africa,1.7
Kiribati,Both sexes,18.2 [13.0-24.2],Oceania,18.2
Kiribati,Male,13.7 [7.6-21.6],Oceania,13.7
Kiribati,Female,22.9 [14.7-32.2],Oceania,22.9
Kuwait,Both sexes,19.8 [15.4-24.9],Middle East,19.8
Kuwait,Male,13.3 [8.4-19.3],Middle East,13.3
Kuwait,Female,29.9 [21.8-38.4],Middle East,29.9
Kyrgyzstan,Both sexes,5.0 [2.8-8.1],Central Asia,5.0
Kyrgyzstan,Male,3.4 [1.2-7.1],Central Asia,3.4
Kyrgyzstan,Female,6.1 [2.8-11.0],Central Asia,6.1
Lao People's Democratic Republic,Both sexes,0.4 [0.1-0.8],Southeast Asia,0.4
Lao People's Democratic Republic,Male,0.1 [0.0-0.4],Southeast Asia,0.1
Lao People's Democratic Republic,Female,0.6 [0.2-1.4],Southeast Asia,0.6
Latvia,Both sexes,14.3 [9.5-19.8],Eastern Europe,14.3
Latvia,Male,8.0 [4.0-13.6],Eastern Europe,8.0
Latvia,Female,18.9 [11.5-28.1],Eastern Europe,18.9
Lebanon,Both sexes,12.9 [8.9-17.5],Middle East,12.9
Lebanon,Male,7.6 [4.0-12.8],Middle East,7.6
Lebanon,Female,18.0 [11.5-25.9],Middle East,18.0
Lesotho,Both sexes,4.1 [2.0-7.3],Southern Africa,4.1
Lesotho,Male,0.4 [0.1-1.3],Southern Africa,0.4
Lesotho,Female,6.7 [3.1-12.2],Southern Africa,6.7
Liberia,Both sexes,1.6 [0.8-2.9],West Africa,1.6
Liberia,Male,0.6 [0.2-1.6],West Africa,0.6
Liberia,Female,2.6 [1.1-5.0],West Africa,2.6
Libya,Both sexes,12.5 [8.6-17.1],North Africa,12.5
Libya,Male,6.5 [3.2-11.5],North Africa,6.5
Libya,Female,19.3 [12.1-27.6],North Africa,19.3
Lithuania,Both sexes,14.2 [10.3-19.0],Eastern Europe,14.2
Lithuania,Male,8.3 [4.6-13.3],Eastern Europe,8.3
Lithuania,Female,18.8 [12.7-26.6],Eastern Europe,18.8
Luxembourg,Both sexes,8.7 [5.9-11.9],Western Europe,8.7
Luxembourg,Male,7.6 [4.1-12.2],Western Europe,7.6
Luxembourg,Female,9.7 [5.7-14.5],Western Europe,9.7
Madagascar,Both sexes,0.6 [0.3-1.3],Southern Africa,0.6
Madagascar,Male,0.3 [0.1-0.8],Southern Africa,0.3
Madagascar,Female,1.0 [0.3-2.3],Southern Africa,1.0
Malawi,Both sexes,0.8 [0.3-1.6],Southern Africa,0.8
Malawi,Male,0.2 [0.0-0.7],Southern Africa,0.2
Malawi,Female,1.3 [0.4-2.8],Southern Africa,1.3
Malaysia,Both sexes,1.8 [1.0-2.9],Southeast Asia,1.8
Malaysia,Male,0.9 [0.3-1.7],Southeast Asia,0.9
Malaysia,Female,2.7 [1.2-4.8],Southeast Asia,2.7
Maldives,Both sexes,0.7 [0.3-1.3],South Asia,0.7
Maldives,Male,0.3 [0.1-0.7],South Asia,0.3
Maldives,Female,1.2 [0.4-2.7],South Asia,1.2
Mali,Both sexes,1.1 [0.5-2.0],North Africa,1.1
Mali,Male,0.4 [0.1-1.0],North Africa,0.4
Mali,Female,1.7 [0.7-3.4],North Africa,1.7
Malta,Both sexes,16.3 [12.0-21.3],Southern Europe,16.3
Malta,Male,12.5 [7.3-19.2],Southern Europe,12.5
Malta,Female,19.6 [13.0-27.1],Southern Europe,19.6
Marshall Islands,Both sexes,29.4 [23.0-36.2],Oceania,29.4
Marshall Islands,Male,22.3 [13.9-31.9],Oceania,22.3
Marshall Islands,Female,36.9 [27.3-47.0],Oceania,36.9
Mauritania,Both sexes,1.5 [0.7-2.8],North Africa,1.5
Mauritania,Male,0.4 [0.1-1.2],North Africa,0.4
Mauritania,Female,2.5 [1.0-4.8],North Africa,2.5
Mauritius,Both sexes,3.3 [1.9-5.4],Southern Africa,3.3
Mauritius,Male,1.3 [0.5-2.8],Southern Africa,1.3
Mauritius,Female,5.1 [2.6-8.8],Southern Africa,5.1
Mexico,Both sexes,10.7 [7.5-14.4],North America,10.7
Mexico,Male,6.7 [3.7-10.8],North America,6.7
Mexico,Female,14.3 [9.2-20.3],North America,14.3
Micronesia (Federated States of),Both sexes,20.7 [15.0-27.2],Oceania,20.7
Micronesia (Federated States of),Male,14.7 [8.2-23.5],Oceania,14.7
Micronesia (Federated States of),Female,26.8 [17.8-36.9],Oceania,26.8
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,5.5 [3.2-8.6],Central Asia,5.5
Mongolia,Male,3.3 [1.4-6.5],Central Asia,3.3
Mongolia,Female,7.5 [3.6-12.9],Central Asia,7.5
Montenegro,Both sexes,6.9 [4.0-10.9],Balkans,6.9
Montenegro,Male,4.8 [1.9-9.5],Balkans,4.8
Montenegro,Female,8.7 [4.3-15.2],Balkans,8.7
Morocco,Both sexes,7.4 [4.5-11.2],North Africa,7.4
Morocco,Male,3.4 [1.4-6.7],North Africa,3.4
Morocco,Female,10.8 [5.9-17.5],North Africa,10.8
Mozambique,Both sexes,0.8 [0.3-1.7],Southern Africa,0.8
Mozambique,Male,0.3 [0.1-0.8],Southern Africa,0.3
Mozambique,Female,1.3 [0.5-2.9],Southern Africa,1.3
Myanmar,Both sexes,0.6 [0.3-1.2],Southeast Asia,0.6
Myanmar,Male,0.3 [0.1-0.7],Southeast Asia,0.3
Myanmar,Female,1.0 [0.4-2.0],Southeast Asia,1.0
Namibia,Both sexes,3.9 [2.1-6.7],Southern Africa,3.9
Namibia,Male,0.8 [0.2-2.0],Southern Africa,0.8
Namibia,Female,6.8 [3.3-11.9],Southern Africa,6.8
Nauru,Both sexes,45.8 [39.9-51.8],Oceania,45.8
Nauru,Male,39.6 [31.1-48.0],Oceania,39.6
Nauru,Female,52.4 [43.9-60.8],Oceania,52.4
Nepal,Both sexes,0.4 [0.1-0.7],South Asia,0.4
Nepal,Male,0.2 [0.0-0.5],South Asia,0.2
Nepal,Female,0.5 [0.2-1.2],South Asia,0.5
Netherlands,Both sexes,6.0 [4.3-8.1],Western Europe,6.0
Netherlands,Male,4.7 [2.7-7.4],Western Europe,4.7
Netherlands,Female,7.2 [4.7-10.6],Western Europe,7.2
New Zealand,Both sexes,11.9 [9.1-14.9],Oceania,11.9
New Zealand,Male,10.3 [6.8-14.6],Oceania,10.3
New Zealand,Female,13.3 [9.3-17.9],Oceania,13.3
Nicaragua,Both sexes,7.8 [4.9-11.3],Central America,7.8
Nicaragua,Male,4.2 [1.7-8.3],Central America,4.2
Nicaragua,Female,11.1 [6.3-17.2],Central America,11.1
Niger,Both sexes,0.8 [0.3-1.5],West Africa,0.8
Niger,Male,0.3 [0.1-0.7],West Africa,0.3
Niger,Female,1.2 [0.4-2.6],West Africa,1.2
Nigeria,Both sexes,1.1 [0.5-1.8],West Africa,1.1
Nigeria,Male,0.3 [0.1-0.8],West Africa,0.3
Nigeria,Female,1.7 [0.8-3.2],West Africa,1.7
Niue,Both sexes,21.0 [14.7-28.0],Oceania,21.0
Niue,Male,15.2 [7.7-25.1],Oceania,15.2
Niue,Female,26.8 [17.1-37.6],Oceania,26.8
Norway,Both sexes,8.3 [6.6-10.2],Northern Europe,8.3
Norway,Male,6.5 [4.5-9.1],Northern Europe,6.5
Norway,Female,9.9 [7.4-12.9],Northern Europe,9.9
Oman,Both sexes,6.2 [3.8-9.3],Middle East,6.2
Oman,Male,3.0 [1.3-5.8],Middle East,3.0
Oman,Female,9.2 [5.0-14.9],Middle East,9.2
Pakistan,Both sexes,1.2 [0.6-2.0],South Asia,1.2
Pakistan,Male,0.6 [0.2-1.3],South Asia,0.6
Pakistan,Female,1.8 [0.8-3.5],South Asia,1.8
Palau,Both sexes,30.2 [23.6-36.9],Oceania,30.2
Palau,Male,23.5 [15.0-33.4],Oceania,23.5
Palau,Female,37.2 [27.4-47.4],Oceania,37.2
Panama,Both sexes,6.7 [4.1-10.0],Central America,6.7
Panama,Male,3.7 [1.5-7.1],Central America,3.7
Panama,Female,9.7 [5.1-15.8],Central America,9.7
Papua New Guinea,Both sexes,5.8 [3.0-9.8],Oceania,5.8
Papua New Guinea,Male,3.7 [1.1-8.7],Oceania,3.7
Papua New Guinea,Female,7.9 [3.3-14.6],Oceania,7.9
Paraguay,Both sexes,4.7 [2.5-7.7],South America,4.7
Paraguay,Male,3.1 [1.1-6.3],South America,3.1
Paraguay,Female,6.3 [2.8-11.5],South America,6.3
Peru,Both sexes,7.1 [4.5-10.3],South America,7.1
Peru,Male,3.7 [1.7-7.1],South America,3.7
Peru,Female,10.3 [5.8-16.2],South America,10.3
Philippines,Both sexes,0.8 [0.5-1.4],Southeast Asia,0.8
Philippines,Male,0.4 [0.1-1.0],Southeast Asia,0.4
Philippines,Female,1.2 [0.6-2.2],Southeast Asia,1.2
Poland,Both sexes,11.5 [8.4-15.2],Eastern Europe,11.5
Poland,Male,8.3 [5.0-12.5],Eastern Europe,8.3
Poland,Female,14.0 [9.3-19.8],Eastern Europe,14.0
Portugal,Both sexes,6.1 [3.9-8.8],Southern Europe,6.1
Portugal,Male,4.4 [2.2-7.4],Southern Europe,4.4
Portugal,Female,7.5 [4.2-12.0],Southern Europe,7.5
Qatar,Both sexes,16.9 [12.3-22.3],Middle East,16.9
Qatar,Male,12.2 [6.9-19.1],Middle East,12.2
Qatar,Female,27.1 [19.0-36.2],Middle East,27.1
Republic of Korea,Both sexes,0.7 [0.4-1.2],East Asia,0.7
Republic of Korea,Male,0.4 [0.2-0.7],East Asia,0.4
Republic of Korea,Female,1.0 [0.5-1.8],East Asia,1.0
Republic of Moldova,Both sexes,8.3 [4.9-13.0],Eastern Europe,8.3
Republic of Moldova,Male,4.1 [1.6-8.1],Eastern Europe,4.1
Republic of Moldova,Female,11.6 [6.0-19.4],Eastern Europe,11.6
Republic of North Macedonia,Both sexes,10.2 [6.5-14.8],Balkans,10.2
Republic of North Macedonia,Male,7.5 [3.5-13.2],Balkans,7.5
Republic of North Macedonia,Female,12.8 [7.1-20.3],Balkans,12.8
Romania,Both sexes,9.0 [5.9-13.1],Eastern Europe,9.0
Romania,Male,6.6 [3.2-11.5],Eastern Europe,6.6
Romania,Female,11.1 [6.4-17.8],Eastern Europe,11.1
