Country,Sex,Obesity (%),Region,BMI
Bulgaria,Both sexes,20.0 [15.9-24.4],Balkans,20.0
Bulgaria,Male,19.0 [13.4-25.2],Balkans,19.0
Bulgaria,Female,20.8 [14.9-26.9],Balkans,20.8
Burkina Faso,Both sexes,2.8 [1.9-3.8],West Africa,2.8
Burkina Faso,Male,1.1 [0.5-2.0],West Africa,1.1
Burkina Faso,Female,4.0 [2.6-5.9],West Africa,4.0
Burundi,Both sexes,2.9 [1.8-4.4],East Africa,2.9
Burundi,Male,1.1 [0.4-2.1],East Africa,1.1
Burundi,Female,4.7 [2.7-7.3],East Africa,4.7
Cabo Verde,Both sexes,7.6 [5.3-10.1],West Africa,7.6
Cabo Verde,Male,3.6 [1.9-6.2],West Africa,3.6
Cabo Verde,Female,10.7 [7.0-15.0],West Africa,10.7
Cambodia,Both sexes,1.9 [1.2-2.8],Southeast Asia,1.9
Cambodia,Male,1.2 [0.5-2.3],Southeast Asia,1.2
Cambodia,Female,2.5 [1.4-3.9],Southeast Asia,2.5
Cameroon,Both sexes,7.0 [5.4-8.8],Central Africa,7.0
Cameroon,Male,3.3 [1.9-5.1],Central Africa,3.3
Cameroon,Female,10.6 [7.8-13.6],Central Africa,10.6
Canada,Both sexes,22.7 [20.1-25.4],North America,22.7
Canada,Male,22.3 [18.6-26.3],North America,22.3
Canada,Female,23.1 [19.5-26.7],North America,23.1
Central African Republic,Both sexes,4.6 [2.9-6.8],Central Africa,4.6
Central African Republic,Male,2.0 [0.9-3.9],Central Africa,2.0
Central African Republic,Female,6.9 [3.8-10.8],Central Africa,6.9
Chad,Both sexes,3.6 [2.4-5.0],North Africa,3.6
Chad,Male,1.7 [0.8-3.0],North Africa,1.7
Chad,Female,5.3 [3.3-7.9],North Africa,5.3
Chile,Both sexes,22.4 [19.2-25.8],South America,22.4
Chile,Male,19.0 [14.7-23.8],South America,19.0
Chile,Female,25.5 [20.9-30.5],South America,25.5
China,Both sexes,3.0 [2.5-3.6],East Asia,3.0
China,Male,2.4 [1.8-3.2],East Asia,2.4
China,Female,3.6 [2.9-4.5],East Asia,3.6
Colombia,Both sexes,17.0 [14.3-19.9],South America,17.0
Colombia,Male,12.2 [8.8-16.3],South America,12.2
Colombia,Female,21.2 [17.2-25.4],South America,21.2
Comoros,Both sexes,4.9 [3.3-6.8],Southern Africa,4.9
Comoros,Male,1.9 [0.9-3.7],Southern Africa,1.9
Comoros,Female,7.6 [4.9-11.2],Southern Africa,7.6
Congo,Both sexes,6.1 [4.3-8.2],Central Africa,6.1
Congo,Male,2.9 [1.5-5.1],Central Africa,2.9
Congo,Female,9.1 [6.1-12.7],Central Africa,9.1
Cook Islands,Both sexes,48.3 [43.1-53.7],Oceania,48.3
Cook Islands,Male,43.5 [35.8-51.1],Oceania,43.5
Cook Islands,Female,53.3 [46.1-60.2],Oceania,53.3
Costa Rica,Both sexes,17.3 [14.0-20.9],Central America,17.3
Costa Rica,Male,12.8 [8.6-17.5],Central America,12.8
Costa Rica,Female,21.8 [16.9-27.3],Central America,21.8
Croatia,Both sexes,19.0 [15.8-22.6],Balkans,19.0
Croatia,Male,17.5 [13.0-22.7],Balkans,17.5
Croatia,Female,20.2 [15.6-25.2],Balkans,20.2
Cuba,Both sexes,19.0 [15.7-22.5],Caribbean,19.0
Cuba,Male,12.9 [8.8-17.4],Caribbean,12.9
Cuba,Female,25.1 [19.9-30.7],Caribbean,25.1
Cyprus,Both sexes,17.8 [13.9-22.1],Balkans,17.8
Cyprus,Male,16.7 [11.3-23.1],Balkans,16.7
Cyprus,Female,18.8 [13.4-24.7],Balkans,18.8
Czechia,Both sexes,22.0 [18.5-25.7],Eastern Europe,22.0
Czechia,Male,21.0 [16.1-26.2],Eastern Europe,21.0
Czechia,Female,22.9 [18.1-28.1],Eastern Europe,22.9
Côte d'Ivoire,Both sexes,6.0 [4.5-7.8],West Africa,6.0
Côte d'Ivoire,Male,3.0 [1.6-4.9],West Africa,3.0
Côte d'Ivoire,Female,9.6 [6.7-13.1],West Africa,9.6
Democratic People's Republic of Korea,Both sexes,4.6 [2.8-6.9],East Asia,4.6
Democratic People's Republic of Korea,Male,3.6 [1.6-6.5],East Asia,3.6
Democratic People's Republic of Korea,Female,5.3 [2.7-8.9],East Asia,5.3
Democratic Republic of the Congo,Both sexes,3.8 [2.4-5.5],Central Africa,3.8
Democratic Republic of the Congo,Male,1.7 [0.7-3.4],Central Africa,1.7
Democratic Republic of the Congo,Female,5.6 [3.3-8.6],Central Africa,5.6
Denmark,Both sexes,15.3 [13.0-17.9],Northern Europe,15.3
Denmark,Male,16.5 [13.2-20.0],Northern Europe,16.5
Denmark,Female,14.1 [10.7-17.8],Northern Europe,14.1
Djibouti,Both sexes,10.2 [7.3-13.8],East Africa,10.2
Djibouti,Male,5.9 [3.0-9.9],East Africa,5.9
Djibouti,Female,14.4 [9.5-20.5],East Africa,14.4
Dominica,Both sexes,21.3 [17.2-25.9],Caribbean,21.3
Dominica,Male,13.4 [8.6-19.1],Caribbean,13.4
Dominica,Female,28.9 [22.2-35.8],Caribbean,28.9
Dominican Republic,Both sexes,18.6 [15.3-22.0],Caribbean,18.6
Dominican Republic,Male,12.1 [8.2-16.8],Caribbean,12.1
Dominican Republic,Female,25.0 [19.8-30.3],Caribbean,25.0
Ecuador,Both sexes,14.8 [11.4-18.7],South America,14.8
Ecuador,Male,10.2 [6.0-15.4],South America,10.2
Ecuador,Female,19.3 [13.8-25.3],South America,19.3
Egypt,Both sexes,24.4 [21.3-27.6],North Africa,24.4
Egypt,Male,15.4 [11.7-19.7],North Africa,15.4
Egypt,Female,33.0 [28.3-37.9],North Africa,33.0
El Salvador,Both sexes,17.8 [14.1-21.7],Central America,17.8
El Salvador,Male,12.6 [8.0-18.1],Central America,12.6
El Salvador,Female,22.1 [16.9-27.8],Central America,22.1
Equatorial Guinea,Both sexes,5.0 [3.1-7.4],Central Africa,5.0
Equatorial Guinea,Male,2.1 [0.8-4.3],Central Africa,2.1
Equatorial Guinea,Female,8.2 [4.7-12.6],Central Africa,8.2
Eritrea,Both sexes,2.7 [1.8-4.0],East Africa,2.7
Eritrea,Male,1.0 [0.5-1.9],East Africa,1.0
Eritrea,Female,4.2 [2.6-6.3],East Africa,4.2
Estonia,Both sexes,18.2 [15.8-20.7],Eastern Europe,18.2
Estonia,Male,15.7 [12.5-19.2],Eastern Europe,15.7
Estonia,Female,20.0 [16.5-23.8],Eastern Europe,20.0
Eswatini,Both sexes,12.0 [8.9-15.5],Southern Africa,12.0
Eswatini,Male,3.1 [1.6-5.4],Southern Africa,3.1
Eswatini,Female,19.6 [14.0-25.7],Southern Africa,19.6
Ethiopia,Both sexes,2.4 [1.5-3.5],East Africa,2.4
Ethiopia,Male,1.0 [0.4-1.8],East Africa,1.0
Ethiopia,Female,3.8 [2.2-5.8],East Africa,3.8
Fiji,Both sexes,23.2 [18.5-27.9],Oceania,23.2
Fiji,Male,17.6 [11.7-24.1],Oceania,17.6
Fiji,Female,28.7 [22.1-35.8],Oceania,28.7
Finland,Both sexes,17.8 [15.8-20.0],Northern Europe,17.8
Finland,Male,18.2 [15.2-21.4],Northern Europe,18.2
Finland,Female,17.3 [14.6-20.2],Northern Europe,17.3
France,Both sexes,17.2 [14.4-20.2],Western Europe,17.2
France,Male,16.5 [12.5-20.8],Western Europe,16.5
France,Female,17.8 [13.9-21.9],Western Europe,17.8
Gabon,Both sexes,10.7 [7.6-14.4],Central Africa,10.7
Gabon,Male,5.8 [2.8-10.2],Central Africa,5.8
Gabon,Female,15.3 [10.2-21.2],Central Africa,15.3
Gambia,Both sexes,5.9 [4.3-7.9],West Africa,5.9
Gambia,Male,2.8 [1.5-4.6],West Africa,2.8
Gambia,Female,9.2 [6.2-12.7],West Africa,9.2
Georgia,Both sexes,15.3 [11.7-19.1],Eastern Europe,15.3
Georgia,Male,12.6 [8.1-18.3],Eastern Europe,12.6
Georgia,Female,17.4 [12.3-23.0],Eastern Europe,17.4
Germany,Both sexes,17.7 [15.8-19.7],Northern Europe,17.7
Germany,Male,18.3 [15.4-21.2],Northern Europe,18.3
Germany,Female,16.9 [14.5-19.5],Northern Europe,16.9
Ghana,Both sexes,6.7 [5.3-8.3],West Africa,6.7
Ghana,Male,2.4 [1.4-3.7],West Africa,2.4
Ghana,Female,10.8 [8.3-13.8],West Africa,10.8
Greece,Both sexes,20.0 [16.5-23.8],Balkans,20.0
Greece,Male,17.9 [13.0-23.1],Balkans,17.9
Greece,Female,22.0 [16.9-27.7],Balkans,22.0
Grenada,Both sexes,15.3 [11.7-19.4],Caribbean,15.3
Grenada,Male,8.4 [4.9-12.8],Caribbean,8.4
Grenada,Female,21.7 [15.7-28.2],Caribbean,21.7
Guatemala,Both sexes,14.8 [11.8-18.1],Central America,14.8
Guatemala,Male,9.6 [6.0-14.2],Central America,9.6
Guatemala,Female,19.4 [14.9-24.4],Central America,19.4
Guinea,Both sexes,4.5 [3.2-6.1],West Africa,4.5
Guinea,Male,1.9 [0.9-3.4],West Africa,1.9
Guinea,Female,6.9 [4.6-9.8],West Africa,6.9
Guinea-Bissau,Both sexes,5.3 [3.7-7.5],West Africa,5.3
Guinea-Bissau,Male,2.4 [1.1-4.3],West Africa,2.4
Guinea-Bissau,Female,8.1 [5.2-11.8],West Africa,8.1
Guyana,Both sexes,13.8 [10.3-17.7],South America,13.8
Guyana,Male,7.5 [4.3-11.8],South America,7.5
Guyana,Female,19.6 [13.9-26.1],South America,19.6
Haiti,Both sexes,13.3 [10.2-16.8],Caribbean,13.3
Haiti,Male,8.8 [5.1-13.9],Caribbean,8.8
Haiti,Female,17.3 [12.6-22.4],Caribbean,17.3
Honduras,Both sexes,14.5 [11.4-18.0],Central America,14.5
Honduras,Male,9.7 [5.9-14.5],Central America,9.7
Honduras,Female,19.3 [14.6-24.5],Central America,19.3
Hungary,Both sexes,20.9 [17.5-24.8],Eastern Europe,20.9
Hungary,Male,20.9 [16.0-26.3],Eastern Europe,20.9
Hungary,Female,20.7 [15.8-26.2],Eastern Europe,20.7
Iceland,Both sexes,17.5 [14.8-20.3],Northern Europe,17.5
Iceland,Male,18.2 [14.3-22.5],Northern Europe,18.2
Iceland,Female,16.7 [13.2-20.6],Northern Europe,16.7
India,Both sexes,2.0 [1.7-2.4],South Asia,2.0
India,Male,1.3 [0.9-1.7],South Asia,1.3
India,Female,2.8 [2.2-3.5],South Asia,2.8
Indonesia,Both sexes,3.4 [2.5-4.4],Southeast Asia,3.4
Indonesia,Male,1.9 [1.1-2.9],Southeast Asia,1.9
Indonesia,Female,4.8 [3.3-6.6],Southeast Asia,4.8
Iran (Islamic Republic of),Both sexes,18.6 [16.8-20.4],Central Asia,18.6
Iran (Islamic Republic of),Male,12.3 [10.2-14.5],Central Asia,12.3
Iran (Islamic Republic of),Female,25.3 [22.3-28.3],Central Asia,25.3
Iraq,Both sexes,23.9 [20.1-27.9],Middle East,23.9
Iraq,Male,16.7 [11.7-22.0],Middle East,16.7
Iraq,Female,30.8 [24.7-37.2],Middle East,30.8
Ireland,Both sexes,18.1 [15.0-21.4],Western Europe,18.1
Ireland,Male,17.6 [13.0-22.5],Western Europe,17.6
Ireland,Female,18.6 [14.5-23.1],Western Europe,18.6
Israel,Both sexes,22.4 [18.8-26.1],Middle East,22.4
Israel,Male,20.5 [15.8-26.0],Middle East,20.5
Israel,Female,24.0 [19.0-29.4],Middle East,24.0
Italy,Both sexes,16.2 [14.3-18.3],Southern Europe,16.2
Italy,Male,15.5 [12.8-18.3],Southern Europe,15.5
Italy,Female,16.8 [14.1-19.8],Southern Europe,16.8
Jamaica,Both sexes,17.9 [15.0-21.1],Caribbean,17.9
Jamaica,Male,9.4 [6.5-12.9],Caribbean,9.4
Jamaica,Female,26.1 [21.2-31.2],Caribbean,26.1
Japan,Both sexes,2.5 [2.1-2.9],East Asia,2.5
Japan,Male,2.4 [1.8-3.0],East Asia,2.4
Japan,Female,2.5 [2.0-3.2],East Asia,2.5
Jordan,Both sexes,28.6 [25.4-32.0],Middle East,28.6
Jordan,Male,20.7 [16.4-25.5],Middle East,20.7
Jordan,Female,37.0 [32.4-41.6],Middle East,37.0
Kazakhstan,Both sexes,15.5 [12.1-19.2],Central Asia,15.5
Kazakhstan,Male,13.2 [8.5-18.8],Central Asia,13.2
Kazakhstan,Female,17.2 [12.7-22.5],Central Asia,17.2
Kenya,Both sexes,4.0 [2.8-5.5],East Africa,4.0
Kenya,Male,1.4 [0.7-2.6],East Africa,1.4
Kenya,Female,6.4 [4.2-9.1],East Africa,6.4
Kiribati,Both sexes,38.2 [33.0-43.4],Oceania,38.2
Kiribati,Male,32.7 [25.5-40.2],Oceania,32.7
Kiribati,Female,43.6 [36.2-51.0],Oceania,43.6
Kuwait,Both sexes,31.5 [28.2-34.9],Middle East,31.5
Kuwait,Male,26.1 [21.8-30.7],Middle East,26.1
Kuwait,Female,40.9 [36.1-45.9],Middle East,40.9
Kyrgyzstan,Both sexes,10.9 [8.1-14.2],Central Asia,10.9
Kyrgyzstan,Male,8.8 [5.0-13.6],Central Asia,8.8
Kyrgyzstan,Female,12.7 [8.8-17.4],Central Asia,12.7
Lao People's Democratic Republic,Both sexes,2.3 [1.5-3.4],Southeast Asia,2.3
Lao People's Democratic Republic,Male,1.3 [0.6-2.3],Southeast Asia,1.3
Lao People's Democratic Republic,Female,3.2 [1.8-5.1],Southeast Asia,3.2
Latvia,Both sexes,20.2 [16.0-24.7],Eastern Europe,20.2
Latvia,Male,16.5 [11.1-22.7],Eastern Europe,16.5
Latvia,Female,23.1 [17.0-29.8],Eastern Europe,23.1
Lebanon,Both sexes,25.9 [22.0-30.1],Middle East,25.9
Lebanon,Male,20.5 [15.2-26.2],Middle East,20.5
Lebanon,Female,31.8 [25.9-37.9],Middle East,31.8
Lesotho,Both sexes,11.5 [8.8-14.8],Southern Africa,11.5
Lesotho,Male,2.3 [1.1-4.0],Southern Africa,2.3
Lesotho,Female,18.8 [14.0-24.4],Southern Africa,18.8
Liberia,Both sexes,6.3 [4.6-8.3],West Africa,6.3
Liberia,Male,3.1 [1.6-5.3],West Africa,3.1
Liberia,Female,9.3 [6.3-12.9],West Africa,9.3
Libya,Both sexes,25.5 [21.4-29.8],North Africa,25.5
Libya,Male,18.0 [13.0-23.7],North Africa,18.0
Libya,Female,33.6 [27.1-40.0],North Africa,33.6
Lithuania,Both sexes,22.6 [19.4-26.3],Eastern Europe,22.6
Lithuania,Male,18.8 [14.3-23.9],Eastern Europe,18.8
Lithuania,Female,25.6 [20.8-30.7],Eastern Europe,25.6
Luxembourg,Both sexes,17.5 [13.9-21.4],Western Europe,17.5
Luxembourg,Male,17.9 [12.6-24.0],Western Europe,17.9
Luxembourg,Female,16.9 [12.1-22.2],Western Europe,16.9
Madagascar,Both sexes,2.8 [1.8-4.0],Southern Africa,2.8
Madagascar,Male,1.4 [0.7-2.6],Southern Africa,1.4
Madagascar,Female,4.1 [2.5-6.2],Southern Africa,4.1
Malawi,Both sexes,3.3 [2.2-4.6],Southern Africa,3.3
Malawi,Male,1.2 [0.5-2.3],Southern Africa,1.2
Malawi,Female,5.2 [3.4-7.5],Southern Africa,5.2
Malaysia,Both sexes,8.9 [7.1-10.8],Southeast Asia,8.9
Malaysia,Male,6.4 [4.5-8.8],Southeast Asia,6.4
Malaysia,Female,11.3 [8.5-14.5],Southeast Asia,11.3
Maldives,Both sexes,3.9 [2.7-5.5],South Asia,3.9
Maldives,Male,2.1 [1.1-3.7],South Asia,2.1
Maldives,Female,5.8 [3.6-8.7],South Asia,5.8
Mali,Both sexes,4.8 [3.4-6.4],North Africa,4.8
Mali,Male,2.1 [1.1-3.7],North Africa,2.1
Mali,Female,7.1 [4.8-9.8],North Africa,7.1
Malta,Both sexes,24.6 [20.2-29.3],Southern Europe,24.6
Malta,Male,23.2 [17.1-29.9],Southern Europe,23.2
Malta,Female,25.9 [19.8-32.5],Southern Europe,25.9
Marshall Islands,Both sexes,46.1 [40.7-51.5],Oceania,46.1
Marshall Islands,Male,40.1 [32.1-48.1],Oceania,40.1
Marshall Islands,Female,52.0 [44.6-59.4],Oceania,52.0
Mauritania,Both sexes,8.1 [5.9-10.6],North Africa,8.1
Mauritania,Male,3.6 [1.9-6.0],North Africa,3.6
Mauritania,Female,12.2 [8.4-16.7],North Africa,12.2
Mauritius,Both sexes,7.7 [5.7-10.0],Southern Africa,7.7
Mauritius,Male,3.8 [2.1-6.1],Southern Africa,3.8
Mauritius,Female,11.3 [8.0-15.3],Southern Africa,11.3
Mexico,Both sexes,22.8 [20.3-25.4],North America,22.8
Mexico,Male,18.1 [14.8-21.7],North America,18.1
Mexico,Female,26.8 [23.2-30.7],North America,26.8
Micronesia (Federated States of),Both sexes,37.3 [32.5-42.3],Oceania,37.3
Micronesia (Federated States of),Male,30.4 [23.8-37.6],Oceania,30.4
Micronesia (Federated States of),Female,43.8 [37.0-50.8],Oceania,43.8
Monaco,Both sexes,No data,Western Europe,0
Monaco,Male,No data,Western Europe,0
Monaco,Female,No data,Western Europe,0
Mongolia,Both sexes,13.3 [10.4-16.3],Central Asia,13.3
Mongolia,Male,10.2 [6.7-14.5],Central Asia,10.2
Mongolia,Female,16.1 [11.8-20.9],Central Asia,16.1
Montenegro,Both sexes,18.1 [14.1-22.7],Balkans,18.1
Montenegro,Male,16.8 [11.0-23.4],Balkans,16.8
Montenegro,Female,19.2 [13.5-25.6],Balkans,19.2
Morocco,Both sexes,18.7 [15.1-22.6],North Africa,18.7
Morocco,Male,12.3 [8.1-17.2],North Africa,12.3
Morocco,Female,24.5 [19.2-30.3],North Africa,24.5
Mozambique,Both sexes,4.4 [3.0-6.0],Southern Africa,4.4
Mozambique,Male,1.8 [0.9-3.3],Southern Africa,1.8
Mozambique,Female,6.5 [4.2-9.3],Southern Africa,6.5
Myanmar,Both sexes,2.8 [1.9-3.9],Southeast Asia,2.8
Myanmar,Male,1.7 [0.9-2.8],Southeast Asia,1.7
Myanmar,Female,3.8 [2.3-5.7],Southeast Asia,3.8
Namibia,Both sexes,11.1 [8.5-14.1],Southern Africa,11.1
Namibia,Male,3.6 [1.9-6.0],Southern Africa,3.6
Namibia,Female,17.5 [12.9-22.8],Southern Africa,17.5
Nauru,Both sexes,56.7 [52.3-61.0],Oceania,56.7
Nauru,Male,52.9 [46.5-59.2],Oceania,52.9
Nauru,Female,60.4 [54.1-66.2],Oceania,60.4
Nepal,Both sexes,2.0 [1.4-2.8],South Asia,2.0
Nepal,Male,1.2 [0.6-2.1],South Asia,1.2
Nepal,Female,2.8 [1.8-4.1],South Asia,2.8
Netherlands,Both sexes,14.9 [12.7-17.3],Western Europe,14.9
Netherlands,Male,14.0 [10.9-17.5],Western Europe,14.0
Netherlands,Female,15.5 [12.6-18.8],Western Europe,15.5
New Zealand,Both sexes,23.8 [21.2-26.5],Oceania,23.8
New Zealand,Male,22.6 [18.9-26.6],Oceania,22.6
New Zealand,Female,24.9 [21.2-28.7],Oceania,24.9
Nicaragua,Both sexes,17.4 [14.0-21.0],Central America,17.4
Nicaragua,Male,12.1 [7.7-17.5],Central America,12.1
Nicaragua,Female,22.3 [17.5-27.7],Central America,22.3
Niger,Both sexes,3.1 [2.1-4.3],West Africa,3.1
Niger,Male,1.3 [0.6-2.3],West Africa,1.3
Niger,Female,4.9 [3.1-7.2],West Africa,4.9
Nigeria,Both sexes,4.9 [3.8-6.2],West Africa,4.9
Nigeria,Male,2.2 [1.4-3.3],West Africa,2.2
Nigeria,Female,7.6 [5.6-9.9],West Africa,7.6
Niue,Both sexes,40.5 [35.0-46.0],Oceania,40.5
Niue,Male,34.2 [26.0-42.5],Oceania,34.2
Niue,Female,47.0 [39.3-54.4],Oceania,47.0
Norway,Both sexes,17.7 [15.3-20.3],Northern Europe,17.7
Norway,Male,17.1 [13.8-20.8],Northern Europe,17.1
Norway,Female,18.3 [15.0-21.7],Northern Europe,18.3
Oman,Both sexes,19.6 [16.3-22.9],Middle East,19.6
Oman,Male,15.2 [11.1-19.5],Middle East,15.2
Oman,Female,26.6 [21.3-31.9],Middle East,26.6
Pakistan,Both sexes,4.8 [3.5-6.4],South Asia,4.8
Pakistan,Male,3.0 [1.8-4.8],South Asia,3.0
Pakistan,Female,6.7 [4.6-9.4],South Asia,6.7
Palau,Both sexes,47.5 [41.9-53.1],Oceania,47.5
Palau,Male,42.2 [34.3-50.3],Oceania,42.2
Palau,Female,52.6 [44.7-60.1],Oceania,52.6
Panama,Both sexes,16.7 [13.3-20.5],Central America,16.7
Panama,Male,12.1 [8.1-16.9],Central America,12.1
Panama,Female,21.3 [15.9-27.0],Central America,21.3
Papua New Guinea,Both sexes,15.0 [10.9-19.7],Oceania,15.0
Papua New Guinea,Male,10.9 [5.9-17.1],Oceania,10.9
Papua New Guinea,Female,19.0 [12.6-26.0],Oceania,19.0
Paraguay,Both sexes,14.2 [10.4-18.5],South America,14.2
Paraguay,Male,11.3 [6.6-17.4],South America,11.3
Paraguay,Female,17.1 [11.4-23.6],South America,17.1
Peru,Both sexes,15.0 [12.5-17.6],South America,15.0
Peru,Male,10.6 [7.5-14.1],South America,10.6
Peru,Female,19.2 [15.6-23.0],South America,19.2
Philippines,Both sexes,3.9 [2.9-5.0],Southeast Asia,3.9
Philippines,Male,2.8 [1.7-4.4],Southeast Asia,2.8
Philippines,Female,4.9 [3.4-6.6],Southeast Asia,4.9
Poland,Both sexes,18.8 [16.6-21.0],Eastern Europe,18.8
Poland,Male,17.8 [14.8-21.0],Eastern Europe,17.8
Poland,Female,19.4 [16.3-22.6],Eastern Europe,19.4
Portugal,Both sexes,15.4 [12.8-18.3],Southern Europe,15.4
Portugal,Male,13.9 [10.6-17.6],Southern Europe,13.9
Portugal,Female,16.7 [12.8-21.1],Southern Europe,16.7
Qatar,Both sexes,28.3 [23.9-33.1],Middle East,28.3
Qatar,Male,24.6 [19.0-30.7],Middle East,24.6
Qatar,Female,37.7 [31.5-43.8],Middle East,37.7
Republic of Korea,Both sexes,3.3 [2.6-4.0],East Asia,3.3
Republic of Korea,Male,2.7 [1.9-3.8],East Asia,2.7
Republic of Korea,Female,3.7 [2.7-4.9],East Asia,3.7
Republic of Moldova,Both sexes,15.2 [11.7-19.0],Eastern Europe,15.2
Republic of Moldova,Male,11.6 [7.1-17.0],Eastern Europe,11.6
Republic of Moldova,Female,18.2 [13.2-24.0],Eastern Europe,18.2
Republic of North Macedonia,Both sexes,18.2 [14.1-22.7],Balkans,18.2
Republic of North Macedonia,Male,17.2 [11.3-24.0],Balkans,17.2
Republic of North Macedonia,Female,19.1 [13.7-25.3],Balkans,19.1
Romania,Both sexes,17.5 [14.2-21.0],Eastern Europe,17.5
Romania,Male,16.7 [12.1-21.9],Eastern Europe,16.7
Romania,Female,18.0 [13.5-22.8],Eastern Europe,18.0
