Sex,Year,Obesity (%),Region,BMI
Male,1989,10.2 [8.0-12.7],Southern Europe,10.2
Female,1989,13.2 [10.8-16.2],Southern Europe,13.2
Both sexes,1990,12.1 [10.4-14.0],Southern Europe,12.1
Male,1990,10.5 [8.3-13.0],Southern Europe,10.5
Female,1990,13.5 [11.0-16.3],Southern Europe,13.5
Both sexes,1991,12.4 [10.7-14.3],Southern Europe,12.4
Male,1991,10.8 [8.6-13.4],Southern Europe,10.8
Female,1991,13.7 [11.3-16.5],Southern Europe,13.7
Both sexes,1992,12.7 [11.0-14.6],Southern Europe,12.7
Male,1992,11.2 [8.9-13.7],Southern Europe,11.2
Female,1992,13.9 [11.4-16.7],Southern Europe,13.9
Both sexes,1993,12.9 [11.2-14.8],Southern Europe,12.9
Male,1993,11.5 [9.2-14.0],Southern Europe,11.5
Female,1993,14.2 [11.7-17.0],Southern Europe,14.2
Both sexes,1994,13.2 [11.5-15.1],Southern Europe,13.2
Male,1994,11.8 [9.5-14.4],Southern Europe,11.8
Female,1994,14.4 [11.9-17.2],Southern Europe,14.4
Both sexes,1995,13.5 [11.8-15.4],Southern Europe,13.5
Male,1995,12.2 [9.9-14.8],Southern Europe,12.2
Female,1995,14.6 [12.1-17.3],Southern Europe,14.6
Both sexes,1996,13.8 [12.0-15.7],Southern Europe,13.8
Male,1996,12.5 [10.2-15.2],Southern Europe,12.5
Female,1996,14.9 [12.4-17.6],Southern Europe,14.9
Both sexes,1997,14.1 [12.3-16.1],Southern Europe,14.1
Male,1997,12.9 [10.5-15.6],Southern Europe,12.9
Female,1997,15.1 [12.6-17.8],Southern Europe,15.1
Both sexes,1998,14.4 [12.6-16.4],Southern Europe,14.4
Male,1998,13.3 [10.9-16.0],Southern Europe,13.3
Female,1998,15.4 [12.8-18.1],Southern Europe,15.4
Both sexes,1999,14.7 [12.9-16.7],Southern Europe,14.7
Male,1999,13.6 [11.2-16.4],Southern Europe,13.6
Female,1999,15.6 [13.1-18.3],Southern Europe,15.6
Both sexes,2000,15.0 [13.2-17.0],Southern Europe,15.0
Male,2000,14.0 [11.5-16.8],Southern Europe,14.0
Female,2000,15.9 [13.3-18.6],Southern Europe,15.9
Both sexes,2001,15.3 [13.5-17.3],Southern Europe,15.3
Male,2001,14.4 [11.8-17.2],Southern Europe,14.4
Female,2001,16.1 [13.5-18.9],Southern Europe,16.1
Both sexes,2002,15.6 [13.7-17.7],Southern Europe,15.6
Male,2002,14.7 [12.2-17.5],Southern Europe,14.7
Female,2002,16.4 [13.7-19.2],Southern Europe,16.4
Both sexes,2003,15.9 [14.0-18.0],Southern Europe,15.9
Male,2003,15.1 [12.5-17.9],Southern Europe,15.1
Female,2003,16.6 [13.9-19.5],Southern Europe,16.6
Both sexes,2004,16.2 [14.3-18.3],Southern Europe,16.2
Male,2004,15.5 [12.8-18.3],Southern Europe,15.5
Female,2004,16.8 [14.1-19.8],Southern Europe,16.8
Both sexes,2005,16.5 [14.5-18.7],Southern Europe,16.5
Male,2005,15.9 [13.1-18.7],Southern Europe,15.9
Female,2005,17.1 [14.3-20.0],Southern Europe,17.1
Both sexes,2006,16.9 [14.8-19.0],Southern Europe,16.9
Male,2006,16.3 [13.4-19.2],Southern Europe,16.3
Female,2006,17.3 [14.4-20.4],Southern Europe,17.3
Both sexes,2007,17.2 [15.0-19.4],Southern Europe,17.2
Male,2007,16.6 [13.7-19.6],Southern Europe,16.6
Female,2007,17.5 [14.6-20.7],Southern Europe,17.5
Both sexes,2008,17.5 [15.3-19.7],Southern Europe,17.5
Male,2008,17.0 [14.0-20.1],Southern Europe,17.0
Female,2008,17.8 [14.7-21.0],Southern Europe,17.8
Both sexes,2009,17.8 [15.5-20.1],Southern Europe,17.8
Male,2009,17.4 [14.3-20.7],Southern Europe,17.4
Female,2009,18.0 [14.8-21.4],Southern Europe,18.0
Both sexes,2010,18.1 [15.7-20.5],Southern Europe,18.1
Male,2010,17.8 [14.5-21.2],Southern Europe,17.8
Female,2010,18.2 [15.0-21.8],Southern Europe,18.2
Both sexes,2011,18.3 [15.9-21.0],Southern Europe,18.3
Male,2011,18.2 [14.7-21.8],Southern Europe,18.2
Female,2011,18.4 [15.0-22.2],Southern Europe,18.4
Both sexes,2012,18.7 [16.0-21.4],Southern Europe,18.7
Male,2012,18.5 [14.9-22.5],Southern Europe,18.5
Female,2012,18.6 [15.0-22.6],Southern Europe,18.6
Both sexes,2013,19.0 [16.2-21.9],Southern Europe,19.0
Male,2013,18.9 [15.1-23.0],Southern Europe,18.9
Female,2013,18.9 [15.0-23.0],Southern Europe,18.9
Both sexes,2014,19.3 [16.4-22.3],Southern Europe,19.3
Male,2014,19.3 [15.1-23.7],Southern Europe,19.3
Female,2014,19.1 [15.0-23.5],Southern Europe,19.1
Both sexes,2015,19.6 [16.5-22.9],Southern Europe,19.6
Male,2015,19.7 [15.2-24.4],Southern Europe,19.7
Female,2015,19.3 [15.0-24.0],Southern Europe,19.3
Both sexes,2016,19.9 [16.6-23.4],Southern Europe,19.9
Male,2016,20.1 [15.3-25.2],Southern Europe,20.1
Female,2016,19.5 [15.0-24.6],Southern Europe,19.5
