Sex,Year,Obesity (%),Region,BMI
Both sexes,1999,0.6 [0.4-0.9],Southeast Asia,0.6
Male,1999,0.3 [0.2-0.6],Southeast Asia,0.3
Female,1999,0.8 [0.5-1.3],Southeast Asia,0.8
Both sexes,2000,0.6 [0.4-1.0],Southeast Asia,0.6
Male,2000,0.4 [0.2-0.6],Southeast Asia,0.4
Female,2000,0.9 [0.5-1.4],Southeast Asia,0.9
Both sexes,2001,0.7 [0.5-1.0],Southeast Asia,0.7
Male,2001,0.4 [0.2-0.7],Southeast Asia,0.4
Female,2001,0.9 [0.5-1.5],Southeast Asia,0.9
Both sexes,2002,0.7 [0.5-1.1],Southeast Asia,0.7
Male,2002,0.4 [0.2-0.7],Southeast Asia,0.4
Female,2002,1.0 [0.6-1.6],Southeast Asia,1.0
Both sexes,2003,0.8 [0.5-1.2],Southeast Asia,0.8
Male,2003,0.5 [0.3-0.8],Southeast Asia,0.5
Female,2003,1.1 [0.6-1.7],Southeast Asia,1.1
Both sexes,2004,0.9 [0.6-1.2],Southeast Asia,0.9
Male,2004,0.5 [0.3-0.9],Southeast Asia,0.5
Female,2004,1.2 [0.7-1.8],Southeast Asia,1.2
Both sexes,2005,0.9 [0.6-1.3],Southeast Asia,0.9
Male,2005,0.6 [0.3-0.9],Southeast Asia,0.6
Female,2005,1.2 [0.7-1.9],Southeast Asia,1.2
Both sexes,2006,1.0 [0.7-1.4],Southeast Asia,1.0
Male,2006,0.6 [0.4-1.0],Southeast Asia,0.6
Female,2006,1.3 [0.8-2.0],Southeast Asia,1.3
Both sexes,2007,1.1 [0.7-1.5],Southeast Asia,1.1
Male,2007,0.7 [0.4-1.1],Southeast Asia,0.7
Female,2007,1.4 [0.9-2.2],Southeast Asia,1.4
Both sexes,2008,1.2 [0.8-1.7],Southeast Asia,1.2
Male,2008,0.8 [0.4-1.2],Southeast Asia,0.8
Female,2008,1.5 [0.9-2.3],Southeast Asia,1.5
Both sexes,2009,1.3 [0.9-1.8],Southeast Asia,1.3
Male,2009,0.8 [0.5-1.4],Southeast Asia,0.8
Female,2009,1.6 [1.0-2.5],Southeast Asia,1.6
Both sexes,2010,1.4 [0.9-1.9],Southeast Asia,1.4
Male,2010,0.9 [0.5-1.5],Southeast Asia,0.9
Female,2010,1.7 [1.0-2.7],Southeast Asia,1.7
Both sexes,2011,1.5 [1.0-2.1],Southeast Asia,1.5
Male,2011,1.0 [0.6-1.7],Southeast Asia,1.0
Female,2011,1.9 [1.1-2.9],Southeast Asia,1.9
Both sexes,2012,1.6 [1.1-2.3],Southeast Asia,1.6
Male,2012,1.1 [0.6-1.8],Southeast Asia,1.1
Female,2012,2.0 [1.2-3.1],Southeast Asia,2.0
Both sexes,2013,1.7 [1.1-2.4],Southeast Asia,1.7
Male,2013,1.2 [0.7-2.0],Southeast Asia,1.2
Female,2013,2.1 [1.3-3.3],Southeast Asia,2.1
Both sexes,2014,1.8 [1.2-2.6],Southeast Asia,1.8
Male,2014,1.3 [0.7-2.3],Southeast Asia,1.3
Female,2014,2.3 [1.3-3.6],Southeast Asia,2.3
Both sexes,2015,2.0 [1.3-2.9],Southeast Asia,2.0
Male,2015,1.5 [0.8-2.5],Southeast Asia,1.5
Female,2015,2.4 [1.4-3.9],Southeast Asia,2.4
Both sexes,2016,2.1 [1.4-3.1],Southeast Asia,2.1
Male,2016,1.6 [0.8-2.8],Southeast Asia,1.6
Female,2016,2.6 [1.5-4.2],Southeast Asia,2.6
