Sex,Year,Obesity (%),Region,BMI
Both sexes,2000,19.6 [16.1-23.3],Eastern Europe,19.6
Male,2000,19.1 [14.3-24.4],Eastern Europe,19.1
Female,2000,19.8 [15.1-25.1],Eastern Europe,19.8
Both sexes,2001,19.9 [16.4-23.6],Eastern Europe,19.9
Male,2001,19.5 [14.7-24.8],Eastern Europe,19.5
Female,2001,20.0 [15.3-25.3],Eastern Europe,20.0
Both sexes,2002,20.2 [16.8-24.0],Eastern Europe,20.2
Male,2002,20.0 [15.1-25.3],Eastern Europe,20.0
Female,2002,20.2 [15.4-25.5],Eastern Europe,20.2
Both sexes,2003,20.5 [17.1-24.4],Eastern Europe,20.5
Male,2003,20.4 [15.6-25.8],Eastern Europe,20.4
Female,2003,20.5 [15.6-25.8],Eastern Europe,20.5
Both sexes,2004,20.9 [17.5-24.8],Eastern Europe,20.9
Male,2004,20.9 [16.0-26.3],Eastern Europe,20.9
Female,2004,20.7 [15.8-26.2],Eastern Europe,20.7
Both sexes,2005,21.3 [17.8-25.2],Eastern Europe,21.3
Male,2005,21.5 [16.5-27.0],Eastern Europe,21.5
Female,2005,21.0 [16.0-26.5],Eastern Europe,21.0
Both sexes,2006,21.7 [18.2-25.7],Eastern Europe,21.7
Male,2006,22.0 [16.9-27.6],Eastern Europe,22.0
Female,2006,21.3 [16.2-26.8],Eastern Europe,21.3
Both sexes,2007,22.2 [18.5-26.2],Eastern Europe,22.2
Male,2007,22.6 [17.5-28.3],Eastern Europe,22.6
Female,2007,21.6 [16.5-27.2],Eastern Europe,21.6
Both sexes,2008,22.6 [18.9-26.7],Eastern Europe,22.6
Male,2008,23.2 [17.9-29.0],Eastern Europe,23.2
Female,2008,21.9 [16.7-27.7],Eastern Europe,21.9
Both sexes,2009,23.1 [19.2-27.2],Eastern Europe,23.1
Male,2009,23.8 [18.4-29.8],Eastern Europe,23.8
Female,2009,22.2 [16.9-28.1],Eastern Europe,22.2
Both sexes,2010,23.5 [19.6-27.8],Eastern Europe,23.5
Male,2010,24.4 [18.9-30.5],Eastern Europe,24.4
Female,2010,22.5 [17.1-28.6],Eastern Europe,22.5
Both sexes,2011,24.0 [20.0-28.5],Eastern Europe,24.0
Male,2011,25.0 [19.3-31.3],Eastern Europe,25.0
Female,2011,22.9 [17.3-29.2],Eastern Europe,22.9
Both sexes,2012,24.5 [20.3-29.1],Eastern Europe,24.5
Male,2012,25.6 [19.8-32.1],Eastern Europe,25.6
Female,2012,23.2 [17.5-29.8],Eastern Europe,23.2
Both sexes,2013,25.0 [20.6-29.6],Eastern Europe,25.0
Male,2013,26.3 [20.2-32.9],Eastern Europe,26.3
Female,2013,23.6 [17.6-30.3],Eastern Europe,23.6
Both sexes,2014,25.4 [21.0-30.3],Eastern Europe,25.4
Male,2014,26.9 [20.5-33.8],Eastern Europe,26.9
Female,2014,23.9 [17.8-30.9],Eastern Europe,23.9
Both sexes,2015,25.9 [21.3-30.9],Eastern Europe,25.9
Male,2015,27.5 [20.9-34.8],Eastern Europe,27.5
Female,2015,24.3 [18.0-31.5],Eastern Europe,24.3
Both sexes,2016,26.4 [21.5-31.7],Eastern Europe,26.4
Male,2016,28.2 [21.2-35.6],Eastern Europe,28.2
Female,2016,24.6 [18.0-32.1],Eastern Europe,24.6
