Sex,Year,Obesity (%),Region,BMI
Female,1999,5.9 [4.1-7.9],West Africa,5.9
Both sexes,2000,4.0 [3.0-5.1],West Africa,4.0
Male,2000,1.7 [1.0-2.7],West Africa,1.7
Female,2000,6.2 [4.4-8.3],West Africa,6.2
Both sexes,2001,4.2 [3.2-5.4],West Africa,4.2
Male,2001,1.8 [1.1-2.8],West Africa,1.8
Female,2001,6.5 [4.7-8.7],West Africa,6.5
Both sexes,2002,4.4 [3.4-5.6],West Africa,4.4
Male,2002,1.9 [1.2-3.0],West Africa,1.9
Female,2002,6.8 [5.0-9.1],West Africa,6.8
Both sexes,2003,4.7 [3.6-5.9],West Africa,4.7
Male,2003,2.1 [1.3-3.2],West Africa,2.1
Female,2003,7.2 [5.3-9.4],West Africa,7.2
Both sexes,2004,4.9 [3.8-6.2],West Africa,4.9
Male,2004,2.2 [1.4-3.3],West Africa,2.2
Female,2004,7.6 [5.6-9.9],West Africa,7.6
Both sexes,2005,5.2 [4.0-6.5],West Africa,5.2
Male,2005,2.4 [1.5-3.6],West Africa,2.4
Female,2005,7.9 [5.9-10.4],West Africa,7.9
Both sexes,2006,5.4 [4.3-6.8],West Africa,5.4
Male,2006,2.5 [1.6-3.8],West Africa,2.5
Female,2006,8.3 [6.3-10.9],West Africa,8.3
Both sexes,2007,5.7 [4.5-7.1],West Africa,5.7
Male,2007,2.7 [1.7-4.0],West Africa,2.7
Female,2007,8.8 [6.6-11.3],West Africa,8.8
Both sexes,2008,6.0 [4.8-7.5],West Africa,6.0
Male,2008,2.8 [1.8-4.2],West Africa,2.8
Female,2008,9.2 [6.9-11.9],West Africa,9.2
Both sexes,2009,6.4 [5.0-7.8],West Africa,6.4
Male,2009,3.0 [1.9-4.5],West Africa,3.0
Female,2009,9.6 [7.3-12.5],West Africa,9.6
Both sexes,2010,6.7 [5.3-8.3],West Africa,6.7
Male,2010,3.2 [2.0-4.8],West Africa,3.2
Female,2010,10.1 [7.6-13.0],West Africa,10.1
Both sexes,2011,7.0 [5.5-8.7],West Africa,7.0
Male,2011,3.4 [2.1-5.1],West Africa,3.4
Female,2011,10.6 [8.0-13.6],West Africa,10.6
Both sexes,2012,7.4 [5.8-9.1],West Africa,7.4
Male,2012,3.6 [2.3-5.5],West Africa,3.6
Female,2012,11.0 [8.3-14.2],West Africa,11.0
Both sexes,2013,7.7 [6.0-9.6],West Africa,7.7
Male,2013,3.9 [2.4-5.8],West Africa,3.9
Female,2013,11.5 [8.6-14.9],West Africa,11.5
Both sexes,2014,8.1 [6.3-10.1],West Africa,8.1
Male,2014,4.1 [2.5-6.3],West Africa,4.1
Female,2014,12.0 [8.9-15.6],West Africa,12.0
Both sexes,2015,8.5 [6.5-10.6],West Africa,8.5
Male,2015,4.3 [2.6-6.7],West Africa,4.3
Female,2015,12.5 [9.2-16.4],West Africa,12.5
Both sexes,2016,8.9 [6.8-11.2],West Africa,8.9
Male,2016,4.6 [2.7-7.2],West Africa,4.6
Female,2016,13.1 [9.5-17.2],West Africa,13.1
