Sex,Year,Obesity (%),Region,BMI
Female,1998,3.1 [1.7-4.8],Southern Africa,3.1
Both sexes,1999,2.2 [1.4-3.2],Southern Africa,2.2
Male,1999,1.1 [0.5-2.1],Southern Africa,1.1
Female,1999,3.2 [1.8-5.1],Southern Africa,3.2
Both sexes,2000,2.3 [1.4-3.3],Southern Africa,2.3
Male,2000,1.2 [0.5-2.2],Southern Africa,1.2
Female,2000,3.4 [1.9-5.3],Southern Africa,3.4
Both sexes,2001,2.4 [1.5-3.5],Southern Africa,2.4
Male,2001,1.2 [0.5-2.3],Southern Africa,1.2
Female,2001,3.6 [2.1-5.5],Southern Africa,3.6
Both sexes,2002,2.5 [1.6-3.7],Southern Africa,2.5
Male,2002,1.3 [0.6-2.4],Southern Africa,1.3
Female,2002,3.7 [2.2-5.7],Southern Africa,3.7
Both sexes,2003,2.7 [1.7-3.8],Southern Africa,2.7
Male,2003,1.4 [0.6-2.5],Southern Africa,1.4
Female,2003,3.9 [2.3-6.0],Southern Africa,3.9
Both sexes,2004,2.8 [1.8-4.0],Southern Africa,2.8
Male,2004,1.4 [0.7-2.6],Southern Africa,1.4
Female,2004,4.1 [2.5-6.2],Southern Africa,4.1
Both sexes,2005,3.0 [1.9-4.2],Southern Africa,3.0
Male,2005,1.5 [0.7-2.8],Southern Africa,1.5
Female,2005,4.3 [2.6-6.5],Southern Africa,4.3
Both sexes,2006,3.1 [2.1-4.4],Southern Africa,3.1
Male,2006,1.6 [0.8-2.9],Southern Africa,1.6
Female,2006,4.6 [2.7-6.8],Southern Africa,4.6
Both sexes,2007,3.3 [2.2-4.7],Southern Africa,3.3
Male,2007,1.7 [0.8-3.1],Southern Africa,1.7
Female,2007,4.8 [2.9-7.2],Southern Africa,4.8
Both sexes,2008,3.5 [2.3-4.9],Southern Africa,3.5
Male,2008,1.8 [0.9-3.2],Southern Africa,1.8
Female,2008,5.0 [3.1-7.5],Southern Africa,5.0
Both sexes,2009,3.7 [2.5-5.1],Southern Africa,3.7
Male,2009,1.9 [0.9-3.4],Southern Africa,1.9
Female,2009,5.3 [3.3-7.9],Southern Africa,5.3
Both sexes,2010,3.9 [2.6-5.4],Southern Africa,3.9
Male,2010,2.1 [1.0-3.6],Southern Africa,2.1
Female,2010,5.6 [3.4-8.3],Southern Africa,5.6
Both sexes,2011,4.1 [2.7-5.7],Southern Africa,4.1
Male,2011,2.2 [1.0-3.9],Southern Africa,2.2
Female,2011,5.9 [3.6-8.8],Southern Africa,5.9
Both sexes,2012,4.3 [2.9-6.0],Southern Africa,4.3
Male,2012,2.3 [1.1-4.1],Southern Africa,2.3
Female,2012,6.2 [3.8-9.2],Southern Africa,6.2
Both sexes,2013,4.5 [3.0-6.4],Southern Africa,4.5
Male,2013,2.5 [1.2-4.4],Southern Africa,2.5
Female,2013,6.5 [4.0-9.7],Southern Africa,6.5
Both sexes,2014,4.8 [3.2-6.8],Southern Africa,4.8
Male,2014,2.6 [1.2-4.7],Southern Africa,2.6
Female,2014,6.8 [4.2-10.2],Southern Africa,6.8
Both sexes,2015,5.1 [3.3-7.1],Southern Africa,5.1
Male,2015,2.8 [1.3-5.1],Southern Africa,2.8
Female,2015,7.2 [4.3-10.7],Southern Africa,7.2
Both sexes,2016,5.3 [3.5-7.6],Southern Africa,5.3
Male,2016,3.0 [1.4-5.4],Southern Africa,3.0
Female,2016,7.5 [4.5-11.4],Southern Africa,7.5
