Sex,Year,Obesity (%),Region,BMI
Both sexes,2004,15.4 [12.5-18.6],Eastern Europe,15.4
Male,2004,16.1 [11.8-21.1],Eastern Europe,16.1
Female,2004,14.7 [11.0-18.8],Eastern Europe,14.7
Both sexes,2005,15.8 [12.8-19.0],Eastern Europe,15.8
Male,2005,16.5 [12.2-21.6],Eastern Europe,16.5
Female,2005,15.0 [11.2-19.1],Eastern Europe,15.0
Both sexes,2006,16.1 [13.1-19.4],Eastern Europe,16.1
Male,2006,17.0 [12.6-22.1],Eastern Europe,17.0
Female,2006,15.2 [11.4-19.5],Eastern Europe,15.2
Both sexes,2007,16.5 [13.4-19.8],Eastern Europe,16.5
Male,2007,17.4 [12.9-22.6],Eastern Europe,17.4
Female,2007,15.5 [11.6-19.8],Eastern Europe,15.5
Both sexes,2008,16.9 [13.7-20.3],Eastern Europe,16.9
Male,2008,17.9 [13.3-23.2],Eastern Europe,17.9
Female,2008,15.8 [11.8-20.2],Eastern Europe,15.8
Both sexes,2009,17.3 [14.0-20.8],Eastern Europe,17.3
Male,2009,18.3 [13.7-23.7],Eastern Europe,18.3
Female,2009,16.1 [11.9-20.6],Eastern Europe,16.1
Both sexes,2010,17.6 [14.3-21.2],Eastern Europe,17.6
Male,2010,18.8 [14.0-24.3],Eastern Europe,18.8
Female,2010,16.4 [12.1-21.0],Eastern Europe,16.4
Both sexes,2011,18.0 [14.6-21.7],Eastern Europe,18.0
Male,2011,19.3 [14.3-25.1],Eastern Europe,19.3
Female,2011,16.7 [12.3-21.5],Eastern Europe,16.7
Both sexes,2012,18.4 [14.9-22.3],Eastern Europe,18.4
Male,2012,19.8 [14.6-25.7],Eastern Europe,19.8
Female,2012,17.0 [12.5-22.0],Eastern Europe,17.0
Both sexes,2013,18.8 [15.1-22.8],Eastern Europe,18.8
Male,2013,20.3 [14.8-26.4],Eastern Europe,20.3
Female,2013,17.3 [12.6-22.5],Eastern Europe,17.3
Both sexes,2014,19.2 [15.4-23.3],Eastern Europe,19.2
Male,2014,20.8 [15.2-27.3],Eastern Europe,20.8
Female,2014,17.7 [12.7-23.1],Eastern Europe,17.7
Both sexes,2015,19.7 [15.6-23.9],Eastern Europe,19.7
Male,2015,21.3 [15.4-28.1],Eastern Europe,21.3
Female,2015,18.0 [12.8-23.8],Eastern Europe,18.0
Both sexes,2016,20.1 [15.9-24.6],Eastern Europe,20.1
Male,2016,21.9 [15.6-29.0],Eastern Europe,21.9
Female,2016,18.3 [12.9-24.4],Eastern Europe,18.3
