Sex,Year,Obesity (%),Region,BMI
Both sexes,1995,19.8 [16.6-23.2],North Africa,19.8
Male,1995,11.4 [7.9-15.6],North Africa,11.4
Female,1995,27.8 [22.7-33.1],North Africa,27.8
Both sexes,1996,20.3 [17.1-23.6],North Africa,20.3
Male,1996,11.8 [8.3-15.9],North Africa,11.8
Female,1996,28.3 [23.3-33.6],North Africa,28.3
Both sexes,1997,20.7 [17.6-24.0],North Africa,20.7
Male,1997,12.2 [8.6-16.3],North Africa,12.2
Female,1997,28.8 [23.9-34.1],North Africa,28.8
Both sexes,1998,21.2 [18.2-24.5],North Africa,21.2
Male,1998,12.6 [9.1-16.7],North Africa,12.6
Female,1998,29.4 [24.5-34.6],North Africa,29.4
Both sexes,1999,21.7 [18.6-24.9],North Africa,21.7
Male,1999,13.0 [9.4-17.2],North Africa,13.0
Female,1999,30.0 [25.2-35.1],North Africa,30.0
Both sexes,2000,22.2 [19.1-25.4],North Africa,22.2
Male,2000,13.5 [9.9-17.7],North Africa,13.5
Female,2000,30.6 [25.8-35.6],North Africa,30.6
Both sexes,2001,22.7 [19.6-25.9],North Africa,22.7
Male,2001,13.9 [10.3-18.2],North Africa,13.9
Female,2001,31.2 [26.4-36.2],North Africa,31.2
Both sexes,2002,23.3 [20.2-26.4],North Africa,23.3
Male,2002,14.4 [10.8-18.7],North Africa,14.4
Female,2002,31.8 [27.0-36.7],North Africa,31.8
Both sexes,2003,23.8 [20.7-26.9],North Africa,23.8
Male,2003,14.9 [11.2-19.2],North Africa,14.9
Female,2003,32.4 [27.7-37.3],North Africa,32.4
Both sexes,2004,24.4 [21.3-27.6],North Africa,24.4
Male,2004,15.4 [11.7-19.7],North Africa,15.4
Female,2004,33.0 [28.3-37.9],North Africa,33.0
Both sexes,2005,24.9 [21.8-28.2],North Africa,24.9
Male,2005,15.9 [12.1-20.3],North Africa,15.9
Female,2005,33.7 [29.0-38.6],North Africa,33.7
Both sexes,2006,25.5 [22.4-28.8],North Africa,25.5
Male,2006,16.4 [12.6-20.9],North Africa,16.4
Female,2006,34.3 [29.6-39.3],North Africa,34.3
Both sexes,2007,26.1 [22.9-29.4],North Africa,26.1
Male,2007,17.0 [13.1-21.5],North Africa,17.0
Female,2007,35.0 [30.2-40.0],North Africa,35.0
Both sexes,2008,26.7 [23.5-30.1],North Africa,26.7
Male,2008,17.6 [13.5-22.1],North Africa,17.6
Female,2008,35.6 [30.8-40.6],North Africa,35.6
Both sexes,2009,27.4 [24.0-30.8],North Africa,27.4
Male,2009,18.1 [14.0-22.8],North Africa,18.1
Female,2009,36.3 [31.4-41.4],North Africa,36.3
Both sexes,2010,28.0 [24.6-31.6],North Africa,28.0
Male,2010,18.7 [14.4-23.6],North Africa,18.7
Female,2010,37.0 [31.9-42.2],North Africa,37.0
Both sexes,2011,28.6 [25.2-32.4],North Africa,28.6
Male,2011,19.4 [14.8-24.4],North Africa,19.4
Female,2011,37.6 [32.5-43.0],North Africa,37.6
Both sexes,2012,29.3 [25.7-33.1],North Africa,29.3
Male,2012,20.0 [15.2-25.2],North Africa,20.0
Female,2012,38.3 [33.0-43.8],North Africa,38.3
Both sexes,2013,30.0 [26.2-33.9],North Africa,30.0
Male,2013,20.6 [15.6-26.0],North Africa,20.6
Female,2013,39.0 [33.5-44.6],North Africa,39.0
Both sexes,2014,30.6 [26.7-34.8],North Africa,30.6
Male,2014,21.3 [16.0-27.0],North Africa,21.3
Female,2014,39.7 [33.9-45.6],North Africa,39.7
Both sexes,2015,31.3 [27.1-35.7],North Africa,31.3
Male,2015,22.0 [16.5-27.9],North Africa,22.0
Female,2015,40.4 [34.3-46.6],North Africa,40.4
Both sexes,2016,32.0 [27.6-36.6],North Africa,32.0
Male,2016,22.7 [16.9-29.0],North Africa,22.7
Female,2016,41.1 [34.6-47.6],North Africa,41.1
