Sex,Year,Obesity (%),Region,BMI
Both sexes,2004,4.9 [3.5-6.5],Southern Africa,4.9
Male,2004,1.9 [0.9-3.5],Southern Africa,1.9
Female,2004,7.7 [5.3-10.6],Southern Africa,7.7
Both sexes,2005,5.1 [3.7-6.7],Southern Africa,5.1
Male,2005,2.0 [0.9-3.6],Southern Africa,2.0
Female,2005,8.0 [5.6-10.9],Southern Africa,8.0
Both sexes,2006,5.3 [3.8-6.9],Southern Africa,5.3
Male,2006,2.1 [1.0-3.8],Southern Africa,2.1
Female,2006,8.3 [5.8-11.3],Southern Africa,8.3
Both sexes,2007,5.5 [4.0-7.2],Southern Africa,5.5
Male,2007,2.2 [1.1-3.9],Southern Africa,2.2
Female,2007,8.7 [6.1-11.8],Southern Africa,8.7
Both sexes,2008,5.7 [4.2-7.6],Southern Africa,5.7
Male,2008,2.3 [1.1-4.1],Southern Africa,2.3
Female,2008,9.0 [6.3-12.2],Southern Africa,9.0
Both sexes,2009,6.0 [4.4-7.9],Southern Africa,6.0
Male,2009,2.5 [1.2-4.3],Southern Africa,2.5
Female,2009,9.4 [6.6-12.7],Southern Africa,9.4
Both sexes,2010,6.3 [4.6-8.2],Southern Africa,6.3
Male,2010,2.6 [1.2-4.6],Southern Africa,2.6
Female,2010,9.8 [6.9-13.3],Southern Africa,9.8
Both sexes,2011,6.5 [4.8-8.6],Southern Africa,6.5
Male,2011,2.7 [1.3-4.8],Southern Africa,2.7
Female,2011,10.2 [7.1-13.8],Southern Africa,10.2
Both sexes,2012,6.8 [5.0-8.9],Southern Africa,6.8
Male,2012,2.9 [1.4-5.1],Southern Africa,2.9
Female,2012,10.6 [7.4-14.4],Southern Africa,10.6
Both sexes,2013,7.1 [5.2-9.4],Southern Africa,7.1
Male,2013,3.0 [1.5-5.4],Southern Africa,3.0
Female,2013,11.1 [7.6-15.0],Southern Africa,11.1
Both sexes,2014,7.4 [5.4-9.8],Southern Africa,7.4
Male,2014,3.2 [1.5-5.7],Southern Africa,3.2
Female,2014,11.5 [7.9-15.7],Southern Africa,11.5
Both sexes,2015,7.7 [5.6-10.2],Southern Africa,7.7
Male,2015,3.4 [1.6-6.1],Southern Africa,3.4
Female,2015,12.0 [8.2-16.4],Southern Africa,12.0
Both sexes,2016,8.1 [5.8-10.7],Southern Africa,8.1
Male,2016,3.6 [1.7-6.5],Southern Africa,3.6
Female,2016,12.4 [8.5-17.1],Southern Africa,12.4
