Sex,Year,Obesity (%),Region,BMI
Both sexes,2006,7.4 [5.9-9.0],West Africa,7.4
Male,2006,2.7 [1.6-4.1],West Africa,2.7
Female,2006,11.7 [9.0-14.8],West Africa,11.7
Both sexes,2007,7.7 [6.2-9.5],West Africa,7.7
Male,2007,2.8 [1.7-4.3],West Africa,2.8
Female,2007,12.2 [9.4-15.3],West Africa,12.2
Both sexes,2008,8.0 [6.5-9.9],West Africa,8.0
Male,2008,3.0 [1.8-4.5],West Africa,3.0
Female,2008,12.6 [9.9-15.8],West Africa,12.6
Both sexes,2009,8.4 [6.8-10.3],West Africa,8.4
Male,2009,3.2 [1.9-4.8],West Africa,3.2
Female,2009,13.1 [10.2-16.4],West Africa,13.1
Both sexes,2010,8.7 [7.1-10.7],West Africa,8.7
Male,2010,3.3 [2.1-5.0],West Africa,3.3
Female,2010,13.6 [10.6-17.1],West Africa,13.6
Both sexes,2011,9.1 [7.3-11.2],West Africa,9.1
Male,2011,3.5 [2.2-5.3],West Africa,3.5
Female,2011,14.1 [11.0-17.7],West Africa,14.1
Both sexes,2012,9.4 [7.6-11.6],West Africa,9.4
Male,2012,3.7 [2.2-5.6],West Africa,3.7
Female,2012,14.6 [11.3-18.4],West Africa,14.6
Both sexes,2013,9.8 [7.8-12.1],West Africa,9.8
Male,2013,3.9 [2.3-5.9],West Africa,3.9
Female,2013,15.1 [11.6-19.1],West Africa,15.1
Both sexes,2014,10.1 [8.1-12.6],West Africa,10.1
Male,2014,4.1 [2.4-6.2],West Africa,4.1
Female,2014,15.6 [11.8-19.8],West Africa,15.6
Both sexes,2015,10.5 [8.3-13.1],West Africa,10.5
Male,2015,4.3 [2.5-6.6],West Africa,4.3
Female,2015,16.1 [12.1-20.5],West Africa,16.1
Both sexes,2016,10.9 [8.5-13.6],West Africa,10.9
Male,2016,4.5 [2.6-7.1],West Africa,4.5
Female,2016,16.6 [12.4-21.4],West Africa,16.6
