Sex,Year,Obesity (%),Region,BMI
Both sexes,1992,13.5 [11.9-15.3],Northern Europe,13.5
Male,1992,13.1 [10.7-15.7],Northern Europe,13.1
Female,1992,13.5 [11.4-15.9],Northern Europe,13.5
Both sexes,1993,13.8 [12.2-15.6],Northern Europe,13.8
Male,1993,13.5 [11.1-16.1],Northern Europe,13.5
Female,1993,13.8 [11.7-16.2],Northern Europe,13.8
Both sexes,1994,14.2 [12.5-16.0],Northern Europe,14.2
Male,1994,13.9 [11.5-16.5],Northern Europe,13.9
Female,1994,14.1 [11.9-16.5],Northern Europe,14.1
Both sexes,1995,14.5 [12.9-16.3],Northern Europe,14.5
Male,1995,14.4 [11.9-17.0],Northern Europe,14.4
Female,1995,14.4 [12.2-16.8],Northern Europe,14.4
Both sexes,1996,14.9 [13.2-16.7],Northern Europe,14.9
Male,1996,14.8 [12.2-17.4],Northern Europe,14.8
Female,1996,14.7 [12.5-17.1],Northern Europe,14.7
Both sexes,1997,15.2 [13.5-17.1],Northern Europe,15.2
Male,1997,15.2 [12.6-17.9],Northern Europe,15.2
Female,1997,15.0 [12.8-17.4],Northern Europe,15.0
Both sexes,1998,15.6 [13.9-17.4],Northern Europe,15.6
Male,1998,15.7 [13.1-18.3],Northern Europe,15.7
Female,1998,15.2 [13.0-17.7],Northern Europe,15.2
Both sexes,1999,15.9 [14.2-17.8],Northern Europe,15.9
Male,1999,16.1 [13.5-18.8],Northern Europe,16.1
Female,1999,15.5 [13.3-18.0],Northern Europe,15.5
Both sexes,2000,16.3 [14.5-18.2],Northern Europe,16.3
Male,2000,16.5 [13.9-19.2],Northern Europe,16.5
Female,2000,15.8 [13.5-18.3],Northern Europe,15.8
Both sexes,2001,16.6 [14.9-18.5],Northern Europe,16.6
Male,2001,17.0 [14.2-19.7],Northern Europe,17.0
Female,2001,16.1 [13.8-18.6],Northern Europe,16.1
Both sexes,2002,17.0 [15.2-18.9],Northern Europe,17.0
Male,2002,17.4 [14.6-20.2],Northern Europe,17.4
Female,2002,16.3 [14.0-18.9],Northern Europe,16.3
Both sexes,2003,17.3 [15.5-19.3],Northern Europe,17.3
Male,2003,17.8 [15.0-20.7],Northern Europe,17.8
Female,2003,16.6 [14.2-19.2],Northern Europe,16.6
Both sexes,2004,17.7 [15.8-19.7],Northern Europe,17.7
Male,2004,18.3 [15.4-21.2],Northern Europe,18.3
Female,2004,16.9 [14.5-19.5],Northern Europe,16.9
Both sexes,2005,18.0 [16.2-20.0],Northern Europe,18.0
Male,2005,18.7 [15.8-21.7],Northern Europe,18.7
Female,2005,17.2 [14.7-19.9],Northern Europe,17.2
Both sexes,2006,18.4 [16.5-20.5],Northern Europe,18.4
Male,2006,19.2 [16.2-22.2],Northern Europe,19.2
Female,2006,17.5 [14.9-20.2],Northern Europe,17.5
Both sexes,2007,18.8 [16.8-20.9],Northern Europe,18.8
Male,2007,19.7 [16.6-22.7],Northern Europe,19.7
Female,2007,17.7 [15.1-20.6],Northern Europe,17.7
Both sexes,2008,19.2 [17.1-21.3],Northern Europe,19.2
Male,2008,20.1 [17.0-23.3],Northern Europe,20.1
Female,2008,18.0 [15.3-21.0],Northern Europe,18.0
Both sexes,2009,19.5 [17.3-21.8],Northern Europe,19.5
Male,2009,20.6 [17.3-24.0],Northern Europe,20.6
Female,2009,18.3 [15.4-21.4],Northern Europe,18.3
Both sexes,2010,19.9 [17.6-22.2],Northern Europe,19.9
Male,2010,21.1 [17.6-24.6],Northern Europe,21.1
Female,2010,18.6 [15.6-21.8],Northern Europe,18.6
Both sexes,2011,20.3 [17.8-22.8],Northern Europe,20.3
Male,2011,21.6 [18.0-25.3],Northern Europe,21.6
Female,2011,18.9 [15.7-22.2],Northern Europe,18.9
Both sexes,2012,20.7 [18.1-23.3],Northern Europe,20.7
Male,2012,22.1 [18.3-26.0],Northern Europe,22.1
Female,2012,19.2 [15.8-22.8],Northern Europe,19.2
Both sexes,2013,21.1 [18.3-23.9],Northern Europe,21.1
Male,2013,22.6 [18.5-26.9],Northern Europe,22.6
Female,2013,19.5 [15.9-23.3],Northern Europe,19.5
Both sexes,2014,21.5 [18.5-24.6],Northern Europe,21.5
Male,2014,23.1 [18.7-27.7],Northern Europe,23.1
Female,2014,19.8 [16.0-23.8],Northern Europe,19.8
Both sexes,2015,21.9 [18.6-25.2],Northern Europe,21.9
Male,2015,23.6 [18.9-28.7],Northern Europe,23.6
Female,2015,20.1 [16.0-24.4],Northern Europe,20.1
Both sexes,2016,22.3 [18.8-25.9],Northern Europe,22.3
Male,2016,24.2 [19.0-29.5],Northern Europe,24.2
Female,2016,20.4 [16.1-25.0],Northern Europe,20.4
