Sex,Year,Obesity (%),Region,BMI
Male,2013,17.3 [11.7-23.7],Eastern Europe,17.3
Female,2013,22.0 [16.0-28.3],Eastern Europe,22.0
Both sexes,2014,20.5 [16.2-25.1],Eastern Europe,20.5
Male,2014,17.9 [12.2-24.6],Eastern Europe,17.9
Female,2014,22.5 [16.4-29.1],Eastern Europe,22.5
Both sexes,2015,21.1 [16.7-25.9],Eastern Europe,21.1
Male,2015,18.5 [12.6-25.4],Eastern Europe,18.5
Female,2015,23.1 [16.8-29.9],Eastern Europe,23.1
Both sexes,2016,21.7 [17.2-26.7],Eastern Europe,21.7
Male,2016,19.2 [13.1-26.3],Eastern Europe,19.2
Female,2016,23.8 [17.2-30.8],Eastern Europe,23.8
