Sex,Year,Obesity (%),Region,BMI
Both sexes,2009,10.9 [8.0-14.4],Central Asia,10.9
Male,2009,8.7 [5.0-13.8],Central Asia,8.7
Female,2009,13.0 [8.9-18.1],Central Asia,13.0
Both sexes,2010,11.3 [8.3-14.9],Central Asia,11.3
Male,2010,9.0 [5.2-14.2],Central Asia,9.0
Female,2010,13.5 [9.2-18.7],Central Asia,13.5
Both sexes,2011,11.8 [8.7-15.5],Central Asia,11.8
Male,2011,9.4 [5.4-14.7],Central Asia,9.4
Female,2011,14.0 [9.6-19.3],Central Asia,14.0
Both sexes,2012,12.2 [9.1-16.0],Central Asia,12.2
Male,2012,9.8 [5.7-15.3],Central Asia,9.8
Female,2012,14.5 [10.0-19.9],Central Asia,14.5
Both sexes,2013,12.7 [9.4-16.6],Central Asia,12.7
Male,2013,10.2 [5.9-15.9],Central Asia,10.2
Female,2013,15.0 [10.3-20.5],Central Asia,15.0
Both sexes,2014,13.2 [9.7-17.2],Central Asia,13.2
Male,2014,10.6 [6.1-16.5],Central Asia,10.6
Female,2014,15.5 [10.7-21.3],Central Asia,15.5
Both sexes,2015,13.7 [10.1-18.0],Central Asia,13.7
Male,2015,11.1 [6.4-17.2],Central Asia,11.1
Female,2015,16.1 [11.0-22.0],Central Asia,16.1
Both sexes,2016,14.2 [10.4-18.7],Central Asia,14.2
Male,2016,11.6 [6.7-17.9],Central Asia,11.6
Female,2016,16.7 [11.3-22.8],Central Asia,16.7
