Sex,Year,Obesity (%),Region,BMI
Female,2006,18.2 [12.2-24.8],South America,18.2
Both sexes,2007,15.7 [11.6-20.2],South America,15.7
Male,2007,12.7 [7.6-19.0],South America,12.7
Female,2007,18.7 [12.6-25.4],South America,18.7
Both sexes,2008,16.2 [12.0-20.8],South America,16.2
Male,2008,13.2 [7.9-19.6],South America,13.2
Female,2008,19.2 [13.0-26.0],South America,19.2
Both sexes,2009,16.7 [12.4-21.4],South America,16.7
Male,2009,13.6 [8.3-20.1],South America,13.6
Female,2009,19.7 [13.3-26.8],South America,19.7
Both sexes,2010,17.2 [12.8-22.0],South America,17.2
Male,2010,14.1 [8.7-20.8],South America,14.1
Female,2010,20.2 [13.7-27.5],South America,20.2
Both sexes,2011,17.7 [13.2-22.7],South America,17.7
Male,2011,14.6 [9.1-21.5],South America,14.6
Female,2011,20.7 [14.1-28.2],South America,20.7
Both sexes,2012,18.2 [13.6-23.3],South America,18.2
Male,2012,15.1 [9.3-22.1],South America,15.1
Female,2012,21.3 [14.4-29.0],South America,21.3
Both sexes,2013,18.7 [14.0-24.0],South America,18.7
Male,2013,15.6 [9.6-22.8],South America,15.6
Female,2013,21.8 [14.8-29.8],South America,21.8
Both sexes,2014,19.2 [14.3-24.7],South America,19.2
Male,2014,16.1 [9.9-23.7],South America,16.1
Female,2014,22.3 [15.1-30.6],South America,22.3
Both sexes,2015,19.8 [14.7-25.4],South America,19.8
Male,2015,16.6 [10.2-24.6],South America,16.6
Female,2015,22.9 [15.4-31.3],South America,22.9
Both sexes,2016,20.3 [15.0-26.2],South America,20.3
Male,2016,17.1 [10.5-25.4],South America,17.1
Female,2016,23.4 [15.7-32.2],South America,23.4
