Sex,Year,Obesity (%),Region,BMI
Both sexes,1986,13.5 [11.4-15.9],Southern Europe,13.5
Male,1986,11.6 [8.8-14.6],Southern Europe,11.6
Female,1986,15.2 [12.0-18.8],Southern Europe,15.2
Both sexes,1987,13.9 [11.8-16.2],Southern Europe,13.9
Male,1987,11.9 [9.2-15.0],Southern Europe,11.9
Female,1987,15.5 [12.4-19.0],Southern Europe,15.5
Both sexes,1988,14.2 [12.1-16.5],Southern Europe,14.2
Male,1988,12.3 [9.6-15.4],Southern Europe,12.3
Female,1988,15.8 [12.7-19.2],Southern Europe,15.8
Both sexes,1989,14.6 [12.5-16.8],Southern Europe,14.6
Male,1989,12.7 [10.0-15.7],Southern Europe,12.7
Female,1989,16.1 [13.1-19.4],Southern Europe,16.1
Both sexes,1990,14.9 [12.8-17.1],Southern Europe,14.9
Male,1990,13.1 [10.3-16.1],Southern Europe,13.1
Female,1990,16.4 [13.4-19.7],Southern Europe,16.4
Both sexes,1991,15.3 [13.2-17.4],Southern Europe,15.3
Male,1991,13.5 [10.7-16.5],Southern Europe,13.5
Female,1991,16.7 [13.7-19.9],Southern Europe,16.7
Both sexes,1992,15.6 [13.5-17.7],Southern Europe,15.6
Male,1992,13.9 [11.1-16.9],Southern Europe,13.9
Female,1992,17.0 [14.0-20.1],Southern Europe,17.0
Both sexes,1993,15.9 [13.9-18.1],Southern Europe,15.9
Male,1993,14.4 [11.5-17.3],Southern Europe,14.4
Female,1993,17.2 [14.4-20.3],Southern Europe,17.2
Both sexes,1994,16.3 [14.3-18.4],Southern Europe,16.3
Male,1994,14.8 [11.9-17.8],Southern Europe,14.8
Female,1994,17.5 [14.7-20.5],Southern Europe,17.5
Both sexes,1995,16.6 [14.6-18.7],Southern Europe,16.6
Male,1995,15.2 [12.3-18.2],Southern Europe,15.2
Female,1995,17.8 [15.0-20.7],Southern Europe,17.8
Both sexes,1996,17.0 [14.9-19.1],Southern Europe,17.0
Male,1996,15.6 [12.8-18.6],Southern Europe,15.6
Female,1996,18.1 [15.3-21.0],Southern Europe,18.1
Both sexes,1997,17.3 [15.3-19.4],Southern Europe,17.3
Male,1997,16.0 [13.2-19.0],Southern Europe,16.0
Female,1997,18.3 [15.6-21.3],Southern Europe,18.3
Both sexes,1998,17.6 [15.6-19.7],Southern Europe,17.6
Male,1998,16.4 [13.6-19.5],Southern Europe,16.4
Female,1998,18.6 [15.8-21.5],Southern Europe,18.6
Both sexes,1999,18.0 [15.9-20.1],Southern Europe,18.0
Male,1999,16.9 [14.0-19.9],Southern Europe,16.9
Female,1999,18.8 [16.1-21.7],Southern Europe,18.8
Both sexes,2000,18.3 [16.3-20.4],Southern Europe,18.3
Male,2000,17.3 [14.5-20.4],Southern Europe,17.3
Female,2000,19.1 [16.3-22.0],Southern Europe,19.1
Both sexes,2001,18.6 [16.6-20.8],Southern Europe,18.6
Male,2001,17.7 [14.9-20.8],Southern Europe,17.7
Female,2001,19.3 [16.6-22.3],Southern Europe,19.3
Both sexes,2002,19.0 [16.9-21.1],Southern Europe,19.0
Male,2002,18.2 [15.3-21.3],Southern Europe,18.2
Female,2002,19.6 [16.8-22.5],Southern Europe,19.6
Both sexes,2003,19.3 [17.3-21.5],Southern Europe,19.3
Male,2003,18.6 [15.7-21.7],Southern Europe,18.6
Female,2003,19.8 [17.0-22.8],Southern Europe,19.8
Both sexes,2004,19.7 [17.6-21.8],Southern Europe,19.7
Male,2004,19.0 [16.0-22.2],Southern Europe,19.0
Female,2004,20.1 [17.2-23.0],Southern Europe,20.1
Both sexes,2005,20.0 [17.9-22.2],Southern Europe,20.0
Male,2005,19.5 [16.4-22.7],Southern Europe,19.5
Female,2005,20.3 [17.4-23.3],Southern Europe,20.3
Both sexes,2006,20.3 [18.2-22.6],Southern Europe,20.3
Male,2006,19.9 [16.8-23.3],Southern Europe,19.9
Female,2006,20.5 [17.6-23.7],Southern Europe,20.5
Both sexes,2007,20.7 [18.5-23.0],Southern Europe,20.7
Male,2007,20.4 [17.1-23.9],Southern Europe,20.4
Female,2007,20.8 [17.7-24.0],Southern Europe,20.8
Both sexes,2008,21.0 [18.8-23.3],Southern Europe,21.0
Male,2008,20.8 [17.5-24.4],Southern Europe,20.8
Female,2008,21.0 [17.9-24.3],Southern Europe,21.0
Both sexes,2009,21.3 [19.0-23.8],Southern Europe,21.3
Male,2009,21.3 [17.8-25.1],Southern Europe,21.3
Female,2009,21.2 [17.9-24.7],Southern Europe,21.2
Both sexes,2010,21.7 [19.2-24.2],Southern Europe,21.7
Male,2010,21.7 [18.0-25.7],Southern Europe,21.7
Female,2010,21.4 [18.0-25.1],Southern Europe,21.4
Both sexes,2011,22.0 [19.5-24.7],Southern Europe,22.0
Male,2011,22.2 [18.3-26.3],Southern Europe,22.2
Female,2011,21.7 [18.1-25.4],Southern Europe,21.7
Both sexes,2012,22.4 [19.6-25.2],Southern Europe,22.4
Male,2012,22.7 [18.5-26.9],Southern Europe,22.7
Female,2012,21.9 [18.1-25.9],Southern Europe,21.9
Both sexes,2013,22.7 [19.8-25.7],Southern Europe,22.7
Male,2013,23.1 [18.7-27.6],Southern Europe,23.1
Female,2013,22.1 [18.1-26.3],Southern Europe,22.1
Both sexes,2014,23.1 [20.0-26.3],Southern Europe,23.1
Male,2014,23.6 [18.9-28.4],Southern Europe,23.6
Female,2014,22.3 [18.0-26.7],Southern Europe,22.3
Both sexes,2015,23.4 [20.1-26.8],Southern Europe,23.4
Male,2015,24.1 [19.1-29.2],Southern Europe,24.1
Female,2015,22.5 [18.0-27.3],Southern Europe,22.5
Both sexes,2016,23.8 [20.2-27.4],Southern Europe,23.8
Male,2016,24.6 [19.2-30.1],Southern Europe,24.6
Female,2016,22.8 [17.9-27.8],Southern Europe,22.8
