Sex,Year,Obesity (%),Region,BMI
Male,2012,5.0 [2.9-7.8],Central Africa,5.0
Female,2012,14.4 [10.8-18.4],Central Africa,14.4
Both sexes,2013,10.2 [7.9-12.7],Central Africa,10.2
Male,2013,5.3 [3.1-8.2],Central Africa,5.3
Female,2013,14.9 [11.1-19.1],Central Africa,14.9
Both sexes,2014,10.6 [8.1-13.3],Central Africa,10.6
Male,2014,5.5 [3.2-8.7],Central Africa,5.5
Female,2014,15.4 [11.4-19.9],Central Africa,15.4
Both sexes,2015,11.0 [8.3-13.9],Central Africa,11.0
Male,2015,5.8 [3.3-9.3],Central Africa,5.8
Female,2015,15.9 [11.7-20.7],Central Africa,15.9
Both sexes,2016,11.4 [8.6-14.5],Central Africa,11.4
Male,2016,6.1 [3.4-9.8],Central Africa,6.1
Female,2016,16.4 [11.9-21.6],Central Africa,16.4
