Sex,Year,Obesity (%),Region,BMI
Both sexes,1986,11.5 [8.5-15.1],Eastern Europe,11.5
Male,1986,9.3 [5.7-14.1],Eastern Europe,9.3
Female,1986,13.5 [9.0-19.0],Eastern Europe,13.5
Both sexes,1987,11.9 [8.8-15.4],Eastern Europe,11.9
Male,1987,9.7 [6.0-14.4],Eastern Europe,9.7
Female,1987,13.8 [9.3-19.2],Eastern Europe,13.8
Both sexes,1988,12.3 [9.1-15.7],Eastern Europe,12.3
Male,1988,10.1 [6.4-14.9],Eastern Europe,10.1
Female,1988,14.2 [9.7-19.5],Eastern Europe,14.2
Both sexes,1989,12.6 [9.5-16.1],Eastern Europe,12.6
Male,1989,10.6 [6.7-15.4],Eastern Europe,10.6
Female,1989,14.5 [10.0-19.7],Eastern Europe,14.5
Both sexes,1990,13.0 [9.8-16.5],Eastern Europe,13.0
Male,1990,11.0 [7.1-15.9],Eastern Europe,11.0
Female,1990,14.8 [10.4-20.0],Eastern Europe,14.8
Both sexes,1991,13.4 [10.2-16.9],Eastern Europe,13.4
Male,1991,11.4 [7.4-16.4],Eastern Europe,11.4
Female,1991,15.1 [10.6-20.3],Eastern Europe,15.1
Both sexes,1992,13.7 [10.5-17.2],Eastern Europe,13.7
Male,1992,11.8 [7.8-16.8],Eastern Europe,11.8
Female,1992,15.4 [10.9-20.5],Eastern Europe,15.4
Both sexes,1993,14.1 [10.9-17.5],Eastern Europe,14.1
Male,1993,12.2 [8.1-17.3],Eastern Europe,12.2
Female,1993,15.7 [11.1-20.7],Eastern Europe,15.7
Both sexes,1994,14.4 [11.2-17.8],Eastern Europe,14.4
Male,1994,12.6 [8.5-17.7],Eastern Europe,12.6
Female,1994,15.9 [11.4-20.9],Eastern Europe,15.9
Both sexes,1995,14.7 [11.5-18.2],Eastern Europe,14.7
Male,1995,13.0 [8.8-18.1],Eastern Europe,13.0
Female,1995,16.2 [11.6-21.1],Eastern Europe,16.2
Both sexes,1996,15.0 [11.8-18.5],Eastern Europe,15.0
Male,1996,13.4 [9.2-18.6],Eastern Europe,13.4
Female,1996,16.4 [11.9-21.3],Eastern Europe,16.4
Both sexes,1997,15.3 [12.1-18.8],Eastern Europe,15.3
Male,1997,13.8 [9.5-18.9],Eastern Europe,13.8
Female,1997,16.6 [12.1-21.5],Eastern Europe,16.6
Both sexes,1998,15.6 [12.4-19.1],Eastern Europe,15.6
Male,1998,14.2 [9.9-19.3],Eastern Europe,14.2
Female,1998,16.8 [12.3-21.7],Eastern Europe,16.8
Both sexes,1999,15.9 [12.7-19.3],Eastern Europe,15.9
Male,1999,14.6 [10.2-19.7],Eastern Europe,14.6
Female,1999,17.0 [12.5-21.8],Eastern Europe,17.0
Both sexes,2000,16.2 [13.0-19.7],Eastern Europe,16.2
Male,2000,15.0 [10.6-20.1],Eastern Europe,15.0
Female,2000,17.2 [12.7-22.0],Eastern Europe,17.2
Both sexes,2001,16.5 [13.3-20.0],Eastern Europe,16.5
Male,2001,15.4 [10.9-20.6],Eastern Europe,15.4
Female,2001,17.4 [12.9-22.1],Eastern Europe,17.4
Both sexes,2002,16.8 [13.6-20.3],Eastern Europe,16.8
Male,2002,15.8 [11.3-21.0],Eastern Europe,15.8
Female,2002,17.6 [13.1-22.3],Eastern Europe,17.6
Both sexes,2003,17.1 [13.9-20.6],Eastern Europe,17.1
Male,2003,16.3 [11.7-21.4],Eastern Europe,16.3
Female,2003,17.8 [13.3-22.6],Eastern Europe,17.8
Both sexes,2004,17.5 [14.2-21.0],Eastern Europe,17.5
Male,2004,16.7 [12.1-21.9],Eastern Europe,16.7
Female,2004,18.0 [13.5-22.8],Eastern Europe,18.0
Both sexes,2005,17.8 [14.6-21.3],Eastern Europe,17.8
Male,2005,17.2 [12.5-22.3],Eastern Europe,17.2
Female,2005,18.3 [13.7-23.0],Eastern Europe,18.3
Both sexes,2006,18.2 [14.9-21.7],Eastern Europe,18.2
Male,2006,17.7 [13.0-22.8],Eastern Europe,17.7
Female,2006,18.5 [14.0-23.3],Eastern Europe,18.5
Both sexes,2007,18.6 [15.2-22.1],Eastern Europe,18.6
Male,2007,18.2 [13.4-23.3],Eastern Europe,18.2
Female,2007,18.8 [14.2-23.6],Eastern Europe,18.8
Both sexes,2008,19.0 [15.5-22.6],Eastern Europe,19.0
Male,2008,18.7 [13.9-23.8],Eastern Europe,18.7
Female,2008,19.1 [14.5-23.9],Eastern Europe,19.1
Both sexes,2009,19.4 [15.9-23.0],Eastern Europe,19.4
Male,2009,19.2 [14.4-24.5],Eastern Europe,19.2
Female,2009,19.4 [14.7-24.3],Eastern Europe,19.4
Both sexes,2010,19.8 [16.2-23.5],Eastern Europe,19.8
Male,2010,19.8 [14.9-25.1],Eastern Europe,19.8
Female,2010,19.7 [14.9-24.7],Eastern Europe,19.7
Both sexes,2011,20.2 [16.6-24.0],Eastern Europe,20.2
Male,2011,20.3 [15.3-25.8],Eastern Europe,20.3
Female,2011,20.0 [15.1-25.1],Eastern Europe,20.0
Both sexes,2012,20.7 [16.9-24.5],Eastern Europe,20.7
Male,2012,20.9 [15.8-26.5],Eastern Europe,20.9
Female,2012,20.3 [15.3-25.7],Eastern Europe,20.3
Both sexes,2013,21.1 [17.3-25.1],Eastern Europe,21.1
Male,2013,21.5 [16.2-27.3],Eastern Europe,21.5
Female,2013,20.6 [15.5-26.2],Eastern Europe,20.6
Both sexes,2014,21.6 [17.6-25.7],Eastern Europe,21.6
Male,2014,22.1 [16.6-28.1],Eastern Europe,22.1
Female,2014,20.9 [15.6-26.8],Eastern Europe,20.9
Both sexes,2015,22.1 [18.0-26.4],Eastern Europe,22.1
Male,2015,22.7 [17.0-29.1],Eastern Europe,22.7
Female,2015,21.3 [15.8-27.3],Eastern Europe,21.3
Both sexes,2016,22.5 [18.3-27.0],Eastern Europe,22.5
Male,2016,23.4 [17.4-30.0],Eastern Europe,23.4
Female,2016,21.6 [16.0-27.9],Eastern Europe,21.6
