Sex,Year,Obesity (%),Region,BMI
Both sexes,2010,17.7 [15.2-20.6],Western Europe,17.7
Male,2010,17.4 [13.7-21.5],Western Europe,17.4
Female,2010,17.9 [14.5-21.6],Western Europe,17.9
Both sexes,2011,18.2 [15.6-21.1],Western Europe,18.2
Male,2011,18.0 [14.1-22.2],Western Europe,18.0
Female,2011,18.3 [14.8-22.1],Western Europe,18.3
Both sexes,2012,18.6 [15.9-21.7],Western Europe,18.6
Male,2012,18.5 [14.5-23.0],Western Europe,18.5
Female,2012,18.7 [15.0-22.6],Western Europe,18.7
Both sexes,2013,19.1 [16.2-22.3],Western Europe,19.1
Male,2013,19.1 [14.8-23.8],Western Europe,19.1
Female,2013,19.0 [15.1-23.1],Western Europe,19.0
Both sexes,2014,19.5 [16.4-23.0],Western Europe,19.5
Male,2014,19.7 [15.1-24.6],Western Europe,19.7
Female,2014,19.3 [15.2-23.7],Western Europe,19.3
Both sexes,2015,20.0 [16.7-23.6],Western Europe,20.0
Male,2015,20.2 [15.4-25.4],Western Europe,20.2
Female,2015,19.7 [15.3-24.4],Western Europe,19.7
Both sexes,2016,20.4 [16.9-24.2],Western Europe,20.4
Male,2016,20.8 [15.6-26.4],Western Europe,20.8
Female,2016,20.0 [15.4-24.9],Western Europe,20.0
