Sex,Year,Obesity (%),Region,BMI
Both sexes,2012,20.1 [16.6-23.6],Western Europe,20.1
Male,2012,20.1 [15.1-25.4],Western Europe,20.1
Female,2012,20.0 [15.2-25.0],Western Europe,20.0
Both sexes,2013,20.4 [16.8-24.2],Western Europe,20.4
Male,2013,20.5 [15.4-26.1],Western Europe,20.5
Female,2013,20.3 [15.2-25.5],Western Europe,20.3
Both sexes,2014,20.8 [17.0-24.7],Western Europe,20.8
Male,2014,21.0 [15.6-26.8],Western Europe,21.0
Female,2014,20.5 [15.3-26.1],Western Europe,20.5
Both sexes,2015,21.2 [17.2-25.3],Western Europe,21.2
Male,2015,21.5 [15.9-27.7],Western Europe,21.5
Female,2015,20.8 [15.4-26.7],Western Europe,20.8
Both sexes,2016,21.6 [17.4-25.9],Western Europe,21.6
Male,2016,22.0 [16.0-28.5],Western Europe,22.0
Female,2016,21.1 [15.5-27.4],Western Europe,21.1
