Sex,Year,Obesity (%),Region,BMI
Female,1991,15.1 [9.9-21.2],Balkans,15.1
Both sexes,1992,13.0 [9.6-17.1],Balkans,13.0
Male,1992,10.3 [5.9-15.7],Balkans,10.3
Female,1992,15.3 [10.1-21.4],Balkans,15.3
Both sexes,1993,13.2 [9.8-17.4],Balkans,13.2
Male,1993,10.7 [6.1-16.1],Balkans,10.7
Female,1993,15.5 [10.3-21.6],Balkans,15.5
Both sexes,1994,13.5 [10.0-17.6],Balkans,13.5
Male,1994,11.0 [6.4-16.5],Balkans,11.0
Female,1994,15.7 [10.5-21.8],Balkans,15.7
Both sexes,1995,13.7 [10.2-17.8],Balkans,13.7
Male,1995,11.3 [6.6-16.9],Balkans,11.3
Female,1995,15.9 [10.7-22.1],Balkans,15.9
Both sexes,1996,14.0 [10.4-18.1],Balkans,14.0
Male,1996,11.6 [6.9-17.3],Balkans,11.6
Female,1996,16.1 [10.9-22.3],Balkans,16.1
Both sexes,1997,14.3 [10.7-18.3],Balkans,14.3
Male,1997,12.0 [7.1-17.8],Balkans,12.0
Female,1997,16.3 [11.2-22.6],Balkans,16.3
Both sexes,1998,14.5 [10.9-18.7],Balkans,14.5
Male,1998,12.3 [7.4-18.2],Balkans,12.3
Female,1998,16.5 [11.4-22.8],Balkans,16.5
Both sexes,1999,14.8 [11.1-19.0],Balkans,14.8
Male,1999,12.6 [7.7-18.5],Balkans,12.6
Female,1999,16.7 [11.6-23.0],Balkans,16.7
Both sexes,2000,15.1 [11.4-19.3],Balkans,15.1
Male,2000,13.0 [8.0-18.8],Balkans,13.0
Female,2000,16.9 [11.8-23.1],Balkans,16.9
Both sexes,2001,15.4 [11.7-19.6],Balkans,15.4
Male,2001,13.4 [8.3-19.3],Balkans,13.4
Female,2001,17.2 [12.0-23.4],Balkans,17.2
Both sexes,2002,15.7 [12.0-19.9],Balkans,15.7
Male,2002,13.7 [8.6-19.6],Balkans,13.7
Female,2002,17.4 [12.2-23.6],Balkans,17.4
Both sexes,2003,15.9 [12.3-20.1],Balkans,15.9
Male,2003,14.1 [8.9-20.0],Balkans,14.1
Female,2003,17.6 [12.4-23.8],Balkans,17.6
Both sexes,2004,16.2 [12.6-20.5],Balkans,16.2
Male,2004,14.5 [9.2-20.5],Balkans,14.5
Female,2004,17.9 [12.7-24.1],Balkans,17.9
Both sexes,2005,16.5 [12.8-20.8],Balkans,16.5
Male,2005,14.8 [9.5-20.8],Balkans,14.8
Female,2005,18.1 [12.9-24.3],Balkans,18.1
Both sexes,2006,16.8 [13.0-21.1],Balkans,16.8
Male,2006,15.2 [9.8-21.3],Balkans,15.2
Female,2006,18.3 [13.1-24.5],Balkans,18.3
Both sexes,2007,17.2 [13.3-21.4],Balkans,17.2
Male,2007,15.6 [10.2-21.8],Balkans,15.6
Female,2007,18.6 [13.3-24.8],Balkans,18.6
Both sexes,2008,17.5 [13.6-21.8],Balkans,17.5
Male,2008,16.0 [10.5-22.2],Balkans,16.0
Female,2008,18.8 [13.4-25.0],Balkans,18.8
Both sexes,2009,17.8 [13.8-22.1],Balkans,17.8
Male,2009,16.4 [10.8-22.7],Balkans,16.4
Female,2009,19.1 [13.6-25.3],Balkans,19.1
Both sexes,2010,18.1 [14.1-22.5],Balkans,18.1
Male,2010,16.8 [11.1-23.2],Balkans,16.8
Female,2010,19.3 [13.8-25.7],Balkans,19.3
Both sexes,2011,18.4 [14.3-22.9],Balkans,18.4
Male,2011,17.2 [11.3-23.6],Balkans,17.2
Female,2011,19.6 [13.9-26.1],Balkans,19.6
Both sexes,2012,18.8 [14.5-23.3],Balkans,18.8
Male,2012,17.6 [11.5-24.1],Balkans,17.6
Female,2012,19.9 [14.1-26.5],Balkans,19.9
Both sexes,2013,19.1 [14.8-23.8],Balkans,19.1
Male,2013,18.1 [11.8-24.7],Balkans,18.1
Female,2013,20.1 [14.2-26.8],Balkans,20.1
Both sexes,2014,19.5 [15.0-24.3],Balkans,19.5
Male,2014,18.5 [12.1-25.4],Balkans,18.5
Female,2014,20.4 [14.3-27.2],Balkans,20.4
Both sexes,2015,19.8 [15.2-24.8],Balkans,19.8
Male,2015,18.9 [12.3-26.1],Balkans,18.9
Female,2015,20.7 [14.4-27.8],Balkans,20.7
Both sexes,2016,20.2 [15.4-25.4],Balkans,20.2
Male,2016,19.4 [12.5-26.7],Balkans,19.4
Female,2016,21.0 [14.6-28.2],Balkans,21.0
