Sex,Year,Obesity (%),Region,BMI
Both sexes,1995,1.8 [1.1-2.7],East Africa,1.8
Male,1995,0.6 [0.2-1.3],East Africa,0.6
Female,1995,2.7 [1.5-4.4],East Africa,2.7
Both sexes,1996,1.9 [1.1-2.9],East Africa,1.9
Male,1996,0.7 [0.3-1.4],East Africa,0.7
Female,1996,2.8 [1.6-4.6],East Africa,2.8
Both sexes,1997,1.9 [1.2-3.0],East Africa,1.9
Male,1997,0.7 [0.3-1.4],East Africa,0.7
Female,1997,3.0 [1.7-4.8],East Africa,3.0
Both sexes,1998,2.0 [1.3-3.1],East Africa,2.0
Male,1998,0.7 [0.3-1.5],East Africa,0.7
Female,1998,3.1 [1.8-5.0],East Africa,3.1
Both sexes,1999,2.1 [1.4-3.2],East Africa,2.1
Male,1999,0.8 [0.3-1.6],East Africa,0.8
Female,1999,3.3 [1.9-5.1],East Africa,3.3
Both sexes,2000,2.3 [1.4-3.4],East Africa,2.3
Male,2000,0.8 [0.3-1.6],East Africa,0.8
Female,2000,3.4 [2.0-5.3],East Africa,3.4
Both sexes,2001,2.4 [1.5-3.5],East Africa,2.4
Male,2001,0.9 [0.4-1.7],East Africa,0.9
Female,2001,3.6 [2.2-5.6],East Africa,3.6
Both sexes,2002,2.5 [1.6-3.7],East Africa,2.5
Male,2002,0.9 [0.4-1.8],East Africa,0.9
Female,2002,3.8 [2.3-5.8],East Africa,3.8
Both sexes,2003,2.6 [1.7-3.8],East Africa,2.6
Male,2003,1.0 [0.4-1.9],East Africa,1.0
Female,2003,4.0 [2.4-6.1],East Africa,4.0
Both sexes,2004,2.7 [1.8-4.0],East Africa,2.7
Male,2004,1.0 [0.5-1.9],East Africa,1.0
Female,2004,4.2 [2.6-6.3],East Africa,4.2
Both sexes,2005,2.9 [1.9-4.1],East Africa,2.9
Male,2005,1.1 [0.5-2.0],East Africa,1.1
Female,2005,4.4 [2.7-6.6],East Africa,4.4
Both sexes,2006,3.0 [2.0-4.3],East Africa,3.0
Male,2006,1.2 [0.5-2.1],East Africa,1.2
Female,2006,4.6 [2.9-6.9],East Africa,4.6
Both sexes,2007,3.2 [2.1-4.5],East Africa,3.2
Male,2007,1.2 [0.6-2.3],East Africa,1.2
Female,2007,4.9 [3.1-7.3],East Africa,4.9
Both sexes,2008,3.4 [2.2-4.8],East Africa,3.4
Male,2008,1.3 [0.6-2.4],East Africa,1.3
Female,2008,5.1 [3.2-7.6],East Africa,5.1
Both sexes,2009,3.5 [2.4-5.0],East Africa,3.5
Male,2009,1.4 [0.6-2.5],East Africa,1.4
Female,2009,5.4 [3.4-7.9],East Africa,5.4
Both sexes,2010,3.7 [2.5-5.2],East Africa,3.7
Male,2010,1.4 [0.7-2.6],East Africa,1.4
Female,2010,5.6 [3.6-8.3],East Africa,5.6
Both sexes,2011,3.9 [2.6-5.5],East Africa,3.9
Male,2011,1.5 [0.7-2.8],East Africa,1.5
Female,2011,5.9 [3.8-8.7],East Africa,5.9
Both sexes,2012,4.1 [2.7-5.8],East Africa,4.1
Male,2012,1.6 [0.7-3.0],East Africa,1.6
Female,2012,6.2 [3.9-9.2],East Africa,6.2
Both sexes,2013,4.3 [2.9-6.1],East Africa,4.3
Male,2013,1.7 [0.8-3.2],East Africa,1.7
Female,2013,6.5 [4.1-9.7],East Africa,6.5
Both sexes,2014,4.5 [3.0-6.5],East Africa,4.5
Male,2014,1.8 [0.8-3.4],East Africa,1.8
Female,2014,6.9 [4.3-10.2],East Africa,6.9
Both sexes,2015,4.8 [3.2-6.9],East Africa,4.8
Male,2015,1.9 [0.9-3.7],East Africa,1.9
Female,2015,7.2 [4.5-10.9],East Africa,7.2
Both sexes,2016,5.0 [3.3-7.3],East Africa,5.0
Male,2016,2.0 [0.9-3.9],East Africa,2.0
Female,2016,7.6 [4.7-11.5],East Africa,7.6
