Sex,Year,Obesity (%),Region,BMI
Female,2009,17.0 [12.0-22.9],Central Asia,17.0
Both sexes,2010,15.3 [11.6-19.4],Central Asia,15.3
Male,2010,12.7 [7.9-18.5],Central Asia,12.7
Female,2010,17.5 [12.4-23.5],Central Asia,17.5
Both sexes,2011,15.8 [12.1-20.0],Central Asia,15.8
Male,2011,13.2 [8.2-19.2],Central Asia,13.2
Female,2011,18.1 [12.8-24.2],Central Asia,18.1
Both sexes,2012,16.3 [12.5-20.6],Central Asia,16.3
Male,2012,13.7 [8.6-19.8],Central Asia,13.7
Female,2012,18.6 [13.2-24.8],Central Asia,18.6
Both sexes,2013,16.9 [12.9-21.4],Central Asia,16.9
Male,2013,14.2 [8.9-20.5],Central Asia,14.2
Female,2013,19.2 [13.6-25.4],Central Asia,19.2
Both sexes,2014,17.4 [13.4-22.0],Central Asia,17.4
Male,2014,14.7 [9.2-21.3],Central Asia,14.7
Female,2014,19.8 [14.0-26.2],Central Asia,19.8
Both sexes,2015,18.0 [13.8-22.7],Central Asia,18.0
Male,2015,15.3 [9.6-22.2],Central Asia,15.3
Female,2015,20.3 [14.3-27.0],Central Asia,20.3
Both sexes,2016,18.6 [14.2-23.6],Central Asia,18.6
Male,2016,15.9 [10.0-23.0],Central Asia,15.9
Female,2016,20.9 [14.6-28.0],Central Asia,20.9
