Sex,Year,Obesity (%),Region,BMI
Male,1997,9.0 [5.5-13.3],North Africa,9.0
Female,1997,22.4 [16.7-28.3],North Africa,22.4
Both sexes,1998,16.3 [12.8-19.9],North Africa,16.3
Male,1998,9.4 [5.8-13.8],North Africa,9.4
Female,1998,23.0 [17.4-28.9],North Africa,23.0
Both sexes,1999,16.8 [13.4-20.5],North Africa,16.8
Male,1999,9.9 [6.2-14.3],North Africa,9.9
Female,1999,23.6 [18.0-29.6],North Africa,23.6
Both sexes,2000,17.4 [13.8-21.1],North Africa,17.4
Male,2000,10.3 [6.6-14.8],North Africa,10.3
Female,2000,24.2 [18.7-30.2],North Africa,24.2
Both sexes,2001,17.9 [14.4-21.6],North Africa,17.9
Male,2001,10.8 [6.9-15.4],North Africa,10.8
Female,2001,24.9 [19.3-30.9],North Africa,24.9
Both sexes,2002,18.5 [14.9-22.2],North Africa,18.5
Male,2002,11.3 [7.4-16.0],North Africa,11.3
Female,2002,25.5 [19.9-31.6],North Africa,25.5
Both sexes,2003,19.1 [15.5-22.8],North Africa,19.1
Male,2003,11.8 [7.8-16.6],North Africa,11.8
Female,2003,26.2 [20.5-32.2],North Africa,26.2
Both sexes,2004,19.6 [16.0-23.4],North Africa,19.6
Male,2004,12.3 [8.2-17.2],North Africa,12.3
Female,2004,26.8 [21.2-32.9],North Africa,26.8
Both sexes,2005,20.2 [16.5-24.1],North Africa,20.2
Male,2005,12.9 [8.6-17.8],North Africa,12.9
Female,2005,27.5 [21.8-33.5],North Africa,27.5
Both sexes,2006,20.8 [17.1-24.7],North Africa,20.8
Male,2006,13.4 [9.1-18.4],North Africa,13.4
Female,2006,28.2 [22.5-34.1],North Africa,28.2
Both sexes,2007,21.4 [17.6-25.4],North Africa,21.4
Male,2007,14.0 [9.5-19.1],North Africa,14.0
Female,2007,28.8 [23.1-34.8],North Africa,28.8
Both sexes,2008,22.0 [18.2-26.1],North Africa,22.0
Male,2008,14.6 [10.0-19.8],North Africa,14.6
Female,2008,29.5 [23.7-35.6],North Africa,29.5
Both sexes,2009,22.7 [18.8-26.8],North Africa,22.7
Male,2009,15.2 [10.5-20.5],North Africa,15.2
Female,2009,30.2 [24.3-36.4],North Africa,30.2
Both sexes,2010,23.3 [19.3-27.6],North Africa,23.3
Male,2010,15.8 [11.0-21.4],North Africa,15.8
Female,2010,30.9 [24.9-37.3],North Africa,30.9
Both sexes,2011,24.0 [19.9-28.4],North Africa,24.0
Male,2011,16.5 [11.4-22.3],North Africa,16.5
Female,2011,31.5 [25.4-38.2],North Africa,31.5
Both sexes,2012,24.7 [20.4-29.2],North Africa,24.7
Male,2012,17.1 [11.9-23.2],North Africa,17.1
Female,2012,32.2 [25.9-39.0],North Africa,32.2
Both sexes,2013,25.3 [20.9-30.1],North Africa,25.3
Male,2013,17.8 [12.3-24.1],North Africa,17.8
Female,2013,32.9 [26.4-39.8],North Africa,32.9
Both sexes,2014,26.0 [21.4-30.9],North Africa,26.0
Male,2014,18.5 [12.7-25.0],North Africa,18.5
Female,2014,33.6 [26.7-40.7],North Africa,33.6
Both sexes,2015,26.7 [21.9-31.8],North Africa,26.7
Male,2015,19.2 [13.2-26.1],North Africa,19.2
Female,2015,34.2 [27.1-41.7],North Africa,34.2
Both sexes,2016,27.4 [22.5-32.7],North Africa,27.4
Male,2016,19.9 [13.6-27.1],North Africa,19.9
Female,2016,34.9 [27.6-42.7],North Africa,34.9
