Sex,Year,Obesity (%),Region,BMI
Male,2002,4.3 [2.4-6.9],Southern Africa,4.3
Female,2002,13.8 [9.8-18.5],Southern Africa,13.8
Both sexes,2003,9.5 [7.1-12.3],Southern Africa,9.5
Male,2003,4.5 [2.6-7.2],Southern Africa,4.5
Female,2003,14.2 [10.2-19.0],Southern Africa,14.2
Both sexes,2004,9.8 [7.4-12.6],Southern Africa,9.8
Male,2004,4.7 [2.7-7.5],Southern Africa,4.7
Female,2004,14.7 [10.5-19.5],Southern Africa,14.7
Both sexes,2005,10.0 [7.6-12.9],Southern Africa,10.0
Male,2005,4.9 [2.8-7.7],Southern Africa,4.9
Female,2005,15.1 [10.9-20.0],Southern Africa,15.1
Both sexes,2006,10.4 [7.8-13.3],Southern Africa,10.4
Male,2006,5.1 [2.9-8.0],Southern Africa,5.1
Female,2006,15.5 [11.3-20.5],Southern Africa,15.5
Both sexes,2007,10.7 [8.2-13.6],Southern Africa,10.7
Male,2007,5.3 [3.1-8.3],Southern Africa,5.3
Female,2007,16.0 [11.7-21.0],Southern Africa,16.0
Both sexes,2008,11.0 [8.4-14.0],Southern Africa,11.0
Male,2008,5.5 [3.2-8.7],Southern Africa,5.5
Female,2008,16.5 [12.1-21.6],Southern Africa,16.5
Both sexes,2009,11.4 [8.7-14.4],Southern Africa,11.4
Male,2009,5.7 [3.3-9.1],Southern Africa,5.7
Female,2009,16.9 [12.5-22.2],Southern Africa,16.9
Both sexes,2010,11.7 [8.9-14.8],Southern Africa,11.7
Male,2010,5.9 [3.4-9.4],Southern Africa,5.9
Female,2010,17.4 [12.8-22.8],Southern Africa,17.4
Both sexes,2011,12.0 [9.2-15.2],Southern Africa,12.0
Male,2011,6.2 [3.6-9.8],Southern Africa,6.2
Female,2011,17.9 [13.2-23.4],Southern Africa,17.9
Both sexes,2012,12.4 [9.5-15.7],Southern Africa,12.4
Male,2012,6.4 [3.7-10.2],Southern Africa,6.4
Female,2012,18.4 [13.5-24.1],Southern Africa,18.4
Both sexes,2013,12.8 [9.8-16.2],Southern Africa,12.8
Male,2013,6.7 [3.8-10.7],Southern Africa,6.7
Female,2013,18.9 [13.9-24.7],Southern Africa,18.9
Both sexes,2014,13.2 [10.1-16.8],Southern Africa,13.2
Male,2014,7.0 [4.0-11.1],Southern Africa,7.0
Female,2014,19.4 [14.2-25.5],Southern Africa,19.4
Both sexes,2015,13.5 [10.3-17.3],Southern Africa,13.5
Male,2015,7.3 [4.0-11.7],Southern Africa,7.3
Female,2015,20.0 [14.5-26.2],Southern Africa,20.0
Both sexes,2016,14.0 [10.5-17.9],Southern Africa,14.0
Male,2016,7.6 [4.1-12.3],Southern Africa,7.6
Female,2016,20.5 [14.8-27.0],Southern Africa,20.5
