Sex,Year,Obesity (%),Region,BMI
Female,2001,5.4 [3.5-7.7],Southeast Asia,5.4
Both sexes,2002,4.6 [3.4-6.0],Southeast Asia,4.6
Male,2002,3.7 [2.2-5.5],Southeast Asia,3.7
Female,2002,5.4 [3.6-7.7],Southeast Asia,5.4
Both sexes,2003,4.7 [3.4-6.1],Southeast Asia,4.7
Male,2003,3.8 [2.3-5.7],Southeast Asia,3.8
Female,2003,5.5 [3.6-7.8],Southeast Asia,5.5
Both sexes,2004,4.8 [3.5-6.2],Southeast Asia,4.8
Male,2004,3.9 [2.4-5.9],Southeast Asia,3.9
Female,2004,5.5 [3.7-7.9],Southeast Asia,5.5
Both sexes,2005,4.9 [3.6-6.3],Southeast Asia,4.9
Male,2005,4.1 [2.5-6.0],Southeast Asia,4.1
Female,2005,5.6 [3.7-7.9],Southeast Asia,5.6
Both sexes,2006,5.0 [3.6-6.5],Southeast Asia,5.0
Male,2006,4.2 [2.6-6.2],Southeast Asia,4.2
Female,2006,5.7 [3.7-8.0],Southeast Asia,5.7
Both sexes,2007,5.1 [3.7-6.6],Southeast Asia,5.1
Male,2007,4.3 [2.7-6.4],Southeast Asia,4.3
Female,2007,5.7 [3.8-8.1],Southeast Asia,5.7
Both sexes,2008,5.2 [3.8-6.7],Southeast Asia,5.2
Male,2008,4.5 [2.8-6.6],Southeast Asia,4.5
Female,2008,5.8 [3.8-8.2],Southeast Asia,5.8
Both sexes,2009,5.3 [3.8-6.9],Southeast Asia,5.3
Male,2009,4.6 [2.9-6.9],Southeast Asia,4.6
Female,2009,5.8 [3.8-8.3],Southeast Asia,5.8
Both sexes,2010,5.4 [3.9-7.0],Southeast Asia,5.4
Male,2010,4.8 [3.0-7.2],Southeast Asia,4.8
Female,2010,5.9 [3.9-8.5],Southeast Asia,5.9
Both sexes,2011,5.5 [4.0-7.2],Southeast Asia,5.5
Male,2011,4.9 [3.0-7.5],Southeast Asia,4.9
Female,2011,6.0 [3.9-8.6],Southeast Asia,6.0
Both sexes,2012,5.6 [4.1-7.4],Southeast Asia,5.6
Male,2012,5.1 [3.1-7.8],Southeast Asia,5.1
Female,2012,6.0 [3.9-8.8],Southeast Asia,6.0
Both sexes,2013,5.7 [4.1-7.6],Southeast Asia,5.7
Male,2013,5.3 [3.2-8.1],Southeast Asia,5.3
Female,2013,6.1 [3.9-9.0],Southeast Asia,6.1
Both sexes,2014,5.8 [4.2-7.8],Southeast Asia,5.8
Male,2014,5.5 [3.3-8.4],Southeast Asia,5.5
Female,2014,6.2 [3.9-9.2],Southeast Asia,6.2
Both sexes,2015,6.0 [4.2-8.1],Southeast Asia,6.0
Male,2015,5.6 [3.3-8.9],Southeast Asia,5.6
Female,2015,6.3 [3.9-9.4],Southeast Asia,6.3
Both sexes,2016,6.1 [4.2-8.3],Southeast Asia,6.1
Male,2016,5.8 [3.4-9.3],Southeast Asia,5.8
Female,2016,6.3 [3.9-9.6],Southeast Asia,6.3
