Sex,Year,Obesity (%),Region,BMI
Female,1992,4.8 [2.4-8.2],Central Africa,4.8
Both sexes,1993,3.0 [1.7-4.8],Central Africa,3.0
Male,1993,1.1 [0.4-2.5],Central Africa,1.1
Female,1993,5.0 [2.5-8.6],Central Africa,5.0
Both sexes,1994,3.2 [1.8-5.1],Central Africa,3.2
Male,1994,1.2 [0.4-2.7],Central Africa,1.2
Female,1994,5.3 [2.7-8.9],Central Africa,5.3
Both sexes,1995,3.4 [1.9-5.3],Central Africa,3.4
Male,1995,1.3 [0.5-2.8],Central Africa,1.3
Female,1995,5.6 [2.9-9.3],Central Africa,5.6
Both sexes,1996,3.6 [2.1-5.5],Central Africa,3.6
Male,1996,1.4 [0.5-3.0],Central Africa,1.4
Female,1996,5.9 [3.1-9.7],Central Africa,5.9
Both sexes,1997,3.8 [2.2-5.8],Central Africa,3.8
Male,1997,1.5 [0.5-3.2],Central Africa,1.5
Female,1997,6.2 [3.3-10.1],Central Africa,6.2
Both sexes,1998,3.9 [2.3-6.0],Central Africa,3.9
Male,1998,1.6 [0.6-3.3],Central Africa,1.6
Female,1998,6.5 [3.6-10.5],Central Africa,6.5
Both sexes,1999,4.1 [2.4-6.2],Central Africa,4.1
Male,1999,1.7 [0.6-3.5],Central Africa,1.7
Female,1999,6.8 [3.7-10.8],Central Africa,6.8
Both sexes,2000,4.3 [2.6-6.4],Central Africa,4.3
Male,2000,1.8 [0.6-3.7],Central Africa,1.8
Female,2000,7.0 [3.9-11.2],Central Africa,7.0
Both sexes,2001,4.5 [2.7-6.7],Central Africa,4.5
Male,2001,1.9 [0.7-3.8],Central Africa,1.9
Female,2001,7.3 [4.1-11.5],Central Africa,7.3
Both sexes,2002,4.6 [2.8-6.9],Central Africa,4.6
Male,2002,2.0 [0.7-4.0],Central Africa,2.0
Female,2002,7.6 [4.3-11.9],Central Africa,7.6
Both sexes,2003,4.8 [3.0-7.2],Central Africa,4.8
Male,2003,2.0 [0.8-4.1],Central Africa,2.0
Female,2003,7.9 [4.5-12.2],Central Africa,7.9
Both sexes,2004,5.0 [3.1-7.4],Central Africa,5.0
Male,2004,2.1 [0.8-4.3],Central Africa,2.1
Female,2004,8.2 [4.7-12.6],Central Africa,8.2
Both sexes,2005,5.2 [3.2-7.6],Central Africa,5.2
Male,2005,2.2 [0.9-4.5],Central Africa,2.2
Female,2005,8.5 [4.9-13.0],Central Africa,8.5
Both sexes,2006,5.4 [3.4-7.9],Central Africa,5.4
Male,2006,2.3 [0.9-4.7],Central Africa,2.3
Female,2006,8.8 [5.2-13.4],Central Africa,8.8
Both sexes,2007,5.6 [3.5-8.2],Central Africa,5.6
Male,2007,2.5 [1.0-4.9],Central Africa,2.5
Female,2007,9.1 [5.4-13.9],Central Africa,9.1
Both sexes,2008,5.8 [3.7-8.5],Central Africa,5.8
Male,2008,2.6 [1.0-5.1],Central Africa,2.6
Female,2008,9.5 [5.6-14.3],Central Africa,9.5
Both sexes,2009,6.0 [3.8-8.8],Central Africa,6.0
Male,2009,2.7 [1.1-5.4],Central Africa,2.7
Female,2009,9.8 [5.8-14.8],Central Africa,9.8
Both sexes,2010,6.3 [4.0-9.1],Central Africa,6.3
Male,2010,2.8 [1.1-5.6],Central Africa,2.8
Female,2010,10.2 [6.1-15.3],Central Africa,10.2
Both sexes,2011,6.5 [4.2-9.4],Central Africa,6.5
Male,2011,3.0 [1.2-5.9],Central Africa,3.0
Female,2011,10.5 [6.4-15.9],Central Africa,10.5
Both sexes,2012,6.8 [4.4-9.8],Central Africa,6.8
Male,2012,3.1 [1.2-6.2],Central Africa,3.1
Female,2012,10.9 [6.5-16.5],Central Africa,10.9
Both sexes,2013,7.1 [4.5-10.2],Central Africa,7.1
Male,2013,3.3 [1.3-6.4],Central Africa,3.3
Female,2013,11.3 [6.7-17.1],Central Africa,11.3
Both sexes,2014,7.4 [4.7-10.6],Central Africa,7.4
Male,2014,3.4 [1.4-6.8],Central Africa,3.4
Female,2014,11.7 [7.0-17.7],Central Africa,11.7
Both sexes,2015,7.7 [4.8-11.1],Central Africa,7.7
Male,2015,3.6 [1.4-7.2],Central Africa,3.6
Female,2015,12.2 [7.2-18.4],Central Africa,12.2
Both sexes,2016,8.0 [5.0-11.6],Central Africa,8.0
Male,2016,3.8 [1.5-7.6],Central Africa,3.8
Female,2016,12.6 [7.4-19.1],Central Africa,12.6
