Sex,Year,Obesity (%),Region,BMI
Both sexes,1994,10.4 [7.8-13.4],Central America,10.4
Male,1994,6.2 [3.4-10.1],Central America,6.2
Female,1994,14.4 [10.1-19.2],Central America,14.4
Both sexes,1995,10.8 [8.2-13.8],Central America,10.8
Male,1995,6.5 [3.7-10.5],Central America,6.5
Female,1995,14.8 [10.6-19.7],Central America,14.8
Both sexes,1996,11.2 [8.5-14.2],Central America,11.2
Male,1996,6.8 [3.9-10.8],Central America,6.8
Female,1996,15.3 [11.0-20.1],Central America,15.3
Both sexes,1997,11.6 [8.9-14.7],Central America,11.6
Male,1997,7.2 [4.1-11.2],Central America,7.2
Female,1997,15.8 [11.5-20.6],Central America,15.8
Both sexes,1998,12.1 [9.3-15.1],Central America,12.1
Male,1998,7.5 [4.4-11.6],Central America,7.5
Female,1998,16.3 [12.0-21.1],Central America,16.3
Both sexes,1999,12.5 [9.7-15.6],Central America,12.5
Male,1999,7.8 [4.6-12.0],Central America,7.8
Female,1999,16.8 [12.5-21.7],Central America,16.8
Both sexes,2000,12.9 [10.1-16.1],Central America,12.9
Male,2000,8.2 [4.8-12.4],Central America,8.2
Female,2000,17.3 [13.0-22.2],Central America,17.3
Both sexes,2001,13.4 [10.5-16.6],Central America,13.4
Male,2001,8.5 [5.1-12.7],Central America,8.5
Female,2001,17.8 [13.4-22.7],Central America,17.8
Both sexes,2002,13.9 [10.9-17.1],Central America,13.9
Male,2002,8.9 [5.4-13.2],Central America,8.9
Female,2002,18.3 [13.9-23.3],Central America,18.3
Both sexes,2003,14.3 [11.4-17.6],Central America,14.3
Male,2003,9.3 [5.7-13.7],Central America,9.3
Female,2003,18.9 [14.4-23.8],Central America,18.9
Both sexes,2004,14.8 [11.8-18.1],Central America,14.8
Male,2004,9.6 [6.0-14.2],Central America,9.6
Female,2004,19.4 [14.9-24.4],Central America,19.4
Both sexes,2005,15.3 [12.3-18.7],Central America,15.3
Male,2005,10.0 [6.3-14.7],Central America,10.0
Female,2005,20.0 [15.4-24.9],Central America,20.0
Both sexes,2006,15.8 [12.7-19.2],Central America,15.8
Male,2006,10.4 [6.6-15.2],Central America,10.4
Female,2006,20.5 [15.9-25.6],Central America,20.5
Both sexes,2007,16.3 [13.2-19.8],Central America,16.3
Male,2007,10.8 [6.9-15.7],Central America,10.8
Female,2007,21.1 [16.4-26.2],Central America,21.1
Both sexes,2008,16.8 [13.6-20.4],Central America,16.8
Male,2008,11.3 [7.2-16.2],Central America,11.3
Female,2008,21.6 [16.8-26.9],Central America,21.6
Both sexes,2009,17.3 [14.1-21.0],Central America,17.3
Male,2009,11.7 [7.6-16.8],Central America,11.7
Female,2009,22.2 [17.3-27.6],Central America,22.2
Both sexes,2010,17.8 [14.5-21.7],Central America,17.8
Male,2010,12.1 [7.9-17.4],Central America,12.1
Female,2010,22.8 [17.8-28.3],Central America,22.8
Both sexes,2011,18.4 [14.9-22.3],Central America,18.4
Male,2011,12.6 [8.1-18.0],Central America,12.6
Female,2011,23.4 [18.2-29.1],Central America,23.4
Both sexes,2012,18.9 [15.3-23.0],Central America,18.9
Male,2012,13.1 [8.4-18.7],Central America,13.1
Female,2012,24.0 [18.6-29.9],Central America,24.0
Both sexes,2013,19.5 [15.7-23.8],Central America,19.5
Male,2013,13.5 [8.7-19.4],Central America,13.5
Female,2013,24.6 [19.0-30.7],Central America,24.6
Both sexes,2014,20.0 [16.1-24.5],Central America,20.0
Male,2014,14.0 [9.0-20.0],Central America,14.0
Female,2014,25.2 [19.4-31.5],Central America,25.2
Both sexes,2015,20.6 [16.6-25.2],Central America,20.6
Male,2015,14.5 [9.3-20.8],Central America,14.5
Female,2015,25.8 [19.7-32.4],Central America,25.8
Both sexes,2016,21.2 [17.0-26.1],Central America,21.2
Male,2016,15.1 [9.6-21.6],Central America,15.1
Female,2016,26.4 [20.1-33.3],Central America,26.4
