Sex,Year,Obesity (%),Region,BMI
Both sexes,1993,12.2 [10.4-14.2],Northern Europe,12.2
Male,1993,12.2 [9.8-15.0],Northern Europe,12.2
Female,1993,12.1 [9.4-15.0],Northern Europe,12.1
Both sexes,1994,12.5 [10.7-14.5],Northern Europe,12.5
Male,1994,12.6 [10.2-15.4],Northern Europe,12.6
Female,1994,12.3 [9.6-15.3],Northern Europe,12.3
Both sexes,1995,12.9 [11.0-14.8],Northern Europe,12.9
Male,1995,13.0 [10.5-15.8],Northern Europe,13.0
Female,1995,12.6 [9.9-15.5],Northern Europe,12.6
Both sexes,1996,13.2 [11.3-15.2],Northern Europe,13.2
Male,1996,13.5 [10.9-16.3],Northern Europe,13.5
Female,1996,12.8 [10.1-15.8],Northern Europe,12.8
Both sexes,1997,13.5 [11.6-15.5],Northern Europe,13.5
Male,1997,13.9 [11.3-16.7],Northern Europe,13.9
Female,1997,13.1 [10.3-16.0],Northern Europe,13.1
Both sexes,1998,13.9 [11.9-15.9],Northern Europe,13.9
Male,1998,14.3 [11.7-17.2],Northern Europe,14.3
Female,1998,13.3 [10.6-16.3],Northern Europe,13.3
Both sexes,1999,14.2 [12.2-16.2],Northern Europe,14.2
Male,1999,14.8 [12.1-17.6],Northern Europe,14.8
Female,1999,13.6 [10.8-16.6],Northern Europe,13.6
Both sexes,2000,14.6 [12.6-16.6],Northern Europe,14.6
Male,2000,15.2 [12.5-18.1],Northern Europe,15.2
Female,2000,13.9 [11.1-16.9],Northern Europe,13.9
Both sexes,2001,14.9 [12.9-17.0],Northern Europe,14.9
Male,2001,15.6 [12.9-18.6],Northern Europe,15.6
Female,2001,14.1 [11.3-17.2],Northern Europe,14.1
Both sexes,2002,15.3 [13.3-17.4],Northern Europe,15.3
Male,2002,16.1 [13.3-19.1],Northern Europe,16.1
Female,2002,14.4 [11.5-17.4],Northern Europe,14.4
Both sexes,2003,15.6 [13.6-17.7],Northern Europe,15.6
Male,2003,16.5 [13.8-19.6],Northern Europe,16.5
Female,2003,14.6 [11.7-17.7],Northern Europe,14.6
Both sexes,2004,16.0 [13.9-18.1],Northern Europe,16.0
Male,2004,17.0 [14.2-20.1],Northern Europe,17.0
Female,2004,14.9 [11.9-18.0],Northern Europe,14.9
Both sexes,2005,16.3 [14.2-18.5],Northern Europe,16.3
Male,2005,17.5 [14.6-20.5],Northern Europe,17.5
Female,2005,15.1 [12.1-18.2],Northern Europe,15.1
Both sexes,2006,16.7 [14.5-19.0],Northern Europe,16.7
Male,2006,17.9 [14.9-21.1],Northern Europe,17.9
Female,2006,15.4 [12.3-18.5],Northern Europe,15.4
Both sexes,2007,17.1 [14.8-19.4],Northern Europe,17.1
Male,2007,18.4 [15.3-21.7],Northern Europe,18.4
Female,2007,15.6 [12.5-18.9],Northern Europe,15.6
Both sexes,2008,17.4 [15.1-19.8],Northern Europe,17.4
Male,2008,18.9 [15.7-22.3],Northern Europe,18.9
Female,2008,15.9 [12.6-19.2],Northern Europe,15.9
Both sexes,2009,17.8 [15.4-20.3],Northern Europe,17.8
Male,2009,19.4 [16.1-22.9],Northern Europe,19.4
Female,2009,16.2 [12.8-19.6],Northern Europe,16.2
Both sexes,2010,18.2 [15.7-20.7],Northern Europe,18.2
Male,2010,19.9 [16.4-23.6],Northern Europe,19.9
Female,2010,16.4 [12.9-20.0],Northern Europe,16.4
Both sexes,2011,18.6 [15.9-21.3],Northern Europe,18.6
Male,2011,20.4 [16.7-24.3],Northern Europe,20.4
Female,2011,16.7 [13.0-20.5],Northern Europe,16.7
Both sexes,2012,19.0 [16.2-21.8],Northern Europe,19.0
Male,2012,20.9 [16.9-25.0],Northern Europe,20.9
Female,2012,16.9 [13.1-20.9],Northern Europe,16.9
Both sexes,2013,19.4 [16.4-22.4],Northern Europe,19.4
Male,2013,21.4 [17.2-25.9],Northern Europe,21.4
Female,2013,17.2 [13.2-21.4],Northern Europe,17.2
Both sexes,2014,19.8 [16.6-23.0],Northern Europe,19.8
Male,2014,22.0 [17.4-26.8],Northern Europe,22.0
Female,2014,17.5 [13.2-22.0],Northern Europe,17.5
Both sexes,2015,20.2 [16.9-23.6],Northern Europe,20.2
Male,2015,22.5 [17.6-27.6],Northern Europe,22.5
Female,2015,17.8 [13.3-22.5],Northern Europe,17.8
Both sexes,2016,20.6 [17.1-24.3],Northern Europe,20.6
Male,2016,23.1 [17.9-28.6],Northern Europe,23.1
Female,2016,18.1 [13.3-23.1],Northern Europe,18.1
