Sex,Year,Obesity (%),Region,BMI
Both sexes,1999,13.9 [10.6-17.6],Eastern Europe,13.9
Male,1999,10.6 [6.2-16.0],Eastern Europe,10.6
Female,1999,16.5 [11.7-21.9],Eastern Europe,16.5
Both sexes,2000,14.2 [10.8-17.9],Eastern Europe,14.2
Male,2000,10.9 [6.4-16.3],Eastern Europe,10.9
Female,2000,16.8 [12.0-22.2],Eastern Europe,16.8
Both sexes,2001,14.4 [11.1-18.2],Eastern Europe,14.4
Male,2001,11.2 [6.7-16.6],Eastern Europe,11.2
Female,2001,17.1 [12.3-22.5],Eastern Europe,17.1
Both sexes,2002,14.7 [11.4-18.5],Eastern Europe,14.7
Male,2002,11.5 [6.9-17.0],Eastern Europe,11.5
Female,2002,17.4 [12.6-22.8],Eastern Europe,17.4
Both sexes,2003,15.0 [11.7-18.7],Eastern Europe,15.0
Male,2003,11.8 [7.2-17.3],Eastern Europe,11.8
Female,2003,17.7 [12.9-23.1],Eastern Europe,17.7
Both sexes,2004,15.4 [12.0-19.0],Eastern Europe,15.4
Male,2004,12.1 [7.5-17.6],Eastern Europe,12.1
Female,2004,18.0 [13.2-23.5],Eastern Europe,18.0
Both sexes,2005,15.7 [12.3-19.3],Eastern Europe,15.7
Male,2005,12.5 [7.8-18.0],Eastern Europe,12.5
Female,2005,18.4 [13.5-23.9],Eastern Europe,18.4
Both sexes,2006,16.0 [12.6-19.7],Eastern Europe,16.0
Male,2006,12.8 [8.1-18.4],Eastern Europe,12.8
Female,2006,18.8 [13.9-24.3],Eastern Europe,18.8
Both sexes,2007,16.4 [12.9-20.1],Eastern Europe,16.4
Male,2007,13.2 [8.4-18.8],Eastern Europe,13.2
Female,2007,19.1 [14.1-24.7],Eastern Europe,19.1
Both sexes,2008,16.7 [13.3-20.5],Eastern Europe,16.7
Male,2008,13.6 [8.7-19.3],Eastern Europe,13.6
Female,2008,19.5 [14.4-25.1],Eastern Europe,19.5
Both sexes,2009,17.1 [13.6-21.0],Eastern Europe,17.1
Male,2009,14.0 [9.1-19.8],Eastern Europe,14.0
Female,2009,19.9 [14.7-25.6],Eastern Europe,19.9
Both sexes,2010,17.5 [13.9-21.4],Eastern Europe,17.5
Male,2010,14.4 [9.4-20.3],Eastern Europe,14.4
Female,2010,20.4 [15.0-26.1],Eastern Europe,20.4
Both sexes,2011,17.9 [14.2-21.9],Eastern Europe,17.9
Male,2011,14.8 [9.7-20.8],Eastern Europe,14.8
Female,2011,20.8 [15.4-26.6],Eastern Europe,20.8
Both sexes,2012,18.3 [14.5-22.4],Eastern Europe,18.3
Male,2012,15.2 [10.0-21.5],Eastern Europe,15.2
Female,2012,21.2 [15.7-27.2],Eastern Europe,21.2
Both sexes,2013,18.8 [14.8-23.0],Eastern Europe,18.8
Male,2013,15.7 [10.3-22.1],Eastern Europe,15.7
Female,2013,21.7 [16.0-27.8],Eastern Europe,21.7
Both sexes,2014,19.2 [15.1-23.6],Eastern Europe,19.2
Male,2014,16.1 [10.6-22.7],Eastern Europe,16.1
Female,2014,22.1 [16.1-28.3],Eastern Europe,22.1
Both sexes,2015,19.7 [15.4-24.2],Eastern Europe,19.7
Male,2015,16.6 [10.9-23.3],Eastern Europe,16.6
Female,2015,22.6 [16.4-29.1],Eastern Europe,22.6
Both sexes,2016,20.2 [15.7-24.8],Eastern Europe,20.2
Male,2016,17.1 [11.1-24.0],Eastern Europe,17.1
Female,2016,23.0 [16.6-29.9],Eastern Europe,23.0
