Sex,Year,Obesity (%),Region,BMI
Male,1994,14.0 [11.9-16.3],Western Europe,14.0
Female,1994,17.3 [15.0-19.6],Western Europe,17.3
Both sexes,1995,16.2 [14.6-17.7],Western Europe,16.2
Male,1995,14.5 [12.4-16.9],Western Europe,14.5
Female,1995,17.7 [15.5-20.1],Western Europe,17.7
Both sexes,1996,16.6 [15.1-18.2],Western Europe,16.6
Male,1996,15.0 [12.9-17.3],Western Europe,15.0
Female,1996,18.2 [15.9-20.5],Western Europe,18.2
Both sexes,1997,17.1 [15.6-18.7],Western Europe,17.1
Male,1997,15.5 [13.4-17.8],Western Europe,15.5
Female,1997,18.7 [16.5-20.9],Western Europe,18.7
Both sexes,1998,17.6 [16.1-19.2],Western Europe,17.6
Male,1998,16.0 [13.9-18.3],Western Europe,16.0
Female,1998,19.1 [17.0-21.4],Western Europe,19.1
Both sexes,1999,18.1 [16.6-19.7],Western Europe,18.1
Male,1999,16.5 [14.4-18.8],Western Europe,16.5
Female,1999,19.6 [17.5-22.0],Western Europe,19.6
Both sexes,2000,18.6 [17.1-20.2],Western Europe,18.6
Male,2000,17.1 [14.9-19.3],Western Europe,17.1
Female,2000,20.1 [18.0-22.4],Western Europe,20.1
Both sexes,2001,19.2 [17.6-20.7],Western Europe,19.2
Male,2001,17.6 [15.5-19.9],Western Europe,17.6
Female,2001,20.6 [18.5-22.9],Western Europe,20.6
Both sexes,2002,19.7 [18.2-21.3],Western Europe,19.7
Male,2002,18.2 [16.0-20.4],Western Europe,18.2
Female,2002,21.2 [19.0-23.5],Western Europe,21.2
Both sexes,2003,20.3 [18.7-21.8],Western Europe,20.3
Male,2003,18.8 [16.6-21.0],Western Europe,18.8
Female,2003,21.7 [19.5-24.0],Western Europe,21.7
Both sexes,2004,20.8 [19.3-22.4],Western Europe,20.8
Male,2004,19.3 [17.1-21.6],Western Europe,19.3
Female,2004,22.2 [20.1-24.5],Western Europe,22.2
Both sexes,2005,21.4 [19.8-23.0],Western Europe,21.4
Male,2005,19.9 [17.7-22.2],Western Europe,19.9
Female,2005,22.7 [20.5-25.1],Western Europe,22.7
Both sexes,2006,21.9 [20.3-23.6],Western Europe,21.9
Male,2006,20.5 [18.2-22.8],Western Europe,20.5
Female,2006,23.3 [21.1-25.7],Western Europe,23.3
Both sexes,2007,22.5 [20.8-24.2],Western Europe,22.5
Male,2007,21.1 [18.8-23.5],Western Europe,21.1
Female,2007,23.8 [21.5-26.3],Western Europe,23.8
Both sexes,2008,23.1 [21.4-24.8],Western Europe,23.1
Male,2008,21.8 [19.4-24.2],Western Europe,21.8
Female,2008,24.3 [22.0-26.8],Western Europe,24.3
Both sexes,2009,23.6 [21.9-25.5],Western Europe,23.6
Male,2009,22.4 [19.9-24.9],Western Europe,22.4
Female,2009,24.9 [22.5-27.4],Western Europe,24.9
Both sexes,2010,24.2 [22.4-26.1],Western Europe,24.2
Male,2010,23.0 [20.4-25.6],Western Europe,23.0
Female,2010,25.4 [22.9-28.1],Western Europe,25.4
Both sexes,2011,24.8 [22.9-26.8],Western Europe,24.8
Male,2011,23.6 [20.9-26.4],Western Europe,23.6
Female,2011,26.0 [23.3-28.8],Western Europe,26.0
Both sexes,2012,25.4 [23.3-27.5],Western Europe,25.4
Male,2012,24.3 [21.3-27.2],Western Europe,24.3
Female,2012,26.5 [23.6-29.5],Western Europe,26.5
Both sexes,2013,26.0 [23.8-28.2],Western Europe,26.0
Male,2013,24.9 [21.7-28.0],Western Europe,24.9
Female,2013,27.0 [23.9-30.3],Western Europe,27.0
Both sexes,2014,26.6 [24.2-29.0],Western Europe,26.6
Male,2014,25.5 [22.1-29.0],Western Europe,25.5
Female,2014,27.6 [24.2-31.1],Western Europe,27.6
Both sexes,2015,27.2 [24.6-29.8],Western Europe,27.2
Male,2015,26.2 [22.5-29.9],Western Europe,26.2
Female,2015,28.1 [24.5-31.9],Western Europe,28.1
Both sexes,2016,27.8 [24.9-30.7],Western Europe,27.8
Male,2016,26.9 [22.9-30.9],Western Europe,26.9
Female,2016,28.6 [24.7-32.8],Western Europe,28.6
