Sex,Year,Obesity (%),Region,BMI
Both sexes,2001,5.7 [4.1-7.7],West Africa,5.7
Male,2001,2.8 [1.4-4.9],West Africa,2.8
Female,2001,8.5 [5.7-11.9],West Africa,8.5
Both sexes,2002,5.9 [4.2-7.8],West Africa,5.9
Male,2002,2.9 [1.5-5.0],West Africa,2.9
Female,2002,8.7 [5.9-12.2],West Africa,8.7
Both sexes,2003,6.1 [4.4-8.1],West Africa,6.1
Male,2003,3.0 [1.5-5.2],West Africa,3.0
Female,2003,9.0 [6.1-12.5],West Africa,9.0
Both sexes,2004,6.3 [4.6-8.3],West Africa,6.3
Male,2004,3.1 [1.6-5.3],West Africa,3.1
Female,2004,9.3 [6.3-12.9],West Africa,9.3
Both sexes,2005,6.6 [4.8-8.6],West Africa,6.6
Male,2005,3.3 [1.7-5.5],West Africa,3.3
Female,2005,9.7 [6.6-13.3],West Africa,9.7
Both sexes,2006,6.8 [5.0-8.9],West Africa,6.8
Male,2006,3.4 [1.8-5.7],West Africa,3.4
Female,2006,10.0 [6.9-13.6],West Africa,10.0
Both sexes,2007,7.1 [5.3-9.2],West Africa,7.1
Male,2007,3.6 [1.9-5.9],West Africa,3.6
Female,2007,10.4 [7.2-14.1],West Africa,10.4
Both sexes,2008,7.4 [5.5-9.6],West Africa,7.4
Male,2008,3.8 [2.0-6.2],West Africa,3.8
Female,2008,10.8 [7.5-14.6],West Africa,10.8
Both sexes,2009,7.7 [5.7-9.9],West Africa,7.7
Male,2009,3.9 [2.2-6.5],West Africa,3.9
Female,2009,11.1 [7.8-15.1],West Africa,11.1
Both sexes,2010,8.0 [5.9-10.3],West Africa,8.0
Male,2010,4.1 [2.3-6.8],West Africa,4.1
Female,2010,11.5 [8.1-15.6],West Africa,11.5
Both sexes,2011,8.3 [6.2-10.7],West Africa,8.3
Male,2011,4.3 [2.4-7.1],West Africa,4.3
Female,2011,12.0 [8.3-16.1],West Africa,12.0
Both sexes,2012,8.6 [6.4-11.1],West Africa,8.6
Male,2012,4.5 [2.5-7.5],West Africa,4.5
Female,2012,12.4 [8.6-16.6],West Africa,12.4
Both sexes,2013,8.9 [6.6-11.6],West Africa,8.9
Male,2013,4.8 [2.6-7.8],West Africa,4.8
Female,2013,12.8 [8.9-17.2],West Africa,12.8
Both sexes,2014,9.2 [6.8-12.0],West Africa,9.2
Male,2014,5.0 [2.7-8.3],West Africa,5.0
Female,2014,13.3 [9.1-17.8],West Africa,13.3
Both sexes,2015,9.6 [7.1-12.5],West Africa,9.6
Male,2015,5.2 [2.8-8.7],West Africa,5.2
Female,2015,13.7 [9.5-18.6],West Africa,13.7
Both sexes,2016,9.9 [7.3-13.1],West Africa,9.9
Male,2016,5.5 [2.9-9.1],West Africa,5.5
Female,2016,14.2 [9.7-19.4],West Africa,14.2
