Sex,Year,Obesity (%),Region,BMI
Both sexes,2013,18.2 [14.1-22.7],Eastern Europe,18.2
Male,2013,14.2 [8.9-20.4],Eastern Europe,14.2
Female,2013,21.8 [15.8-28.5],Eastern Europe,21.8
Both sexes,2014,18.8 [14.5-23.5],Eastern Europe,18.8
Male,2014,14.7 [9.2-21.2],Eastern Europe,14.7
Female,2014,22.4 [16.2-29.3],Eastern Europe,22.4
Both sexes,2015,19.3 [14.9-24.1],Eastern Europe,19.3
Male,2015,15.3 [9.5-22.0],Eastern Europe,15.3
Female,2015,23.0 [16.5-30.2],Eastern Europe,23.0
Both sexes,2016,19.9 [15.3-24.9],Eastern Europe,19.9
Male,2016,15.8 [9.9-22.9],Eastern Europe,15.8
Female,2016,23.6 [16.7-31.0],Eastern Europe,23.6
