Sex,Year,Obesity (%),Region,BMI
Female,1997,6.5 [4.1-9.5],West Africa,6.5
Both sexes,1998,4.2 [2.9-5.9],West Africa,4.2
Male,1998,1.9 [0.9-3.3],West Africa,1.9
Female,1998,6.8 [4.3-9.9],West Africa,6.8
Both sexes,1999,4.5 [3.1-6.2],West Africa,4.5
Male,1999,2.0 [1.0-3.5],West Africa,2.0
Female,1999,7.2 [4.6-10.3],West Africa,7.2
Both sexes,2000,4.8 [3.3-6.5],West Africa,4.8
Male,2000,2.1 [1.1-3.7],West Africa,2.1
Female,2000,7.6 [5.0-10.8],West Africa,7.6
Both sexes,2001,5.0 [3.6-6.9],West Africa,5.0
Male,2001,2.3 [1.2-3.9],West Africa,2.3
Female,2001,8.0 [5.2-11.2],West Africa,8.0
Both sexes,2002,5.3 [3.8-7.2],West Africa,5.3
Male,2002,2.4 [1.3-4.2],West Africa,2.4
Female,2002,8.4 [5.5-11.7],West Africa,8.4
Both sexes,2003,5.6 [4.0-7.5],West Africa,5.6
Male,2003,2.6 [1.4-4.4],West Africa,2.6
Female,2003,8.8 [5.9-12.2],West Africa,8.8
Both sexes,2004,5.9 [4.3-7.9],West Africa,5.9
Male,2004,2.8 [1.5-4.6],West Africa,2.8
Female,2004,9.2 [6.2-12.7],West Africa,9.2
Both sexes,2005,6.3 [4.6-8.3],West Africa,6.3
Male,2005,3.0 [1.6-4.9],West Africa,3.0
Female,2005,9.6 [6.6-13.2],West Africa,9.6
Both sexes,2006,6.6 [4.8-8.7],West Africa,6.6
Male,2006,3.2 [1.7-5.2],West Africa,3.2
Female,2006,10.1 [6.9-13.7],West Africa,10.1
Both sexes,2007,6.9 [5.1-9.1],West Africa,6.9
Male,2007,3.4 [1.9-5.5],West Africa,3.4
Female,2007,10.5 [7.3-14.2],West Africa,10.5
Both sexes,2008,7.3 [5.4-9.5],West Africa,7.3
Male,2008,3.6 [2.0-5.8],West Africa,3.6
Female,2008,11.0 [7.6-14.8],West Africa,11.0
Both sexes,2009,7.6 [5.7-10.0],West Africa,7.6
Male,2009,3.8 [2.1-6.1],West Africa,3.8
Female,2009,11.4 [8.0-15.4],West Africa,11.4
Both sexes,2010,8.0 [6.0-10.4],West Africa,8.0
Male,2010,4.0 [2.3-6.5],West Africa,4.0
Female,2010,11.9 [8.3-16.1],West Africa,11.9
Both sexes,2011,8.4 [6.2-10.9],West Africa,8.4
Male,2011,4.3 [2.4-6.9],West Africa,4.3
Female,2011,12.4 [8.6-16.7],West Africa,12.4
Both sexes,2012,8.7 [6.5-11.4],West Africa,8.7
Male,2012,4.5 [2.5-7.3],West Africa,4.5
Female,2012,12.9 [9.0-17.3],West Africa,12.9
Both sexes,2013,9.1 [6.8-11.9],West Africa,9.1
Male,2013,4.8 [2.6-7.8],West Africa,4.8
Female,2013,13.3 [9.3-18.0],West Africa,13.3
Both sexes,2014,9.5 [7.0-12.4],West Africa,9.5
Male,2014,5.1 [2.7-8.2],West Africa,5.1
Female,2014,13.8 [9.6-18.7],West Africa,13.8
Both sexes,2015,9.9 [7.3-13.0],West Africa,9.9
Male,2015,5.3 [2.8-8.8],West Africa,5.3
Female,2015,14.3 [9.9-19.4],West Africa,14.3
Both sexes,2016,10.3 [7.5-13.6],West Africa,10.3
Male,2016,5.6 [2.9-9.3],West Africa,5.6
Female,2016,14.8 [10.2-20.2],West Africa,14.8
