Sex,Year,Obesity (%),Region,BMI
Both sexes,2002,3.7 [2.4-5.3],North Africa,3.7
Male,2002,2.2 [1.1-3.9] 2.0 [0.9-3.7],North Africa,2.2
Female,2002,6.8 [4.3-10.0] 7.5 [4.5-11.4],North Africa,6.8
Both sexes,2003,4.4 [2.9-6.3],North Africa,4.4
Male,2003,2.4 [1.2-4.0] 2.1 [1.0-3.9],North Africa,2.4
Female,2003,7.1 [4.5-10.4] 7.8 [4.7-11.7],North Africa,7.1
Both sexes,2004,5.9 [3.9-8.5],North Africa,5.9
Male,2004,2.5 [1.3-4.2] 2.2 [1.1-4.0],North Africa,2.5
Female,2004,7.4 [4.8-10.9] 8.1 [4.9-12.1],North Africa,7.4
Both sexes,2005,4.8 [3.3-6.9],North Africa,4.8
Male,2005,2.6 [1.4-4.4] 2.3 [1.1-4.2],North Africa,2.6
Female,2005,7.8 [5.0-11.3] 8.4 [5.2-12.6],North Africa,7.8
Both sexes,2006,4.3 [2.9-6.1],North Africa,4.3
Male,2006,2.8 [1.5-4.6] 2.4 [1.2-4.3],North Africa,2.8
Female,2006,8.2 [5.3-11.8] 8.7 [5.4-13.0],North Africa,8.2
Both sexes,2007,5.8 [3.9-8.2],North Africa,5.8
Male,2007,2.9 [1.6-4.9] 2.5 [1.2-4.5],North Africa,2.9
Female,2007,8.6 [5.5-12.4] 9.0 [5.6-13.4],North Africa,8.6
Both sexes,2008,6.1 [4.1-8.5],North Africa,6.1
Male,2008,3.1 [1.6-5.2] 2.7 [1.3-4.7],North Africa,3.1
Female,2008,9.0 [5.8-13.0] 9.3 [5.9-13.9],North Africa,9.0
Both sexes,2009,5.1 [3.5-7.1],North Africa,5.1
Male,2009,3.3 [1.7-5.4] 2.8 [1.3-4.9],North Africa,3.3
Female,2009,9.4 [6.1-13.6] 9.7 [6.1-14.3],North Africa,9.4
Both sexes,2010,6.5 [4.5-9.2],North Africa,6.5
Male,2010,3.4 [1.8-5.7] 2.9 [1.4-5.1],North Africa,3.4
Female,2010,9.9 [6.4-14.3] 10.0 [6.4-14.8],North Africa,9.9
Both sexes,2011,6.1 [4.2-8.5],North Africa,6.1
Male,2011,3.6 [1.9-6.1] 3.0 [1.5-5.4],North Africa,3.6
Female,2011,10.4 [6.6-15.0] 10.4 [6.6-15.3],North Africa,10.4
Both sexes,2012,6.4 [4.4-9.0],North Africa,6.4
Male,2012,3.8 [2.0-6.5] 3.2 [1.5-5.6],North Africa,3.8
Female,2012,10.8 [6.9-15.8] 10.8 [6.9-15.9],North Africa,10.8
Both sexes,2013,5.7 [3.8-8.0],North Africa,5.7
Male,2013,4.0 [2.0-6.8] 3.3 [1.6-5.9],North Africa,4.0
Female,2013,11.3 [7.2-16.6] 11.1 [7.1-16.5],North Africa,11.3
Both sexes,2014,5.8 [3.9-8.3],North Africa,5.8
Male,2014,4.2 [2.1-7.3] 3.5 [1.6-6.2],North Africa,4.2
Female,2014,11.7 [7.4-17.4] 11.5 [7.4-17.1],North Africa,11.7
Both sexes,2015,8.6 [5.8-12.1],North Africa,8.6
Male,2015,3.6 [1.7-6.6],North Africa,3.6
Female,2015,12.0 [7.6-17.7],North Africa,12.0
Both sexes,2016,8.6 [5.8-12.2],North Africa,8.6
Male,2016,3.8 [1.8-7.0],North Africa,3.8
Female,2016,12.4 [7.9-18.4],North Africa,12.4
