Sex,Year,Obesity (%),Region,BMI
Both sexes,2002,11.2 [8.8-14.0],Southern Africa,11.2
Male,2002,2.6 [1.4-4.5],Southern Africa,2.6
Female,2002,19.0 [14.5-24.1],Southern Africa,19.0
Both sexes,2003,11.5 [9.0-14.3],Southern Africa,11.5
Male,2003,2.8 [1.5-4.7],Southern Africa,2.8
Female,2003,19.5 [15.0-24.6],Southern Africa,19.5
Both sexes,2004,11.9 [9.4-14.7],Southern Africa,11.9
Male,2004,2.9 [1.6-4.9],Southern Africa,2.9
Female,2004,19.9 [15.4-25.1],Southern Africa,19.9
Both sexes,2005,12.2 [9.7-15.1],Southern Africa,12.2
Male,2005,3.1 [1.7-5.0],Southern Africa,3.1
Female,2005,20.4 [15.9-25.7],Southern Africa,20.4
Both sexes,2006,12.5 [10.0-15.4],Southern Africa,12.5
Male,2006,3.2 [1.8-5.3],Southern Africa,3.2
Female,2006,20.9 [16.3-26.2],Southern Africa,20.9
Both sexes,2007,12.9 [10.3-15.8],Southern Africa,12.9
Male,2007,3.3 [1.9-5.4],Southern Africa,3.3
Female,2007,21.3 [16.6-26.6],Southern Africa,21.3
Both sexes,2008,13.2 [10.5-16.1],Southern Africa,13.2
Male,2008,3.5 [1.9-5.7],Southern Africa,3.5
Female,2008,21.7 [17.0-27.1],Southern Africa,21.7
Both sexes,2009,13.5 [10.8-16.5],Southern Africa,13.5
Male,2009,3.6 [2.0-5.9],Southern Africa,3.6
Female,2009,22.2 [17.4-27.7],Southern Africa,22.2
Both sexes,2010,13.8 [11.0-16.8],Southern Africa,13.8
Male,2010,3.7 [2.1-6.1],Southern Africa,3.7
Female,2010,22.6 [17.7-28.1],Southern Africa,22.6
Both sexes,2011,14.1 [11.2-17.2],Southern Africa,14.1
Male,2011,3.9 [2.1-6.4],Southern Africa,3.9
Female,2011,23.0 [18.0-28.8],Southern Africa,23.0
Both sexes,2012,14.3 [11.4-17.6],Southern Africa,14.3
Male,2012,4.0 [2.2-6.6],Southern Africa,4.0
Female,2012,23.5 [18.3-29.3],Southern Africa,23.5
Both sexes,2013,14.6 [11.5-18.0],Southern Africa,14.6
Male,2013,4.2 [2.3-6.9],Southern Africa,4.2
Female,2013,23.9 [18.5-30.0],Southern Africa,23.9
Both sexes,2014,14.9 [11.7-18.4],Southern Africa,14.9
Male,2014,4.4 [2.4-7.3],Southern Africa,4.4
Female,2014,24.4 [18.8-30.6],Southern Africa,24.4
Both sexes,2015,15.2 [11.9-18.8],Southern Africa,15.2
Male,2015,4.5 [2.4-7.6],Southern Africa,4.5
Female,2015,24.8 [18.9-31.3],Southern Africa,24.8
Both sexes,2016,15.5 [12.0-19.2],Southern Africa,15.5
Male,2016,4.7 [2.5-8.0],Southern Africa,4.7
Female,2016,25.3 [19.1-32.0],Southern Africa,25.3
