Sex,Year,Obesity (%),Region,BMI
Male,1991,13.9 [9.9-18.6],Eastern Europe,13.9
Female,1991,23.7 [18.8-29.2],Eastern Europe,23.7
Both sexes,1992,19.7 [16.4-23.2],Eastern Europe,19.7
Male,1992,14.3 [10.3-19.0],Eastern Europe,14.3
Female,1992,23.9 [19.1-29.4],Eastern Europe,23.9
Both sexes,1993,20.0 [16.7-23.5],Eastern Europe,20.0
Male,1993,14.7 [10.6-19.4],Eastern Europe,14.7
Female,1993,24.1 [19.3-29.5],Eastern Europe,24.1
Both sexes,1994,20.2 [17.0-23.7],Eastern Europe,20.2
Male,1994,15.1 [11.0-19.8],Eastern Europe,15.1
Female,1994,24.3 [19.6-29.6],Eastern Europe,24.3
Both sexes,1995,20.5 [17.2-24.0],Eastern Europe,20.5
Male,1995,15.4 [11.3-20.2],Eastern Europe,15.4
Female,1995,24.4 [19.7-29.6],Eastern Europe,24.4
Both sexes,1996,20.7 [17.5-24.2],Eastern Europe,20.7
Male,1996,15.8 [11.6-20.6],Eastern Europe,15.8
Female,1996,24.6 [19.8-29.8],Eastern Europe,24.6
Both sexes,1997,20.9 [17.7-24.5],Eastern Europe,20.9
Male,1997,16.2 [12.0-21.0],Eastern Europe,16.2
Female,1997,24.7 [19.9-29.9],Eastern Europe,24.7
Both sexes,1998,21.2 [17.9-24.6],Eastern Europe,21.2
Male,1998,16.5 [12.3-21.4],Eastern Europe,16.5
Female,1998,24.8 [20.1-30.0],Eastern Europe,24.8
Both sexes,1999,21.4 [18.2-24.9],Eastern Europe,21.4
Male,1999,16.9 [12.6-21.7],Eastern Europe,16.9
Female,1999,24.9 [20.2-30.1],Eastern Europe,24.9
Both sexes,2000,21.6 [18.4-25.1],Eastern Europe,21.6
Male,2000,17.3 [12.9-22.2],Eastern Europe,17.3
Female,2000,25.1 [20.4-30.2],Eastern Europe,25.1
Both sexes,2001,21.9 [18.6-25.4],Eastern Europe,21.9
Male,2001,17.6 [13.2-22.6],Eastern Europe,17.6
Female,2001,25.2 [20.5-30.3],Eastern Europe,25.2
Both sexes,2002,22.1 [18.8-25.7],Eastern Europe,22.1
Male,2002,18.0 [13.6-23.0],Eastern Europe,18.0
Female,2002,25.3 [20.6-30.3],Eastern Europe,25.3
Both sexes,2003,22.4 [19.1-25.9],Eastern Europe,22.4
Male,2003,18.4 [13.9-23.4],Eastern Europe,18.4
Female,2003,25.5 [20.7-30.5],Eastern Europe,25.5
Both sexes,2004,22.6 [19.4-26.3],Eastern Europe,22.6
Male,2004,18.8 [14.3-23.9],Eastern Europe,18.8
Female,2004,25.6 [20.8-30.7],Eastern Europe,25.6
Both sexes,2005,22.9 [19.6-26.6],Eastern Europe,22.9
Male,2005,19.2 [14.6-24.4],Eastern Europe,19.2
Female,2005,25.8 [20.9-30.9],Eastern Europe,25.8
Both sexes,2006,23.2 [19.8-26.9],Eastern Europe,23.2
Male,2006,19.6 [14.9-24.9],Eastern Europe,19.6
Female,2006,25.9 [21.0-31.0],Eastern Europe,25.9
Both sexes,2007,23.5 [20.0-27.3],Eastern Europe,23.5
Male,2007,20.1 [15.3-25.4],Eastern Europe,20.1
Female,2007,26.1 [21.0-31.3],Eastern Europe,26.1
Both sexes,2008,23.8 [20.2-27.7],Eastern Europe,23.8
Male,2008,20.5 [15.6-26.0],Eastern Europe,20.5
Female,2008,26.3 [21.0-31.5],Eastern Europe,26.3
Both sexes,2009,24.1 [20.4-28.1],Eastern Europe,24.1
Male,2009,20.9 [15.9-26.6],Eastern Europe,20.9
Female,2009,26.4 [21.0-31.9],Eastern Europe,26.4
Both sexes,2010,24.4 [20.6-28.5],Eastern Europe,24.4
Male,2010,21.4 [16.2-27.2],Eastern Europe,21.4
Female,2010,26.6 [21.0-32.3],Eastern Europe,26.6
Both sexes,2011,24.7 [20.8-28.9],Eastern Europe,24.7
Male,2011,21.8 [16.5-27.9],Eastern Europe,21.8
Female,2011,26.8 [21.0-32.7],Eastern Europe,26.8
Both sexes,2012,25.0 [21.0-29.4],Eastern Europe,25.0
Male,2012,22.3 [16.7-28.6],Eastern Europe,22.3
Female,2012,27.0 [21.0-33.1],Eastern Europe,27.0
Both sexes,2013,25.3 [21.1-29.8],Eastern Europe,25.3
Male,2013,22.7 [17.0-29.4],Eastern Europe,22.7
Female,2013,27.2 [20.9-33.6],Eastern Europe,27.2
Both sexes,2014,25.6 [21.2-30.3],Eastern Europe,25.6
Male,2014,23.2 [17.2-30.1],Eastern Europe,23.2
Female,2014,27.4 [20.8-34.1],Eastern Europe,27.4
Both sexes,2015,26.0 [21.3-30.8],Eastern Europe,26.0
Male,2015,23.7 [17.3-30.8],Eastern Europe,23.7
Female,2015,27.6 [20.7-34.6],Eastern Europe,27.6
Both sexes,2016,26.3 [21.4-31.4],Eastern Europe,26.3
Male,2016,24.2 [17.5-31.6],Eastern Europe,24.2
Female,2016,27.8 [20.6-35.1],Eastern Europe,27.8
