Sex,Year,Obesity (%),Region,BMI
Both sexes,1995,3.2 [1.8-5.0],Central Africa,3.2
Male,1995,1.3 [0.5-2.7],Central Africa,1.3
Female,1995,4.9 [2.5-8.1],Central Africa,4.9
Both sexes,1996,3.3 [1.9-5.2],Central Africa,3.3
Male,1996,1.4 [0.5-2.8],Central Africa,1.4
Female,1996,5.1 [2.6-8.3],Central Africa,5.1
Both sexes,1997,3.5 [2.0-5.3],Central Africa,3.5
Male,1997,1.4 [0.5-2.9],Central Africa,1.4
Female,1997,5.3 [2.8-8.6],Central Africa,5.3
Both sexes,1998,3.6 [2.2-5.5],Central Africa,3.6
Male,1998,1.5 [0.6-3.0],Central Africa,1.5
Female,1998,5.5 [2.9-8.9],Central Africa,5.5
Both sexes,1999,3.8 [2.3-5.7],Central Africa,3.8
Male,1999,1.6 [0.6-3.2],Central Africa,1.6
Female,1999,5.7 [3.1-9.2],Central Africa,5.7
Both sexes,2000,3.9 [2.4-5.9],Central Africa,3.9
Male,2000,1.7 [0.7-3.3],Central Africa,1.7
Female,2000,5.9 [3.2-9.5],Central Africa,5.9
Both sexes,2001,4.1 [2.5-6.1],Central Africa,4.1
Male,2001,1.8 [0.7-3.5],Central Africa,1.8
Female,2001,6.1 [3.4-9.8],Central Africa,6.1
Both sexes,2002,4.2 [2.6-6.3],Central Africa,4.2
Male,2002,1.8 [0.8-3.6],Central Africa,1.8
Female,2002,6.4 [3.5-10.1],Central Africa,6.4
Both sexes,2003,4.4 [2.7-6.6],Central Africa,4.4
Male,2003,1.9 [0.8-3.8],Central Africa,1.9
Female,2003,6.6 [3.7-10.5],Central Africa,6.6
Both sexes,2004,4.6 [2.9-6.8],Central Africa,4.6
Male,2004,2.0 [0.9-3.9],Central Africa,2.0
Female,2004,6.9 [3.8-10.8],Central Africa,6.9
Both sexes,2005,4.8 [3.0-7.1],Central Africa,4.8
Male,2005,2.1 [0.9-4.1],Central Africa,2.1
Female,2005,7.2 [4.1-11.2],Central Africa,7.2
Both sexes,2006,5.0 [3.2-7.4],Central Africa,5.0
Male,2006,2.2 [1.0-4.2],Central Africa,2.2
Female,2006,7.4 [4.3-11.6],Central Africa,7.4
Both sexes,2007,5.2 [3.3-7.6],Central Africa,5.2
Male,2007,2.3 [1.0-4.4],Central Africa,2.3
Female,2007,7.7 [4.5-12.1],Central Africa,7.7
Both sexes,2008,5.4 [3.5-7.9],Central Africa,5.4
Male,2008,2.5 [1.1-4.6],Central Africa,2.5
Female,2008,8.0 [4.7-12.5],Central Africa,8.0
Both sexes,2009,5.6 [3.6-8.2],Central Africa,5.6
Male,2009,2.6 [1.2-4.8],Central Africa,2.6
Female,2009,8.4 [4.9-13.0],Central Africa,8.4
Both sexes,2010,5.9 [3.8-8.5],Central Africa,5.9
Male,2010,2.7 [1.2-5.0],Central Africa,2.7
Female,2010,8.7 [5.1-13.5],Central Africa,8.7
Both sexes,2011,6.1 [4.0-8.9],Central Africa,6.1
Male,2011,2.9 [1.3-5.3],Central Africa,2.9
Female,2011,9.0 [5.3-14.0],Central Africa,9.0
Both sexes,2012,6.4 [4.1-9.2],Central Africa,6.4
Male,2012,3.0 [1.3-5.5],Central Africa,3.0
Female,2012,9.4 [5.5-14.5],Central Africa,9.4
Both sexes,2013,6.6 [4.3-9.6],Central Africa,6.6
Male,2013,3.2 [1.4-5.8],Central Africa,3.2
Female,2013,9.7 [5.7-15.1],Central Africa,9.7
Both sexes,2014,6.9 [4.5-10.0],Central Africa,6.9
Male,2014,3.3 [1.5-6.1],Central Africa,3.3
Female,2014,10.1 [5.9-15.7],Central Africa,10.1
Both sexes,2015,7.2 [4.6-10.4],Central Africa,7.2
Male,2015,3.5 [1.5-6.5],Central Africa,3.5
Female,2015,10.5 [6.1-16.4],Central Africa,10.5
Both sexes,2016,7.5 [4.8-10.9],Central Africa,7.5
Male,2016,3.7 [1.6-6.9],Central Africa,3.7
Female,2016,10.9 [6.3-17.2],Central Africa,10.9
