Sex,Year,Obesity (%),Region,BMI
Male,2006,13.3 [8.9-18.3],North Africa,13.3
Female,2006,25.7 [20.2-31.5],North Africa,25.7
Both sexes,2007,20.4 [16.6-24.4],North Africa,20.4
Male,2007,13.8 [9.3-19.0],North Africa,13.8
Female,2007,26.2 [20.7-32.1],North Africa,26.2
Both sexes,2008,20.9 [17.1-25.1],North Africa,20.9
Male,2008,14.4 [9.7-19.7],North Africa,14.4
Female,2008,26.9 [21.2-32.7],North Africa,26.9
Both sexes,2009,21.5 [17.6-25.7],North Africa,21.5
Male,2009,14.9 [10.1-20.4],North Africa,14.9
Female,2009,27.5 [21.8-33.5],North Africa,27.5
Both sexes,2010,22.1 [18.1-26.4],North Africa,22.1
Male,2010,15.5 [10.4-21.3],North Africa,15.5
Female,2010,28.1 [22.2-34.2],North Africa,28.1
Both sexes,2011,22.8 [18.6-27.2],North Africa,22.8
Male,2011,16.1 [10.8-22.1],North Africa,16.1
Female,2011,28.8 [22.7-35.1],North Africa,28.8
Both sexes,2012,23.4 [19.1-28.0],North Africa,23.4
Male,2012,16.7 [11.3-22.9],North Africa,16.7
Female,2012,29.5 [23.2-35.9],North Africa,29.5
Both sexes,2013,24.1 [19.6-28.7],North Africa,24.1
Male,2013,17.4 [11.8-23.8],North Africa,17.4
Female,2013,30.1 [23.7-36.8],North Africa,30.1
Both sexes,2014,24.7 [20.1-29.6],North Africa,24.7
Male,2014,18.0 [12.2-24.7],North Africa,18.0
Female,2014,30.8 [24.1-37.8],North Africa,30.8
Both sexes,2015,25.4 [20.6-30.5],North Africa,25.4
Male,2015,18.7 [12.6-25.7],North Africa,18.7
Female,2015,31.5 [24.6-38.8],North Africa,31.5
Both sexes,2016,26.1 [21.1-31.4],North Africa,26.1
Male,2016,19.4 [12.9-26.7],North Africa,19.4
Female,2016,32.2 [24.9-39.7],North Africa,32.2
