Sex,Year,Obesity (%),Region,BMI
Female,2011,11.2 [7.4-15.7],West Africa,11.2
Both sexes,2012,7.9 [5.6-10.8],West Africa,7.9
Male,2012,4.0 [1.9-6.9],West Africa,4.0
Female,2012,11.7 [7.7-16.4],West Africa,11.7
Both sexes,2013,8.3 [5.9-11.2],West Africa,8.3
Male,2013,4.2 [2.1-7.4],West Africa,4.2
Female,2013,12.1 [8.1-17.1],West Africa,12.1
Both sexes,2014,8.7 [6.1-11.8],West Africa,8.7
Male,2014,4.5 [2.2-7.8],West Africa,4.5
Female,2014,12.6 [8.4-17.9],West Africa,12.6
Both sexes,2015,9.1 [6.4-12.4],West Africa,9.1
Male,2015,4.7 [2.3-8.3],West Africa,4.7
Female,2015,13.1 [8.7-18.6],West Africa,13.1
Both sexes,2016,9.5 [6.6-13.0],West Africa,9.5
Male,2016,5.0 [2.4-8.9],West Africa,5.0
Female,2016,13.7 [9.0-19.4],West Africa,13.7
