Sex,Year,Obesity (%),Region,BMI
Both sexes,1986,11.5 [8.6-15.0],North Africa,11.5
Male,1986,5.6 [3.1-9.0],North Africa,5.6
Female,1986,17.3 [12.2-23.2],North Africa,17.3
Both sexes,1987,12.0 [9.0-15.4],North Africa,12.0
Male,1987,5.9 [3.3-9.3],North Africa,5.9
Female,1987,17.9 [12.7-23.6],North Africa,17.9
Both sexes,1988,12.4 [9.4-15.8],North Africa,12.4
Male,1988,6.2 [3.6-9.7],North Africa,6.2
Female,1988,18.4 [13.3-24.2],North Africa,18.4
Both sexes,1989,12.8 [9.8-16.2],North Africa,12.8
Male,1989,6.5 [3.8-10.0],North Africa,6.5
Female,1989,19.0 [13.9-24.7],North Africa,19.0
Both sexes,1990,13.3 [10.2-16.6],North Africa,13.3
Male,1990,6.9 [4.0-10.4],North Africa,6.9
Female,1990,19.6 [14.5-25.2],North Africa,19.6
Both sexes,1991,13.7 [10.7-17.1],North Africa,13.7
Male,1991,7.2 [4.3-10.8],North Africa,7.2
Female,1991,20.2 [15.1-25.8],North Africa,20.2
Both sexes,1992,14.2 [11.1-17.5],North Africa,14.2
Male,1992,7.6 [4.6-11.2],North Africa,7.6
Female,1992,20.8 [15.7-26.4],North Africa,20.8
Both sexes,1993,14.7 [11.6-18.0],North Africa,14.7
Male,1993,7.9 [4.9-11.6],North Africa,7.9
Female,1993,21.4 [16.3-26.9],North Africa,21.4
Both sexes,1994,15.2 [12.1-18.5],North Africa,15.2
Male,1994,8.3 [5.2-12.1],North Africa,8.3
Female,1994,22.0 [16.9-27.5],North Africa,22.0
Both sexes,1995,15.7 [12.6-19.0],North Africa,15.7
Male,1995,8.7 [5.6-12.5],North Africa,8.7
Female,1995,22.6 [17.4-28.0],North Africa,22.6
Both sexes,1996,16.2 [13.1-19.5],North Africa,16.2
Male,1996,9.1 [5.9-13.0],North Africa,9.1
Female,1996,23.2 [18.0-28.6],North Africa,23.2
Both sexes,1997,16.7 [13.6-20.0],North Africa,16.7
Male,1997,9.6 [6.2-13.5],North Africa,9.6
Female,1997,23.7 [18.6-29.2],North Africa,23.7
Both sexes,1998,17.2 [14.1-20.5],North Africa,17.2
Male,1998,10.0 [6.6-14.0],North Africa,10.0
Female,1998,24.3 [19.2-29.8],North Africa,24.3
Both sexes,1999,17.7 [14.5-21.0],North Africa,17.7
Male,1999,10.4 [6.9-14.5],North Africa,10.4
Female,1999,24.9 [19.7-30.3],North Africa,24.9
Both sexes,2000,18.2 [15.1-21.5],North Africa,18.2
Male,2000,10.8 [7.3-14.9],North Africa,10.8
Female,2000,25.4 [20.3-30.8],North Africa,25.4
Both sexes,2001,18.7 [15.5-22.1],North Africa,18.7
Male,2001,11.2 [7.7-15.3],North Africa,11.2
Female,2001,26.0 [20.8-31.3],North Africa,26.0
Both sexes,2002,19.2 [16.0-22.6],North Africa,19.2
Male,2002,11.7 [8.0-15.9],North Africa,11.7
Female,2002,26.5 [21.4-31.8],North Africa,26.5
Both sexes,2003,19.7 [16.5-23.1],North Africa,19.7
Male,2003,12.1 [8.4-16.4],North Africa,12.1
Female,2003,27.0 [21.9-32.4],North Africa,27.0
Both sexes,2004,20.2 [16.9-23.7],North Africa,20.2
Male,2004,12.6 [8.8-16.9],North Africa,12.6
Female,2004,27.6 [22.3-32.9],North Africa,27.6
Both sexes,2005,20.7 [17.4-24.2],North Africa,20.7
Male,2005,13.1 [9.2-17.4],North Africa,13.1
Female,2005,28.1 [22.8-33.5],North Africa,28.1
Both sexes,2006,21.3 [17.8-24.8],North Africa,21.3
Male,2006,13.5 [9.6-18.0],North Africa,13.5
Female,2006,28.7 [23.3-34.2],North Africa,28.7
Both sexes,2007,21.8 [18.3-25.4],North Africa,21.8
Male,2007,14.0 [10.0-18.6],North Africa,14.0
Female,2007,29.2 [23.8-34.7],North Africa,29.2
Both sexes,2008,22.3 [18.7-26.0],North Africa,22.3
Male,2008,14.6 [10.4-19.3],North Africa,14.6
Female,2008,29.8 [24.2-35.4],North Africa,29.8
Both sexes,2009,22.9 [19.2-26.6],North Africa,22.9
Male,2009,15.1 [10.8-19.9],North Africa,15.1
Female,2009,30.3 [24.6-36.1],North Africa,30.3
Both sexes,2010,23.4 [19.6-27.2],North Africa,23.4
Male,2010,15.6 [11.1-20.6],North Africa,15.6
Female,2010,30.9 [25.0-36.7],North Africa,30.9
Both sexes,2011,24.0 [20.1-28.0],North Africa,24.0
Male,2011,16.1 [11.5-21.2],North Africa,16.1
Female,2011,31.4 [25.4-37.5],North Africa,31.4
Both sexes,2012,24.6 [20.5-28.6],North Africa,24.6
Male,2012,16.7 [11.8-22.1],North Africa,16.7
Female,2012,32.0 [25.8-38.2],North Africa,32.0
Both sexes,2013,25.1 [20.9-29.3],North Africa,25.1
Male,2013,17.3 [12.2-22.9],North Africa,17.3
Female,2013,32.6 [26.1-39.0],North Africa,32.6
Both sexes,2014,25.7 [21.3-30.1],North Africa,25.7
Male,2014,17.9 [12.5-23.8],North Africa,17.9
Female,2014,33.1 [26.4-39.9],North Africa,33.1
Both sexes,2015,26.3 [21.7-30.9],North Africa,26.3
Male,2015,18.5 [12.8-24.7],North Africa,18.5
Female,2015,33.7 [26.7-40.7],North Africa,33.7
Both sexes,2016,26.9 [22.1-31.7],North Africa,26.9
Male,2016,19.1 [13.1-25.7],North Africa,19.1
Female,2016,34.3 [27.0-41.5],North Africa,34.3
