Sex,Year,Obesity (%),Region,BMI
Male,2005,3.8 [2.0-6.3],North Africa,3.8
Female,2005,12.7 [8.8-17.3],North Africa,12.7
Both sexes,2006,8.8 [6.5-11.4],North Africa,8.8
Male,2006,4.0 [2.2-6.5],North Africa,4.0
Female,2006,13.2 [9.3-17.9],North Africa,13.2
Both sexes,2007,9.1 [6.8-11.8],North Africa,9.1
Male,2007,4.2 [2.3-6.8],North Africa,4.2
Female,2007,13.7 [9.6-18.5],North Africa,13.7
Both sexes,2008,9.5 [7.1-12.2],North Africa,9.5
Male,2008,4.4 [2.4-7.2],North Africa,4.4
Female,2008,14.2 [10.1-19.2],North Africa,14.2
Both sexes,2009,9.9 [7.4-12.7],North Africa,9.9
Male,2009,4.7 [2.6-7.5],North Africa,4.7
Female,2009,14.7 [10.4-19.8],North Africa,14.7
Both sexes,2010,10.3 [7.7-13.2],North Africa,10.3
Male,2010,4.9 [2.7-7.9],North Africa,4.9
Female,2010,15.3 [10.8-20.5],North Africa,15.3
Both sexes,2011,10.6 [8.0-13.7],North Africa,10.6
Male,2011,5.2 [2.9-8.3],North Africa,5.2
Female,2011,15.8 [11.3-21.1],North Africa,15.8
Both sexes,2012,11.0 [8.3-14.2],North Africa,11.0
Male,2012,5.4 [3.0-8.7],North Africa,5.4
Female,2012,16.3 [11.6-21.8],North Africa,16.3
Both sexes,2013,11.4 [8.5-14.7],North Africa,11.4
Male,2013,5.7 [3.2-9.2],North Africa,5.7
Female,2013,16.9 [11.9-22.6],North Africa,16.9
Both sexes,2014,11.8 [8.8-15.3],North Africa,11.8
Male,2014,6.0 [3.3-9.7],North Africa,6.0
Female,2014,17.4 [12.2-23.4],North Africa,17.4
Both sexes,2015,12.3 [9.0-15.9],North Africa,12.3
Male,2015,6.3 [3.4-10.2],North Africa,6.3
Female,2015,17.9 [12.5-24.2],North Africa,17.9
Both sexes,2016,12.7 [9.3-16.5],North Africa,12.7
Male,2016,6.6 [3.5-10.8],North Africa,6.6
Female,2016,18.5 [12.7-25.1],North Africa,18.5
