Sex,Year,Obesity (%),Region,BMI
Male,1996,13.9 [9.5-19.1],South America,13.9
Female,1996,21.5 [16.3-27.1],South America,21.5
Both sexes,1997,18.2 [14.7-21.9],South America,18.2
Male,1997,14.4 [9.9-19.6],South America,14.4
Female,1997,21.9 [16.7-27.4],South America,21.9
Both sexes,1998,18.6 [15.2-22.3],South America,18.6
Male,1998,14.8 [10.3-20.0],South America,14.8
Female,1998,22.3 [17.2-27.8],South America,22.3
Both sexes,1999,19.0 [15.6-22.7],South America,19.0
Male,1999,15.2 [10.8-20.3],South America,15.2
Female,1999,22.7 [17.7-28.1],South America,22.7
Both sexes,2000,19.4 [16.0-23.1],South America,19.4
Male,2000,15.7 [11.2-20.8],South America,15.7
Female,2000,23.1 [18.1-28.5],South America,23.1
Both sexes,2001,19.9 [16.4-23.5],South America,19.9
Male,2001,16.1 [11.6-21.3],South America,16.1
Female,2001,23.4 [18.5-28.8],South America,23.4
Both sexes,2002,20.3 [16.8-23.9],South America,20.3
Male,2002,16.6 [12.0-21.7],South America,16.6
Female,2002,23.8 [18.9-29.1],South America,23.8
Both sexes,2003,20.6 [17.2-24.2],South America,20.6
Male,2003,17.0 [12.5-22.1],South America,17.0
Female,2003,24.2 [19.3-29.4],South America,24.2
Both sexes,2004,21.0 [17.6-24.6],South America,21.0
Male,2004,17.4 [12.9-22.5],South America,17.4
Female,2004,24.5 [19.6-29.8],South America,24.5
Both sexes,2005,21.4 [18.0-25.0],South America,21.4
Male,2005,17.8 [13.2-22.9],South America,17.8
Female,2005,24.9 [20.0-30.1],South America,24.9
Both sexes,2006,21.8 [18.4-25.4],South America,21.8
Male,2006,18.3 [13.7-23.3],South America,18.3
Female,2006,25.2 [20.4-30.4],South America,25.2
Both sexes,2007,22.2 [18.7-25.8],South America,22.2
Male,2007,18.7 [14.0-23.7],South America,18.7
Female,2007,25.6 [20.7-30.8],South America,25.6
Both sexes,2008,22.5 [19.1-26.2],South America,22.5
Male,2008,19.1 [14.4-24.2],South America,19.1
Female,2008,25.9 [20.9-31.2],South America,25.9
Both sexes,2009,22.9 [19.4-26.6],South America,22.9
Male,2009,19.5 [14.7-24.7],South America,19.5
Female,2009,26.2 [21.2-31.5],South America,26.2
Both sexes,2010,23.3 [19.7-27.1],South America,23.3
Male,2010,19.9 [15.0-25.1],South America,19.9
Female,2010,26.6 [21.5-32.0],South America,26.6
Both sexes,2011,23.7 [20.0-27.5],South America,23.7
Male,2011,20.3 [15.3-25.7],South America,20.3
Female,2011,26.9 [21.7-32.4],South America,26.9
Both sexes,2012,24.0 [20.3-28.0],South America,24.0
Male,2012,20.7 [15.5-26.2],South America,20.7
Female,2012,27.2 [21.9-33.0],South America,27.2
Both sexes,2013,24.4 [20.6-28.5],South America,24.4
Male,2013,21.1 [15.8-26.8],South America,21.1
Female,2013,27.6 [22.0-33.5],South America,27.6
Both sexes,2014,24.8 [20.8-29.0],South America,24.8
Male,2014,21.5 [16.0-27.4],South America,21.5
Female,2014,27.9 [22.2-34.1],South America,27.9
Both sexes,2015,25.2 [21.0-29.5],South America,25.2
Male,2015,22.0 [16.2-28.2],South America,22.0
Female,2015,28.3 [22.4-34.6],South America,28.3
Both sexes,2016,25.6 [21.3-30.2],South America,25.6
Male,2016,22.4 [16.4-28.9],South America,22.4
Female,2016,28.6 [22.5-35.2],South America,28.6
