Sex,Year,Obesity (%),Region,BMI
Female,1987,14.7 [11.3-18.3],North America,14.7
Both sexes,1988,14.3 [12.0-16.8],North America,14.3
Male,1988,13.4 [10.2-17.1],North America,13.4
Female,1988,15.1 [11.8-18.7],North America,15.1
Both sexes,1989,14.7 [12.3-17.2],North America,14.7
Male,1989,13.9 [10.6-17.6],North America,13.9
Female,1989,15.5 [12.2-19.1],North America,15.5
Both sexes,1990,15.2 [12.8-17.7],North America,15.2
Male,1990,14.4 [11.1-18.1],North America,14.4
Female,1990,15.9 [12.6-19.5],North America,15.9
Both sexes,1991,15.6 [13.2-18.1],North America,15.6
Male,1991,14.8 [11.5-18.7],North America,14.8
Female,1991,16.3 [13.0-19.9],North America,16.3
Both sexes,1992,16.1 [13.7-18.6],North America,16.1
Male,1992,15.3 [11.9-19.2],North America,15.3
Female,1992,16.8 [13.5-20.4],North America,16.8
Both sexes,1993,16.6 [14.1-19.1],North America,16.6
Male,1993,15.9 [12.4-19.7],North America,15.9
Female,1993,17.3 [13.9-20.9],North America,17.3
Both sexes,1994,17.1 [14.6-19.6],North America,17.1
Male,1994,16.4 [12.9-20.2],North America,16.4
Female,1994,17.8 [14.3-21.4],North America,17.8
Both sexes,1995,17.6 [15.1-20.2],North America,17.6
Male,1995,16.9 [13.4-20.8],North America,16.9
Female,1995,18.3 [14.8-21.9],North America,18.3
Both sexes,1996,18.2 [15.7-20.8],North America,18.2
Male,1996,17.5 [14.0-21.4],North America,17.5
Female,1996,18.8 [15.3-22.4],North America,18.8
Both sexes,1997,18.7 [16.2-21.3],North America,18.7
Male,1997,18.1 [14.5-22.0],North America,18.1
Female,1997,19.3 [15.8-22.9],North America,19.3
Both sexes,1998,19.3 [16.8-21.9],North America,19.3
Male,1998,18.7 [15.1-22.6],North America,18.7
Female,1998,19.8 [16.3-23.5],North America,19.8
Both sexes,1999,19.9 [17.3-22.5],North America,19.9
Male,1999,19.3 [15.6-23.2],North America,19.3
Female,1999,20.4 [16.8-24.0],North America,20.4
Both sexes,2000,20.5 [17.9-23.2],North America,20.5
Male,2000,19.9 [16.2-23.9],North America,19.9
Female,2000,20.9 [17.4-24.6],North America,20.9
Both sexes,2001,21.0 [18.5-23.7],North America,21.0
Male,2001,20.5 [16.9-24.5],North America,20.5
Female,2001,21.5 [17.9-25.1],North America,21.5
Both sexes,2002,21.6 [19.0-24.2],North America,21.6
Male,2002,21.1 [17.4-25.1],North America,21.1
Female,2002,22.0 [18.5-25.7],North America,22.0
Both sexes,2003,22.2 [19.6-24.8],North America,22.2
Male,2003,21.7 [18.0-25.7],North America,21.7
Female,2003,22.6 [19.0-26.2],North America,22.6
Both sexes,2004,22.7 [20.1-25.4],North America,22.7
Male,2004,22.3 [18.6-26.3],North America,22.3
Female,2004,23.1 [19.5-26.7],North America,23.1
Both sexes,2005,23.3 [20.7-25.9],North America,23.3
Male,2005,22.9 [19.2-26.9],North America,22.9
Female,2005,23.6 [20.0-27.2],North America,23.6
Both sexes,2006,23.8 [21.2-26.5],North America,23.8
Male,2006,23.5 [19.8-27.4],North America,23.5
Female,2006,24.1 [20.5-27.8],North America,24.1
Both sexes,2007,24.4 [21.8-27.1],North America,24.4
Male,2007,24.1 [20.3-28.1],North America,24.1
Female,2007,24.6 [21.0-28.4],North America,24.6
Both sexes,2008,24.9 [22.3-27.7],North America,24.9
Male,2008,24.7 [20.8-28.7],North America,24.7
Female,2008,25.2 [21.5-29.0],North America,25.2
Both sexes,2009,25.5 [22.7-28.3],North America,25.5
Male,2009,25.2 [21.3-29.3],North America,25.2
Female,2009,25.7 [21.9-29.6],North America,25.7
Both sexes,2010,26.0 [23.2-28.9],North America,26.0
Male,2010,25.8 [21.8-30.1],North America,25.8
Female,2010,26.2 [22.4-30.2],North America,26.2
Both sexes,2011,26.6 [23.6-29.6],North America,26.6
Male,2011,26.4 [22.2-30.7],North America,26.4
Female,2011,26.7 [22.7-30.8],North America,26.7
Both sexes,2012,27.1 [24.1-30.3],North America,27.1
Male,2012,27.0 [22.7-31.5],North America,27.0
Female,2012,27.2 [23.1-31.5],North America,27.2
Both sexes,2013,27.7 [24.5-31.0],North America,27.7
Male,2013,27.6 [23.1-32.3],North America,27.6
Female,2013,27.7 [23.5-32.3],North America,27.7
Both sexes,2014,28.3 [24.9-31.7],North America,28.3
Male,2014,28.2 [23.5-33.1],North America,28.2
Female,2014,28.3 [23.7-33.0],North America,28.3
Both sexes,2015,28.8 [25.3-32.4],North America,28.8
Male,2015,28.8 [23.8-34.1],North America,28.8
Female,2015,28.8 [24.0-33.8],North America,28.8
Both sexes,2016,29.4 [25.7-33.3],North America,29.4
Male,2016,29.5 [24.1-35.0],North America,29.5
Female,2016,29.3 [24.3-34.7],North America,29.3
