Sex,Year,Obesity (%),Region,BMI
Female,2013,19.7 [16.1-23.6],Northern Europe,19.7
Both sexes,2014,21.4 [18.6-24.5],Northern Europe,21.4
Male,2014,22.7 [18.4-27.4],Northern Europe,22.7
Female,2014,20.0 [16.2-24.0],Northern Europe,20.0
Both sexes,2015,21.8 [18.8-25.1],Northern Europe,21.8
Male,2015,23.2 [18.6-28.2],Northern Europe,23.2
Female,2015,20.3 [16.2-24.6],Northern Europe,20.3
Both sexes,2016,22.2 [19.0-25.7],Northern Europe,22.2
Male,2016,23.7 [18.7-29.1],Northern Europe,23.7
Female,2016,20.6 [16.3-25.2],Northern Europe,20.6
