Sex,Year,Obesity (%),Region,BMI
Both sexes,1987,13.8 [10.1-18.0],South America,13.8
Male,1987,7.3 [3.9-11.9],South America,7.3
Female,1987,20.1 [13.8-27.2],South America,20.1
Both sexes,1988,14.2 [10.5-18.4],South America,14.2
Male,1988,7.6 [4.2-12.2],South America,7.6
Female,1988,20.6 [14.3-27.7],South America,20.6
Both sexes,1989,14.5 [10.8-18.8],South America,14.5
Male,1989,7.9 [4.4-12.6],South America,7.9
Female,1989,21.0 [14.8-28.1],South America,21.0
Both sexes,1990,14.9 [11.2-19.2],South America,14.9
Male,1990,8.2 [4.6-12.9],South America,8.2
Female,1990,21.4 [15.2-28.4],South America,21.4
Both sexes,1991,15.3 [11.5-19.6],South America,15.3
Male,1991,8.5 [4.8-13.3],South America,8.5
Female,1991,21.8 [15.6-28.9],South America,21.8
Both sexes,1992,15.7 [11.9-20.0],South America,15.7
Male,1992,8.8 [5.1-13.7],South America,8.8
Female,1992,22.3 [16.1-29.3],South America,22.3
Both sexes,1993,16.0 [12.3-20.4],South America,16.0
Male,1993,9.2 [5.3-14.0],South America,9.2
Female,1993,22.7 [16.5-29.8],South America,22.7
Both sexes,1994,16.4 [12.6-20.8],South America,16.4
Male,1994,9.5 [5.5-14.4],South America,9.5
Female,1994,23.1 [16.9-30.2],South America,23.1
Both sexes,1995,16.8 [13.0-21.2],South America,16.8
Male,1995,9.8 [5.8-14.9],South America,9.8
Female,1995,23.6 [17.3-30.6],South America,23.6
Both sexes,1996,17.2 [13.4-21.6],South America,17.2
Male,1996,10.2 [6.1-15.2],South America,10.2
Female,1996,24.0 [17.7-31.0],South America,24.0
Both sexes,1997,17.6 [13.8-22.0],South America,17.6
Male,1997,10.5 [6.3-15.7],South America,10.5
Female,1997,24.5 [18.2-31.5],South America,24.5
Both sexes,1998,18.1 [14.2-22.4],South America,18.1
Male,1998,10.9 [6.7-16.2],South America,10.9
Female,1998,25.0 [18.6-32.0],South America,25.0
Both sexes,1999,18.5 [14.5-22.9],South America,18.5
Male,1999,11.3 [7.0-16.6],South America,11.3
Female,1999,25.4 [19.1-32.4],South America,25.4
Both sexes,2000,18.9 [14.9-23.3],South America,18.9
Male,2000,11.7 [7.3-17.1],South America,11.7
Female,2000,25.9 [19.6-32.8],South America,25.9
Both sexes,2001,19.4 [15.3-23.8],South America,19.4
Male,2001,12.1 [7.6-17.6],South America,12.1
Female,2001,26.4 [20.0-33.3],South America,26.4
Both sexes,2002,19.8 [15.8-24.2],South America,19.8
Male,2002,12.5 [7.9-18.1],South America,12.5
Female,2002,26.9 [20.6-33.9],South America,26.9
Both sexes,2003,20.3 [16.2-24.6],South America,20.3
Male,2003,12.9 [8.3-18.5],South America,12.9
Female,2003,27.3 [21.0-34.3],South America,27.3
Both sexes,2004,20.7 [16.6-25.1],South America,20.7
Male,2004,13.3 [8.7-18.9],South America,13.3
Female,2004,27.8 [21.5-34.8],South America,27.8
Both sexes,2005,21.2 [17.1-25.6],South America,21.2
Male,2005,13.7 [9.0-19.3],South America,13.7
Female,2005,28.3 [22.0-35.2],South America,28.3
Both sexes,2006,21.6 [17.5-26.1],South America,21.6
Male,2006,14.2 [9.4-19.8],South America,14.2
Female,2006,28.8 [22.4-35.8],South America,28.8
Both sexes,2007,22.1 [17.9-26.5],South America,22.1
Male,2007,14.6 [9.8-20.4],South America,14.6
Female,2007,29.3 [22.8-36.3],South America,29.3
Both sexes,2008,22.5 [18.3-27.1],South America,22.5
Male,2008,15.1 [10.1-21.0],South America,15.1
Female,2008,29.8 [23.2-36.8],South America,29.8
Both sexes,2009,23.0 [18.7-27.5],South America,23.0
Male,2009,15.5 [10.4-21.6],South America,15.5
Female,2009,30.2 [23.7-37.3],South America,30.2
Both sexes,2010,23.5 [19.1-28.0],South America,23.5
Male,2010,16.0 [10.7-22.2],South America,16.0
Female,2010,30.7 [24.1-37.9],South America,30.7
Both sexes,2011,24.0 [19.5-28.6],South America,24.0
Male,2011,16.4 [11.0-22.9],South America,16.4
Female,2011,31.2 [24.4-38.4],South America,31.2
Both sexes,2012,24.4 [19.9-29.2],South America,24.4
Male,2012,16.9 [11.3-23.6],South America,16.9
Female,2012,31.7 [24.7-38.9],South America,31.7
Both sexes,2013,24.9 [20.3-29.9],South America,24.9
Male,2013,17.4 [11.6-24.2],South America,17.4
Female,2013,32.2 [25.0-39.5],South America,32.2
Both sexes,2014,25.4 [20.6-30.5],South America,25.4
Male,2014,17.9 [11.9-24.9],South America,17.9
Female,2014,32.7 [25.4-40.2],South America,32.7
Both sexes,2015,25.9 [20.9-31.2],South America,25.9
Male,2015,18.4 [12.2-25.6],South America,18.4
Female,2015,33.2 [25.6-40.9],South America,33.2
Both sexes,2016,26.4 [21.2-31.8],South America,26.4
Male,2016,18.9 [12.5-26.5],South America,18.9
Female,2016,33.7 [25.9-41.7],South America,33.7
