Sex,Year,Obesity (%),Region,BMI
Female,2001,3.1 [2.5-3.9],East Asia,3.1
Both sexes,2002,2.7 [2.2-3.2],East Asia,2.7
Male,2002,2.1 [1.6-2.7],East Asia,2.1
Female,2002,3.3 [2.6-4.1],East Asia,3.3
Both sexes,2003,2.8 [2.4-3.4],East Asia,2.8
Male,2003,2.3 [1.7-2.9],East Asia,2.3
Female,2003,3.5 [2.7-4.3],East Asia,3.5
Both sexes,2004,3.0 [2.5-3.6],East Asia,3.0
Male,2004,2.4 [1.8-3.2],East Asia,2.4
Female,2004,3.6 [2.9-4.5],East Asia,3.6
Both sexes,2005,3.2 [2.7-3.8],East Asia,3.2
Male,2005,2.6 [2.0-3.4],East Asia,2.6
Female,2005,3.8 [3.0-4.8],East Asia,3.8
Both sexes,2006,3.4 [2.9-4.1],East Asia,3.4
Male,2006,2.9 [2.2-3.7],East Asia,2.9
Female,2006,4.0 [3.2-5.0],East Asia,4.0
Both sexes,2007,3.7 [3.1-4.4],East Asia,3.7
Male,2007,3.1 [2.3-4.0],East Asia,3.1
Female,2007,4.3 [3.3-5.3],East Asia,4.3
Both sexes,2008,3.9 [3.2-4.7],East Asia,3.9
Male,2008,3.3 [2.5-4.3],East Asia,3.3
Female,2008,4.5 [3.5-5.6],East Asia,4.5
Both sexes,2009,4.1 [3.4-5.0],East Asia,4.1
Male,2009,3.6 [2.7-4.7],East Asia,3.6
Female,2009,4.7 [3.6-6.0],East Asia,4.7
Both sexes,2010,4.4 [3.6-5.3],East Asia,4.4
Male,2010,3.9 [2.8-5.1],East Asia,3.9
Female,2010,5.0 [3.8-6.4],East Asia,5.0
Both sexes,2011,4.7 [3.8-5.7],East Asia,4.7
Male,2011,4.2 [3.0-5.5],East Asia,4.2
Female,2011,5.2 [3.9-6.7],East Asia,5.2
Both sexes,2012,5.0 [4.0-6.1],East Asia,5.0
Male,2012,4.5 [3.2-6.0],East Asia,4.5
Female,2012,5.5 [4.1-7.1],East Asia,5.5
Both sexes,2013,5.2 [4.2-6.5],East Asia,5.2
Male,2013,4.8 [3.4-6.5],East Asia,4.8
Female,2013,5.7 [4.2-7.5],East Asia,5.7
Both sexes,2014,5.5 [4.4-6.9],East Asia,5.5
Male,2014,5.1 [3.5-7.0],East Asia,5.1
Female,2014,6.0 [4.3-8.0],East Asia,6.0
Both sexes,2015,5.9 [4.5-7.4],East Asia,5.9
Male,2015,5.5 [3.7-7.7],East Asia,5.5
Female,2015,6.2 [4.4-8.5],East Asia,6.2
Both sexes,2016,6.2 [4.7-7.9],East Asia,6.2
Male,2016,5.9 [3.9-8.4],East Asia,5.9
Female,2016,6.5 [4.5-9.1],East Asia,6.5
