Sex,Year,Obesity (%),Region,BMI
Male,2004,9.6 [5.4-15.0],South America,9.6
Female,2004,19.6 [14.2-25.5],South America,19.6
Both sexes,2005,15.2 [11.7-19.2],South America,15.2
Male,2005,9.9 [5.6-15.4],South America,9.9
Female,2005,20.1 [14.6-26.0],South America,20.1
Both sexes,2006,15.7 [12.1-19.6],South America,15.7
Male,2006,10.3 [5.9-15.9],South America,10.3
Female,2006,20.6 [15.0-26.5],South America,20.6
Both sexes,2007,16.1 [12.4-20.1],South America,16.1
Male,2007,10.7 [6.2-16.4],South America,10.7
Female,2007,21.1 [15.4-27.1],South America,21.1
Both sexes,2008,16.5 [12.8-20.6],South America,16.5
Male,2008,11.1 [6.5-16.9],South America,11.1
Female,2008,21.5 [15.8-27.6],South America,21.5
Both sexes,2009,17.0 [13.2-21.1],South America,17.0
Male,2009,11.5 [6.7-17.5],South America,11.5
Female,2009,22.0 [16.2-28.2],South America,22.0
Both sexes,2010,17.4 [13.5-21.7],South America,17.4
Male,2010,11.9 [7.0-18.0],South America,11.9
Female,2010,22.5 [16.5-28.8],South America,22.5
Both sexes,2011,17.9 [13.9-22.2],South America,17.9
Male,2011,12.3 [7.2-18.7],South America,12.3
Female,2011,23.0 [16.9-29.4],South America,23.0
Both sexes,2012,18.3 [14.2-22.8],South America,18.3
Male,2012,12.7 [7.5-19.3],South America,12.7
Female,2012,23.5 [17.3-30.0],South America,23.5
Both sexes,2013,18.8 [14.5-23.4],South America,18.8
Male,2013,13.1 [7.7-19.9],South America,13.1
Female,2013,24.0 [17.6-30.8],South America,24.0
Both sexes,2014,19.3 [14.8-24.0],South America,19.3
Male,2014,13.6 [7.9-20.5],South America,13.6
Female,2014,24.5 [17.9-31.5],South America,24.5
Both sexes,2015,19.7 [15.1-24.7],South America,19.7
Male,2015,14.0 [8.2-21.3],South America,14.0
Female,2015,25.0 [18.2-32.3],South America,25.0
Both sexes,2016,20.2 [15.4-25.4],South America,20.2
Male,2016,14.5 [8.4-22.1],South America,14.5
Female,2016,25.6 [18.5-33.2],South America,25.6
