Sex,Year,Obesity (%),Region,BMI
Both sexes,1995,17.2 [13.1-21.6],Eastern Europe,17.2
Male,1995,12.2 [7.5-18.1],Eastern Europe,12.2
Female,1995,21.2 [14.9-28.1],Eastern Europe,21.2
Both sexes,1996,17.5 [13.3-21.9],Eastern Europe,17.5
Male,1996,12.6 [7.9-18.5],Eastern Europe,12.6
Female,1996,21.5 [15.2-28.3],Eastern Europe,21.5
Both sexes,1997,17.9 [13.7-22.3],Eastern Europe,17.9
Male,1997,13.1 [8.2-19.0],Eastern Europe,13.1
Female,1997,21.7 [15.4-28.5],Eastern Europe,21.7
Both sexes,1998,18.2 [14.0-22.6],Eastern Europe,18.2
Male,1998,13.5 [8.5-19.5],Eastern Europe,13.5
Female,1998,22.0 [15.6-28.7],Eastern Europe,22.0
Both sexes,1999,18.5 [14.3-22.9],Eastern Europe,18.5
Male,1999,13.9 [8.9-19.9],Eastern Europe,13.9
Female,1999,22.2 [15.9-28.9],Eastern Europe,22.2
Both sexes,2000,18.8 [14.6-23.3],Eastern Europe,18.8
Male,2000,14.3 [9.3-20.3],Eastern Europe,14.3
Female,2000,22.4 [16.1-29.1],Eastern Europe,22.4
Both sexes,2001,19.1 [14.9-23.6],Eastern Europe,19.1
Male,2001,14.7 [9.7-20.8],Eastern Europe,14.7
Female,2001,22.7 [16.4-29.3],Eastern Europe,22.7
Both sexes,2002,19.5 [15.3-23.9],Eastern Europe,19.5
Male,2002,15.2 [10.0-21.4],Eastern Europe,15.2
Female,2002,22.9 [16.7-29.6],Eastern Europe,22.9
Both sexes,2003,19.8 [15.6-24.3],Eastern Europe,19.8
Male,2003,15.7 [10.4-21.8],Eastern Europe,15.7
Female,2003,23.1 [16.9-29.8],Eastern Europe,23.1
Both sexes,2004,20.2 [15.9-24.7],Eastern Europe,20.2
Male,2004,16.1 [10.8-22.4],Eastern Europe,16.1
Female,2004,23.4 [17.1-30.1],Eastern Europe,23.4
Both sexes,2005,20.5 [16.3-25.0],Eastern Europe,20.5
Male,2005,16.6 [11.2-22.9],Eastern Europe,16.6
Female,2005,23.6 [17.4-30.4],Eastern Europe,23.6
Both sexes,2006,20.9 [16.7-25.4],Eastern Europe,20.9
Male,2006,17.1 [11.6-23.5],Eastern Europe,17.1
Female,2006,23.9 [17.6-30.7],Eastern Europe,23.9
Both sexes,2007,21.2 [17.0-25.7],Eastern Europe,21.2
Male,2007,17.6 [12.0-24.0],Eastern Europe,17.6
Female,2007,24.1 [17.8-30.8],Eastern Europe,24.1
Both sexes,2008,21.6 [17.3-26.1],Eastern Europe,21.6
Male,2008,18.1 [12.4-24.6],Eastern Europe,18.1
Female,2008,24.4 [18.0-31.2],Eastern Europe,24.4
Both sexes,2009,21.9 [17.6-26.6],Eastern Europe,21.9
Male,2009,18.6 [12.8-25.2],Eastern Europe,18.6
Female,2009,24.6 [18.3-31.5],Eastern Europe,24.6
Both sexes,2010,22.3 [17.9-27.0],Eastern Europe,22.3
Male,2010,19.1 [13.1-25.7],Eastern Europe,19.1
Female,2010,24.9 [18.4-31.8],Eastern Europe,24.9
Both sexes,2011,22.7 [18.2-27.6],Eastern Europe,22.7
Male,2011,19.6 [13.5-26.2],Eastern Europe,19.6
Female,2011,25.1 [18.5-32.2],Eastern Europe,25.1
Both sexes,2012,23.0 [18.5-28.0],Eastern Europe,23.0
Male,2012,20.1 [13.9-26.8],Eastern Europe,20.1
Female,2012,25.3 [18.6-32.5],Eastern Europe,25.3
Both sexes,2013,23.4 [18.7-28.4],Eastern Europe,23.4
Male,2013,20.6 [14.2-27.4],Eastern Europe,20.6
Female,2013,25.6 [18.7-32.9],Eastern Europe,25.6
Both sexes,2014,23.7 [19.0-29.0],Eastern Europe,23.7
Male,2014,21.1 [14.5-28.1],Eastern Europe,21.1
Female,2014,25.8 [18.8-33.3],Eastern Europe,25.8
Both sexes,2015,24.1 [19.2-29.4],Eastern Europe,24.1
Male,2015,21.6 [14.8-28.8],Eastern Europe,21.6
Female,2015,26.0 [18.9-33.8],Eastern Europe,26.0
Both sexes,2016,24.5 [19.4-30.0],Eastern Europe,24.5
Male,2016,22.1 [15.1-29.5],Eastern Europe,22.1
Female,2016,26.3 [18.9-34.2],Eastern Europe,26.3
